[2024-03-27 13:40:13] [world] The Player <Milk_Frog> has placed GRASS at X= -571, Y= 67, Z= 276
[2024-03-27 23:06:25] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 4
[2024-03-27 23:06:25] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 5
[2024-03-27 23:06:25] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 6
[2024-03-27 23:06:26] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 7
[2024-03-27 23:06:26] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 8
[2024-03-27 23:06:26] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 9
[2024-03-27 23:06:26] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 10
[2024-03-27 23:06:27] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 11
[2024-03-27 23:06:29] [world] The Player <Tester> has placed REDSTONE_BLOCK at X= -685, Y= 122, Z= 10
[2024-03-27 23:06:30] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 10
[2024-03-27 23:06:30] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 12
[2024-03-27 23:06:30] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 13
[2024-03-27 23:06:31] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 14
[2024-03-27 23:06:31] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 15
[2024-03-27 23:06:31] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 16
[2024-03-27 23:06:31] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 17
[2024-03-27 23:06:31] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 18
[2024-03-27 23:06:32] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 19
[2024-03-27 23:06:33] [world] The Player <Tester> has placed REDSTONE_BLOCK at X= -685, Y= 122, Z= 19
[2024-03-27 23:06:34] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 19
[2024-03-27 23:06:34] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 20
[2024-03-27 23:06:35] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 21
[2024-03-27 23:06:35] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 22
[2024-03-27 23:06:35] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 23
[2024-03-27 23:06:35] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 24
[2024-03-27 23:06:36] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 25
[2024-03-27 23:06:36] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 26
[2024-03-27 23:06:36] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 27
[2024-03-27 23:06:37] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 28
[2024-03-27 23:06:39] [world] The Player <Tester> has placed REDSTONE_BLOCK at X= -685, Y= 122, Z= 28
[2024-03-27 23:06:39] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 28
[2024-03-27 23:06:40] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 29
[2024-03-27 23:06:40] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 30
[2024-03-27 23:06:41] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -685, Y= 122, Z= 31
[2024-03-27 23:06:42] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -685, Y= 122, Z= 32
[2024-03-27 23:06:42] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -685, Y= 122, Z= 33
[2024-03-27 23:06:42] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -685, Y= 122, Z= 34
[2024-03-27 23:06:43] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -685, Y= 122, Z= 35
[2024-03-27 23:06:43] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -685, Y= 122, Z= 36
[2024-03-27 23:06:45] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 31
[2024-03-27 23:06:45] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 32
[2024-03-27 23:06:46] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 33
[2024-03-27 23:06:46] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 34
[2024-03-27 23:06:46] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 35
[2024-03-27 23:06:47] [world] The Player <Tester> has placed POWERED_RAIL at X= -685, Y= 123, Z= 36
[2024-03-27 23:06:57] [world] The Player <Tester> has placed REDSTONE_BLOCK at X= -725, Y= 63, Z= 91
[2024-03-27 23:06:59] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 64, Z= 91
[2024-03-27 23:06:59] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 64, Z= 92
[2024-03-27 23:06:59] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 64, Z= 93
[2024-03-27 23:07:00] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 64, Z= 94
[2024-03-27 23:07:00] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 64, Z= 95
[2024-03-27 23:07:00] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 64, Z= 96
[2024-03-27 23:07:00] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 64, Z= 97
[2024-03-27 23:07:01] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 64, Z= 98
[2024-03-27 23:07:01] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 64, Z= 99
[2024-03-27 23:07:02] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 64, Z= 100
[2024-03-27 23:07:02] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 64, Z= 101
[2024-03-27 23:07:04] [world] The Player <Tester> has placed REDSTONE_BLOCK at X= -725, Y= 63, Z= 100
[2024-03-27 23:07:04] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 64, Z= 100
[2024-03-27 23:07:06] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 65, Z= 102
[2024-03-27 23:07:06] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 65, Z= 103
[2024-03-27 23:07:07] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 104
[2024-03-27 23:07:08] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 106
[2024-03-27 23:07:08] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 105
[2024-03-27 23:07:09] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 67, Z= 107
[2024-03-27 23:07:10] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 67, Z= 108
[2024-03-27 23:07:10] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 67, Z= 109
[2024-03-27 23:07:12] [world] The Player <Tester> has placed REDSTONE_BLOCK at X= -725, Y= 66, Z= 109
[2024-03-27 23:07:12] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 67, Z= 109
[2024-03-27 23:07:13] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 67, Z= 110
[2024-03-27 23:07:13] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 111
[2024-03-27 23:07:14] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 112
[2024-03-27 23:07:14] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 113
[2024-03-27 23:07:14] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 114
[2024-03-27 23:07:15] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 115
[2024-03-27 23:07:15] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 116
[2024-03-27 23:07:15] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 117
[2024-03-27 23:07:15] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 118
[2024-03-27 23:07:17] [world] The Player <Tester> has placed REDSTONE_BLOCK at X= -725, Y= 67, Z= 118
[2024-03-27 23:07:17] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 118
[2024-03-27 23:07:18] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 119
[2024-03-27 23:07:18] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 120
[2024-03-27 23:07:18] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 121
[2024-03-27 23:07:19] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 122
[2024-03-27 23:07:19] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 123
[2024-03-27 23:07:19] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 124
[2024-03-27 23:07:19] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 125
[2024-03-27 23:07:20] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 126
[2024-03-27 23:07:21] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 69, Z= 127
[2024-03-27 23:07:23] [world] The Player <Tester> has placed REDSTONE_BLOCK at X= -725, Y= 68, Z= 127
[2024-03-27 23:07:24] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 69, Z= 127
[2024-03-27 23:07:25] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 126
[2024-03-27 23:07:26] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 69, Z= 128
[2024-03-27 23:07:27] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 69, Z= 129
[2024-03-27 23:07:27] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 69, Z= 130
[2024-03-27 23:07:27] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 131
[2024-03-27 23:07:27] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 132
[2024-03-27 23:07:28] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 133
[2024-03-27 23:07:29] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 134
[2024-03-27 23:07:29] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 136
[2024-03-27 23:07:30] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 135
[2024-03-27 23:07:32] [world] The Player <Tester> has placed REDSTONE_BLOCK at X= -725, Y= 67, Z= 136
[2024-03-27 23:07:33] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 136
[2024-03-27 23:07:33] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 137
[2024-03-27 23:07:33] [world] The Player <Tester> has placed POWERED_RAIL at X= -726, Y= 68, Z= 138
[2024-03-27 23:07:33] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 139
[2024-03-27 23:07:35] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 138
[2024-03-27 23:07:35] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 68, Z= 140
[2024-03-27 23:07:36] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 67, Z= 142
[2024-03-27 23:07:36] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 67, Z= 141
[2024-03-27 23:07:37] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 67, Z= 143
[2024-03-27 23:07:37] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 144
[2024-03-27 23:07:37] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 145
[2024-03-27 23:07:40] [world] The Player <Tester> has placed REDSTONE_BLOCK at X= -725, Y= 65, Z= 145
[2024-03-27 23:07:41] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 145
[2024-03-27 23:07:41] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 65, Z= 146
[2024-03-27 23:07:41] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 64, Z= 147
[2024-03-27 23:07:42] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 64, Z= 148
[2024-03-27 23:07:43] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 64, Z= 149
[2024-03-27 23:07:43] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 63, Z= 150
[2024-03-27 23:07:43] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 63, Z= 151
[2024-03-27 23:07:44] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 63, Z= 152
[2024-03-27 23:07:46] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -725, Y= 62, Z= 153
[2024-03-27 23:07:48] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -725, Y= 62, Z= 154
[2024-03-27 23:07:48] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -725, Y= 62, Z= 155
[2024-03-27 23:07:49] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -725, Y= 62, Z= 156
[2024-03-27 23:07:49] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -725, Y= 62, Z= 157
[2024-03-27 23:07:50] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -725, Y= 62, Z= 158
[2024-03-27 23:07:52] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -725, Y= 62, Z= 159
[2024-03-27 23:07:53] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -725, Y= 62, Z= 160
[2024-03-27 23:07:54] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -725, Y= 62, Z= 161
[2024-03-27 23:07:56] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -725, Y= 62, Z= 162
[2024-03-27 23:08:05] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 63, Z= 153
[2024-03-27 23:08:05] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 63, Z= 154
[2024-03-27 23:08:05] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 63, Z= 155
[2024-03-27 23:08:08] [world] The Player <Tester> has placed REDSTONE_BLOCK at X= -725, Y= 62, Z= 155
[2024-03-27 23:08:09] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 63, Z= 155
[2024-03-27 23:08:09] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 63, Z= 156
[2024-03-27 23:08:09] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 63, Z= 157
[2024-03-27 23:08:10] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 63, Z= 158
[2024-03-27 23:08:10] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 63, Z= 159
[2024-03-27 23:08:10] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 63, Z= 160
[2024-03-27 23:08:11] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 63, Z= 161
[2024-03-27 23:08:11] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 63, Z= 162
[2024-03-27 23:08:20] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 63, Z= 163
[2024-03-27 23:08:20] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 63, Z= 164
[2024-03-27 23:08:25] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -725, Y= 62, Z= 165
[2024-03-27 23:08:26] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -725, Y= 62, Z= 167
[2024-03-27 23:08:26] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -725, Y= 62, Z= 166
[2024-03-27 23:08:26] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -725, Y= 63, Z= 167
[2024-03-27 23:08:28] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 63, Z= 166
[2024-03-27 23:08:29] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 63, Z= 165
[2024-03-27 23:08:30] [world] The Player <Tester> has placed REDSTONE_BLOCK at X= -725, Y= 62, Z= 164
[2024-03-27 23:08:31] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 63, Z= 164
[2024-03-27 23:08:32] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 64, Z= 167
[2024-03-27 23:08:33] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 65, Z= 168
[2024-03-27 23:08:33] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 65, Z= 169
[2024-03-27 23:08:34] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 170
[2024-03-27 23:08:35] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 171
[2024-03-27 23:08:35] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 172
[2024-03-27 23:08:36] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 173
[2024-03-27 23:08:36] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 174
[2024-03-27 23:08:38] [world] The Player <Tester> has placed REDSTONE_BLOCK at X= -725, Y= 65, Z= 173
[2024-03-27 23:08:38] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 173
[2024-03-27 23:08:39] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 67, Z= 175
[2024-03-27 23:08:40] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 67, Z= 176
[2024-03-27 23:08:40] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 67, Z= 177
[2024-03-27 23:08:41] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 67, Z= 178
[2024-03-27 23:08:41] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 67, Z= 179
[2024-03-27 23:08:41] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 67, Z= 180
[2024-03-27 23:08:41] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 67, Z= 181
[2024-03-27 23:08:42] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 67, Z= 182
[2024-03-27 23:08:43] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 67, Z= 183
[2024-03-27 23:08:44] [world] The Player <Tester> has placed REDSTONE_BLOCK at X= -725, Y= 66, Z= 182
[2024-03-27 23:08:45] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 67, Z= 182
[2024-03-27 23:08:45] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 67, Z= 184
[2024-03-27 23:08:46] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 67, Z= 185
[2024-03-27 23:08:46] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 187
[2024-03-27 23:08:47] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 186
[2024-03-27 23:08:49] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 188
[2024-03-27 23:08:49] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 189
[2024-03-27 23:08:50] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 190
[2024-03-27 23:08:51] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 191
[2024-03-27 23:08:53] [world] The Player <Tester> has placed REDSTONE_BLOCK at X= -725, Y= 65, Z= 191
[2024-03-27 23:08:53] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 191
[2024-03-27 23:08:54] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 192
[2024-03-27 23:08:54] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 193
[2024-03-27 23:08:54] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 194
[2024-03-27 23:08:55] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 195
[2024-03-27 23:08:55] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 196
[2024-03-27 23:08:55] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 197
[2024-03-27 23:08:55] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 198
[2024-03-27 23:08:56] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 199
[2024-03-27 23:08:56] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 200
[2024-03-27 23:09:00] [world] The Player <Tester> has placed REDSTONE_BLOCK at X= -725, Y= 65, Z= 200
[2024-03-27 23:09:01] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 200
[2024-03-27 23:09:01] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 201
[2024-03-27 23:09:02] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 202
[2024-03-27 23:09:02] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 203
[2024-03-27 23:09:02] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 204
[2024-03-27 23:09:02] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 205
[2024-03-27 23:09:03] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 206
[2024-03-27 23:09:03] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 208
[2024-03-27 23:09:04] [world] The Player <Tester> has placed POWERED_RAIL at X= -725, Y= 66, Z= 207
[2024-03-27 23:09:12] [world] The Player <Tester> has placed RAILS at X= -725, Y= 66, Z= 209
[2024-03-27 23:09:13] [world] The Player <Tester> has placed POWERED_RAIL at X= -724, Y= 66, Z= 209
[2024-03-27 23:09:15] [world] The Player <Tester> has placed REDSTONE_BLOCK at X= -724, Y= 65, Z= 209
[2024-03-27 23:09:15] [world] The Player <Tester> has placed POWERED_RAIL at X= -724, Y= 66, Z= 209
[2024-03-27 23:09:16] [world] The Player <Tester> has placed POWERED_RAIL at X= -723, Y= 66, Z= 209
[2024-03-27 23:09:16] [world] The Player <Tester> has placed POWERED_RAIL at X= -722, Y= 66, Z= 209
[2024-03-27 23:09:16] [world] The Player <Tester> has placed POWERED_RAIL at X= -721, Y= 66, Z= 209
[2024-03-27 23:09:18] [world] The Player <Tester> has placed POWERED_RAIL at X= -720, Y= 66, Z= 209
[2024-03-27 23:09:19] [world] The Player <Tester> has placed POWERED_RAIL at X= -719, Y= 65, Z= 209
[2024-03-27 23:09:19] [world] The Player <Tester> has placed POWERED_RAIL at X= -718, Y= 65, Z= 209
[2024-03-27 23:09:19] [world] The Player <Tester> has placed POWERED_RAIL at X= -717, Y= 65, Z= 209
[2024-03-27 23:09:20] [world] The Player <Tester> has placed POWERED_RAIL at X= -716, Y= 65, Z= 209
[2024-03-27 23:09:20] [world] The Player <Tester> has placed POWERED_RAIL at X= -715, Y= 65, Z= 209
[2024-03-27 23:09:22] [world] The Player <Tester> has placed REDSTONE_BLOCK at X= -715, Y= 64, Z= 209
[2024-03-27 23:09:23] [world] The Player <Tester> has placed POWERED_RAIL at X= -715, Y= 65, Z= 209
[2024-03-27 23:09:23] [world] The Player <Tester> has placed POWERED_RAIL at X= -714, Y= 65, Z= 209
[2024-03-27 23:09:24] [world] The Player <Tester> has placed POWERED_RAIL at X= -713, Y= 64, Z= 209
[2024-03-27 23:09:24] [world] The Player <Tester> has placed POWERED_RAIL at X= -712, Y= 64, Z= 209
[2024-03-27 23:09:24] [world] The Player <Tester> has placed POWERED_RAIL at X= -711, Y= 64, Z= 209
[2024-03-27 23:09:25] [world] The Player <Tester> has placed POWERED_RAIL at X= -710, Y= 64, Z= 209
[2024-03-27 23:09:25] [world] The Player <Tester> has placed POWERED_RAIL at X= -709, Y= 64, Z= 209
[2024-03-27 23:09:25] [world] The Player <Tester> has placed POWERED_RAIL at X= -708, Y= 64, Z= 209
[2024-03-27 23:09:25] [world] The Player <Tester> has placed POWERED_RAIL at X= -707, Y= 64, Z= 209
[2024-03-27 23:09:26] [world] The Player <Tester> has placed POWERED_RAIL at X= -706, Y= 64, Z= 209
[2024-03-27 23:09:27] [world] The Player <Tester> has placed RAILS at X= -706, Y= 63, Z= 209
[2024-03-27 23:09:28] [world] The Player <Tester> has placed REDSTONE_BLOCK at X= -706, Y= 63, Z= 209
[2024-03-27 23:09:29] [world] The Player <Tester> has placed POWERED_RAIL at X= -706, Y= 64, Z= 209
[2024-03-27 23:09:30] [world] The Player <Tester> has placed POWERED_RAIL at X= -705, Y= 64, Z= 209
[2024-03-27 23:09:30] [world] The Player <Tester> has placed POWERED_RAIL at X= -704, Y= 64, Z= 209
[2024-03-27 23:09:31] [world] The Player <Tester> has placed POWERED_RAIL at X= -703, Y= 64, Z= 209
[2024-03-27 23:09:32] [world] The Player <Tester> has placed POWERED_RAIL at X= -702, Y= 64, Z= 209
[2024-03-27 23:09:37] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -701, Y= 62, Z= 209
[2024-03-27 23:09:37] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -701, Y= 63, Z= 209
[2024-03-27 23:09:40] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -700, Y= 63, Z= 209
[2024-03-27 23:09:41] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -699, Y= 63, Z= 209
[2024-03-27 23:09:42] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -698, Y= 63, Z= 209
[2024-03-27 23:09:42] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -697, Y= 63, Z= 209
[2024-03-27 23:09:43] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -696, Y= 63, Z= 209
[2024-03-27 23:09:43] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -695, Y= 63, Z= 209
[2024-03-27 23:09:44] [world] The Player <Tester> has placed QUARTZ_BLOCK at X= -694, Y= 63, Z= 209
[2024-03-27 23:09:47] [world] The Player <Tester> has placed POWERED_RAIL at X= -701, Y= 64, Z= 209
[2024-03-27 23:09:47] [world] The Player <Tester> has placed POWERED_RAIL at X= -700, Y= 64, Z= 209
[2024-03-27 23:09:47] [world] The Player <Tester> has placed POWERED_RAIL at X= -699, Y= 64, Z= 209
[2024-03-27 23:09:48] [world] The Player <Tester> has placed POWERED_RAIL at X= -698, Y= 64, Z= 209
[2024-03-27 23:09:49] [world] The Player <Tester> has placed POWERED_RAIL at X= -697, Y= 64, Z= 209
[2024-03-27 23:09:49] [world] The Player <Tester> has placed POWERED_RAIL at X= -696, Y= 64, Z= 209
[2024-03-27 23:09:51] [world] The Player <Tester> has placed REDSTONE_BLOCK at X= -697, Y= 63, Z= 209
