[2024-03-17 22:32:44] [world] The Player <TurtleDuck> has placed SAND at X= -533, Y= 70, Z= 269
[2024-03-18 00:46:34] [world] The Player <Tester> has placed NETHER_WARTS at X= -10196, Y= 63, Z= 4090
[2024-03-18 00:46:36] [world] The Player <Tester> has placed NETHER_WARTS at X= -10201, Y= 63, Z= 4089
[2024-03-18 00:46:36] [world] The Player <Tester> has placed NETHER_WARTS at X= -10200, Y= 63, Z= 4089
[2024-03-18 00:46:38] [world] The Player <Milk_Frog> has placed LOG at X= -564, Y= 71, Z= 278
[2024-03-18 00:46:47] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -582, Y= 68, Z= 287
[2024-03-18 00:46:47] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -583, Y= 68, Z= 287
[2024-03-18 00:46:48] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -581, Y= 68, Z= 287
[2024-03-18 00:46:49] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -580, Y= 68, Z= 287
[2024-03-18 00:46:51] [world] The Player <TurtleDuck> has placed LOG at X= -579, Y= 68, Z= 287
[2024-03-18 00:46:52] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -579, Y= 69, Z= 287
[2024-03-18 00:46:56] [world] The Player <TurtleDuck> has placed LOG at X= -578, Y= 68, Z= 287
[2024-03-18 00:46:57] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -578, Y= 69, Z= 287
[2024-03-18 00:47:01] [world] The Player <TurtleDuck> has placed LOG at X= -578, Y= 68, Z= 287
[2024-03-18 00:47:02] [world] The Player <TurtleDuck> has placed LOG at X= -578, Y= 69, Z= 287
[2024-03-18 00:47:03] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -579, Y= 69, Z= 287
[2024-03-18 00:47:04] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -578, Y= 70, Z= 287
[2024-03-18 00:47:14] [world] The Player <TurtleDuck> has placed LOG at X= -577, Y= 68, Z= 287
[2024-03-18 00:47:14] [world] The Player <TurtleDuck> has placed LOG at X= -577, Y= 69, Z= 287
[2024-03-18 00:47:16] [world] The Player <TurtleDuck> has placed LOG at X= -577, Y= 70, Z= 287
[2024-03-18 00:47:17] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -577, Y= 71, Z= 287
[2024-03-18 00:47:21] [world] The Player <TurtleDuck> has placed LOG at X= -575, Y= 68, Z= 287
[2024-03-18 00:47:21] [world] The Player <TurtleDuck> has placed LOG at X= -576, Y= 68, Z= 287
[2024-03-18 00:47:21] [world] The Player <TurtleDuck> has placed LOG at X= -576, Y= 69, Z= 287
[2024-03-18 00:47:22] [world] The Player <TurtleDuck> has placed LOG at X= -576, Y= 70, Z= 287
[2024-03-18 00:47:24] [world] The Player <TurtleDuck> has placed LOG at X= -576, Y= 71, Z= 287
[2024-03-18 00:47:24] [world] The Player <TurtleDuck> has placed LOG at X= -575, Y= 69, Z= 287
[2024-03-18 00:47:25] [world] The Player <TurtleDuck> has placed LOG at X= -575, Y= 70, Z= 287
[2024-03-18 00:47:25] [world] The Player <TurtleDuck> has placed LOG at X= -575, Y= 71, Z= 287
[2024-03-18 00:47:26] [world] The Player <TurtleDuck> has placed LOG at X= -575, Y= 72, Z= 287
[2024-03-18 00:47:28] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -576, Y= 72, Z= 287
[2024-03-18 00:47:28] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -575, Y= 73, Z= 287
[2024-03-18 00:47:39] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -575, Y= 72, Z= 288
[2024-03-18 00:47:47] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -577, Y= 73, Z= 287
[2024-03-18 00:47:53] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -578, Y= 69, Z= 288
[2024-03-18 00:47:55] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -577, Y= 69, Z= 288
[2024-03-18 00:48:01] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -579, Y= 68, Z= 288
[2024-03-18 00:48:02] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -581, Y= 68, Z= 288
[2024-03-18 00:48:34] [world] The Player <Milk_Frog> has placed GRASS at X= -584, Y= 67, Z= 284
[2024-03-18 00:48:51] [world] The Player <TurtleDuck> has placed LOG at X= -574, Y= 72, Z= 287
[2024-03-18 00:48:52] [world] The Player <TurtleDuck> has placed LOG at X= -573, Y= 72, Z= 287
[2024-03-18 00:48:54] [world] The Player <TurtleDuck> has placed LOG at X= -574, Y= 72, Z= 288
[2024-03-18 00:48:57] [world] The Player <TurtleDuck> has placed LOG at X= -573, Y= 72, Z= 288
[2024-03-18 00:49:00] [world] The Player <TurtleDuck> has placed LOG at X= -572, Y= 72, Z= 287
[2024-03-18 00:49:01] [world] The Player <TurtleDuck> has placed LOG at X= -572, Y= 73, Z= 287
[2024-03-18 00:49:03] [world] The Player <TurtleDuck> has placed LOG at X= -571, Y= 71, Z= 287
[2024-03-18 00:49:04] [world] The Player <TurtleDuck> has placed LOG at X= -570, Y= 71, Z= 287
[2024-03-18 00:49:05] [world] The Player <TurtleDuck> has placed LOG at X= -570, Y= 72, Z= 287
[2024-03-18 00:49:09] [world] The Player <TurtleDuck> has placed LOG at X= -570, Y= 72, Z= 287
[2024-03-18 00:49:13] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -574, Y= 73, Z= 287
[2024-03-18 00:49:13] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -573, Y= 73, Z= 287
[2024-03-18 00:49:13] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -555, Y= 68, Z= 276
[2024-03-18 00:49:14] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -572, Y= 73, Z= 287
[2024-03-18 00:49:15] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -571, Y= 72, Z= 287
[2024-03-18 00:49:16] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -570, Y= 73, Z= 287
[2024-03-18 00:49:17] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -572, Y= 68, Z= 276
[2024-03-18 00:49:18] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -573, Y= 68, Z= 276
[2024-03-18 00:49:18] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -574, Y= 68, Z= 276
[2024-03-18 00:49:18] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -576, Y= 68, Z= 276
[2024-03-18 00:49:18] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -577, Y= 68, Z= 276
[2024-03-18 00:49:18] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -578, Y= 68, Z= 276
[2024-03-18 00:49:19] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -579, Y= 68, Z= 276
[2024-03-18 00:49:19] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -580, Y= 68, Z= 276
[2024-03-18 00:49:21] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -575, Y= 68, Z= 276
[2024-03-18 00:49:22] [world] The Player <TurtleDuck> has placed LOG at X= -570, Y= 71, Z= 287
[2024-03-18 00:49:22] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -582, Y= 68, Z= 276
[2024-03-18 00:49:23] [world] The Player <TurtleDuck> has placed LOG at X= -569, Y= 71, Z= 287
[2024-03-18 00:49:23] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -581, Y= 68, Z= 276
[2024-03-18 00:49:23] [world] The Player <TurtleDuck> has placed LOG at X= -569, Y= 72, Z= 287
[2024-03-18 00:49:24] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -583, Y= 68, Z= 276
[2024-03-18 00:49:25] [world] The Player <TurtleDuck> has placed LOG at X= -569, Y= 72, Z= 287
[2024-03-18 00:49:27] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -570, Y= 72, Z= 287
[2024-03-18 00:49:28] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -569, Y= 73, Z= 287
[2024-03-18 00:49:28] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -584, Y= 68, Z= 276
[2024-03-18 00:49:29] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -584, Y= 68, Z= 277
[2024-03-18 00:49:33] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -584, Y= 68, Z= 278
[2024-03-18 00:49:34] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -584, Y= 68, Z= 279
[2024-03-18 00:49:35] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -584, Y= 68, Z= 280
[2024-03-18 00:49:35] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -584, Y= 68, Z= 281
[2024-03-18 00:49:36] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -584, Y= 68, Z= 283
[2024-03-18 00:49:36] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -584, Y= 68, Z= 284
[2024-03-18 00:49:36] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -584, Y= 68, Z= 285
[2024-03-18 00:49:37] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -584, Y= 68, Z= 287
[2024-03-18 00:49:37] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -584, Y= 68, Z= 286
[2024-03-18 00:49:38] [world] The Player <Milk_Frog> has placed POWERED_RAIL at X= -584, Y= 68, Z= 282
[2024-03-18 00:49:40] [world] The Player <TurtleDuck> has placed RAILS at X= -584, Y= 68, Z= 287
[2024-03-18 00:49:43] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -585, Y= 68, Z= 282
[2024-03-18 00:49:48] [world] The Player <TurtleDuck> has placed RAILS at X= -584, Y= 68, Z= 276
[2024-03-18 00:49:50] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -584, Y= 68, Z= 275
[2024-03-18 00:49:51] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -582, Y= 68, Z= 275
[2024-03-18 00:49:52] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -581, Y= 68, Z= 275
[2024-03-18 00:49:54] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -571, Y= 68, Z= 275
[2024-03-18 00:49:57] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -562, Y= 68, Z= 275
[2024-03-18 00:49:57] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -559, Y= 68, Z= 275
[2024-03-18 00:49:57] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -557, Y= 68, Z= 275
[2024-03-18 00:49:57] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -556, Y= 68, Z= 275
[2024-03-18 00:49:57] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -554, Y= 68, Z= 275
[2024-03-18 00:50:07] [world] The Player <TurtleDuck> has placed RAILS at X= -552, Y= 68, Z= 276
[2024-03-18 00:50:09] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -552, Y= 68, Z= 277
[2024-03-18 00:50:09] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -552, Y= 68, Z= 278
[2024-03-18 00:50:11] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -552, Y= 68, Z= 279
[2024-03-18 00:50:19] [world] The Player <TurtleDuck> has placed LOG at X= -552, Y= 67, Z= 281
[2024-03-18 00:50:20] [world] The Player <TurtleDuck> has placed LOG at X= -552, Y= 67, Z= 280
[2024-03-18 00:50:21] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -552, Y= 68, Z= 280
[2024-03-18 00:50:21] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -552, Y= 68, Z= 281
[2024-03-18 00:50:23] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -552, Y= 68, Z= 282
[2024-03-18 00:50:24] [world] The Player <Milk_Frog> has placed NOTE_BLOCK at X= -582, Y= 67, Z= 284
[2024-03-18 00:50:24] [world] The Player <Milk_Frog> has placed NOTE_BLOCK at X= -582, Y= 67, Z= 285
[2024-03-18 00:50:25] [world] The Player <Milk_Frog> has placed NOTE_BLOCK at X= -581, Y= 67, Z= 284
[2024-03-18 00:50:25] [world] The Player <Milk_Frog> has placed NOTE_BLOCK at X= -581, Y= 67, Z= 285
[2024-03-18 00:50:26] [world] The Player <TurtleDuck> has placed LOG at X= -552, Y= 68, Z= 283
[2024-03-18 00:50:27] [world] The Player <TurtleDuck> has placed LOG at X= -552, Y= 68, Z= 284
[2024-03-18 00:50:28] [world] The Player <TurtleDuck> has placed LOG at X= -552, Y= 69, Z= 284
[2024-03-18 00:50:29] [world] The Player <TurtleDuck> has placed LOG at X= -552, Y= 68, Z= 285
[2024-03-18 00:50:29] [world] The Player <TurtleDuck> has placed LOG at X= -552, Y= 69, Z= 285
[2024-03-18 00:50:29] [world] The Player <TurtleDuck> has placed LOG at X= -552, Y= 70, Z= 285
[2024-03-18 00:50:33] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -552, Y= 69, Z= 283
[2024-03-18 00:50:33] [world] The Player <Koi> has placed GRASS at X= -595, Y= 67, Z= 280
[2024-03-18 00:50:34] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -552, Y= 70, Z= 284
[2024-03-18 00:50:34] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -552, Y= 71, Z= 285
[2024-03-18 00:50:36] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -552, Y= 72, Z= 286
[2024-03-18 00:50:38] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -553, Y= 72, Z= 287
[2024-03-18 00:50:42] [world] The Player <TurtleDuck> has placed LOG at X= -552, Y= 71, Z= 287
[2024-03-18 00:50:43] [world] The Player <TurtleDuck> has placed LOG at X= -552, Y= 71, Z= 288
[2024-03-18 00:50:44] [world] The Player <TurtleDuck> has placed LOG at X= -553, Y= 71, Z= 288
[2024-03-18 00:50:47] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -552, Y= 72, Z= 287
[2024-03-18 00:50:48] [world] The Player <TurtleDuck> has placed RAILS at X= -552, Y= 72, Z= 288
[2024-03-18 00:50:49] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -553, Y= 72, Z= 288
[2024-03-18 00:50:52] [world] The Player <TurtleDuck> has placed LOG at X= -554, Y= 71, Z= 288
[2024-03-18 00:50:53] [world] The Player <TurtleDuck> has placed LOG at X= -554, Y= 71, Z= 287
[2024-03-18 00:50:56] [world] The Player <TurtleDuck> has placed RAILS at X= -554, Y= 72, Z= 288
[2024-03-18 00:50:57] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -554, Y= 72, Z= 287
[2024-03-18 00:50:58] [world] The Player <Milk_Frog> has placed SPRUCE_FENCE at X= -575, Y= 68, Z= 280
[2024-03-18 00:51:02] [world] The Player <TurtleDuck> has placed LOG at X= -555, Y= 71, Z= 287
[2024-03-18 00:51:05] [world] The Player <TurtleDuck> has placed RAILS at X= -554, Y= 72, Z= 287
[2024-03-18 00:51:06] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -555, Y= 72, Z= 287
[2024-03-18 00:51:09] [world] The Player <TurtleDuck> has placed LOG at X= -557, Y= 72, Z= 286
[2024-03-18 00:51:15] [world] The Player <TurtleDuck> has placed LOG at X= -568, Y= 71, Z= 287
[2024-03-18 00:51:16] [world] The Player <TurtleDuck> has placed LOG at X= -567, Y= 71, Z= 287
[2024-03-18 00:51:17] [world] The Player <Milk_Frog> has placed NOTE_BLOCK at X= -573, Y= 67, Z= 284
[2024-03-18 00:51:17] [world] The Player <TurtleDuck> has placed LOG at X= -566, Y= 71, Z= 287
[2024-03-18 00:51:17] [world] The Player <Milk_Frog> has placed NOTE_BLOCK at X= -574, Y= 67, Z= 284
[2024-03-18 00:51:18] [world] The Player <TurtleDuck> has placed LOG at X= -565, Y= 71, Z= 287
[2024-03-18 00:51:19] [world] The Player <TurtleDuck> has placed LOG at X= -563, Y= 71, Z= 287
[2024-03-18 00:51:20] [world] The Player <TurtleDuck> has placed LOG at X= -562, Y= 71, Z= 287
[2024-03-18 00:51:21] [world] The Player <TurtleDuck> has placed LOG at X= -560, Y= 71, Z= 287
[2024-03-18 00:51:21] [world] The Player <TurtleDuck> has placed LOG at X= -559, Y= 71, Z= 287
[2024-03-18 00:51:22] [world] The Player <TurtleDuck> has placed LOG at X= -557, Y= 71, Z= 287
[2024-03-18 00:51:23] [world] The Player <TurtleDuck> has placed LOG at X= -556, Y= 71, Z= 287
[2024-03-18 00:51:23] [world] The Player <Milk_Frog> has placed NOTE_BLOCK at X= -574, Y= 67, Z= 286
[2024-03-18 00:51:24] [world] The Player <Milk_Frog> has placed NOTE_BLOCK at X= -573, Y= 66, Z= 286
[2024-03-18 00:51:24] [world] The Player <TurtleDuck> has placed LOG at X= -558, Y= 71, Z= 287
[2024-03-18 00:51:25] [world] The Player <Milk_Frog> has placed NOTE_BLOCK at X= -573, Y= 67, Z= 286
[2024-03-18 00:51:26] [world] The Player <Milk_Frog> has placed NOTE_BLOCK at X= -574, Y= 67, Z= 285
[2024-03-18 00:51:27] [world] The Player <Milk_Frog> has placed NOTE_BLOCK at X= -573, Y= 67, Z= 285
[2024-03-18 00:51:29] [world] The Player <TurtleDuck> has placed LOG at X= -557, Y= 72, Z= 287
[2024-03-18 00:51:31] [world] The Player <TurtleDuck> has placed LOG at X= -560, Y= 72, Z= 287
[2024-03-18 00:51:31] [world] The Player <TurtleDuck> has placed LOG at X= -560, Y= 72, Z= 288
[2024-03-18 00:51:37] [world] The Player <TurtleDuck> has placed LOG at X= -563, Y= 72, Z= 287
[2024-03-18 00:51:40] [world] The Player <TurtleDuck> has placed LOG at X= -566, Y= 72, Z= 287
[2024-03-18 00:51:46] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -568, Y= 72, Z= 287
[2024-03-18 00:51:47] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -567, Y= 72, Z= 287
[2024-03-18 00:51:48] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -566, Y= 73, Z= 287
[2024-03-18 00:51:49] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -565, Y= 72, Z= 287
[2024-03-18 00:51:49] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -564, Y= 72, Z= 287
[2024-03-18 00:51:50] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -563, Y= 73, Z= 287
[2024-03-18 00:51:52] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -562, Y= 72, Z= 287
[2024-03-18 00:51:53] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -561, Y= 72, Z= 287
[2024-03-18 00:51:54] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -560, Y= 73, Z= 287
[2024-03-18 00:51:55] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -559, Y= 72, Z= 287
[2024-03-18 00:51:55] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -558, Y= 72, Z= 287
[2024-03-18 00:51:56] [world_nether] The Player <Koi> has placed OBSIDIAN at X= -71, Y= 52, Z= 38
[2024-03-18 00:51:56] [world_nether] The Player <Koi> has placed OBSIDIAN at X= -71, Y= 53, Z= 38
[2024-03-18 00:51:56] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -557, Y= 73, Z= 287
[2024-03-18 00:51:57] [world_nether] The Player <Koi> has placed OBSIDIAN at X= -71, Y= 54, Z= 38
[2024-03-18 00:51:58] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -556, Y= 72, Z= 287
[2024-03-18 00:51:58] [world_nether] The Player <Koi> has placed FIRE at X= -73, Y= 52, Z= 38
[2024-03-18 00:51:58] [world_nether] The Player <Koi> has placed FIRE at X= -73, Y= 52, Z= 38
[2024-03-18 00:52:05] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -569, Y= 72, Z= 288
[2024-03-18 00:52:11] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -571, Y= 72, Z= 286
[2024-03-18 00:52:12] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -570, Y= 72, Z= 286
[2024-03-18 00:52:16] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -560, Y= 72, Z= 286
[2024-03-18 00:52:22] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -559, Y= 72, Z= 286
[2024-03-18 00:52:25] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -553, Y= 72, Z= 287
[2024-03-18 00:52:29] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -551, Y= 68, Z= 278
[2024-03-18 00:53:39] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -585, Y= 69, Z= 278
[2024-03-18 00:53:50] [world] The Player <TurtleDuck> has placed RAILS at X= -585, Y= 68, Z= 277
[2024-03-18 00:53:54] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -585, Y= 68, Z= 278
[2024-03-18 00:54:00] [world] The Player <TurtleDuck> has placed RAILS at X= -585, Y= 68, Z= 279
[2024-03-18 00:54:02] [world] The Player <TurtleDuck> has placed RAILS at X= -585, Y= 68, Z= 280
[2024-03-18 00:54:05] [world] The Player <TurtleDuck> has placed RAILS at X= -584, Y= 68, Z= 277
[2024-03-18 00:54:09] [world] The Player <TurtleDuck> has placed RAILS at X= -584, Y= 68, Z= 280
[2024-03-18 00:54:14] [world_the_end] The Player <Koi> has placed STONE at X= 100, Y= 36, Z= 0
[2024-03-18 00:54:14] [world_the_end] The Player <Koi> has placed STONE at X= 100, Y= 37, Z= 0
[2024-03-18 00:54:15] [world_the_end] The Player <Koi> has placed STONE at X= 100, Y= 38, Z= 0
[2024-03-18 00:54:16] [world_the_end] The Player <Koi> has placed STONE at X= 100, Y= 39, Z= 0
[2024-03-18 00:54:16] [world] The Player <TurtleDuck> has placed POWERED_RAIL at X= -585, Y= 68, Z= 279
[2024-03-18 00:54:17] [world] The Player <TurtleDuck> has placed REDSTONE_TORCH_ON at X= -586, Y= 68, Z= 279
[2024-03-18 00:54:41] [world_the_end] The Player <Koi> has placed STONE at X= 100, Y= 40, Z= 0
[2024-03-18 00:54:42] [world_the_end] The Player <Koi> has placed STONE at X= 100, Y= 41, Z= 0
[2024-03-18 00:54:42] [world_the_end] The Player <Koi> has placed STONE at X= 100, Y= 42, Z= 0
[2024-03-18 00:54:42] [world_the_end] The Player <Koi> has placed STONE at X= 100, Y= 43, Z= 0
[2024-03-18 00:54:43] [world_the_end] The Player <Koi> has placed STONE at X= 100, Y= 44, Z= 0
[2024-03-18 00:54:46] [world_the_end] The Player <Koi> has placed STONE at X= 100, Y= 43, Z= -1
[2024-03-18 00:54:46] [world_the_end] The Player <Koi> has placed STONE at X= 100, Y= 44, Z= 0
[2024-03-18 00:54:47] [world_the_end] The Player <Koi> has placed STONE at X= 101, Y= 43, Z= 0
[2024-03-18 00:54:47] [world_the_end] The Player <Koi> has placed STONE at X= 101, Y= 41, Z= 0
[2024-03-18 00:54:47] [world_the_end] The Player <Koi> has placed STONE at X= 101, Y= 43, Z= -1
[2024-03-18 00:54:48] [world] The Player <TurtleDuck> has placed ACTIVATOR_RAIL at X= -583, Y= 68, Z= 276
[2024-03-18 00:54:50] [world_the_end] The Player <Koi> has placed STONE at X= 100, Y= 43, Z= 1
[2024-03-18 00:54:54] [world_the_end] The Player <Koi> has placed STONE at X= 101, Y= 43, Z= 1
[2024-03-18 00:54:57] [world_the_end] The Player <Koi> has placed STONE at X= 99, Y= 43, Z= -1
[2024-03-18 00:54:57] [world_the_end] The Player <Koi> has placed STONE at X= 99, Y= 43, Z= 0
[2024-03-18 00:54:58] [world_the_end] The Player <Koi> has placed STONE at X= 99, Y= 43, Z= 1
[2024-03-18 00:55:19] [world_the_end] The Player <Koi> has placed STONE at X= 100, Y= 44, Z= 0
[2024-03-18 00:55:21] [world_the_end] The Player <Koi> has placed STONE at X= 100, Y= 45, Z= 0
[2024-03-18 00:55:27] [world_the_end] The Player <Koi> has placed STONE at X= 101, Y= 45, Z= 0
[2024-03-18 00:55:27] [world_the_end] The Player <Koi> has placed STONE at X= 102, Y= 45, Z= 0
[2024-03-18 00:55:28] [world_the_end] The Player <Koi> has placed STONE at X= 100, Y= 45, Z= -1
[2024-03-18 00:55:29] [world_the_end] The Player <Koi> has placed STONE at X= 101, Y= 45, Z= -1
[2024-03-18 00:55:29] [world_the_end] The Player <Koi> has placed STONE at X= 102, Y= 45, Z= -1
[2024-03-18 00:55:31] [world_the_end] The Player <Koi> has placed STONE at X= 99, Y= 45, Z= 0
[2024-03-18 00:55:31] [world_the_end] The Player <Koi> has placed STONE at X= 99, Y= 45, Z= -1
[2024-03-18 00:55:32] [world_the_end] The Player <Koi> has placed STONE at X= 102, Y= 45, Z= 1
[2024-03-18 00:55:33] [world_the_end] The Player <Koi> has placed STONE at X= 101, Y= 45, Z= 1
[2024-03-18 00:55:33] [world_the_end] The Player <Koi> has placed STONE at X= 100, Y= 45, Z= 1
[2024-03-18 00:55:33] [world_the_end] The Player <Koi> has placed STONE at X= 99, Y= 45, Z= 1
[2024-03-18 00:56:21] [world_the_end] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 50, Y= 60, Z= 62
[2024-03-18 00:56:22] [world_the_end] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 50, Y= 61, Z= 62
[2024-03-18 00:56:22] [world_the_end] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 50, Y= 62, Z= 62
[2024-03-18 00:57:03] [world_the_end] The Player <Koi> has placed LADDER at X= 99, Y= 45, Z= 0
[2024-03-18 00:57:04] [world_the_end] The Player <Koi> has placed LADDER at X= 99, Y= 43, Z= 0
[2024-03-18 00:57:04] [world_the_end] The Player <Koi> has placed LADDER at X= 99, Y= 44, Z= 0
[2024-03-18 00:57:04] [world_the_end] The Player <Koi> has placed LADDER at X= 99, Y= 42, Z= 0
[2024-03-18 00:57:05] [world_the_end] The Player <Koi> has placed LADDER at X= 99, Y= 41, Z= 0
[2024-03-18 00:57:05] [world_the_end] The Player <Koi> has placed LADDER at X= 99, Y= 40, Z= 0
[2024-03-18 00:57:05] [world_the_end] The Player <Koi> has placed LADDER at X= 99, Y= 39, Z= 0
[2024-03-18 00:57:06] [world_the_end] The Player <Koi> has placed LADDER at X= 99, Y= 38, Z= 0
[2024-03-18 00:57:07] [world_the_end] The Player <Koi> has placed LADDER at X= 99, Y= 36, Z= 0
[2024-03-18 00:57:07] [world_the_end] The Player <Koi> has placed LADDER at X= 99, Y= 37, Z= 0
[2024-03-18 00:58:27] [world_the_end] The Player <Milk_Frog> has placed NOTE_BLOCK at X= 36, Y= 62, Z= 24
[2024-03-18 00:58:55] [world_the_end] The Player <Milk_Frog> has placed NOTE_BLOCK at X= 37, Y= 63, Z= 24
[2024-03-18 00:58:56] [world_the_end] The Player <Milk_Frog> has placed NOTE_BLOCK at X= 36, Y= 62, Z= 24
[2024-03-18 00:59:37] [world_the_end] The Player <NezukoChan> has placed DIRT at X= -32, Y= 57, Z= -7
[2024-03-18 01:00:32] [world] The Player <Koi> has placed GRASS at X= -607, Y= 67, Z= 323
[2024-03-18 01:00:33] [world] The Player <Koi> has placed GRASS at X= -607, Y= 67, Z= 322
[2024-03-18 01:00:38] [world] The Player <Koi> has placed GRASS at X= -614, Y= 67, Z= 346
