[2024-03-21 19:44:58] [world] The Player <character> has placed WOOD at X= -390, Y= 78, Z= -72
[2024-03-24 03:35:44] [world] The Player <Tester> has placed POTATO at X= -10201, Y= 64, Z= 4135
[2024-03-24 03:35:44] [world] The Player <Tester> has placed POTATO at X= -10201, Y= 64, Z= 4136
[2024-03-24 03:35:45] [world] The Player <Tester> has placed POTATO at X= -10200, Y= 64, Z= 4136
[2024-03-24 03:35:46] [world] The Player <Tester> has placed POTATO at X= -10199, Y= 64, Z= 4136
[2024-03-24 05:49:43] [world] The Player <GolemDaWanderer> has placed DIRT at X= -728, Y= 55, Z= 313
[2024-03-24 05:49:43] [world] The Player <GolemDaWanderer> has placed DIRT at X= -728, Y= 56, Z= 313
[2024-03-24 05:49:44] [world] The Player <GolemDaWanderer> has placed DIRT at X= -728, Y= 57, Z= 313
[2024-03-24 05:49:49] [world] The Player <GolemDaWanderer> has placed DIRT at X= -728, Y= 57, Z= 312
[2024-03-24 05:49:49] [world] The Player <GolemDaWanderer> has placed DIRT at X= -728, Y= 58, Z= 312
[2024-03-24 05:49:50] [world] The Player <GolemDaWanderer> has placed DIRT at X= -728, Y= 59, Z= 312
[2024-03-24 05:50:03] [world] The Player <GolemDaWanderer> has placed DIRT at X= -726, Y= 66, Z= 317
[2024-03-24 05:50:07] [world] The Player <GolemDaWanderer> has placed DIRT at X= -731, Y= 68, Z= 327
[2024-03-24 05:50:07] [world] The Player <GolemDaWanderer> has placed DIRT at X= -732, Y= 68, Z= 327
[2024-03-24 05:50:08] [world] The Player <GolemDaWanderer> has placed DIRT at X= -732, Y= 69, Z= 327
[2024-03-24 05:50:08] [world] The Player <GolemDaWanderer> has placed DIRT at X= -732, Y= 70, Z= 327
[2024-03-24 11:41:44] [world] The Player <Tester> has placed CROPS at X= -10199, Y= 64, Z= 4147
[2024-03-24 11:41:45] [world] The Player <Tester> has placed CROPS at X= -10199, Y= 64, Z= 4146
[2024-03-24 11:41:49] [world] The Player <Tester> has placed CROPS at X= -10199, Y= 64, Z= 4147
[2024-03-24 11:41:56] [world] The Player <Tester> has placed CROPS at X= -10203, Y= 64, Z= 4144
[2024-03-24 11:41:57] [world] The Player <Tester> has placed CROPS at X= -10202, Y= 64, Z= 4146
[2024-03-24 11:42:00] [world] The Player <Tester> has placed CROPS at X= -10201, Y= 64, Z= 4148
[2024-03-24 11:42:01] [world] The Player <Tester> has placed CROPS at X= -10202, Y= 64, Z= 4148
[2024-03-24 11:42:03] [world] The Player <Tester> has placed CROPS at X= -10201, Y= 64, Z= 4150
[2024-03-24 11:42:04] [world] The Player <Tester> has placed CROPS at X= -10200, Y= 64, Z= 4149
[2024-03-24 11:42:07] [world] The Player <Tester> has placed CROPS at X= -10199, Y= 64, Z= 4151
[2024-03-24 11:42:10] [world] The Player <Tester> has placed CROPS at X= -10206, Y= 64, Z= 4152
[2024-03-24 11:42:12] [world] The Player <Tester> has placed CROPS at X= -10208, Y= 64, Z= 4155
[2024-03-24 11:42:13] [world] The Player <Tester> has placed CROPS at X= -10209, Y= 65, Z= 4155
[2024-03-24 11:42:17] [world] The Player <Tester> has placed CROPS at X= -10210, Y= 64, Z= 4145
[2024-03-24 11:42:19] [world] The Player <Tester> has placed CROPS at X= -10208, Y= 64, Z= 4143
[2024-03-24 11:42:23] [world] The Player <Tester> has placed CROPS at X= -10203, Y= 64, Z= 4136
[2024-03-24 11:42:26] [world] The Player <Tester> has placed CROPS at X= -10207, Y= 64, Z= 4138
[2024-03-24 11:42:27] [world] The Player <Tester> has placed CROPS at X= -10210, Y= 64, Z= 4138
[2024-03-24 11:48:20] [world] The Player <NezukoChan> has placed DIRT at X= -596, Y= 61, Z= 209
[2024-03-24 11:50:31] [world] The Player <Tester> has placed TORCH at X= -9962, Y= 29, Z= 4102
[2024-03-24 11:52:37] [world] The Player <Tester> has placed TORCH at X= -9961, Y= 30, Z= 4099
[2024-03-24 11:55:00] [world] The Player <NezukoChan> has placed ENDER_CHEST at X= -9960, Y= 30, Z= 4099
[2024-03-24 11:57:30] [world] The Player <Tester> has placed STEP at X= -9964, Y= 29, Z= 4103
[2024-03-24 11:59:12] [world] The Player <Tester> has placed STEP at X= -9964, Y= 29, Z= 4103
[2024-03-24 12:01:28] [world] The Player <Tester> has placed TORCH at X= -1558, Y= 50, Z= -120
[2024-03-24 12:03:16] [world] The Player <Tester> has placed TORCH at X= -1557, Y= 71, Z= -120
[2024-03-24 12:03:22] [world] The Player <Tester> has placed COBBLESTONE at X= -1556, Y= 68, Z= -121
[2024-03-24 12:03:23] [world] The Player <Tester> has placed COBBLESTONE at X= -1556, Y= 69, Z= -121
[2024-03-24 12:03:36] [world] The Player <Tester> has placed COBBLESTONE at X= -1559, Y= 66, Z= -119
[2024-03-24 12:03:42] [world] The Player <Tester> has placed COBBLESTONE at X= -1552, Y= 69, Z= -129
[2024-03-24 12:03:42] [world] The Player <Tester> has placed COBBLESTONE at X= -1552, Y= 70, Z= -129
[2024-03-24 12:03:43] [world] The Player <Tester> has placed COBBLESTONE at X= -1552, Y= 71, Z= -129
[2024-03-24 12:03:43] [world] The Player <Tester> has placed COBBLESTONE at X= -1552, Y= 72, Z= -129
[2024-03-24 12:03:44] [world] The Player <Tester> has placed COBBLESTONE at X= -1552, Y= 73, Z= -129
[2024-03-24 12:03:44] [world] The Player <Tester> has placed COBBLESTONE at X= -1552, Y= 74, Z= -129
[2024-03-24 12:03:45] [world] The Player <Tester> has placed COBBLESTONE at X= -1552, Y= 75, Z= -129
[2024-03-24 12:03:55] [world] The Player <Tester> has placed TORCH at X= -1553, Y= 61, Z= -118
[2024-03-24 12:04:24] [world] The Player <Tester> has placed COBBLESTONE at X= -1556, Y= 54, Z= -119
[2024-03-24 12:04:29] [world] The Player <Tester> has placed DOUBLE_STEP at X= -1557, Y= 53, Z= -119
[2024-03-24 12:04:36] [world] The Player <Tester> has placed COBBLESTONE at X= -1556, Y= 54, Z= -119
[2024-03-24 12:04:37] [world] The Player <Tester> has placed COBBLESTONE at X= -1556, Y= 55, Z= -119
[2024-03-24 12:04:37] [world] The Player <Tester> has placed COBBLESTONE at X= -1556, Y= 56, Z= -119
[2024-03-24 12:04:38] [world] The Player <Tester> has placed COBBLESTONE at X= -1556, Y= 57, Z= -119
[2024-03-24 12:04:40] [world] The Player <Tester> has placed COBBLESTONE at X= -1557, Y= 58, Z= -118
[2024-03-24 12:04:40] [world] The Player <Tester> has placed COBBLESTONE at X= -1558, Y= 58, Z= -118
[2024-03-24 12:04:42] [world] The Player <Tester> has placed COBBLESTONE at X= -1556, Y= 58, Z= -118
[2024-03-24 12:04:42] [world] The Player <Tester> has placed COBBLESTONE at X= -1556, Y= 59, Z= -118
[2024-03-24 12:04:43] [world] The Player <Tester> has placed COBBLESTONE at X= -1557, Y= 59, Z= -118
[2024-03-24 12:05:04] [world] The Player <NezukoChan> has placed STEP at X= -1557, Y= 53, Z= -119
[2024-03-24 12:05:35] [world] The Player <Tester> has placed COBBLESTONE at X= -1555, Y= 58, Z= -119
[2024-03-24 12:05:36] [world] The Player <Tester> has placed COBBLESTONE at X= -1555, Y= 59, Z= -119
[2024-03-24 12:12:17] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10168, Y= 63, Z= 4073
[2024-03-24 12:12:18] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10167, Y= 63, Z= 4074
[2024-03-24 12:12:20] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10172, Y= 63, Z= 4075
[2024-03-24 12:12:20] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10171, Y= 63, Z= 4075
[2024-03-24 12:12:20] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10170, Y= 63, Z= 4075
[2024-03-24 12:12:21] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10170, Y= 64, Z= 4075
[2024-03-24 12:12:22] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10173, Y= 63, Z= 4074
[2024-03-24 12:12:23] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10175, Y= 63, Z= 4074
[2024-03-24 12:12:23] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10174, Y= 63, Z= 4074
[2024-03-24 12:12:25] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10176, Y= 63, Z= 4075
[2024-03-24 12:12:26] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10177, Y= 63, Z= 4077
[2024-03-24 12:12:26] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10177, Y= 63, Z= 4076
[2024-03-24 12:12:31] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10178, Y= 63, Z= 4078
[2024-03-24 12:12:32] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10178, Y= 63, Z= 4079
[2024-03-24 12:12:32] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10178, Y= 63, Z= 4080
[2024-03-24 12:12:33] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10179, Y= 63, Z= 4081
[2024-03-24 12:12:34] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10179, Y= 63, Z= 4082
[2024-03-24 12:12:35] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10181, Y= 63, Z= 4082
[2024-03-24 12:12:36] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10180, Y= 63, Z= 4082
[2024-03-24 12:12:43] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10182, Y= 63, Z= 4082
[2024-03-24 12:12:43] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10183, Y= 63, Z= 4082
[2024-03-24 12:12:44] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10184, Y= 63, Z= 4082
[2024-03-24 12:12:46] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10185, Y= 63, Z= 4083
[2024-03-24 12:12:48] [world] The Player <Tester> has placed SUGAR_CANE_BLOCK at X= -10185, Y= 64, Z= 4083
[2024-03-24 12:17:20] [world] The Player <NezukoChan> has placed DIRT at X= -10178, Y= 63, Z= 4116
[2024-03-24 12:17:23] [world] The Player <NezukoChan> has placed WORKBENCH at X= -10178, Y= 64, Z= 4116
[2024-03-24 12:17:26] [world] The Player <NezukoChan> has placed ANVIL at X= -10178, Y= 65, Z= 4116
[2024-03-24 12:20:25] [world] The Player <NezukoChan> has placed DIRT at X= -10188, Y= 62, Z= 4103
[2024-03-24 12:21:22] [world] The Player <NezukoChan> has placed DIRT at X= -10191, Y= 65, Z= 4124
[2024-03-24 12:21:23] [world] The Player <NezukoChan> has placed DIRT at X= -10191, Y= 64, Z= 4123
[2024-03-24 12:21:24] [world] The Player <NezukoChan> has placed DIRT at X= -10191, Y= 65, Z= 4123
[2024-03-24 12:21:24] [world] The Player <NezukoChan> has placed DIRT at X= -10191, Y= 64, Z= 4122
[2024-03-24 12:21:25] [world] The Player <NezukoChan> has placed DIRT at X= -10191, Y= 65, Z= 4122
[2024-03-24 12:21:25] [world] The Player <NezukoChan> has placed DIRT at X= -10191, Y= 64, Z= 4121
[2024-03-24 12:21:26] [world] The Player <NezukoChan> has placed DIRT at X= -10191, Y= 65, Z= 4121
[2024-03-24 12:21:41] [world] The Player <NezukoChan> has placed DIRT at X= -10186, Y= 65, Z= 4125
[2024-03-24 12:21:44] [world] The Player <NezukoChan> has placed DIRT at X= -10186, Y= 65, Z= 4124
[2024-03-24 12:21:45] [world] The Player <NezukoChan> has placed DIRT at X= -10187, Y= 64, Z= 4125
[2024-03-24 12:21:45] [world] The Player <NezukoChan> has placed DIRT at X= -10187, Y= 64, Z= 4124
[2024-03-24 12:21:46] [world] The Player <NezukoChan> has placed DIRT at X= -10187, Y= 65, Z= 4124
[2024-03-24 12:21:47] [world] The Player <NezukoChan> has placed DIRT at X= -10188, Y= 64, Z= 4124
[2024-03-24 12:21:47] [world] The Player <NezukoChan> has placed DIRT at X= -10188, Y= 65, Z= 4124
[2024-03-24 12:21:48] [world] The Player <NezukoChan> has placed DIRT at X= -10188, Y= 64, Z= 4123
[2024-03-24 12:21:48] [world] The Player <NezukoChan> has placed DIRT at X= -10188, Y= 65, Z= 4123
[2024-03-24 12:22:48] [world] The Player <Brycethelegend> has placed STONE at X= -1166, Y= 47, Z= -429
[2024-03-24 12:22:49] [world] The Player <Brycethelegend> has placed STONE at X= -1167, Y= 47, Z= -430
[2024-03-24 12:22:50] [world] The Player <Brycethelegend> has placed STONE at X= -1166, Y= 47, Z= -430
[2024-03-24 12:22:51] [world] The Player <Brycethelegend> has placed STONE at X= -1165, Y= 47, Z= -430
[2024-03-24 12:22:53] [world] The Player <Brycethelegend> has placed STONE at X= -1164, Y= 47, Z= -430
[2024-03-24 12:23:21] [world] The Player <Brycethelegend> has placed STONE at X= -1165, Y= 47, Z= -429
[2024-03-24 12:23:22] [world] The Player <Brycethelegend> has placed STONE at X= -1164, Y= 47, Z= -429
[2024-03-24 12:23:22] [world] The Player <Brycethelegend> has placed STONE at X= -1163, Y= 47, Z= -429
[2024-03-24 12:23:24] [world] The Player <Brycethelegend> has placed STONE at X= -1161, Y= 47, Z= -429
[2024-03-24 12:23:24] [world] The Player <Brycethelegend> has placed STONE at X= -1160, Y= 47, Z= -429
[2024-03-24 12:23:24] [world] The Player <Brycethelegend> has placed STONE at X= -1159, Y= 47, Z= -429
[2024-03-24 12:23:25] [world] The Player <Brycethelegend> has placed STONE at X= -1158, Y= 47, Z= -429
[2024-03-24 12:23:26] [world] The Player <Brycethelegend> has placed STONE at X= -1157, Y= 47, Z= -429
[2024-03-24 12:23:26] [world] The Player <Brycethelegend> has placed STONE at X= -1156, Y= 47, Z= -429
[2024-03-24 12:23:27] [world] The Player <Brycethelegend> has placed STONE at X= -1155, Y= 47, Z= -429
[2024-03-24 12:23:27] [world] The Player <Brycethelegend> has placed STONE at X= -1154, Y= 47, Z= -429
[2024-03-24 12:23:29] [world] The Player <Brycethelegend> has placed STONE at X= -1153, Y= 47, Z= -429
[2024-03-24 12:23:29] [world] The Player <Brycethelegend> has placed STONE at X= -1152, Y= 47, Z= -429
[2024-03-24 12:23:36] [world] The Player <Brycethelegend> has placed STONE at X= -1151, Y= 47, Z= -430
[2024-03-24 12:23:55] [world] The Player <Brycethelegend> has placed COBBLESTONE at X= -1152, Y= 44, Z= -429
[2024-03-24 12:23:55] [world] The Player <Brycethelegend> has placed COBBLESTONE at X= -1152, Y= 45, Z= -429
[2024-03-24 12:23:57] [world] The Player <Brycethelegend> has placed COBBLESTONE at X= -1152, Y= 44, Z= -428
[2024-03-24 12:23:57] [world] The Player <Brycethelegend> has placed COBBLESTONE at X= -1152, Y= 45, Z= -428
[2024-03-24 12:23:58] [world] The Player <Brycethelegend> has placed COBBLESTONE at X= -1151, Y= 44, Z= -428
[2024-03-24 12:23:59] [world] The Player <Brycethelegend> has placed COBBLESTONE at X= -1151, Y= 45, Z= -428
[2024-03-24 12:24:00] [world] The Player <Brycethelegend> has placed COBBLESTONE at X= -1151, Y= 44, Z= -429
[2024-03-24 12:24:00] [world] The Player <Brycethelegend> has placed COBBLESTONE at X= -1151, Y= 45, Z= -429
[2024-03-24 12:24:00] [world] The Player <Brycethelegend> has placed COBBLESTONE at X= -1151, Y= 46, Z= -429
[2024-03-24 12:24:01] [world] The Player <Brycethelegend> has placed COBBLESTONE at X= -1151, Y= 47, Z= -429
[2024-03-24 12:24:14] [world] The Player <Brycethelegend> has placed COBBLESTONE at X= -1162, Y= 45, Z= -429
[2024-03-24 12:24:14] [world] The Player <Brycethelegend> has placed COBBLESTONE at X= -1162, Y= 46, Z= -429
[2024-03-24 12:24:15] [world] The Player <Brycethelegend> has placed COBBLESTONE at X= -1162, Y= 47, Z= -429
[2024-03-24 12:24:15] [world] The Player <Brycethelegend> has placed COBBLESTONE at X= -1162, Y= 48, Z= -429
[2024-03-24 12:31:51] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1169, Y= 49, Z= -431
[2024-03-24 12:31:53] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1169, Y= 49, Z= -432
[2024-03-24 12:31:56] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1168, Y= 49, Z= -432
[2024-03-24 12:32:00] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1167, Y= 49, Z= -432
[2024-03-24 12:32:03] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1166, Y= 49, Z= -432
[2024-03-24 12:32:06] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1165, Y= 49, Z= -432
[2024-03-24 12:32:11] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1167, Y= 49, Z= -433
[2024-03-24 12:32:13] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1165, Y= 49, Z= -431
[2024-03-24 12:32:21] [world] The Player <Brycethelegend> has placed COBBLESTONE at X= -1167, Y= 48, Z= -436
[2024-03-24 12:32:23] [world] The Player <Brycethelegend> has placed COBBLESTONE at X= -1166, Y= 48, Z= -436
[2024-03-24 12:32:35] [world] The Player <Brycethelegend> has placed COBBLESTONE at X= -1168, Y= 48, Z= -436
[2024-03-24 12:32:36] [world] The Player <Brycethelegend> has placed COBBLESTONE at X= -1168, Y= 49, Z= -436
[2024-03-24 12:32:37] [world] The Player <Brycethelegend> has placed COBBLESTONE at X= -1167, Y= 49, Z= -436
[2024-03-24 12:32:40] [world] The Player <Brycethelegend> has placed COBBLESTONE at X= -1166, Y= 49, Z= -436
[2024-03-24 12:32:44] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1167, Y= 49, Z= -435
[2024-03-24 12:32:45] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1167, Y= 49, Z= -434
[2024-03-24 12:32:47] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1168, Y= 49, Z= -434
[2024-03-24 12:32:50] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1169, Y= 49, Z= -434
[2024-03-24 12:32:53] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1169, Y= 49, Z= -435
[2024-03-24 12:33:01] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1163, Y= 49, Z= -435
[2024-03-24 12:33:02] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1164, Y= 49, Z= -435
[2024-03-24 12:33:10] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1161, Y= 49, Z= -432
[2024-03-24 12:33:10] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1161, Y= 49, Z= -433
[2024-03-24 12:33:11] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1162, Y= 49, Z= -434
[2024-03-24 12:33:12] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1161, Y= 49, Z= -434
[2024-03-24 12:33:28] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1162, Y= 49, Z= -435
[2024-03-24 12:33:28] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1161, Y= 49, Z= -435
[2024-03-24 12:33:28] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1160, Y= 49, Z= -435
[2024-03-24 12:33:29] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1159, Y= 49, Z= -435
[2024-03-24 12:33:29] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1158, Y= 49, Z= -435
[2024-03-24 12:33:53] [world] The Player <Brycethelegend> has placed COBBLESTONE at X= -1156, Y= 48, Z= -436
[2024-03-24 12:34:16] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1157, Y= 49, Z= -434
[2024-03-24 12:34:21] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1160, Y= 49, Z= -434
[2024-03-24 12:34:21] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1159, Y= 49, Z= -434
[2024-03-24 12:34:22] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1158, Y= 49, Z= -434
[2024-03-24 12:34:36] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1163, Y= 49, Z= -432
[2024-03-24 12:34:36] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1162, Y= 49, Z= -432
[2024-03-24 12:34:37] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1161, Y= 49, Z= -432
[2024-03-24 12:34:38] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1160, Y= 49, Z= -432
[2024-03-24 12:34:40] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1159, Y= 49, Z= -433
[2024-03-24 12:34:41] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1158, Y= 49, Z= -433
[2024-03-24 12:34:42] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1157, Y= 49, Z= -433
[2024-03-24 12:34:43] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1157, Y= 49, Z= -432
[2024-03-24 12:34:45] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1158, Y= 49, Z= -431
[2024-03-24 12:34:45] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1158, Y= 49, Z= -432
[2024-03-24 12:38:09] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1168, Y= 49, Z= -435
[2024-03-24 12:38:10] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1168, Y= 49, Z= -434
[2024-03-24 12:38:11] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1168, Y= 49, Z= -433
[2024-03-24 12:38:16] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1164, Y= 49, Z= -434
[2024-03-24 12:38:18] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1165, Y= 49, Z= -434
[2024-03-24 12:38:21] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1163, Y= 49, Z= -433
[2024-03-24 12:38:22] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1164, Y= 49, Z= -433
[2024-03-24 12:38:29] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1159, Y= 49, Z= -432
[2024-03-24 12:38:30] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1159, Y= 49, Z= -431
[2024-03-24 12:38:30] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1160, Y= 49, Z= -431
[2024-03-24 12:38:50] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1156, Y= 49, Z= -432
[2024-03-24 12:38:50] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1155, Y= 49, Z= -432
[2024-03-24 12:38:51] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1154, Y= 49, Z= -432
[2024-03-24 12:38:52] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1153, Y= 49, Z= -433
[2024-03-24 12:38:53] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1153, Y= 49, Z= -432
[2024-03-24 12:38:54] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1153, Y= 49, Z= -431
[2024-03-24 12:38:55] [world] The Player <Brycethelegend> has placed NETHER_WARTS at X= -1155, Y= 49, Z= -431
[2024-03-24 12:43:03] [world] The Player <Tester> has placed COBBLESTONE at X= -10172, Y= 66, Z= 4097
[2024-03-24 12:43:04] [world] The Player <Tester> has placed COBBLESTONE at X= -10172, Y= 67, Z= 4097
[2024-03-24 12:43:05] [world] The Player <Tester> has placed COBBLESTONE at X= -10171, Y= 65, Z= 4097
[2024-03-24 12:43:06] [world] The Player <Tester> has placed COBBLESTONE at X= -10170, Y= 65, Z= 4097
[2024-03-24 12:43:07] [world] The Player <Tester> has placed COBBLESTONE at X= -10169, Y= 65, Z= 4097
[2024-03-24 12:43:08] [world] The Player <Tester> has placed COBBLESTONE at X= -10168, Y= 65, Z= 4097
[2024-03-24 12:43:08] [world] The Player <Tester> has placed COBBLESTONE at X= -10167, Y= 65, Z= 4097
[2024-03-24 12:43:09] [world] The Player <Tester> has placed COBBLESTONE at X= -10166, Y= 65, Z= 4097
[2024-03-24 12:43:10] [world] The Player <Tester> has placed COBBLESTONE at X= -10166, Y= 66, Z= 4097
[2024-03-24 12:43:11] [world] The Player <Tester> has placed COBBLESTONE at X= -10167, Y= 66, Z= 4097
[2024-03-24 12:43:11] [world] The Player <Tester> has placed COBBLESTONE at X= -10168, Y= 66, Z= 4097
[2024-03-24 12:43:12] [world] The Player <Tester> has placed COBBLESTONE at X= -10170, Y= 66, Z= 4097
[2024-03-24 12:43:13] [world] The Player <Tester> has placed COBBLESTONE at X= -10171, Y= 66, Z= 4097
[2024-03-24 12:43:14] [world] The Player <Tester> has placed COBBLESTONE at X= -10169, Y= 66, Z= 4097
[2024-03-24 12:43:15] [world] The Player <Tester> has placed COBBLESTONE at X= -10171, Y= 67, Z= 4097
[2024-03-24 12:43:15] [world] The Player <Tester> has placed COBBLESTONE at X= -10170, Y= 67, Z= 4097
[2024-03-24 12:43:16] [world] The Player <Tester> has placed COBBLESTONE at X= -10169, Y= 67, Z= 4097
[2024-03-24 12:43:16] [world] The Player <Tester> has placed COBBLESTONE at X= -10167, Y= 67, Z= 4097
[2024-03-24 12:43:17] [world] The Player <Tester> has placed COBBLESTONE at X= -10168, Y= 67, Z= 4097
[2024-03-24 12:43:19] [world] The Player <Tester> has placed COBBLESTONE at X= -10166, Y= 67, Z= 4097
[2024-03-24 12:43:21] [world] The Player <Tester> has placed COBBLESTONE at X= -10165, Y= 65, Z= 4097
[2024-03-24 12:43:21] [world] The Player <Tester> has placed COBBLESTONE at X= -10165, Y= 66, Z= 4097
[2024-03-24 12:43:22] [world] The Player <Tester> has placed COBBLESTONE at X= -10165, Y= 67, Z= 4097
[2024-03-24 12:43:23] [world] The Player <Tester> has placed COBBLESTONE at X= -10164, Y= 65, Z= 4097
[2024-03-24 12:43:24] [world] The Player <Tester> has placed COBBLESTONE at X= -10163, Y= 65, Z= 4097
[2024-03-24 12:43:25] [world] The Player <Tester> has placed COBBLESTONE at X= -10164, Y= 66, Z= 4097
[2024-03-24 12:43:25] [world] The Player <Tester> has placed COBBLESTONE at X= -10164, Y= 67, Z= 4097
[2024-03-24 12:43:26] [world] The Player <Tester> has placed COBBLESTONE at X= -10163, Y= 66, Z= 4097
[2024-03-24 12:43:26] [world] The Player <Tester> has placed COBBLESTONE at X= -10163, Y= 67, Z= 4097
[2024-03-24 12:43:59] [world] The Player <Tester> has placed COBBLESTONE at X= -10158, Y= 66, Z= 4112
[2024-03-24 12:44:00] [world] The Player <Tester> has placed COBBLESTONE at X= -10158, Y= 67, Z= 4112
[2024-03-24 12:44:00] [world] The Player <Tester> has placed COBBLESTONE at X= -10158, Y= 68, Z= 4112
[2024-03-24 12:44:03] [world] The Player <Tester> has placed COBBLESTONE at X= -10158, Y= 66, Z= 4111
[2024-03-24 12:44:03] [world] The Player <Tester> has placed COBBLESTONE at X= -10158, Y= 67, Z= 4111
[2024-03-24 12:44:04] [world] The Player <Tester> has placed COBBLESTONE at X= -10158, Y= 68, Z= 4111
[2024-03-24 12:44:06] [world] The Player <Tester> has placed COBBLESTONE at X= -10157, Y= 66, Z= 4111
[2024-03-24 12:44:06] [world] The Player <Tester> has placed COBBLESTONE at X= -10157, Y= 67, Z= 4111
[2024-03-24 12:44:07] [world] The Player <Tester> has placed COBBLESTONE at X= -10157, Y= 68, Z= 4111
[2024-03-24 12:44:08] [world] The Player <Tester> has placed COBBLESTONE at X= -10156, Y= 66, Z= 4110
