[2024-03-28 00:58:44] [world] The Player <xcpc> has placed TORCH at X= -441, Y= 57, Z= 266
[2024-03-28 22:28:15] [world_the_end] The Player <GolemDaWanderer> has placed ENDER_STONE at X= -43, Y= 59, Z= -3
[2024-03-28 22:28:16] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 79, Y= 60, Z= -2
[2024-03-28 22:28:16] [world_the_end] The Player <GolemDaWanderer> has placed ENDER_STONE at X= -43, Y= 60, Z= -3
[2024-03-28 22:28:16] [world_the_end] The Player <GolemDaWanderer> has placed ENDER_STONE at X= -43, Y= 61, Z= -3
[2024-03-28 22:28:17] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 81, Y= 60, Z= -2
[2024-03-28 22:28:17] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 82, Y= 59, Z= -2
[2024-03-28 22:28:17] [world_the_end] The Player <GolemDaWanderer> has placed ENDER_STONE at X= -43, Y= 62, Z= -3
[2024-03-28 22:28:18] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 82, Y= 60, Z= -2
[2024-03-28 22:28:18] [world_the_end] The Player <GolemDaWanderer> has placed ENDER_STONE at X= -43, Y= 63, Z= -3
[2024-03-28 22:28:19] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 83, Y= 58, Z= -2
[2024-03-28 22:28:19] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 83, Y= 59, Z= -2
[2024-03-28 22:28:20] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 84, Y= 58, Z= -2
[2024-03-28 22:28:20] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 85, Y= 58, Z= -2
[2024-03-28 22:28:21] [world_the_end] The Player <GolemDaWanderer> has placed ENDER_STONE at X= -43, Y= 57, Z= -1
[2024-03-28 22:28:21] [world_the_end] The Player <GolemDaWanderer> has placed ENDER_STONE at X= -42, Y= 57, Z= -2
[2024-03-28 22:28:22] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 86, Y= 58, Z= -2
[2024-03-28 22:28:22] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 87, Y= 58, Z= -2
[2024-03-28 22:28:23] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 88, Y= 58, Z= -2
[2024-03-28 22:28:23] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 89, Y= 58, Z= -2
[2024-03-28 22:28:23] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 90, Y= 57, Z= -2
[2024-03-28 22:28:24] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 90, Y= 58, Z= -2
[2024-03-28 22:28:24] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 91, Y= 56, Z= -2
[2024-03-28 22:28:26] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 91, Y= 57, Z= -2
[2024-03-28 22:28:27] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 92, Y= 55, Z= -2
[2024-03-28 22:28:27] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 92, Y= 56, Z= -2
[2024-03-28 22:28:28] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 93, Y= 55, Z= -2
[2024-03-28 22:28:29] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 94, Y= 54, Z= -2
[2024-03-28 22:28:30] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 94, Y= 55, Z= -2
[2024-03-28 22:28:32] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 95, Y= 53, Z= -2
[2024-03-28 22:28:37] [world_the_end] The Player <GolemDaWanderer> has placed ENDER_STONE at X= -43, Y= 58, Z= -2
[2024-03-28 22:28:38] [world_the_end] The Player <GolemDaWanderer> has placed ENDER_STONE at X= -43, Y= 59, Z= -2
[2024-03-28 22:28:38] [world_the_end] The Player <GolemDaWanderer> has placed ENDER_STONE at X= -43, Y= 60, Z= -2
[2024-03-28 22:28:39] [world_the_end] The Player <GolemDaWanderer> has placed ENDER_STONE at X= -43, Y= 61, Z= -2
[2024-03-28 22:28:39] [world_the_end] The Player <GolemDaWanderer> has placed ENDER_STONE at X= -43, Y= 62, Z= -2
[2024-03-28 22:28:45] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 95, Y= 54, Z= -2
[2024-03-28 22:28:47] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 96, Y= 53, Z= -2
[2024-03-28 22:28:47] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 97, Y= 52, Z= -2
[2024-03-28 22:28:53] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 97, Y= 53, Z= -2
[2024-03-28 22:29:12] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 99, Y= 48, Z= -1
[2024-03-28 22:29:13] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 99, Y= 49, Z= -1
[2024-03-28 22:29:19] [world_the_end] The Player <Feathery> has placed COBBLESTONE at X= 97, Y= 49, Z= -2
[2024-03-28 22:29:19] [world_the_end] The Player <Feathery> has placed COBBLESTONE at X= 97, Y= 50, Z= -2
[2024-03-28 22:29:32] [world_the_end] The Player <Feathery> has placed COBBLESTONE at X= 76, Y= 60, Z= 3
[2024-03-28 22:29:32] [world_the_end] The Player <Feathery> has placed COBBLESTONE at X= 76, Y= 61, Z= 3
[2024-03-28 22:29:32] [world_the_end] The Player <Feathery> has placed COBBLESTONE at X= 76, Y= 62, Z= 3
[2024-03-28 22:29:34] [world_the_end] The Player <Feathery> has placed COBBLESTONE at X= 76, Y= 60, Z= -2
[2024-03-28 22:29:34] [world_the_end] The Player <Feathery> has placed COBBLESTONE at X= 76, Y= 61, Z= -2
[2024-03-28 22:29:34] [world_the_end] The Player <Feathery> has placed COBBLESTONE at X= 76, Y= 62, Z= -2
[2024-03-28 22:29:34] [world_the_end] The Player <Feathery> has placed COBBLESTONE at X= 76, Y= 63, Z= -2
[2024-03-28 22:29:41] [world_the_end] The Player <Feathery> has placed COBBLESTONE at X= 76, Y= 62, Z= 2
[2024-03-28 22:29:42] [world_the_end] The Player <Feathery> has placed COBBLESTONE at X= 76, Y= 62, Z= 1
[2024-03-28 22:29:42] [world_the_end] The Player <Feathery> has placed COBBLESTONE at X= 76, Y= 62, Z= 0
[2024-03-28 22:29:42] [world_the_end] The Player <Feathery> has placed COBBLESTONE at X= 76, Y= 62, Z= -1
[2024-03-28 22:29:46] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 77, Y= 62, Z= 3
[2024-03-28 22:29:47] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 77, Y= 61, Z= 3
[2024-03-28 22:29:48] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 76, Y= 63, Z= 3
[2024-03-28 22:29:49] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 77, Y= 63, Z= 3
[2024-03-28 22:29:50] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 76, Y= 63, Z= 2
[2024-03-28 22:29:50] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 76, Y= 63, Z= 1
[2024-03-28 22:29:50] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 76, Y= 63, Z= 0
[2024-03-28 22:29:50] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 76, Y= 63, Z= -1
[2024-03-28 22:29:51] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 76, Y= 63, Z= -2
[2024-03-28 22:29:51] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 77, Y= 61, Z= -2
[2024-03-28 22:29:53] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 77, Y= 62, Z= -2
[2024-03-28 22:29:54] [world_the_end] The Player <Feathery> has placed STAINED_GLASS_PANE at X= 77, Y= 63, Z= -2
[2024-03-28 22:30:21] [world] The Player <GolemDaWanderer> has placed ENDER_CHEST at X= -615, Y= 68, Z= 353
[2024-03-28 22:42:39] [world] The Player <Feathery> has placed ANVIL at X= -586, Y= 68, Z= 336
[2024-03-28 22:43:07] [world] The Player <Feathery> has placed ANVIL at X= -606, Y= 76, Z= 351
[2024-03-28 22:44:20] [world] The Player <Feathery> has placed ANVIL at X= -605, Y= 76, Z= 351
[2024-03-28 22:46:45] [world] The Player <NezukoChan> has placed ENDER_CHEST at X= -601, Y= 68, Z= 346
[2024-03-28 22:47:40] [world] The Player <GolemDaWanderer> has placed RED_SANDSTONE at X= -629, Y= 68, Z= 343
[2024-03-28 22:47:41] [world] The Player <GolemDaWanderer> has placed RED_SANDSTONE at X= -629, Y= 68, Z= 345
[2024-03-28 22:47:41] [world] The Player <GolemDaWanderer> has placed RED_SANDSTONE at X= -629, Y= 68, Z= 344
[2024-03-28 22:50:42] [world] The Player <BTC> has placed STONE at X= -725, Y= 53, Z= -23
[2024-03-28 22:50:44] [world] The Player <BTC> has placed STONE at X= -725, Y= 53, Z= -22
[2024-03-28 22:50:47] [world] The Player <BTC> has placed SANDSTONE at X= -725, Y= 55, Z= -25
[2024-03-28 22:50:47] [world] The Player <BTC> has placed SANDSTONE at X= -725, Y= 56, Z= -25
[2024-03-28 22:50:49] [world] The Player <BTC> has placed COBBLESTONE at X= -725, Y= 57, Z= -25
[2024-03-28 22:50:49] [world] The Player <BTC> has placed COBBLESTONE at X= -725, Y= 58, Z= -25
[2024-03-28 22:50:50] [world] The Player <BTC> has placed COBBLESTONE at X= -725, Y= 59, Z= -25
[2024-03-28 22:50:50] [world] The Player <BTC> has placed COBBLESTONE at X= -725, Y= 60, Z= -25
[2024-03-28 22:50:51] [world] The Player <BTC> has placed SAND at X= -725, Y= 61, Z= -25
[2024-03-28 22:50:51] [world] The Player <BTC> has placed SAND at X= -725, Y= 62, Z= -25
[2024-03-28 22:50:52] [world] The Player <BTC> has placed SAND at X= -725, Y= 63, Z= -25
[2024-03-28 22:50:52] [world] The Player <BTC> has placed SAND at X= -725, Y= 64, Z= -25
[2024-03-28 22:50:53] [world] The Player <BTC> has placed SAND at X= -725, Y= 65, Z= -25
[2024-03-28 22:58:08] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 95, Y= 70, Z= 28
[2024-03-28 22:58:08] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 95, Y= 71, Z= 28
[2024-03-28 22:58:09] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 94, Y= 71, Z= 29
[2024-03-28 22:58:10] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 94, Y= 72, Z= 28
[2024-03-28 22:58:10] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 94, Y= 72, Z= 27
[2024-03-28 22:58:11] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 93, Y= 72, Z= 28
[2024-03-28 22:58:11] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 94, Y= 71, Z= 28
[2024-03-28 22:58:11] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 95, Y= 72, Z= 28
[2024-03-28 22:58:12] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 95, Y= 73, Z= 28
[2024-03-28 22:58:12] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 97, Y= 73, Z= 27
[2024-03-28 22:58:13] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 96, Y= 73, Z= 28
[2024-03-28 22:58:13] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 96, Y= 74, Z= 28
[2024-03-28 22:58:14] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 97, Y= 74, Z= 28
[2024-03-28 23:02:40] [world] The Player <Feathery> has placed ENDER_STONE at X= -309, Y= 72, Z= 282
[2024-03-28 23:02:43] [world] The Player <Feathery> has placed ENDER_STONE at X= -308, Y= 72, Z= 282
[2024-03-28 23:03:06] [world] The Player <BTC> has placed SMOOTH_BRICK at X= -963, Y= 41, Z= 566
[2024-03-28 23:03:07] [world] The Player <BTC> has placed SMOOTH_BRICK at X= -963, Y= 42, Z= 566
[2024-03-28 23:05:08] [world] The Player <Feathery> has placed WALL_BANNER at X= -948, Y= 34, Z= 518
[2024-03-28 23:05:09] [world] The Player <Feathery> has placed WALL_BANNER at X= -949, Y= 34, Z= 518
[2024-03-28 23:05:11] [world] The Player <Feathery> has placed WALL_BANNER at X= -950, Y= 34, Z= 518
[2024-03-28 23:06:37] [world_the_end] The Player <Feathery> has placed WALL_BANNER at X= 77, Y= 62, Z= 2
[2024-03-28 23:06:38] [world_the_end] The Player <Feathery> has placed WALL_BANNER at X= 77, Y= 62, Z= 1
[2024-03-28 23:06:39] [world_the_end] The Player <Feathery> has placed WALL_BANNER at X= 77, Y= 62, Z= 0
[2024-03-28 23:07:09] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 119, Y= 60, Z= 6
[2024-03-28 23:07:10] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 120, Y= 60, Z= 6
[2024-03-28 23:07:10] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 120, Y= 60, Z= 5
[2024-03-28 23:07:10] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 120, Y= 60, Z= 4
[2024-03-28 23:07:11] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 120, Y= 61, Z= 6
[2024-03-28 23:07:32] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 67, Y= 58, Z= 0
[2024-03-28 23:07:32] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 68, Y= 58, Z= 0
[2024-03-28 23:07:33] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 69, Y= 58, Z= 0
[2024-03-28 23:07:33] [world_the_end] The Player <Feathery> has placed ENDER_STONE at X= 70, Y= 58, Z= 0
[2024-03-28 23:07:47] [world_the_end] The Player <Feathery> has placed SPRUCE_FENCE at X= 82, Y= 78, Z= -22
[2024-03-28 23:07:48] [world_the_end] The Player <Feathery> has placed SPRUCE_FENCE at X= 88, Y= 78, Z= -22
[2024-03-28 23:07:49] [world_the_end] The Player <Feathery> has placed STANDING_BANNER at X= 86, Y= 78, Z= -22
[2024-03-28 23:07:50] [world_the_end] The Player <Feathery> has placed STANDING_BANNER at X= 83, Y= 78, Z= -22
[2024-03-28 23:07:52] [world_the_end] The Player <Feathery> has placed STANDING_BANNER at X= 85, Y= 78, Z= -22
[2024-03-28 23:07:54] [world_the_end] The Player <Feathery> has placed STANDING_BANNER at X= 84, Y= 78, Z= -22
[2024-03-28 23:07:55] [world_the_end] The Player <Feathery> has placed STANDING_BANNER at X= 85, Y= 78, Z= -22
[2024-03-28 23:07:56] [world_the_end] The Player <Feathery> has placed STANDING_BANNER at X= 86, Y= 78, Z= -22
[2024-03-28 23:07:56] [world_the_end] The Player <Feathery> has placed STANDING_BANNER at X= 87, Y= 78, Z= -22
[2024-03-28 23:08:06] [world_the_end] The Player <Feathery> has placed SPRUCE_FENCE at X= 82, Y= 79, Z= -22
[2024-03-28 23:08:07] [world_the_end] The Player <Feathery> has placed SPRUCE_FENCE at X= 82, Y= 80, Z= -22
[2024-03-28 23:08:09] [world_the_end] The Player <Feathery> has placed SPRUCE_FENCE at X= 88, Y= 79, Z= -22
[2024-03-28 23:08:10] [world_the_end] The Player <Feathery> has placed SPRUCE_FENCE at X= 88, Y= 80, Z= -22
[2024-03-28 23:08:13] [world_the_end] The Player <Feathery> has placed SPRUCE_FENCE at X= 88, Y= 81, Z= -22
[2024-03-28 23:08:13] [world_the_end] The Player <Feathery> has placed SPRUCE_FENCE at X= 87, Y= 81, Z= -22
[2024-03-28 23:08:14] [world] The Player <xcpc> has placed DIRT at X= -287, Y= 71, Z= 282
[2024-03-28 23:08:14] [world] The Player <xcpc> has placed DIRT at X= -287, Y= 72, Z= 282
[2024-03-28 23:08:14] [world] The Player <xcpc> has placed DIRT at X= -287, Y= 73, Z= 282
[2024-03-28 23:08:15] [world_the_end] The Player <Feathery> has placed SPRUCE_FENCE at X= 86, Y= 81, Z= -22
[2024-03-28 23:08:16] [world_the_end] The Player <Feathery> has placed SPRUCE_FENCE at X= 85, Y= 81, Z= -22
[2024-03-28 23:08:17] [world_the_end] The Player <Feathery> has placed SPRUCE_FENCE at X= 84, Y= 81, Z= -22
[2024-03-28 23:08:18] [world_the_end] The Player <Feathery> has placed SPRUCE_FENCE at X= 83, Y= 81, Z= -22
[2024-03-28 23:08:19] [world_the_end] The Player <Feathery> has placed SPRUCE_FENCE at X= 82, Y= 81, Z= -22
[2024-03-28 23:08:20] [world_the_end] The Player <Feathery> has placed WALL_BANNER at X= 83, Y= 81, Z= -21
[2024-03-28 23:08:21] [world_the_end] The Player <Feathery> has placed WALL_BANNER at X= 84, Y= 81, Z= -21
[2024-03-28 23:08:22] [world_the_end] The Player <Feathery> has placed WALL_BANNER at X= 85, Y= 81, Z= -21
[2024-03-28 23:08:23] [world_the_end] The Player <Feathery> has placed WALL_BANNER at X= 86, Y= 81, Z= -21
[2024-03-28 23:08:24] [world_the_end] The Player <Feathery> has placed WALL_BANNER at X= 87, Y= 81, Z= -21
[2024-03-28 23:09:32] [world] The Player <BTC> has placed SANDSTONE at X= -939, Y= 10, Z= 478
[2024-03-28 23:09:34] [world] The Player <BTC> has placed SANDSTONE at X= -937, Y= 10, Z= 478
[2024-03-28 23:09:34] [world] The Player <BTC> has placed SANDSTONE at X= -938, Y= 10, Z= 478
[2024-03-28 23:09:37] [world] The Player <BTC> has placed STONE at X= -936, Y= 10, Z= 477
[2024-03-28 23:09:38] [world] The Player <BTC> has placed STONE at X= -936, Y= 10, Z= 478
[2024-03-28 23:09:39] [world] The Player <BTC> has placed STONE at X= -935, Y= 10, Z= 478
[2024-03-28 23:09:40] [world] The Player <BTC> has placed STONE at X= -934, Y= 10, Z= 479
[2024-03-28 23:09:41] [world] The Player <BTC> has placed STONE at X= -935, Y= 10, Z= 479
[2024-03-28 23:09:43] [world] The Player <BTC> has placed STONE at X= -933, Y= 10, Z= 480
[2024-03-28 23:09:43] [world] The Player <BTC> has placed STONE at X= -933, Y= 11, Z= 480
[2024-03-28 23:09:44] [world] The Player <BTC> has placed STONE at X= -934, Y= 10, Z= 480
[2024-03-28 23:10:31] [world_the_end] The Player <Feathery> has placed LOG at X= 83, Y= 70, Z= -18
[2024-03-28 23:10:31] [world_the_end] The Player <Feathery> has placed LOG at X= 83, Y= 71, Z= -18
[2024-03-28 23:10:32] [world_the_end] The Player <Feathery> has placed LOG at X= 83, Y= 72, Z= -18
[2024-03-28 23:10:32] [world_the_end] The Player <Feathery> has placed LOG at X= 83, Y= 73, Z= -18
[2024-03-28 23:10:32] [world_the_end] The Player <Feathery> has placed LOG at X= 83, Y= 74, Z= -18
[2024-03-28 23:10:32] [world_the_end] The Player <Feathery> has placed LOG at X= 83, Y= 75, Z= -18
[2024-03-28 23:10:32] [world_the_end] The Player <Feathery> has placed LOG at X= 83, Y= 76, Z= -18
[2024-03-28 23:10:41] [world_the_end] The Player <Feathery> has placed LOG at X= 83, Y= 77, Z= -21
[2024-03-28 23:10:41] [world_the_end] The Player <Feathery> has placed LOG at X= 83, Y= 77, Z= -20
[2024-03-28 23:10:43] [world_the_end] The Player <Feathery> has placed LOG at X= 83, Y= 77, Z= -21
[2024-03-28 23:10:44] [world_the_end] The Player <Feathery> has placed LOG at X= 83, Y= 76, Z= -20
[2024-03-28 23:10:44] [world_the_end] The Player <Feathery> has placed LOG at X= 83, Y= 76, Z= -19
[2024-03-28 23:10:45] [world_the_end] The Player <Feathery> has placed LOG at X= 83, Y= 76, Z= -17
[2024-03-28 23:10:47] [world_the_end] The Player <Feathery> has placed LOG at X= 82, Y= 76, Z= -18
[2024-03-28 23:10:49] [world_the_end] The Player <Feathery> has placed LOG at X= 84, Y= 76, Z= -18
[2024-03-28 23:10:49] [world_the_end] The Player <Feathery> has placed LOG at X= 85, Y= 76, Z= -18
[2024-03-28 23:10:49] [world_the_end] The Player <Feathery> has placed LOG at X= 86, Y= 76, Z= -18
[2024-03-28 23:10:50] [world_the_end] The Player <Feathery> has placed LOG at X= 87, Y= 76, Z= -18
[2024-03-28 23:10:52] [world_the_end] The Player <Feathery> has placed LOG at X= 89, Y= 70, Z= -18
[2024-03-28 23:10:52] [world_the_end] The Player <Feathery> has placed LOG at X= 89, Y= 71, Z= -18
[2024-03-28 23:10:52] [world_the_end] The Player <Feathery> has placed LOG at X= 89, Y= 72, Z= -18
[2024-03-28 23:10:53] [world_the_end] The Player <Feathery> has placed LOG at X= 89, Y= 73, Z= -18
[2024-03-28 23:10:53] [world_the_end] The Player <Feathery> has placed LOG at X= 89, Y= 74, Z= -18
[2024-03-28 23:10:53] [world_the_end] The Player <Feathery> has placed LOG at X= 89, Y= 75, Z= -18
[2024-03-28 23:10:53] [world_the_end] The Player <Feathery> has placed LOG at X= 89, Y= 76, Z= -18
[2024-03-28 23:10:54] [world] The Player <BTC> has placed COBBLESTONE at X= -802, Y= 66, Z= 101
[2024-03-28 23:10:54] [world] The Player <BTC> has placed COBBLESTONE at X= -802, Y= 66, Z= 103
[2024-03-28 23:10:54] [world_the_end] The Player <Feathery> has placed LOG at X= 88, Y= 76, Z= -18
[2024-03-28 23:10:55] [world] The Player <BTC> has placed COBBLESTONE at X= -802, Y= 66, Z= 105
[2024-03-28 23:10:55] [world_the_end] The Player <Feathery> has placed LOG at X= 89, Y= 76, Z= -20
[2024-03-28 23:10:55] [world] The Player <BTC> has placed COBBLESTONE at X= -802, Y= 66, Z= 106
[2024-03-28 23:10:55] [world_the_end] The Player <Feathery> has placed LOG at X= 89, Y= 76, Z= -19
[2024-03-28 23:10:55] [world] The Player <BTC> has placed COBBLESTONE at X= -802, Y= 65, Z= 107
[2024-03-28 23:10:56] [world] The Player <BTC> has placed COBBLESTONE at X= -802, Y= 66, Z= 109
[2024-03-28 23:10:56] [world] The Player <BTC> has placed COBBLESTONE at X= -802, Y= 66, Z= 111
[2024-03-28 23:10:56] [world_the_end] The Player <Feathery> has placed LOG at X= 89, Y= 76, Z= -17
[2024-03-28 23:10:58] [world] The Player <BTC> has placed COBBLESTONE at X= -804, Y= 67, Z= 115
[2024-03-28 23:10:58] [world] The Player <BTC> has placed COBBLESTONE at X= -805, Y= 67, Z= 115
[2024-03-28 23:11:00] [world_the_end] The Player <Feathery> has placed LOG at X= 90, Y= 76, Z= -18
[2024-03-28 23:11:00] [world] The Player <BTC> has placed COBBLESTONE at X= -806, Y= 67, Z= 116
[2024-03-28 23:11:00] [world] The Player <BTC> has placed COBBLESTONE at X= -807, Y= 67, Z= 116
[2024-03-28 23:11:00] [world] The Player <BTC> has placed COBBLESTONE at X= -807, Y= 68, Z= 117
[2024-03-28 23:11:01] [world] The Player <BTC> has placed COBBLESTONE at X= -808, Y= 68, Z= 117
[2024-03-28 23:11:01] [world] The Player <BTC> has placed COBBLESTONE at X= -808, Y= 69, Z= 117
[2024-03-28 23:11:01] [world] The Player <BTC> has placed COBBLESTONE at X= -808, Y= 69, Z= 118
[2024-03-28 23:11:02] [world] The Player <BTC> has placed COBBLESTONE at X= -808, Y= 70, Z= 118
[2024-03-28 23:11:03] [world] The Player <BTC> has placed COBBLESTONE at X= -810, Y= 68, Z= 118
[2024-03-28 23:11:03] [world] The Player <BTC> has placed COBBLESTONE at X= -811, Y= 68, Z= 118
[2024-03-28 23:11:04] [world] The Player <BTC> has placed COBBLESTONE at X= -811, Y= 69, Z= 118
[2024-03-28 23:11:04] [world] The Player <BTC> has placed COBBLESTONE at X= -811, Y= 70, Z= 119
[2024-03-28 23:11:05] [world] The Player <BTC> has placed COBBLESTONE at X= -811, Y= 71, Z= 119
[2024-03-28 23:11:05] [world] The Player <BTC> has placed COBBLESTONE at X= -811, Y= 72, Z= 119
[2024-03-28 23:11:06] [world] The Player <BTC> has placed COBBLESTONE at X= -811, Y= 73, Z= 119
[2024-03-28 23:11:18] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 89, Y= 77, Z= -21
[2024-03-28 23:11:18] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 89, Y= 77, Z= -20
[2024-03-28 23:11:18] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 89, Y= 77, Z= -19
[2024-03-28 23:11:19] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 89, Y= 77, Z= -18
[2024-03-28 23:11:19] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 90, Y= 77, Z= -18
[2024-03-28 23:11:20] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 90, Y= 77, Z= -22
[2024-03-28 23:11:20] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 90, Y= 77, Z= -21
[2024-03-28 23:11:21] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 90, Y= 77, Z= -20
[2024-03-28 23:11:23] [world_the_end] The Player <Feathery> has placed WOOD_DOUBLE_STEP at X= 90, Y= 77, Z= -20
[2024-03-28 23:11:23] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 90, Y= 77, Z= -19
[2024-03-28 23:11:24] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 89, Y= 77, Z= -18
[2024-03-28 23:11:25] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 90, Y= 77, Z= -20
[2024-03-28 23:11:26] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 90, Y= 77, Z= -18
[2024-03-28 23:11:28] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 89, Y= 77, Z= -22
[2024-03-28 23:11:29] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 86, Y= 77, Z= -21
[2024-03-28 23:11:29] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 87, Y= 77, Z= -21
[2024-03-28 23:11:30] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 88, Y= 77, Z= -21
[2024-03-28 23:11:47] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 85, Y= 77, Z= -21
[2024-03-28 23:11:47] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 84, Y= 77, Z= -21
[2024-03-28 23:11:48] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 83, Y= 77, Z= -21
[2024-03-28 23:11:48] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 83, Y= 77, Z= -20
[2024-03-28 23:11:48] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 83, Y= 77, Z= -19
[2024-03-28 23:11:49] [world_the_end] The Player <Feathery> has placed WOOD_DOUBLE_STEP at X= 83, Y= 77, Z= -19
[2024-03-28 23:11:50] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 83, Y= 77, Z= -18
[2024-03-28 23:11:50] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 83, Y= 77, Z= -19
[2024-03-28 23:11:51] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 82, Y= 77, Z= -18
[2024-03-28 23:11:52] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 82, Y= 77, Z= -21
[2024-03-28 23:11:52] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 82, Y= 77, Z= -20
[2024-03-28 23:11:53] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 82, Y= 77, Z= -19
[2024-03-28 23:11:53] [world_the_end] The Player <Feathery> has placed WOOD_STEP at X= 83, Y= 77, Z= -17
