[2024-03-24 21:52:56] [world] The Player <GolemDaWanderer> has placed HOPPER at X= -10299, Y= 34, Z= 4029
[2024-03-25 01:48:36] [world] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -564, Y= 5, Z= 289
[2024-03-25 01:48:36] [world] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -565, Y= 5, Z= 289
[2024-03-25 01:48:37] [world] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -565, Y= 5, Z= 290
[2024-03-25 01:48:37] [world] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -566, Y= 5, Z= 290
[2024-03-25 01:48:37] [world] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -566, Y= 5, Z= 291
[2024-03-25 01:48:39] [world] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -565, Y= 5, Z= 292
[2024-03-25 01:48:39] [world] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -564, Y= 5, Z= 292
[2024-03-25 01:48:41] [world] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -564, Y= 5, Z= 291
[2024-03-25 01:48:46] [world] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -564, Y= 5, Z= 290
[2024-03-25 01:48:46] [world] The Player <Heinrich_Himmler> has placed COBBLESTONE at X= -565, Y= 5, Z= 291
[2024-03-25 01:58:37] [world] The Player <Heinrich_Himmler> has placed STONE at X= -564, Y= 4, Z= 290
[2024-03-25 01:58:38] [world] The Player <Heinrich_Himmler> has placed STONE at X= -565, Y= 4, Z= 290
[2024-03-25 01:58:38] [world] The Player <Heinrich_Himmler> has placed STONE at X= -565, Y= 4, Z= 291
[2024-03-25 01:58:39] [world] The Player <Heinrich_Himmler> has placed STONE at X= -564, Y= 4, Z= 291
[2024-03-25 01:58:50] [world] The Player <Heinrich_Himmler> has placed SOUL_SAND at X= -565, Y= 5, Z= 290
[2024-03-25 01:58:50] [world] The Player <Heinrich_Himmler> has placed SOUL_SAND at X= -565, Y= 5, Z= 291
[2024-03-25 01:58:50] [world] The Player <NezukoChan> has placed STONE at X= -10190, Y= 64, Z= 4124
[2024-03-25 01:58:51] [world] The Player <NezukoChan> has placed STONE at X= -10190, Y= 65, Z= 4124
[2024-03-25 01:58:51] [world] The Player <Heinrich_Himmler> has placed SOUL_SAND at X= -564, Y= 5, Z= 290
[2024-03-25 01:58:51] [world] The Player <Heinrich_Himmler> has placed SOUL_SAND at X= -564, Y= 5, Z= 291
[2024-03-25 01:58:55] [world] The Player <NezukoChan> has placed STONE at X= -10190, Y= 64, Z= 4123
[2024-03-25 01:58:55] [world] The Player <NezukoChan> has placed STONE at X= -10190, Y= 65, Z= 4123
[2024-03-25 01:58:57] [world] The Player <NezukoChan> has placed DIRT at X= -10190, Y= 65, Z= 4122
[2024-03-25 01:58:58] [world] The Player <NezukoChan> has placed DIRT at X= -10190, Y= 64, Z= 4122
[2024-03-25 01:59:04] [world] The Player <NezukoChan> has placed DIRT at X= -10191, Y= 63, Z= 4120
[2024-03-25 02:00:17] [world] The Player <Heinrich_Himmler> has placed STEP at X= -566, Y= 6, Z= 290
[2024-03-25 02:00:17] [world] The Player <Heinrich_Himmler> has placed STEP at X= -566, Y= 6, Z= 291
[2024-03-25 02:00:19] [world] The Player <Heinrich_Himmler> has placed STEP at X= -566, Y= 7, Z= 290
[2024-03-25 02:00:20] [world] The Player <Heinrich_Himmler> has placed STEP at X= -566, Y= 7, Z= 291
[2024-03-25 02:00:25] [world] The Player <Heinrich_Himmler> has placed STEP at X= -565, Y= 7, Z= 292
[2024-03-25 02:00:26] [world] The Player <Heinrich_Himmler> has placed STEP at X= -564, Y= 7, Z= 292
[2024-03-25 02:00:26] [world] The Player <Heinrich_Himmler> has placed STEP at X= -563, Y= 7, Z= 291
[2024-03-25 02:00:27] [world] The Player <Heinrich_Himmler> has placed STEP at X= -563, Y= 7, Z= 290
[2024-03-25 02:00:28] [world] The Player <Heinrich_Himmler> has placed STEP at X= -564, Y= 7, Z= 289
[2024-03-25 02:00:29] [world] The Player <Heinrich_Himmler> has placed STEP at X= -565, Y= 7, Z= 289
[2024-03-25 02:01:14] [world] The Player <Heinrich_Himmler> has placed SOUL_SAND at X= -565, Y= 5, Z= 291
[2024-03-25 02:01:30] [world] The Player <Heinrich_Himmler> has placed STEP at X= -564, Y= 7, Z= 290
[2024-03-25 02:01:34] [world] The Player <Heinrich_Himmler> has placed STEP at X= -564, Y= 10, Z= 290
[2024-03-25 02:01:42] [world] The Player <Heinrich_Himmler> has placed SANDSTONE at X= -564, Y= 9, Z= 290
[2024-03-25 02:01:50] [world] The Player <Heinrich_Himmler> has placed SANDSTONE at X= -564, Y= 9, Z= 291
[2024-03-25 02:03:53] [world] The Player <Heinrich_Himmler> has placed SANDSTONE at X= -565, Y= 6, Z= 291
[2024-03-25 02:03:54] [world] The Player <Heinrich_Himmler> has placed SANDSTONE at X= -565, Y= 7, Z= 291
[2024-03-25 02:03:55] [world] The Player <Heinrich_Himmler> has placed SANDSTONE at X= -565, Y= 8, Z= 291
[2024-03-25 02:04:35] [world] The Player <Heinrich_Himmler> has placed SANDSTONE at X= -564, Y= 6, Z= 289
[2024-03-25 02:04:59] [world] The Player <NezukoChan> has placed TORCH at X= -10184, Y= 62, Z= 4118
[2024-03-25 02:05:02] [world] The Player <NezukoChan> has placed TORCH at X= -10180, Y= 62, Z= 4120
[2024-03-25 02:05:03] [world] The Player <NezukoChan> has placed TORCH at X= -10176, Y= 62, Z= 4118
[2024-03-25 02:07:59] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -49, Y= 74, Z= 0
[2024-03-25 02:08:00] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -48, Y= 74, Z= 0
[2024-03-25 02:08:02] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -47, Y= 74, Z= 0
[2024-03-25 02:08:04] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -46, Y= 73, Z= 0
[2024-03-25 02:08:04] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -46, Y= 74, Z= 0
[2024-03-25 02:08:04] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -45, Y= 73, Z= 0
[2024-03-25 02:08:05] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -45, Y= 74, Z= 0
[2024-03-25 02:08:06] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -44, Y= 74, Z= 0
[2024-03-25 02:08:07] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -43, Y= 74, Z= 0
[2024-03-25 02:08:07] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -42, Y= 74, Z= 0
[2024-03-25 02:08:08] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -41, Y= 74, Z= 0
[2024-03-25 02:08:20] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -40, Y= 74, Z= 0
[2024-03-25 02:08:21] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -39, Y= 74, Z= 0
[2024-03-25 02:08:22] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -38, Y= 74, Z= 0
[2024-03-25 02:08:22] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -37, Y= 74, Z= 0
[2024-03-25 02:08:24] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -36, Y= 74, Z= 0
[2024-03-25 02:08:25] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -35, Y= 74, Z= 0
[2024-03-25 02:08:26] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -34, Y= 74, Z= 0
[2024-03-25 02:08:27] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -33, Y= 74, Z= 0
[2024-03-25 02:08:28] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -32, Y= 74, Z= 0
[2024-03-25 02:08:28] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -31, Y= 74, Z= 0
[2024-03-25 02:08:29] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -30, Y= 74, Z= 0
[2024-03-25 02:08:31] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -29, Y= 74, Z= 0
[2024-03-25 02:08:31] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -28, Y= 74, Z= 0
[2024-03-25 02:08:32] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -27, Y= 74, Z= 0
[2024-03-25 02:08:33] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -26, Y= 74, Z= 0
[2024-03-25 02:08:34] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -25, Y= 74, Z= 0
[2024-03-25 02:08:35] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -24, Y= 74, Z= 0
[2024-03-25 02:08:36] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -23, Y= 74, Z= 0
[2024-03-25 02:08:37] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -22, Y= 74, Z= 0
[2024-03-25 02:08:37] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -21, Y= 74, Z= 0
[2024-03-25 02:08:38] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -20, Y= 74, Z= 0
[2024-03-25 02:08:39] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -19, Y= 74, Z= 0
[2024-03-25 02:08:40] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -18, Y= 74, Z= 0
[2024-03-25 02:08:41] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -17, Y= 74, Z= 0
[2024-03-25 02:08:42] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -16, Y= 74, Z= 0
[2024-03-25 02:08:42] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -15, Y= 74, Z= 0
[2024-03-25 02:08:43] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -14, Y= 74, Z= 0
[2024-03-25 02:08:44] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -13, Y= 74, Z= 0
[2024-03-25 02:08:45] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -12, Y= 74, Z= 0
[2024-03-25 02:08:46] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -11, Y= 74, Z= 0
[2024-03-25 02:08:46] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -10, Y= 74, Z= 0
[2024-03-25 02:08:47] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -9, Y= 74, Z= 0
[2024-03-25 02:08:48] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -8, Y= 74, Z= 0
[2024-03-25 02:08:49] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -7, Y= 74, Z= 0
[2024-03-25 02:08:50] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -6, Y= 74, Z= 0
[2024-03-25 02:08:50] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -5, Y= 74, Z= 0
[2024-03-25 02:08:52] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -4, Y= 74, Z= 0
[2024-03-25 02:08:52] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -3, Y= 74, Z= 0
[2024-03-25 02:08:53] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -2, Y= 74, Z= 0
[2024-03-25 02:08:54] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -1, Y= 74, Z= 0
[2024-03-25 02:08:56] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 74, Z= 0
[2024-03-25 02:09:06] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= 0
[2024-03-25 02:09:12] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= 1
[2024-03-25 02:09:13] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= 2
[2024-03-25 02:09:14] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= 3
[2024-03-25 02:09:15] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= 4
[2024-03-25 02:09:16] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= 5
[2024-03-25 02:09:18] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= 6
[2024-03-25 02:09:19] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= 7
[2024-03-25 02:09:19] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= 8
[2024-03-25 02:09:20] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= 9
[2024-03-25 02:09:21] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= 10
[2024-03-25 02:09:22] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= 11
[2024-03-25 02:09:23] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= 12
[2024-03-25 02:09:28] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= -1
[2024-03-25 02:09:29] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= -2
[2024-03-25 02:09:30] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= -3
[2024-03-25 02:09:30] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= -4
[2024-03-25 02:09:31] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= -5
[2024-03-25 02:09:32] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= -6
[2024-03-25 02:09:33] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= -7
[2024-03-25 02:09:34] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= -8
[2024-03-25 02:09:34] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= -9
[2024-03-25 02:09:35] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 74, Z= -10
[2024-03-25 02:10:03] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 75, Z= -10
[2024-03-25 02:10:03] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 76, Z= -10
[2024-03-25 02:10:04] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 77, Z= -10
[2024-03-25 02:10:04] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 78, Z= -10
[2024-03-25 02:10:05] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 79, Z= -10
[2024-03-25 02:10:05] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 80, Z= -10
[2024-03-25 02:10:11] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 81, Z= -10
[2024-03-25 02:10:11] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 82, Z= -10
[2024-03-25 02:10:12] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 83, Z= -10
[2024-03-25 02:10:12] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 84, Z= -10
[2024-03-25 02:10:13] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 85, Z= -10
[2024-03-25 02:10:13] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 86, Z= -10
[2024-03-25 02:10:17] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 87, Z= -10
[2024-03-25 02:10:17] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 88, Z= -10
[2024-03-25 02:10:18] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 89, Z= -10
[2024-03-25 02:10:18] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 90, Z= -10
[2024-03-25 02:10:19] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 91, Z= -10
[2024-03-25 02:10:24] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 92, Z= -10
[2024-03-25 02:10:24] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 93, Z= -10
[2024-03-25 02:10:25] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 94, Z= -10
[2024-03-25 02:10:29] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= -10
[2024-03-25 02:11:01] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= -9
[2024-03-25 02:11:02] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= -8
[2024-03-25 02:11:02] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= -7
[2024-03-25 02:11:02] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= -6
[2024-03-25 02:11:02] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= -5
[2024-03-25 02:11:02] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= -4
[2024-03-25 02:11:03] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= -3
[2024-03-25 02:11:03] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= -2
[2024-03-25 02:11:03] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= -1
[2024-03-25 02:11:03] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= 0
[2024-03-25 02:11:03] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 96, Z= 0
[2024-03-25 02:11:29] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= 1
[2024-03-25 02:11:29] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= 2
[2024-03-25 02:11:29] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= 3
[2024-03-25 02:11:29] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= 4
[2024-03-25 02:11:44] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= 5
[2024-03-25 02:11:47] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= 6
[2024-03-25 02:11:48] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= 7
[2024-03-25 02:11:48] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= 8
[2024-03-25 02:11:49] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= 9
[2024-03-25 02:11:59] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= 10
[2024-03-25 02:12:27] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= 11
[2024-03-25 02:14:17] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 75, Z= 12
[2024-03-25 02:14:17] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 76, Z= 12
[2024-03-25 02:14:43] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 75, Z= 2
[2024-03-25 02:14:44] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 76, Z= 2
[2024-03-25 02:14:44] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 77, Z= 2
[2024-03-25 02:14:45] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 78, Z= 2
[2024-03-25 02:14:45] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 79, Z= 2
[2024-03-25 02:14:56] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 75, Z= 11
[2024-03-25 02:14:59] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 77, Z= 12
[2024-03-25 02:14:59] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 78, Z= 12
[2024-03-25 02:15:00] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 79, Z= 12
[2024-03-25 02:15:00] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 80, Z= 12
[2024-03-25 02:15:01] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 81, Z= 12
[2024-03-25 02:15:01] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 82, Z= 12
[2024-03-25 02:15:02] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 83, Z= 12
[2024-03-25 02:15:02] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 84, Z= 12
[2024-03-25 02:15:03] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 85, Z= 12
[2024-03-25 02:15:03] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 86, Z= 12
[2024-03-25 02:15:04] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 87, Z= 12
[2024-03-25 02:15:04] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 88, Z= 12
[2024-03-25 02:15:05] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 89, Z= 12
[2024-03-25 02:15:05] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 90, Z= 12
[2024-03-25 02:15:06] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 91, Z= 12
[2024-03-25 02:15:14] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 92, Z= 12
[2024-03-25 02:15:18] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 93, Z= 12
[2024-03-25 02:15:19] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 94, Z= 12
[2024-03-25 02:15:24] [world_nether] The Player <Heinrich_Himmler> has placed OBSIDIAN at X= 0, Y= 95, Z= 12
[2024-03-25 02:15:27] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 98, Z= 12
[2024-03-25 02:15:29] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= 12
[2024-03-25 02:15:29] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= 12
[2024-03-25 02:15:29] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= 11
[2024-03-25 02:15:29] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= 11
[2024-03-25 02:15:29] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= 10
[2024-03-25 02:15:33] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= -1, Y= 96, Z= 9
[2024-03-25 02:15:34] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= 10
[2024-03-25 02:15:34] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= 9
[2024-03-25 02:15:34] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= 9
[2024-03-25 02:15:35] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= 8
[2024-03-25 02:15:35] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= 8
[2024-03-25 02:15:36] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= 7
[2024-03-25 02:15:36] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= 7
[2024-03-25 02:15:36] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= 6
[2024-03-25 02:15:37] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= 6
[2024-03-25 02:15:37] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= 5
[2024-03-25 02:15:38] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= 5
[2024-03-25 02:15:38] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= 4
[2024-03-25 02:15:39] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= 3
[2024-03-25 02:15:39] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= 4
[2024-03-25 02:15:40] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= 3
[2024-03-25 02:15:41] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= 2
[2024-03-25 02:15:42] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= 1
[2024-03-25 02:15:42] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= 0
[2024-03-25 02:15:42] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= -1
[2024-03-25 02:15:42] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= -2
[2024-03-25 02:15:46] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= 2
[2024-03-25 02:15:47] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= 1
[2024-03-25 02:15:47] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 97, Z= 0
[2024-03-25 02:15:48] [world_nether] The Player <Heinrich_Himmler> has placed NETHERRACK at X= 0, Y= 96, Z= -1
