[2024-03-20 19:10:08] [world] The Player <NezukoChan> has placed WOOL at X= -10243, Y= 64, Z= 4090
[2024-03-21 12:39:06] [world] The Player <character> has placed LOG at X= -373, Y= 88, Z= -66
[2024-03-21 12:39:06] [world] The Player <character> has placed LOG at X= -373, Y= 89, Z= -66
[2024-03-21 12:39:07] [world] The Player <character> has placed LOG at X= -373, Y= 90, Z= -66
[2024-03-21 12:39:08] [world] The Player <character> has placed LOG at X= -373, Y= 91, Z= -66
[2024-03-21 12:39:08] [world] The Player <I_am_amazing> has placed REDSTONE_ORE at X= -1188, Y= 17, Z= -419
[2024-03-21 12:39:09] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -656, Y= 39, Z= 312
[2024-03-21 12:39:09] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -656, Y= 39, Z= 313
[2024-03-21 12:39:10] [world] The Player <ACE> has placed DIRT at X= -736, Y= 67, Z= 197
[2024-03-21 12:39:11] [world] The Player <ACE> has placed DIRT at X= -736, Y= 68, Z= 197
[2024-03-21 12:39:11] [world] The Player <dhar> has placed SAPLING at X= -671, Y= 72, Z= 293
[2024-03-21 12:39:11] [world] The Player <ACE> has placed DIRT at X= -736, Y= 69, Z= 197
[2024-03-21 12:39:12] [world] The Player <character> has placed LOG at X= -373, Y= 88, Z= -56
[2024-03-21 12:39:13] [world] The Player <character> has placed LOG at X= -373, Y= 89, Z= -56
[2024-03-21 12:39:13] [world] The Player <character> has placed LOG at X= -373, Y= 90, Z= -56
[2024-03-21 12:39:13] [world] The Player <ACE> has placed DIRT at X= -736, Y= 70, Z= 197
[2024-03-21 12:39:13] [world] The Player <ACE> has placed DIRT at X= -736, Y= 71, Z= 197
[2024-03-21 12:39:14] [world] The Player <ACE> has placed DIRT at X= -736, Y= 72, Z= 197
[2024-03-21 12:39:14] [world] The Player <character> has placed LOG at X= -373, Y= 91, Z= -56
[2024-03-21 12:39:14] [world] The Player <ACE> has placed DIRT at X= -736, Y= 73, Z= 197
[2024-03-21 12:39:15] [world] The Player <ACE> has placed DIRT at X= -736, Y= 74, Z= 197
[2024-03-21 12:39:15] [world] The Player <dhar> has placed SAPLING at X= -671, Y= 72, Z= 306
[2024-03-21 12:39:15] [world] The Player <ACE> has placed DIRT at X= -736, Y= 75, Z= 197
[2024-03-21 12:39:16] [world] The Player <ACE> has placed DIRT at X= -736, Y= 76, Z= 197
[2024-03-21 12:39:16] [world] The Player <ACE> has placed DIRT at X= -736, Y= 77, Z= 197
[2024-03-21 12:39:17] [world] The Player <ACE> has placed DIRT at X= -736, Y= 78, Z= 197
[2024-03-21 12:39:17] [world] The Player <ACE> has placed DIRT at X= -736, Y= 79, Z= 197
[2024-03-21 12:39:18] [world] The Player <dhar> has placed SAPLING at X= -674, Y= 72, Z= 310
[2024-03-21 12:39:18] [world] The Player <ACE> has placed DIRT at X= -736, Y= 80, Z= 197
[2024-03-21 12:39:18] [world] The Player <dhar> has placed SAPLING at X= -674, Y= 72, Z= 309
[2024-03-21 12:39:18] [world] The Player <ACE> has placed DIRT at X= -736, Y= 81, Z= 197
[2024-03-21 12:39:18] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -654, Y= 37, Z= 313
[2024-03-21 12:39:19] [world] The Player <ACE> has placed DIRT at X= -736, Y= 82, Z= 197
[2024-03-21 12:39:19] [world] The Player <digbick> has placed TORCH at X= -655, Y= 36, Z= 312
[2024-03-21 12:39:19] [world] The Player <ACE> has placed DIRT at X= -736, Y= 83, Z= 197
[2024-03-21 12:39:20] [world] The Player <ACE> has placed DIRT at X= -736, Y= 84, Z= 197
[2024-03-21 12:39:20] [world] The Player <ACE> has placed DIRT at X= -736, Y= 85, Z= 197
[2024-03-21 12:39:21] [world] The Player <ACE> has placed DIRT at X= -736, Y= 86, Z= 197
[2024-03-21 12:39:21] [world] The Player <ACE> has placed DIRT at X= -736, Y= 87, Z= 197
[2024-03-21 12:39:26] [world] The Player <ACE> has placed DIRT at X= -735, Y= 87, Z= 198
[2024-03-21 12:39:28] [world] The Player <dhar> has placed SAPLING at X= -670, Y= 72, Z= 304
[2024-03-21 12:39:28] [world] The Player <ACE> has placed DIRT at X= -736, Y= 87, Z= 198
[2024-03-21 12:39:33] [world] The Player <ACE> has placed DIRT at X= -736, Y= 88, Z= 198
[2024-03-21 12:39:33] [world] The Player <ACE> has placed DIRT at X= -736, Y= 89, Z= 198
[2024-03-21 12:39:33] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -653, Y= 33, Z= 317
[2024-03-21 12:39:34] [world] The Player <ACE> has placed DIRT at X= -736, Y= 90, Z= 198
[2024-03-21 12:39:34] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -653, Y= 32, Z= 318
[2024-03-21 12:39:34] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -654, Y= 32, Z= 316
[2024-03-21 12:39:34] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -654, Y= 33, Z= 316
[2024-03-21 12:39:34] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -654, Y= 33, Z= 315
[2024-03-21 12:39:35] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -653, Y= 32, Z= 317
[2024-03-21 12:39:35] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -653, Y= 33, Z= 316
[2024-03-21 12:39:35] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -653, Y= 34, Z= 316
[2024-03-21 12:39:36] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -654, Y= 34, Z= 316
[2024-03-21 12:39:36] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -653, Y= 32, Z= 315
[2024-03-21 12:39:37] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -654, Y= 31, Z= 315
[2024-03-21 12:39:37] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -653, Y= 33, Z= 315
[2024-03-21 12:39:39] [world] The Player <digbick> has placed TORCH at X= -652, Y= 32, Z= 312
[2024-03-21 12:39:40] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 88, Z= -60
[2024-03-21 12:39:42] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 88, Z= -59
[2024-03-21 12:39:47] [world] The Player <Dave_TheCoolGuy> has placed WORKBENCH at X= -655, Y= 30, Z= 315
[2024-03-21 12:39:52] [world] The Player <somebody139> has placed SANDSTONE at X= -780, Y= 11, Z= 194
[2024-03-21 12:39:53] [world] The Player <somebody139> has placed SANDSTONE at X= -780, Y= 12, Z= 194
[2024-03-21 12:39:53] [world] The Player <somebody139> has placed SANDSTONE at X= -780, Y= 11, Z= 196
[2024-03-21 12:39:54] [world] The Player <somebody139> has placed SANDSTONE at X= -780, Y= 12, Z= 196
[2024-03-21 12:39:54] [world] The Player <somebody139> has placed SANDSTONE at X= -780, Y= 11, Z= 195
[2024-03-21 12:39:55] [world] The Player <somebody139> has placed SANDSTONE at X= -780, Y= 12, Z= 195
[2024-03-21 12:40:01] [world] The Player <somebody139> has placed STONE at X= -779, Y= 7, Z= 195
[2024-03-21 12:40:01] [world] The Player <WienerDogFace> has placed WOOD at X= -401, Y= 65, Z= -47
[2024-03-21 12:40:02] [world] The Player <somebody139> has placed SANDSTONE at X= -779, Y= 8, Z= 195
[2024-03-21 12:40:03] [world] The Player <somebody139> has placed SANDSTONE at X= -779, Y= 9, Z= 195
[2024-03-21 12:40:03] [world] The Player <WienerDogFace> has placed WOOD at X= -400, Y= 67, Z= -47
[2024-03-21 12:40:04] [world] The Player <somebody139> has placed SANDSTONE at X= -779, Y= 10, Z= 195
[2024-03-21 12:40:05] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 88, Z= -58
[2024-03-21 12:40:06] [world] The Player <digbick> has placed COBBLESTONE at X= -652, Y= 29, Z= 313
[2024-03-21 12:40:06] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 88, Z= -57
[2024-03-21 12:40:07] [world] The Player <WienerDogFace> has placed WOOD at X= -397, Y= 72, Z= -54
[2024-03-21 12:40:08] [world] The Player <WienerDogFace> has placed WOOD at X= -396, Y= 74, Z= -54
[2024-03-21 12:40:09] [world] The Player <WienerDogFace> has placed WOOD at X= -396, Y= 76, Z= -55
[2024-03-21 12:40:11] [world] The Player <digbick> has placed COBBLESTONE at X= -652, Y= 29, Z= 312
[2024-03-21 12:40:12] [world] The Player <digbick> has placed COBBLESTONE at X= -651, Y= 29, Z= 312
[2024-03-21 12:40:12] [world] The Player <digbick> has placed COBBLESTONE at X= -651, Y= 29, Z= 313
[2024-03-21 12:40:14] [world] The Player <digbick> has placed COBBLESTONE at X= -651, Y= 28, Z= 313
[2024-03-21 12:40:16] [world] The Player <digbick> has placed COBBLESTONE at X= -651, Y= 28, Z= 312
[2024-03-21 12:40:18] [world] The Player <digbick> has placed COBBLESTONE at X= -650, Y= 28, Z= 312
[2024-03-21 12:40:18] [world] The Player <digbick> has placed COBBLESTONE at X= -650, Y= 28, Z= 313
[2024-03-21 12:40:19] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -654, Y= 29, Z= 315
[2024-03-21 12:40:19] [world] The Player <digbick> has placed COBBLESTONE at X= -650, Y= 27, Z= 312
[2024-03-21 12:40:20] [world] The Player <digbick> has placed COBBLESTONE at X= -650, Y= 27, Z= 313
[2024-03-21 12:40:21] [world] The Player <Dave_TheCoolGuy> has placed STONE at X= -654, Y= 30, Z= 315
[2024-03-21 12:40:22] [world] The Player <digbick> has placed COBBLESTONE at X= -649, Y= 27, Z= 313
[2024-03-21 12:40:23] [world] The Player <digbick> has placed COBBLESTONE at X= -649, Y= 27, Z= 312
[2024-03-21 12:40:30] [world] The Player <dhar> has placed LOG at X= -670, Y= 71, Z= 294
[2024-03-21 12:40:30] [world] The Player <dhar> has placed LOG at X= -670, Y= 72, Z= 294
[2024-03-21 12:40:31] [world] The Player <dhar> has placed LOG at X= -670, Y= 73, Z= 294
[2024-03-21 12:40:31] [world] The Player <dhar> has placed LOG at X= -670, Y= 74, Z= 294
[2024-03-21 12:40:32] [world] The Player <A_Random_Person> has placed WALL_SIGN at X= -1536, Y= 50, Z= -118
[2024-03-21 12:40:32] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 89, Z= -65
[2024-03-21 12:40:32] [world] The Player <dhar> has placed LOG at X= -670, Y= 75, Z= 294
[2024-03-21 12:40:34] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 90, Z= -65
[2024-03-21 12:40:35] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 91, Z= -65
[2024-03-21 12:40:37] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 89, Z= -64
[2024-03-21 12:40:37] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 90, Z= -64
[2024-03-21 12:40:38] [world] The Player <digbick> has placed COBBLESTONE at X= -651, Y= 29, Z= 314
[2024-03-21 12:40:38] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 91, Z= -64
[2024-03-21 12:40:39] [world] The Player <digbick> has placed COBBLESTONE at X= -650, Y= 29, Z= 314
[2024-03-21 12:40:39] [world] The Player <Dave_TheCoolGuy> has placed STONE at X= -654, Y= 31, Z= 315
[2024-03-21 12:40:40] [world] The Player <Dave_TheCoolGuy> has placed STONE at X= -654, Y= 32, Z= 315
[2024-03-21 12:40:40] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 89, Z= -63
[2024-03-21 12:40:40] [world] The Player <Dave_TheCoolGuy> has placed STONE at X= -654, Y= 33, Z= 315
[2024-03-21 12:40:40] [world] The Player <dhar> has placed LOG at X= -670, Y= 76, Z= 294
[2024-03-21 12:40:40] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 90, Z= -63
[2024-03-21 12:40:40] [world] The Player <digbick> has placed COBBLESTONE at X= -651, Y= 28, Z= 314
[2024-03-21 12:40:41] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 91, Z= -63
[2024-03-21 12:40:41] [world] The Player <digbick> has placed COBBLESTONE at X= -650, Y= 28, Z= 314
[2024-03-21 12:40:42] [world] The Player <Dave_TheCoolGuy> has placed STONE at X= -654, Y= 34, Z= 315
[2024-03-21 12:40:42] [world] The Player <I_am_amazing> has placed STONE at X= -1152, Y= 17, Z= -449
[2024-03-21 12:40:43] [world] The Player <I_am_amazing> has placed STONE at X= -1152, Y= 18, Z= -449
[2024-03-21 12:40:43] [world] The Player <I_am_amazing> has placed STONE at X= -1152, Y= 19, Z= -449
[2024-03-21 12:40:46] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 89, Z= -57
[2024-03-21 12:40:47] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 90, Z= -57
[2024-03-21 12:40:48] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 91, Z= -57
[2024-03-21 12:40:49] [world] The Player <dhar> has placed LOG at X= -670, Y= 77, Z= 294
[2024-03-21 12:40:51] [world] The Player <digbick> has placed TORCH at X= -646, Y= 27, Z= 312
[2024-03-21 12:40:52] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 89, Z= -58
[2024-03-21 12:40:52] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 90, Z= -58
[2024-03-21 12:40:53] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 91, Z= -58
[2024-03-21 12:40:54] [world] The Player <Dave_TheCoolGuy> has placed GRAVEL at X= -652, Y= 33, Z= 314
[2024-03-21 12:40:55] [world] The Player <digbick> has placed TORCH at X= -639, Y= 25, Z= 316
[2024-03-21 12:40:56] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 89, Z= -59
[2024-03-21 12:40:57] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 90, Z= -59
[2024-03-21 12:40:57] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -653, Y= 34, Z= 315
[2024-03-21 12:40:57] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -654, Y= 34, Z= 314
[2024-03-21 12:40:58] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -654, Y= 34, Z= 313
[2024-03-21 12:40:58] [world] The Player <dhar> has placed LOG at X= -670, Y= 78, Z= 294
[2024-03-21 12:40:58] [world] The Player <digbick> has placed TORCH at X= -641, Y= 22, Z= 322
[2024-03-21 12:40:59] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 91, Z= -59
[2024-03-21 12:41:00] [world] The Player <dhar> has placed LOG at X= -670, Y= 79, Z= 294
[2024-03-21 12:41:01] [world] The Player <digbick> has placed TORCH at X= -641, Y= 21, Z= 326
[2024-03-21 12:41:01] [world] The Player <dhar> has placed LOG at X= -670, Y= 80, Z= 295
[2024-03-21 12:41:10] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 89, Z= -60
[2024-03-21 12:41:10] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 90, Z= -60
[2024-03-21 12:41:11] [world] The Player <Bobuz> has placed WOOD at X= -373, Y= 91, Z= -60
[2024-03-21 12:41:12] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -653, Y= 32, Z= 314
[2024-03-21 12:41:13] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -654, Y= 32, Z= 314
[2024-03-21 12:41:13] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -654, Y= 33, Z= 314
[2024-03-21 12:41:14] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -653, Y= 33, Z= 314
[2024-03-21 12:41:14] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -653, Y= 34, Z= 314
[2024-03-21 12:41:14] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -654, Y= 34, Z= 314
[2024-03-21 12:41:15] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -654, Y= 32, Z= 313
[2024-03-21 12:41:18] [world] The Player <dhar> has placed LOG at X= -669, Y= 82, Z= 294
[2024-03-21 12:41:18] [world] The Player <dhar> has placed LOG at X= -670, Y= 82, Z= 294
[2024-03-21 12:41:19] [world] The Player <Bobuz> has placed WOOD at X= -372, Y= 89, Z= -56
[2024-03-21 12:41:22] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -654, Y= 37, Z= 313
[2024-03-21 12:41:23] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -654, Y= 37, Z= 312
[2024-03-21 12:41:28] [world] The Player <Dave_TheCoolGuy> has placed WORKBENCH at X= -659, Y= 38, Z= 312
[2024-03-21 12:41:32] [world] The Player <somebody139> has placed SANDSTONE at X= -753, Y= 63, Z= 226
[2024-03-21 12:41:44] [world] The Player <digbick> has placed TORCH at X= -640, Y= 21, Z= 312
[2024-03-21 12:41:55] [world] The Player <I_am_amazing> has placed STONE at X= -1224, Y= 9, Z= -389
[2024-03-21 12:41:55] [world] The Player <I_am_amazing> has placed STONE at X= -1224, Y= 10, Z= -389
[2024-03-21 12:41:56] [world] The Player <I_am_amazing> has placed STONE at X= -1223, Y= 11, Z= -389
[2024-03-21 12:41:57] [world] The Player <I_am_amazing> has placed STONE at X= -1224, Y= 11, Z= -389
[2024-03-21 12:41:59] [world] The Player <somebody139> has placed LADDER at X= -779, Y= 15, Z= 195
[2024-03-21 12:41:59] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -666, Y= 45, Z= 313
[2024-03-21 12:41:59] [world] The Player <somebody139> has placed LADDER at X= -779, Y= 14, Z= 195
[2024-03-21 12:41:59] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -666, Y= 45, Z= 312
[2024-03-21 12:42:00] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -665, Y= 44, Z= 313
[2024-03-21 12:42:00] [world] The Player <dhar> has placed SAPLING at X= -680, Y= 72, Z= 291
[2024-03-21 12:42:01] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -665, Y= 44, Z= 312
[2024-03-21 12:42:03] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -664, Y= 43, Z= 313
[2024-03-21 12:42:04] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -664, Y= 43, Z= 312
[2024-03-21 12:42:05] [world] The Player <somebody139> has placed TORCH at X= -779, Y= 13, Z= 195
[2024-03-21 12:42:09] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -664, Y= 43, Z= 312
[2024-03-21 12:42:13] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -664, Y= 42, Z= 312
[2024-03-21 12:42:14] [world] The Player <digbick> has placed TORCH at X= -635, Y= 16, Z= 312
[2024-03-21 12:42:15] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -664, Y= 43, Z= 312
[2024-03-21 12:42:16] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -663, Y= 42, Z= 313
[2024-03-21 12:42:17] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -663, Y= 42, Z= 312
[2024-03-21 12:42:19] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -667, Y= 46, Z= 313
[2024-03-21 12:42:19] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -667, Y= 46, Z= 312
[2024-03-21 12:42:21] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -668, Y= 47, Z= 313
[2024-03-21 12:42:22] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -668, Y= 47, Z= 312
[2024-03-21 12:42:22] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -669, Y= 48, Z= 313
[2024-03-21 12:42:23] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -669, Y= 48, Z= 312
[2024-03-21 12:42:23] [world] The Player <dhar> has placed SAPLING at X= -666, Y= 71, Z= 293
[2024-03-21 12:42:23] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -670, Y= 49, Z= 313
[2024-03-21 12:42:24] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -670, Y= 49, Z= 312
[2024-03-21 12:42:24] [world] The Player <dhar> has placed SAPLING at X= -665, Y= 71, Z= 294
[2024-03-21 12:42:24] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -671, Y= 50, Z= 313
[2024-03-21 12:42:25] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -671, Y= 50, Z= 312
[2024-03-21 12:42:25] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -671, Y= 51, Z= 313
[2024-03-21 12:42:27] [world] The Player <Bobuz> has placed DIRT at X= -372, Y= 88, Z= -55
[2024-03-21 12:42:27] [world] The Player <dhar> has placed SAPLING at X= -664, Y= 71, Z= 292
[2024-03-21 12:42:27] [world] The Player <Bobuz> has placed DIRT at X= -372, Y= 89, Z= -55
[2024-03-21 12:42:29] [world] The Player <Bobuz> has placed DIRT at X= -372, Y= 90, Z= -55
[2024-03-21 12:42:30] [world] The Player <Bobuz> has placed DIRT at X= -372, Y= 91, Z= -55
[2024-03-21 12:42:38] [world] The Player <Bobuz> has placed ACACIA_STAIRS at X= -373, Y= 92, Z= -57
[2024-03-21 12:42:39] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -669, Y= 53, Z= 313
[2024-03-21 12:42:42] [world] The Player <Bobuz> has placed ACACIA_STAIRS at X= -373, Y= 92, Z= -58
[2024-03-21 12:42:42] [world] The Player <dhar> has placed SAPLING at X= -676, Y= 72, Z= 307
[2024-03-21 12:42:43] [world] The Player <Bobuz> has placed ACACIA_STAIRS at X= -373, Y= 92, Z= -59
[2024-03-21 12:42:46] [world] The Player <Bobuz> has placed ACACIA_STAIRS at X= -373, Y= 92, Z= -60
[2024-03-21 12:42:48] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -669, Y= 53, Z= 310
[2024-03-21 12:42:48] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -668, Y= 53, Z= 310
[2024-03-21 12:42:48] [world] The Player <dhar> has placed SAPLING at X= -677, Y= 72, Z= 300
[2024-03-21 12:42:48] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -668, Y= 53, Z= 311
[2024-03-21 12:42:49] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -669, Y= 53, Z= 311
[2024-03-21 12:42:49] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -668, Y= 52, Z= 310
[2024-03-21 12:42:50] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -668, Y= 52, Z= 311
[2024-03-21 12:42:50] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -669, Y= 52, Z= 310
[2024-03-21 12:42:51] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -669, Y= 52, Z= 311
[2024-03-21 12:42:52] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -669, Y= 50, Z= 311
[2024-03-21 12:42:52] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -669, Y= 51, Z= 311
[2024-03-21 12:42:53] [world] The Player <Bobuz> has placed ACACIA_STAIRS at X= -373, Y= 92, Z= -65
[2024-03-21 12:42:54] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -672, Y= 51, Z= 313
[2024-03-21 12:42:55] [world] The Player <I_am_amazing> has placed STONE at X= -1276, Y= 16, Z= -360
[2024-03-21 12:42:55] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -672, Y= 51, Z= 312
[2024-03-21 12:42:55] [world] The Player <I_am_amazing> has placed STONE at X= -1276, Y= 17, Z= -360
[2024-03-21 12:42:55] [world] The Player <I_am_amazing> has placed STONE at X= -1276, Y= 16, Z= -361
[2024-03-21 12:42:56] [world] The Player <Bobuz> has placed ACACIA_STAIRS at X= -373, Y= 92, Z= -64
[2024-03-21 12:42:57] [world] The Player <I_am_amazing> has placed STONE at X= -1276, Y= 18, Z= -360
[2024-03-21 12:42:58] [world] The Player <dhar> has placed LOG at X= -675, Y= 72, Z= 300
[2024-03-21 12:42:59] [world] The Player <dhar> has placed LOG at X= -675, Y= 73, Z= 300
[2024-03-21 12:42:59] [world] The Player <Bobuz> has placed ACACIA_STAIRS at X= -373, Y= 92, Z= -63
[2024-03-21 12:42:59] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -673, Y= 52, Z= 313
[2024-03-21 12:42:59] [world] The Player <dhar> has placed LOG at X= -675, Y= 74, Z= 300
[2024-03-21 12:42:59] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -673, Y= 52, Z= 312
[2024-03-21 12:43:01] [world] The Player <digbick> has placed COBBLESTONE at X= -631, Y= 11, Z= 314
[2024-03-21 12:43:03] [world] The Player <digbick> has placed COBBLESTONE at X= -631, Y= 12, Z= 314
[2024-03-21 12:43:03] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -673, Y= 52, Z= 312
[2024-03-21 12:43:03] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -673, Y= 52, Z= 313
[2024-03-21 12:43:04] [world] The Player <General_Rihan> has placed COBBLESTONE at X= -10162, Y= 63, Z= 4120
[2024-03-21 12:43:05] [world] The Player <General_Rihan> has placed COBBLESTONE at X= -10162, Y= 64, Z= 4120
[2024-03-21 12:43:05] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -674, Y= 53, Z= 313
[2024-03-21 12:43:06] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE_STAIRS at X= -674, Y= 53, Z= 312
[2024-03-21 12:43:07] [world] The Player <dhar> has placed LOG at X= -675, Y= 75, Z= 300
[2024-03-21 12:43:08] [world] The Player <dhar> has placed LOG at X= -675, Y= 76, Z= 300
[2024-03-21 12:43:10] [world] The Player <PenguinBoi> has placed FURNACE at X= -376, Y= 89, Z= -61
[2024-03-21 12:43:11] [world] The Player <character> has placed TORCH at X= -406, Y= 53, Z= -20
[2024-03-21 12:43:14] [world] The Player <digbick> has placed TORCH at X= -630, Y= 10, Z= 312
[2024-03-21 12:43:23] [world] The Player <ACE> has placed STEP at X= -771, Y= 65, Z= 236
[2024-03-21 12:43:23] [world] The Player <ACE> has placed STEP at X= -771, Y= 64, Z= 236
[2024-03-21 12:43:23] [world] The Player <ACE> has placed STEP at X= -771, Y= 64, Z= 237
[2024-03-21 12:43:23] [world] The Player <ACE> has placed STEP at X= -770, Y= 64, Z= 237
[2024-03-21 12:43:23] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -673, Y= 54, Z= 315
[2024-03-21 12:43:24] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -673, Y= 55, Z= 315
[2024-03-21 12:43:24] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -673, Y= 54, Z= 314
[2024-03-21 12:43:25] [world] The Player <Dave_TheCoolGuy> has placed COBBLESTONE at X= -674, Y= 54, Z= 315
[2024-03-21 12:43:25] [world] The Player <Bobuz> has placed DIRT at X= -372, Y= 88, Z= -55
