[2024-03-21 19:48:20] [world] The Player <character> has crafted 4 of WOOD at X= -371, Y= 88, Z= -61
[2024-03-23 01:47:23] [world_the_end] The Player <Heinrich_Himmler> has crafted 3 of LADDER at X= -14, Y= 62, Z= -66
[2024-03-23 01:47:23] [world_the_end] The Player <Heinrich_Himmler> has crafted 3 of LADDER at X= -14, Y= 62, Z= -66
[2024-03-23 01:47:24] [world_the_end] The Player <Heinrich_Himmler> has crafted 3 of LADDER at X= -14, Y= 62, Z= -66
[2024-03-23 01:47:24] [world_the_end] The Player <Heinrich_Himmler> has crafted 3 of LADDER at X= -14, Y= 62, Z= -66
[2024-03-23 01:47:24] [world_the_end] The Player <Heinrich_Himmler> has crafted 3 of LADDER at X= -14, Y= 62, Z= -66
[2024-03-23 01:47:24] [world_the_end] The Player <Heinrich_Himmler> has crafted 3 of LADDER at X= -14, Y= 62, Z= -66
[2024-03-23 01:47:25] [world_the_end] The Player <Heinrich_Himmler> has crafted 3 of LADDER at X= -14, Y= 62, Z= -66
[2024-03-23 01:47:25] [world_the_end] The Player <Heinrich_Himmler> has crafted 3 of LADDER at X= -14, Y= 62, Z= -66
[2024-03-23 01:51:26] [world] The Player <Tester> has crafted 2 of BLAZE POWDER at X= -1170, Y= 49, Z= -421
[2024-03-23 02:13:31] [world] The Player <A_Random_Person> has crafted 1 of CHEST at X= -549, Y= 88, Z= 245
[2024-03-23 02:13:31] [world] The Player <A_Random_Person> has crafted 1 of CHEST at X= -549, Y= 88, Z= 245
[2024-03-23 02:13:31] [world] The Player <A_Random_Person> has crafted 1 of CHEST at X= -549, Y= 88, Z= 245
[2024-03-23 02:16:40] [world] The Player <A_Random_Person> has crafted 4 of WOOD at X= -549, Y= 88, Z= 244
[2024-03-23 02:16:41] [world] The Player <A_Random_Person> has crafted 4 of WOOD at X= -549, Y= 88, Z= 244
[2024-03-23 02:16:41] [world] The Player <A_Random_Person> has crafted 4 of WOOD at X= -549, Y= 88, Z= 244
[2024-03-23 02:16:41] [world] The Player <A_Random_Person> has crafted 4 of WOOD at X= -549, Y= 88, Z= 244
[2024-03-23 02:16:41] [world] The Player <A_Random_Person> has crafted 4 of WOOD at X= -549, Y= 88, Z= 244
[2024-03-23 02:16:42] [world] The Player <A_Random_Person> has crafted 4 of WOOD at X= -549, Y= 88, Z= 244
[2024-03-23 02:16:42] [world] The Player <A_Random_Person> has crafted 4 of WOOD at X= -549, Y= 88, Z= 244
[2024-03-23 02:16:42] [world] The Player <A_Random_Person> has crafted 4 of WOOD at X= -549, Y= 88, Z= 244
[2024-03-23 02:16:42] [world] The Player <A_Random_Person> has crafted 4 of WOOD at X= -549, Y= 88, Z= 244
[2024-03-23 02:16:42] [world] The Player <A_Random_Person> has crafted 4 of WOOD at X= -549, Y= 88, Z= 244
[2024-03-23 02:16:43] [world] The Player <A_Random_Person> has crafted 4 of WOOD at X= -549, Y= 88, Z= 244
[2024-03-23 02:17:04] [world] The Player <A_Random_Person> has crafted 1 of CHEST at X= -549, Y= 88, Z= 244
[2024-03-23 02:17:04] [world] The Player <A_Random_Person> has crafted 1 of CHEST at X= -549, Y= 88, Z= 244
[2024-03-23 02:17:04] [world] The Player <A_Random_Person> has crafted 1 of CHEST at X= -549, Y= 88, Z= 244
[2024-03-23 02:17:04] [world] The Player <A_Random_Person> has crafted 1 of CHEST at X= -549, Y= 88, Z= 244
[2024-03-23 02:17:05] [world] The Player <A_Random_Person> has crafted 1 of CHEST at X= -549, Y= 88, Z= 244
[2024-03-23 02:17:05] [world] The Player <A_Random_Person> has crafted 1 of CHEST at X= -549, Y= 88, Z= 244
[2024-03-23 02:17:05] [world] The Player <A_Random_Person> has crafted 1 of CHEST at X= -549, Y= 88, Z= 244
[2024-03-23 02:17:05] [world] The Player <A_Random_Person> has crafted 1 of CHEST at X= -549, Y= 88, Z= 244
[2024-03-23 02:17:05] [world] The Player <A_Random_Person> has crafted 1 of CHEST at X= -549, Y= 88, Z= 244
[2024-03-23 02:17:05] [world] The Player <A_Random_Person> has crafted 1 of CHEST at X= -549, Y= 88, Z= 244
[2024-03-23 02:17:06] [world] The Player <A_Random_Person> has crafted 1 of CHEST at X= -549, Y= 88, Z= 244
[2024-03-23 02:17:06] [world] The Player <A_Random_Person> has crafted 1 of CHEST at X= -549, Y= 88, Z= 244
[2024-03-23 02:17:10] [world] The Player <A_Random_Person> has crafted 1 of CHEST at X= -549, Y= 88, Z= 244
[2024-03-23 04:17:20] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -690, Y= 71, Z= 313
[2024-03-23 04:17:20] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -690, Y= 71, Z= 313
[2024-03-23 04:17:20] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -690, Y= 71, Z= 313
[2024-03-23 04:18:32] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -689, Y= 71, Z= 313
[2024-03-23 04:18:32] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -689, Y= 71, Z= 313
[2024-03-23 04:23:16] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -689, Y= 71, Z= 313
[2024-03-23 04:23:18] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -689, Y= 71, Z= 313
[2024-03-23 04:23:18] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -689, Y= 71, Z= 313
[2024-03-23 04:23:19] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -689, Y= 71, Z= 313
[2024-03-23 04:23:19] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -689, Y= 71, Z= 313
[2024-03-23 04:23:19] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -689, Y= 71, Z= 313
[2024-03-23 04:26:39] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -690, Y= 71, Z= 312
[2024-03-23 04:26:39] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -690, Y= 71, Z= 312
[2024-03-23 04:26:39] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -690, Y= 71, Z= 312
[2024-03-23 04:26:39] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -690, Y= 71, Z= 312
[2024-03-23 04:26:39] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -690, Y= 71, Z= 312
[2024-03-23 04:26:39] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -690, Y= 71, Z= 312
[2024-03-23 04:30:56] [world] The Player <digbick> has crafted 3 of WOOD DOOR at X= -697, Y= 68, Z= 313
[2024-03-23 04:32:38] [world] The Player <digbick> has crafted 4 of WOOD at X= -689, Y= 71, Z= 313
[2024-03-23 04:32:38] [world] The Player <digbick> has crafted 4 of WOOD at X= -689, Y= 71, Z= 313
[2024-03-23 04:32:38] [world] The Player <digbick> has crafted 4 of WOOD at X= -689, Y= 71, Z= 313
[2024-03-23 04:32:45] [world] The Player <digbick> has crafted 2 of TRAP DOOR at X= -689, Y= 71, Z= 313
[2024-03-23 04:44:33] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -690, Y= 71, Z= 312
[2024-03-23 04:44:34] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -690, Y= 71, Z= 312
[2024-03-23 04:44:41] [world] The Player <digbick> has crafted 4 of SMOOTH STAIRS at X= -690, Y= 71, Z= 312
[2024-03-23 04:46:05] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -690, Y= 71, Z= 312
[2024-03-23 04:46:05] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -690, Y= 71, Z= 312
[2024-03-23 04:46:05] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -690, Y= 71, Z= 312
[2024-03-23 04:46:05] [world] The Player <digbick> has crafted 4 of SMOOTH BRICK at X= -690, Y= 71, Z= 312
[2024-03-23 04:46:21] [world] The Player <digbick> has crafted 4 of SMOOTH STAIRS at X= -690, Y= 71, Z= 312
[2024-03-23 04:46:21] [world] The Player <digbick> has crafted 4 of SMOOTH STAIRS at X= -690, Y= 71, Z= 312
[2024-03-23 04:46:21] [world] The Player <digbick> has crafted 4 of SMOOTH STAIRS at X= -690, Y= 71, Z= 312
[2024-03-23 04:52:26] [world] The Player <digbick> has crafted 1 of WORKBENCH at X= -528, Y= 64, Z= 83
[2024-03-23 04:52:46] [world] The Player <digbick> has crafted 4 of WOOD at X= -530, Y= 64, Z= 82
[2024-03-23 04:52:46] [world] The Player <digbick> has crafted 4 of WOOD at X= -530, Y= 64, Z= 82
[2024-03-23 04:52:46] [world] The Player <digbick> has crafted 4 of WOOD at X= -530, Y= 64, Z= 82
[2024-03-23 04:52:47] [world] The Player <digbick> has crafted 4 of WOOD at X= -530, Y= 64, Z= 82
[2024-03-23 04:52:47] [world] The Player <digbick> has crafted 4 of WOOD at X= -530, Y= 64, Z= 82
[2024-03-23 04:52:47] [world] The Player <digbick> has crafted 4 of WOOD at X= -530, Y= 64, Z= 82
[2024-03-23 04:52:47] [world] The Player <digbick> has crafted 4 of WOOD at X= -530, Y= 64, Z= 82
[2024-03-23 04:52:47] [world] The Player <digbick> has crafted 4 of WOOD at X= -530, Y= 64, Z= 82
[2024-03-23 04:52:47] [world] The Player <digbick> has crafted 4 of WOOD at X= -530, Y= 64, Z= 82
[2024-03-23 04:52:47] [world] The Player <digbick> has crafted 4 of WOOD at X= -530, Y= 64, Z= 82
[2024-03-23 04:52:47] [world] The Player <digbick> has crafted 4 of WOOD at X= -530, Y= 64, Z= 82
[2024-03-23 04:52:47] [world] The Player <digbick> has crafted 4 of WOOD at X= -530, Y= 64, Z= 82
[2024-03-23 04:52:48] [world] The Player <digbick> has crafted 4 of WOOD at X= -530, Y= 64, Z= 82
[2024-03-23 04:52:48] [world] The Player <digbick> has crafted 4 of WOOD at X= -530, Y= 64, Z= 82
[2024-03-23 04:52:59] [world] The Player <digbick> has crafted 4 of WOOD STAIRS at X= -530, Y= 64, Z= 82
[2024-03-23 04:53:02] [world] The Player <digbick> has crafted 4 of WOOD STAIRS at X= -530, Y= 64, Z= 82
[2024-03-23 11:39:27] [world] The Player <NezukoChan> has crafted 3 of GLASS BOTTLE at X= -10171, Y= 64, Z= 4121
[2024-03-23 12:26:41] [world] The Player <Tester> has crafted 9 of REDSTONE at X= -557, Y= 88, Z= 269
[2024-03-23 12:27:10] [world] The Player <Tester> has crafted 1 of DIAMOND BLOCK at X= -558, Y= 88, Z= 269
[2024-03-23 12:30:58] [world] The Player <NezukoChan> has crafted 1 of PISTON BASE at X= -10172, Y= 64, Z= 4121
[2024-03-23 12:31:52] [world] The Player <NezukoChan> has crafted 1 of PISTON STICKY BASE at X= -10172, Y= 64, Z= 4119
[2024-03-23 12:38:03] [world] The Player <Tester> has crafted 1 of WOOD BUTTON at X= -561, Y= 88, Z= 264
[2024-03-23 12:39:45] [world] The Player <NezukoChan> has crafted 1 of SUGAR at X= -10167, Y= 63, Z= 4108
[2024-03-23 13:13:24] [world] The Player <Mudkips_Rule> has crafted 4 of TORCH at X= -1176, Y= 44, Z= -447
[2024-03-23 13:13:24] [world] The Player <Mudkips_Rule> has crafted 4 of TORCH at X= -1176, Y= 44, Z= -447
[2024-03-23 13:13:24] [world] The Player <Mudkips_Rule> has crafted 4 of TORCH at X= -1176, Y= 44, Z= -447
[2024-03-23 13:13:25] [world] The Player <Mudkips_Rule> has crafted 4 of TORCH at X= -1176, Y= 44, Z= -447
[2024-03-23 13:13:25] [world] The Player <Mudkips_Rule> has crafted 4 of TORCH at X= -1176, Y= 44, Z= -447
[2024-03-23 13:13:25] [world] The Player <Mudkips_Rule> has crafted 4 of TORCH at X= -1176, Y= 44, Z= -447
[2024-03-23 13:13:25] [world] The Player <Mudkips_Rule> has crafted 4 of TORCH at X= -1176, Y= 44, Z= -447
[2024-03-23 13:13:26] [world] The Player <Mudkips_Rule> has crafted 4 of TORCH at X= -1176, Y= 44, Z= -447
[2024-03-23 13:13:26] [world] The Player <Mudkips_Rule> has crafted 4 of TORCH at X= -1176, Y= 44, Z= -447
[2024-03-23 13:13:26] [world] The Player <Mudkips_Rule> has crafted 4 of TORCH at X= -1176, Y= 44, Z= -447
[2024-03-23 13:13:26] [world] The Player <Mudkips_Rule> has crafted 4 of TORCH at X= -1176, Y= 44, Z= -447
[2024-03-23 13:13:26] [world] The Player <Mudkips_Rule> has crafted 4 of TORCH at X= -1176, Y= 44, Z= -447
[2024-03-23 13:13:27] [world] The Player <Mudkips_Rule> has crafted 4 of TORCH at X= -1176, Y= 44, Z= -447
[2024-03-23 13:13:27] [world] The Player <Mudkips_Rule> has crafted 4 of TORCH at X= -1176, Y= 44, Z= -447
[2024-03-23 13:13:27] [world] The Player <Mudkips_Rule> has crafted 4 of TORCH at X= -1176, Y= 44, Z= -447
[2024-03-23 13:13:27] [world] The Player <Mudkips_Rule> has crafted 4 of TORCH at X= -1176, Y= 44, Z= -447
[2024-03-23 13:17:35] [world] The Player <Mudkips_Rule> has crafted 1 of ENDER CHEST at X= -1154, Y= 64, Z= -439
[2024-03-23 13:17:36] [world] The Player <Mudkips_Rule> has crafted 1 of ENDER CHEST at X= -1154, Y= 64, Z= -439
[2024-03-23 13:17:38] [world] The Player <Mudkips_Rule> has crafted 1 of ENDER CHEST at X= -1154, Y= 64, Z= -439
[2024-03-23 13:17:38] [world] The Player <Mudkips_Rule> has crafted 1 of ENDER CHEST at X= -1154, Y= 64, Z= -439
[2024-03-23 13:59:33] [world] The Player <Mudkips_Rule> has crafted 1 of DIAMOND HELMET at X= -1356, Y= 63, Z= -264
[2024-03-23 14:03:15] [world] The Player <Mudkips_Rule> has crafted 1 of DIAMOND CHESTPLATE at X= -1154, Y= 64, Z= -438
[2024-03-23 14:03:19] [world] The Player <Mudkips_Rule> has crafted 1 of DIAMOND LEGGINGS at X= -1154, Y= 64, Z= -438
[2024-03-23 14:04:31] [world] The Player <Mudkips_Rule> has crafted 1 of DIAMOND AXE at X= -1355, Y= 63, Z= -264
[2024-03-23 15:38:05] [world] The Player <NezukoChan> has crafted 1 of CHEST at X= -10173, Y= 64, Z= 4120
[2024-03-23 16:58:01] [world] The Player <NezukoChan> has crafted 2 of BLAZE POWDER at X= -10188, Y= 61, Z= 4103
[2024-03-23 16:59:00] [world] The Player <NezukoChan> has crafted 2 of BLAZE POWDER at X= -10163, Y= 63, Z= 4122
[2024-03-23 17:11:53] [world] The Player <Tester> has crafted 1 of STONE BUTTON at X= -562, Y= 88, Z= 268
[2024-03-23 17:23:25] [world] The Player <NezukoChan> has crafted 1 of CHEST at X= -10169, Y= 63, Z= 4115
[2024-03-23 17:23:33] [world] The Player <NezukoChan> has crafted 1 of CHEST at X= -10169, Y= 63, Z= 4115
[2024-03-23 17:27:26] [world] The Player <Tester> has crafted 4 of STICK at X= -10244, Y= 65, Z= 4103
[2024-03-23 17:27:29] [world] The Player <Tester> has crafted 1 of LEVER at X= -10244, Y= 65, Z= 4103
[2024-03-23 17:35:40] [world] The Player <NezukoChan> has crafted 1 of FERMENTED SPIDER EYE at X= -10175, Y= 64, Z= 4117
[2024-03-23 17:36:40] [world] The Player <NezukoChan> has crafted 1 of SUGAR at X= -10173, Y= 63, Z= 4111
[2024-03-23 17:36:46] [world] The Player <NezukoChan> has crafted 1 of FERMENTED SPIDER EYE at X= -10173, Y= 63, Z= 4112
[2024-03-23 17:48:26] [world] The Player <Tester> has crafted 1 of WORKBENCH at X= -5512, Y= 63, Z= 1683
[2024-03-23 17:53:55] [world] The Player <Tester> has crafted 1 of COMPASS at X= -10170, Y= 64, Z= 4118
[2024-03-23 17:55:00] [world] The Player <Tester> has crafted 1 of EMPTY MAP at X= -10169, Y= 64, Z= 4117
[2024-03-23 18:29:34] [world] The Player <NezukoChan> has crafted 1 of BOOK AND QUILL at X= -10193, Y= 69, Z= 4123
[2024-03-23 18:29:37] [world] The Player <NezukoChan> has crafted 1 of BOOK AND QUILL at X= -10193, Y= 69, Z= 4123
[2024-03-23 18:29:38] [world] The Player <NezukoChan> has crafted 1 of BOOK AND QUILL at X= -10193, Y= 69, Z= 4123
[2024-03-23 18:29:39] [world] The Player <NezukoChan> has crafted 1 of BOOK AND QUILL at X= -10193, Y= 69, Z= 4123
[2024-03-23 18:31:41] [world] The Player <NezukoChan> has crafted 4 of STICK at X= -10180, Y= 63, Z= 4116
[2024-03-23 18:31:47] [world] The Player <NezukoChan> has crafted 4 of STICK at X= -10180, Y= 63, Z= 4116
[2024-03-23 18:31:58] [world] The Player <NezukoChan> has crafted 1 of ITEM FRAME at X= -10170, Y= 64, Z= 4117
[2024-03-23 18:34:13] [world] The Player <Tester> has crafted 4 of WRITTEN BOOK at X= -10244, Y= 64, Z= 4112
[2024-03-23 18:37:06] [world] The Player <Tester> has crafted 1 of BOOK AND QUILL at X= -559, Y= 88, Z= 271
[2024-03-23 18:37:07] [world] The Player <Tester> has crafted 1 of BOOK AND QUILL at X= -559, Y= 88, Z= 271
[2024-03-23 18:37:07] [world] The Player <Tester> has crafted 1 of BOOK AND QUILL at X= -559, Y= 88, Z= 271
[2024-03-23 18:37:08] [world] The Player <Tester> has crafted 1 of BOOK AND QUILL at X= -559, Y= 88, Z= 271
[2024-03-23 18:37:48] [world] The Player <Tester> has crafted 2 of WRITTEN BOOK at X= -10242, Y= 64, Z= 4111
[2024-03-23 18:52:56] [world] The Player <Tester> has crafted 4 of WOOD at X= -10250, Y= 62, Z= 4097
[2024-03-23 18:52:57] [world] The Player <Tester> has crafted 4 of WOOD at X= -10250, Y= 62, Z= 4097
[2024-03-23 18:52:57] [world] The Player <Tester> has crafted 4 of WOOD at X= -10250, Y= 62, Z= 4097
[2024-03-23 18:53:05] [world] The Player <Tester> has crafted 1 of WORKBENCH at X= -10250, Y= 62, Z= 4097
[2024-03-23 18:53:23] [world] The Player <Tester> has crafted 1 of DROPPER at X= -10249, Y= 61, Z= 4097
[2024-03-23 18:53:23] [world] The Player <Tester> has crafted 1 of DROPPER at X= -10249, Y= 61, Z= 4097
[2024-03-23 18:53:23] [world] The Player <Tester> has crafted 1 of DROPPER at X= -10249, Y= 61, Z= 4097
[2024-03-23 18:53:23] [world] The Player <Tester> has crafted 1 of DROPPER at X= -10249, Y= 61, Z= 4097
[2024-03-23 18:53:23] [world] The Player <Tester> has crafted 1 of DROPPER at X= -10249, Y= 61, Z= 4097
[2024-03-23 18:54:36] [world] The Player <Tester> has crafted 1 of CHEST at X= -10249, Y= 61, Z= 4097
[2024-03-23 18:55:45] [world] The Player <Tester> has crafted 4 of WOOD at X= -10248, Y= 61, Z= 4097
[2024-03-23 18:55:49] [world] The Player <Tester> has crafted 1 of CHEST at X= -10248, Y= 61, Z= 4097
[2024-03-23 19:00:51] [world] The Player <Tester> has crafted 4 of STICK at X= 499951, Y= 18, Z= 48398
[2024-03-23 19:00:55] [world] The Player <Tester> has crafted 4 of TORCH at X= 499951, Y= 18, Z= 48398
[2024-03-23 19:06:03] [world] The Player <Tester> has crafted 4 of WOOD at X= -10173, Y= 64, Z= 4119
[2024-03-23 19:07:07] [world] The Player <Tester> has crafted 1 of CHEST at X= -10168, Y= 64, Z= 4117
[2024-03-23 19:07:18] [world] The Player <Tester> has crafted 1 of HOPPER at X= -10168, Y= 64, Z= 4117
[2024-03-23 19:07:29] [world] The Player <Tester> has crafted 1 of HOPPER at X= -10167, Y= 64, Z= 4117
[2024-03-23 19:08:02] [world] The Player <Tester> has crafted 1 of HOPPER at X= -10167, Y= 64, Z= 4117
[2024-03-23 19:10:50] [world] The Player <Tester> has crafted 1 of HOPPER at X= -10168, Y= 64, Z= 4117
[2024-03-23 19:18:55] [world] The Player <Tester> has crafted 1 of REDSTONE COMPARATOR at X= -10247, Y= 61, Z= 4101
[2024-03-23 19:21:27] [world] The Player <Marshtomp12345> has crafted 4 of WOOD at X= -1153, Y= 65, Z= -438
[2024-03-23 19:21:35] [world] The Player <Marshtomp12345> has crafted 4 of STICK at X= -1153, Y= 65, Z= -438
[2024-03-23 19:22:11] [world] The Player <Marshtomp12345> has crafted 1 of IRON HELMET at X= -1153, Y= 65, Z= -438
[2024-03-23 19:25:33] [world] The Player <NezukoChan> has crafted 3 of INK SACK at X= -10237, Y= 63, Z= 4053
[2024-03-23 19:58:21] [world] The Player <Tester> has crafted 1 of BOOK AND QUILL at X= -10243, Y= 64, Z= 4111
[2024-03-23 19:58:21] [world] The Player <Tester> has crafted 1 of BOOK AND QUILL at X= -10243, Y= 64, Z= 4111
[2024-03-23 19:58:23] [world] The Player <Tester> has crafted 1 of BOOK AND QUILL at X= -10243, Y= 64, Z= 4111
[2024-03-23 19:58:33] [world] The Player <Tester> has crafted 2 of WRITTEN BOOK at X= -10243, Y= 64, Z= 4111
[2024-03-23 20:00:18] [world] The Player <Tester> has crafted 4 of STICK at X= -10249, Y= 61, Z= 4102
[2024-03-23 20:00:21] [world] The Player <Tester> has crafted 1 of REDSTONE TORCH ON at X= -10249, Y= 61, Z= 4102
[2024-03-23 20:01:56] [world] The Player <Tester> has crafted 1 of DIODE at X= -10250, Y= 61, Z= 4101
[2024-03-23 20:03:57] [world] The Player <Tester> has crafted 1 of REDSTONE TORCH ON at X= -10250, Y= 61, Z= 4099
[2024-03-23 20:03:57] [world] The Player <Tester> has crafted 1 of REDSTONE TORCH ON at X= -10250, Y= 61, Z= 4099
[2024-03-23 20:03:58] [world] The Player <Tester> has crafted 1 of REDSTONE TORCH ON at X= -10250, Y= 61, Z= 4099
[2024-03-23 20:06:55] [world] The Player <Tester> has crafted 1 of STONE PLATE at X= -10252, Y= 64, Z= 4102
[2024-03-23 20:14:05] [world] The Player <Tester> has crafted 1 of REDSTONE TORCH ON at X= -10251, Y= 64, Z= 4105
[2024-03-23 20:18:50] [world] The Player <NezukoChan> has crafted 3 of PAPER at X= -10170, Y= 64, Z= 4117
[2024-03-23 20:19:12] [world] The Player <Tester> has crafted 6 of STEP at X= -10248, Y= 64, Z= 4105
[2024-03-23 20:22:49] [world] The Player <Tester> has crafted 3 of CARPET at X= -10176, Y= 63, Z= 4116
[2024-03-23 20:30:38] [world] The Player <Tester> has crafted 1 of GLOWSTONE at X= -10174, Y= 64, Z= 4118
[2024-03-23 20:40:57] [world] The Player <Tester> has crafted 3 of BIRCH DOOR ITEM at X= -10243, Y= 65, Z= 4112
[2024-03-23 20:41:23] [world] The Player <Tester> has crafted 1 of WOOD PLATE at X= -10247, Y= 64, Z= 4105
[2024-03-23 20:41:50] [world] The Player <Tester> has crafted 4 of WOOD at X= -10283, Y= 64, Z= 4120
[2024-03-23 20:41:56] [world] The Player <Tester> has crafted 1 of WOOD PLATE at X= -10283, Y= 64, Z= 4120
[2024-03-23 20:44:35] [world] The Player <Tester> has crafted 1 of BOOK AND QUILL at X= -10243, Y= 64, Z= 4111
[2024-03-23 20:44:37] [world] The Player <Tester> has crafted 1 of BOOK AND QUILL at X= -10243, Y= 64, Z= 4111
[2024-03-23 20:44:44] [world] The Player <Tester> has crafted 2 of WRITTEN BOOK at X= -10243, Y= 64, Z= 4111
[2024-03-23 21:00:20] [world_the_end] The Player <Heinrich_Himmler> has crafted 1 of MINECART at X= -14, Y= 62, Z= -66
[2024-03-23 21:22:31] [world_nether] The Player <NezukoChan> has crafted 1 of POWERED MINECART at X= 2047, Y= 128, Z= 0
[2024-03-23 21:22:56] [world_nether] The Player <NezukoChan> has crafted 1 of POWERED MINECART at X= 2045, Y= 128, Z= 0
[2024-03-23 21:31:16] [world_nether] The Player <Tester> has crafted 1 of POWERED MINECART at X= 3129, Y= 127, Z= 0
[2024-03-23 21:40:43] [world_nether] The Player <NezukoChan> has crafted 1 of POWERED MINECART at X= 5095, Y= 128, Z= -2
[2024-03-23 21:40:46] [world_nether] The Player <Tester> has crafted 1 of POWERED MINECART at X= 5095, Y= 127, Z= 0
[2024-03-23 21:40:57] [world_nether] The Player <NezukoChan> has crafted 1 of POWERED MINECART at X= 5089, Y= 128, Z= -1
[2024-03-23 21:43:15] [world_nether] The Player <Tester> has crafted 1 of POWERED MINECART at X= 5381, Y= 128, Z= 0
[2024-03-23 21:45:52] [world_nether] The Player <Tester> has crafted 1 of POWERED MINECART at X= 5640, Y= 128, Z= -2
[2024-03-23 21:46:12] [world_nether] The Player <Tester> has crafted 1 of POWERED MINECART at X= 5622, Y= 128, Z= 0
[2024-03-23 21:48:50] [world_nether] The Player <Tester> has crafted 1 of POWERED MINECART at X= 5856, Y= 128, Z= 2
[2024-03-23 21:48:52] [world_nether] The Player <Tester> has crafted 1 of POWERED MINECART at X= 5856, Y= 128, Z= 2
[2024-03-23 21:49:07] [world_nether] The Player <Tester> has crafted 4 of STICK at X= 5871, Y= 128, Z= 2
[2024-03-23 21:50:05] [world_nether] The Player <Tester> has crafted 1 of REDSTONE TORCH ON at X= 5891, Y= 128, Z= 3
[2024-03-23 21:50:42] [world_nether] The Player <Tester> has crafted 1 of POWERED MINECART at X= 5874, Y= 128, Z= 4
[2024-03-23 21:54:34] [world_nether] The Player <Tester> has crafted 4 of STICK at X= 6247, Y= 128, Z= 0
[2024-03-23 21:54:38] [world_nether] The Player <Tester> has crafted 1 of REDSTONE TORCH ON at X= 6247, Y= 128, Z= 0
[2024-03-23 21:55:48] [world_nether] The Player <Tester> has crafted 1 of POWERED MINECART at X= 6254, Y= 128, Z= -1
[2024-03-23 21:56:29] [world_nether] The Player <Tester> has crafted 4 of WOOD at X= 6257, Y= 128, Z= -3
[2024-03-23 22:49:45] [world] The Player <NezukoChan> has crafted 3 of INK SACK at X= -10127, Y= 68, Z= 4088
[2024-03-23 23:45:13] [world] The Player <Tester> has crafted 4 of WOOD at X= -10194, Y= 63, Z= 4095
[2024-03-23 23:45:14] [world] The Player <Tester> has crafted 4 of WOOD at X= -10194, Y= 63, Z= 4095
[2024-03-23 23:45:14] [world] The Player <Tester> has crafted 4 of WOOD at X= -10194, Y= 63, Z= 4095
[2024-03-23 23:45:14] [world] The Player <Tester> has crafted 4 of WOOD at X= -10194, Y= 63, Z= 4095
[2024-03-23 23:45:19] [world] The Player <Tester> has crafted 1 of WORKBENCH at X= -10194, Y= 63, Z= 4095
[2024-03-23 23:45:22] [world] The Player <Tester> has crafted 4 of STICK at X= -10194, Y= 63, Z= 4095
[2024-03-23 23:45:40] [world] The Player <Tester> has crafted 3 of LADDER at X= -10194, Y= 63, Z= 4097
[2024-03-23 23:45:46] [world] The Player <Tester> has crafted 4 of WOOD at X= -10193, Y= 63, Z= 4096
[2024-03-23 23:59:25] [world] The Player <Tester> has crafted 4 of WOOD at X= -10176, Y= 63, Z= 4105
[2024-03-23 23:59:39] [world] The Player <Tester> has crafted 6 of WOOD STEP at X= -10170, Y= 64, Z= 4118
[2024-03-24 00:02:15] [world] The Player <Tester> has crafted 4 of WOOD at X= -10196, Y= 64, Z= 4153
[2024-03-24 00:02:18] [world] The Player <Tester> has crafted 1 of WORKBENCH at X= -10196, Y= 64, Z= 4153
[2024-03-24 00:06:44] [world] The Player <Mudkips_Rule> has crafted 4 of WOOD at X= -1154, Y= 64, Z= -438
[2024-03-24 00:06:44] [world] The Player <Mudkips_Rule> has crafted 4 of WOOD at X= -1154, Y= 64, Z= -438
[2024-03-24 00:06:45] [world] The Player <Mudkips_Rule> has crafted 4 of WOOD at X= -1154, Y= 64, Z= -438
[2024-03-24 00:06:45] [world] The Player <Mudkips_Rule> has crafted 4 of WOOD at X= -1154, Y= 64, Z= -438
[2024-03-24 00:06:45] [world] The Player <Mudkips_Rule> has crafted 4 of WOOD at X= -1154, Y= 64, Z= -438
[2024-03-24 00:06:45] [world] The Player <Mudkips_Rule> has crafted 4 of WOOD at X= -1154, Y= 64, Z= -438
