[2024-03-24 21:46:38] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Zombie at X= -581, Y= 68, Z= 285
[2024-03-24 22:48:51] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 22:48:52] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 22:48:53] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 22:48:55] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 22:48:55] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 22:48:56] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4031
[2024-03-24 22:48:57] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10300, Y= 36, Z= 4031
[2024-03-24 22:48:58] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 23:02:22] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10300, Y= 36, Z= 4030
[2024-03-24 23:02:22] [world] [f3d28cb0-7225-3cb1-baeb-2dadd2be89ae] The Player <Tester> has slain Skeleton at X= -10299, Y= 36, Z= 4031
[2024-03-24 23:18:29] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10299, Y= 36, Z= 4030
[2024-03-24 23:18:30] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Skeleton at X= -10299, Y= 36, Z= 4031
[2024-03-24 23:23:56] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10159, Y= 63, Z= 4110
[2024-03-24 23:29:55] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Sheep at X= -10249, Y= 64, Z= 4115
[2024-03-24 23:30:12] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Zombie at X= -10268, Y= 64, Z= 4072
[2024-03-24 23:30:23] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Creeper at X= -10285, Y= 63, Z= 4033
[2024-03-24 23:30:28] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Creeper at X= -10293, Y= 63, Z= 4017
[2024-03-24 23:30:47] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Spider at X= -10318, Y= 64, Z= 3963
[2024-03-24 23:33:19] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Sheep at X= -10408, Y= 64, Z= 3982
[2024-03-24 23:33:53] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Creeper at X= -10330, Y= 64, Z= 3997
[2024-03-24 23:33:55] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Zombie at X= -10335, Y= 63, Z= 3998
[2024-03-24 23:43:23] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Endermite at X= -8, Y= 58, Z= -66
[2024-03-24 23:50:11] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Mooshroom at X= -13, Y= 62, Z= -65
[2024-03-24 23:52:07] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Skeleton at X= -12, Y= 90, Z= -68
[2024-03-24 23:52:11] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Skeleton at X= -10, Y= 90, Z= -66
[2024-03-24 23:52:15] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Skeleton at X= -15, Y= 90, Z= -65
[2024-03-24 23:53:44] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Magma Cube at X= -13, Y= 90, Z= -64
[2024-03-24 23:53:45] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Magma Cube at X= -12, Y= 90, Z= -65
[2024-03-24 23:53:47] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Magma Cube at X= -13, Y= 91, Z= -63
[2024-03-24 23:53:48] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Magma Cube at X= -14, Y= 90, Z= -65
[2024-03-24 23:54:30] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Magma Cube at X= -14, Y= 86, Z= -65
[2024-03-24 23:54:30] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Magma Cube at X= -14, Y= 86, Z= -65
[2024-03-24 23:54:31] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Magma Cube at X= -14, Y= 86, Z= -64
[2024-03-24 23:54:32] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Magma Cube at X= -14, Y= 86, Z= -65
[2024-03-24 23:54:33] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Magma Cube at X= -12, Y= 86, Z= -64
[2024-03-24 23:54:34] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Magma Cube at X= -13, Y= 86, Z= -64
[2024-03-24 23:54:42] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Mooshroom at X= -11, Y= 86, Z= -67
[2024-03-24 23:54:45] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Mooshroom at X= -11, Y= 86, Z= -66
[2024-03-24 23:54:47] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Mooshroom at X= -13, Y= 86, Z= -66
[2024-03-24 23:54:47] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Mooshroom at X= -14, Y= 86, Z= -66
[2024-03-25 00:14:39] [world_nether] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Blaze at X= -286, Y= 57, Z= -134
[2024-03-25 00:16:32] [world_nether] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Blaze at X= -285, Y= 61, Z= -123
[2024-03-25 00:16:44] [world_nether] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Blaze at X= -302, Y= 63, Z= -131
[2024-03-25 00:24:12] [world_nether] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Zombie Pigman at X= -294, Y= 62, Z= -108
[2024-03-25 00:24:35] [world_nether] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Zombie Pigman at X= -305, Y= 57, Z= -124
[2024-03-25 00:25:41] [world_nether] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Zombie Pigman at X= -249, Y= 52, Z= -177
[2024-03-25 00:29:23] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Chicken at X= -609, Y= 68, Z= 277
[2024-03-25 00:29:53] [world] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Enderman at X= -1363, Y= 65, Z= -262
[2024-03-25 00:30:20] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Zombie at X= -706, Y= 67, Z= 313
[2024-03-25 00:34:15] [world_nether] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Zombie Pigman at X= -282, Y= 61, Z= -124
[2024-03-25 00:34:16] [world_nether] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Zombie Pigman at X= -282, Y= 62, Z= -123
[2024-03-25 00:34:58] [world_nether] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Zombie Pigman at X= -287, Y= 64, Z= -64
[2024-03-25 00:35:04] [world_nether] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Zombie Pigman at X= -285, Y= 61, Z= -67
[2024-03-25 00:35:10] [world_nether] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Zombie Pigman at X= -286, Y= 60, Z= -67
[2024-03-25 00:37:25] [world_nether] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Blaze at X= -286, Y= 64, Z= -51
[2024-03-25 00:53:50] [world_the_end] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Enderman at X= 1, Y= 58, Z= 36
[2024-03-25 00:54:02] [world] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Zombie at X= -600, Y= 68, Z= 307
[2024-03-25 00:54:05] [world] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Spider at X= -597, Y= 68, Z= 305
[2024-03-25 00:54:23] [world] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Spider at X= -627, Y= 69, Z= 325
[2024-03-25 00:54:28] [world] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Spider at X= -622, Y= 69, Z= 335
[2024-03-25 00:54:33] [world] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Spider at X= -621, Y= 68, Z= 342
[2024-03-25 01:07:49] [world] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Chicken at X= -1393, Y= 66, Z= -268
[2024-03-25 01:07:56] [world] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Pig at X= -1404, Y= 68, Z= -272
[2024-03-25 01:08:08] [world] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Sheep at X= -1393, Y= 65, Z= -263
[2024-03-25 01:08:33] [world] [89ac4d9f-7c7b-3e50-803d-1ff3d8f0f77a] The Player <Brycethelegend> has slain Cow at X= -1346, Y= 67, Z= -269
[2024-03-25 01:39:30] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Slime at X= 4, Y= 60, Z= -54
[2024-03-25 01:39:32] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Slime at X= 5, Y= 60, Z= -54
[2024-03-25 01:39:34] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Slime at X= 4, Y= 60, Z= -53
[2024-03-25 01:39:36] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Slime at X= 5, Y= 61, Z= -52
[2024-03-25 01:39:40] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Slime at X= 4, Y= 60, Z= -52
[2024-03-25 01:39:43] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Slime at X= 4, Y= 60, Z= -49
[2024-03-25 01:39:44] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Slime at X= 5, Y= 61, Z= -49
[2024-03-25 01:39:45] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Slime at X= 5, Y= 60, Z= -49
[2024-03-25 01:39:46] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Slime at X= 6, Y= 61, Z= -49
[2024-03-25 01:39:47] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Slime at X= 5, Y= 60, Z= -50
[2024-03-25 01:39:48] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Slime at X= 5, Y= 60, Z= -50
[2024-03-25 01:39:49] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Slime at X= 6, Y= 60, Z= -50
[2024-03-25 01:39:50] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Slime at X= 5, Y= 60, Z= -50
[2024-03-25 01:39:53] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Slime at X= 4, Y= 60, Z= -49
[2024-03-25 01:39:53] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Slime at X= 4, Y= 60, Z= -49
[2024-03-25 01:39:54] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Slime at X= 6, Y= 60, Z= -50
[2024-03-25 01:39:56] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Slime at X= 6, Y= 60, Z= -51
[2024-03-25 01:39:57] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Slime at X= 5, Y= 60, Z= -49
[2024-03-25 01:39:58] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Slime at X= 5, Y= 60, Z= -50
[2024-03-25 01:39:59] [world_the_end] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Slime at X= 6, Y= 61, Z= -51
[2024-03-25 01:47:35] [world] [98545e40-f1b3-3d1f-9e55-8b879bee9098] The Player <Heinrich_Himmler> has slain Cave Spider at X= -564, Y= 5, Z= 290
[2024-03-25 03:13:47] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10156, Y= 63, Z= 4115
[2024-03-25 03:18:40] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Skeleton at X= -10214, Y= 65, Z= 4122
[2024-03-25 03:18:58] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Spider at X= -10215, Y= 65, Z= 4120
[2024-03-25 03:27:35] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Chicken at X= -10197, Y= 64, Z= 4158
[2024-03-25 03:27:35] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Chicken at X= -10197, Y= 64, Z= 4156
[2024-03-25 03:27:35] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Chicken at X= -10196, Y= 64, Z= 4155
[2024-03-25 03:27:45] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Sheep at X= -10195, Y= 64, Z= 4160
[2024-03-25 03:28:02] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Zombie at X= -10184, Y= 66, Z= 4182
[2024-03-25 03:28:15] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Horse at X= -10194, Y= 68, Z= 4209
[2024-03-25 03:28:50] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Horse at X= -10210, Y= 67, Z= 4183
[2024-03-25 13:10:26] [world_the_end] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Enderman at X= 5, Y= 58, Z= -79
[2024-03-25 13:19:57] [world] [f7bb36ab-e336-3c4d-9238-e9504956be33] The Player <NezukoChan> has slain Zombie at X= -10222, Y= 67, Z= 4094
[2024-03-25 16:52:59] [world] [17642ce9-92a4-3f8d-8872-8b5a03c49ec5] The Player <xcpc> has slain Sheep at X= -771, Y= 69, Z= 297
[2024-03-25 16:53:08] [world] [17642ce9-92a4-3f8d-8872-8b5a03c49ec5] The Player <xcpc> has slain Cow at X= -784, Y= 69, Z= 287
[2024-03-25 16:54:22] [world] [17642ce9-92a4-3f8d-8872-8b5a03c49ec5] The Player <xcpc> has slain Enderman at X= -791, Y= 70, Z= 287
[2024-03-25 16:57:09] [world] [17642ce9-92a4-3f8d-8872-8b5a03c49ec5] The Player <xcpc> has slain Zombie at X= -776, Y= 56, Z= 308
[2024-03-25 19:25:22] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Zombie at X= -10201, Y= 43, Z= 4109
[2024-03-25 19:28:49] [world] [e8de36e0-d4b2-315e-8c5d-b2baec5db3bf] The Player <GolemDaWanderer> has slain Zombie at X= -10174, Y= 33, Z= 4131
