[2024-03-19 11:18:57] [world] The Player <qwerty> has broke SANDSTONE at X= -502, Y= 73, Z= -497
[2024-03-20 14:06:17] [world] The Player <digbick> has broke LEAVES at X= -675, Y= 74, Z= 288
[2024-03-20 14:06:18] [world] The Player <digbick> has broke LEAVES at X= -674, Y= 74, Z= 288
[2024-03-20 14:06:18] [world] The Player <character> has broke STONE at X= -737, Y= 13, Z= 301
[2024-03-20 14:06:18] [world] The Player <digbick> has broke LEAVES at X= -674, Y= 73, Z= 288
[2024-03-20 14:06:19] [world] The Player <character> has broke STONE at X= -737, Y= 13, Z= 303
[2024-03-20 14:06:19] [world] The Player <digbick> has broke LEAVES at X= -673, Y= 73, Z= 288
[2024-03-20 14:06:20] [world] The Player <digbick> has broke LEAVES at X= -673, Y= 74, Z= 288
[2024-03-20 14:06:21] [world] The Player <digbick> has broke LEAVES at X= -675, Y= 74, Z= 287
[2024-03-20 14:06:22] [world] The Player <digbick> has broke LEAVES at X= -676, Y= 74, Z= 287
[2024-03-20 14:06:22] [world] The Player <digbick> has broke LEAVES at X= -676, Y= 74, Z= 286
[2024-03-20 14:06:23] [world] The Player <digbick> has broke LEAVES at X= -675, Y= 74, Z= 286
[2024-03-20 14:06:24] [world] The Player <digbick> has broke LEAVES at X= -676, Y= 74, Z= 285
[2024-03-20 14:06:25] [world] The Player <digbick> has broke LEAVES at X= -675, Y= 74, Z= 285
[2024-03-20 14:06:25] [world] The Player <hexa> has broke WOOD at X= -10344, Y= 10, Z= 3547
[2024-03-20 14:06:26] [world] The Player <hexa> has broke WOOD at X= -10344, Y= 10, Z= 3546
[2024-03-20 14:06:27] [world] The Player <digbick> has broke LEAVES at X= -673, Y= 74, Z= 285
[2024-03-20 14:06:27] [world] The Player <hexa> has broke WOOD at X= -10344, Y= 10, Z= 3545
[2024-03-20 14:06:28] [world] The Player <digbick> has broke LEAVES at X= -672, Y= 73, Z= 285
[2024-03-20 14:06:28] [world] The Player <hexa> has broke WOOD at X= -10344, Y= 10, Z= 3544
[2024-03-20 14:06:29] [world] The Player <digbick> has broke LONG_GRASS at X= -670, Y= 72, Z= 289
[2024-03-20 14:06:30] [world] The Player <digbick> has broke LEAVES at X= -672, Y= 73, Z= 286
[2024-03-20 14:06:31] [world] The Player <digbick> has broke LEAVES at X= -672, Y= 73, Z= 287
[2024-03-20 14:06:31] [world] The Player <digbick> has broke LEAVES at X= -673, Y= 73, Z= 286
[2024-03-20 14:06:31] [world] The Player <hexa> has broke WOOD at X= -10345, Y= 10, Z= 3544
[2024-03-20 14:06:32] [world] The Player <digbick> has broke LEAVES at X= -673, Y= 73, Z= 287
[2024-03-20 14:06:33] [world] The Player <digbick> has broke LEAVES at X= -673, Y= 74, Z= 286
[2024-03-20 14:06:33] [world] The Player <hexa> has broke WOOD at X= -10345, Y= 9, Z= 3544
[2024-03-20 14:06:33] [world] The Player <digbick> has broke LEAVES at X= -673, Y= 74, Z= 287
[2024-03-20 14:06:34] [world] The Player <digbick> has broke LEAVES at X= -672, Y= 74, Z= 285
[2024-03-20 14:06:35] [world] The Player <digbick> has broke LEAVES at X= -672, Y= 74, Z= 286
[2024-03-20 14:06:36] [world] The Player <digbick> has broke LEAVES at X= -673, Y= 75, Z= 285
[2024-03-20 14:06:37] [world] The Player <digbick> has broke LEAVES at X= -674, Y= 75, Z= 285
[2024-03-20 14:06:38] [world] The Player <digbick> has broke LEAVES at X= -674, Y= 76, Z= 285
[2024-03-20 14:06:39] [world] The Player <digbick> has broke LEAVES at X= -675, Y= 75, Z= 286
[2024-03-20 14:06:39] [world] The Player <digbick> has broke LEAVES at X= -675, Y= 76, Z= 286
[2024-03-20 14:06:42] [world] The Player <hexa> has broke STONE at X= -10347, Y= 12, Z= 3545
[2024-03-20 14:06:43] [world] The Player <Tester> has broke STONE at X= -10333, Y= 21, Z= 3625
[2024-03-20 14:06:43] [world] The Player <Tester> has broke EMERALD_ORE at X= -10333, Y= 20, Z= 3625
[2024-03-20 14:06:44] [world] The Player <Tester> has broke STONE at X= -10334, Y= 21, Z= 3625
[2024-03-20 14:06:46] [world] The Player <digbick> has broke LEAVES at X= -675, Y= 73, Z= 286
[2024-03-20 14:06:48] [world] The Player <character> has broke COAL_ORE at X= -734, Y= 12, Z= 301
[2024-03-20 14:06:48] [world] The Player <hexa> has broke WOOD at X= -10346, Y= 10, Z= 3545
[2024-03-20 14:06:48] [world] The Player <digbick> has broke LEAVES at X= -674, Y= 73, Z= 287
[2024-03-20 14:06:49] [world] The Player <Tester> has broke LAPIS_ORE at X= -10343, Y= 25, Z= 3615
[2024-03-20 14:06:49] [world] The Player <Tester> has broke LAPIS_ORE at X= -10343, Y= 24, Z= 3615
[2024-03-20 14:06:49] [world] The Player <character> has broke GLOWING_REDSTONE_ORE at X= -735, Y= 10, Z= 302
[2024-03-20 14:06:49] [world] The Player <digbick> has broke LEAVES at X= -674, Y= 74, Z= 287
[2024-03-20 14:06:49] [world] The Player <hexa> has broke WOOD at X= -10347, Y= 10, Z= 3545
[2024-03-20 14:06:49] [world] The Player <Tester> has broke LAPIS_ORE at X= -10342, Y= 25, Z= 3615
[2024-03-20 14:06:50] [world] The Player <Tester> has broke LAPIS_ORE at X= -10342, Y= 24, Z= 3615
[2024-03-20 14:06:50] [world] The Player <digbick> has broke LEAVES at X= -674, Y= 75, Z= 287
[2024-03-20 14:06:50] [world] The Player <character> has broke GLOWING_REDSTONE_ORE at X= -735, Y= 10, Z= 301
[2024-03-20 14:06:50] [world] The Player <Tester> has broke LAPIS_ORE at X= -10343, Y= 25, Z= 3614
[2024-03-20 14:06:51] [world] The Player <Tester> has broke LAPIS_ORE at X= -10343, Y= 24, Z= 3614
[2024-03-20 14:06:51] [world] The Player <digbick> has broke LEAVES at X= -674, Y= 76, Z= 287
[2024-03-20 14:06:51] [world] The Player <Tester> has broke LAPIS_ORE at X= -10342, Y= 25, Z= 3614
[2024-03-20 14:06:52] [world] The Player <hexa> has broke WOOD at X= -10346, Y= 10, Z= 3546
[2024-03-20 14:06:52] [world] The Player <Tester> has broke LAPIS_ORE at X= -10342, Y= 24, Z= 3614
[2024-03-20 14:06:52] [world] The Player <character> has broke GLOWING_REDSTONE_ORE at X= -734, Y= 11, Z= 302
[2024-03-20 14:06:52] [world] The Player <hexa> has broke WOOD at X= -10345, Y= 10, Z= 3547
[2024-03-20 14:06:53] [world] The Player <digbick> has broke LEAVES at X= -674, Y= 76, Z= 286
[2024-03-20 14:06:53] [world] The Player <character> has broke GLOWING_REDSTONE_ORE at X= -734, Y= 10, Z= 302
[2024-03-20 14:06:53] [world] The Player <hexa> has broke WOOD at X= -10345, Y= 10, Z= 3546
[2024-03-20 14:06:54] [world] The Player <hexa> has broke WOOD at X= -10345, Y= 10, Z= 3545
[2024-03-20 14:06:54] [world] The Player <character> has broke GLOWING_REDSTONE_ORE at X= -734, Y= 10, Z= 301
[2024-03-20 14:06:57] [world] The Player <digbick> has broke LEAVES at X= -673, Y= 75, Z= 286
[2024-03-20 14:06:58] [world] The Player <digbick> has broke LEAVES at X= -673, Y= 76, Z= 286
[2024-03-20 14:06:59] [world] The Player <hexa> has broke STONE at X= -10346, Y= 12, Z= 3543
[2024-03-20 14:06:59] [world] The Player <Tester> has broke GOLD_ORE at X= -10342, Y= 23, Z= 3614
[2024-03-20 14:06:59] [world] The Player <hexa> has broke STONE at X= -10345, Y= 12, Z= 3543
[2024-03-20 14:07:00] [world] The Player <Tester> has broke GOLD_ORE at X= -10342, Y= 22, Z= 3614
[2024-03-20 14:07:00] [world] The Player <hexa> has broke STONE at X= -10346, Y= 12, Z= 3542
[2024-03-20 14:07:01] [world] The Player <I_am_amazing> has broke LONG_GRASS at X= -1204, Y= 70, Z= 491
[2024-03-20 14:07:01] [world] The Player <hexa> has broke STONE at X= -10345, Y= 12, Z= 3542
[2024-03-20 14:07:01] [world] The Player <Tester> has broke GOLD_ORE at X= -10341, Y= 22, Z= 3614
[2024-03-20 14:07:01] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 299
[2024-03-20 14:07:02] [world] The Player <Tester> has broke GOLD_ORE at X= -10342, Y= 22, Z= 3615
[2024-03-20 14:07:02] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 299
[2024-03-20 14:07:02] [world] The Player <hexa> has broke STONE at X= -10347, Y= 12, Z= 3544
[2024-03-20 14:07:02] [world] The Player <Tester> has broke GOLD_ORE at X= -10341, Y= 22, Z= 3615
[2024-03-20 14:07:03] [world] The Player <hexa> has broke STONE at X= -10347, Y= 12, Z= 3543
[2024-03-20 14:07:03] [world] The Player <Tester> has broke STONE at X= -10342, Y= 23, Z= 3615
[2024-03-20 14:07:03] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 300
[2024-03-20 14:07:03] [world] The Player <Tester> has broke STONE at X= -10341, Y= 23, Z= 3615
[2024-03-20 14:07:03] [world] The Player <hexa> has broke STONE at X= -10347, Y= 11, Z= 3541
[2024-03-20 14:07:04] [world] The Player <Tester> has broke GOLD_ORE at X= -10341, Y= 21, Z= 3615
[2024-03-20 14:07:04] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 300
[2024-03-20 14:07:04] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 301
[2024-03-20 14:07:05] [world] The Player <hexa> has broke STONE at X= -10347, Y= 12, Z= 3542
[2024-03-20 14:07:05] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 301
[2024-03-20 14:07:05] [world] The Player <Tester> has broke STONE at X= -10342, Y= 23, Z= 3616
[2024-03-20 14:07:06] [world] The Player <Tester> has broke STONE at X= -10342, Y= 24, Z= 3616
[2024-03-20 14:07:08] [world] The Player <Tester> has broke STONE at X= -10342, Y= 25, Z= 3616
[2024-03-20 14:07:09] [world] The Player <character> has broke STONE at X= -739, Y= 13, Z= 301
[2024-03-20 14:07:12] [world] The Player <Tester> has broke STONE at X= -10340, Y= 23, Z= 3625
[2024-03-20 14:07:15] [world] The Player <hexa> has broke WOOD at X= -10346, Y= 10, Z= 3544
[2024-03-20 14:07:17] [world] The Player <Tester> has broke STONE at X= -10343, Y= 28, Z= 3636
[2024-03-20 14:07:18] [world] The Player <character> has broke STONE at X= -738, Y= 12, Z= 301
[2024-03-20 14:07:19] [world] The Player <character> has broke STONE at X= -737, Y= 12, Z= 301
[2024-03-20 14:07:19] [world] The Player <hexa> has broke WOOD at X= -10346, Y= 9, Z= 3544
[2024-03-20 14:07:23] [world] The Player <character> has broke STONE at X= -740, Y= 12, Z= 301
[2024-03-20 14:07:24] [world] The Player <character> has broke STONE at X= -741, Y= 12, Z= 301
[2024-03-20 14:07:24] [world] The Player <character> has broke STONE at X= -742, Y= 12, Z= 301
[2024-03-20 14:07:25] [world] The Player <character> has broke STONE at X= -743, Y= 12, Z= 301
[2024-03-20 14:07:26] [world] The Player <character> has broke STONE at X= -744, Y= 12, Z= 301
[2024-03-20 14:07:27] [world] The Player <character> has broke STONE at X= -740, Y= 11, Z= 301
[2024-03-20 14:07:28] [world] The Player <character> has broke STONE at X= -741, Y= 11, Z= 301
[2024-03-20 14:07:28] [world] The Player <character> has broke STONE at X= -742, Y= 11, Z= 301
[2024-03-20 14:07:29] [world] The Player <digbick> has broke LEAVES at X= -678, Y= 74, Z= 306
[2024-03-20 14:07:29] [world] The Player <character> has broke STONE at X= -743, Y= 11, Z= 301
[2024-03-20 14:07:29] [world] The Player <digbick> has broke LEAVES at X= -677, Y= 74, Z= 306
[2024-03-20 14:07:30] [world] The Player <character> has broke STONE at X= -744, Y= 11, Z= 301
[2024-03-20 14:07:30] [world] The Player <digbick> has broke LEAVES at X= -677, Y= 74, Z= 305
[2024-03-20 14:07:31] [world] The Player <digbick> has broke LEAVES at X= -676, Y= 74, Z= 305
[2024-03-20 14:07:32] [world] The Player <digbick> has broke LEAVES at X= -677, Y= 75, Z= 305
[2024-03-20 14:07:32] [world] The Player <hexa> has broke WOOD at X= -10345, Y= 11, Z= 3542
[2024-03-20 14:07:32] [world] The Player <digbick> has broke LEAVES at X= -677, Y= 75, Z= 304
[2024-03-20 14:07:33] [world] The Player <digbick> has broke LEAVES at X= -676, Y= 75, Z= 305
[2024-03-20 14:07:34] [world] The Player <digbick> has broke LEAVES at X= -676, Y= 75, Z= 304
[2024-03-20 14:07:34] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 302
[2024-03-20 14:07:34] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 303
[2024-03-20 14:07:35] [world] The Player <digbick> has broke LEAVES at X= -677, Y= 76, Z= 304
[2024-03-20 14:07:35] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 304
[2024-03-20 14:07:35] [world] The Player <digbick> has broke LEAVES at X= -676, Y= 76, Z= 304
[2024-03-20 14:07:36] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 302
[2024-03-20 14:07:37] [world] The Player <character> has broke IRON_ORE at X= -739, Y= 11, Z= 303
[2024-03-20 14:07:37] [world] The Player <digbick> has broke LEAVES at X= -675, Y= 75, Z= 304
[2024-03-20 14:07:38] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 304
[2024-03-20 14:07:38] [world] The Player <digbick> has broke LEAVES at X= -675, Y= 76, Z= 304
[2024-03-20 14:07:39] [world] The Player <character> has broke IRON_ORE at X= -739, Y= 10, Z= 303
[2024-03-20 14:07:40] [world] The Player <hexa> has broke WOOD at X= -10347, Y= 10, Z= 3544
[2024-03-20 14:07:40] [world] The Player <character> has broke IRON_ORE at X= -739, Y= 10, Z= 304
[2024-03-20 14:07:41] [world] The Player <hexa> has broke WOOD at X= -10347, Y= 9, Z= 3544
[2024-03-20 14:07:42] [world] The Player <character> has broke IRON_ORE at X= -740, Y= 10, Z= 303
[2024-03-20 14:07:43] [world] The Player <character> has broke IRON_ORE at X= -740, Y= 10, Z= 304
[2024-03-20 14:07:44] [world] The Player <character> has broke STONE at X= -740, Y= 11, Z= 304
[2024-03-20 14:07:45] [world] The Player <character> has broke STONE at X= -740, Y= 11, Z= 303
[2024-03-20 14:07:45] [world] The Player <digbick> has broke LOG at X= -674, Y= 73, Z= 286
[2024-03-20 14:07:46] [world] The Player <Tester> has broke LAPIS_ORE at X= -10346, Y= 14, Z= 3577
[2024-03-20 14:07:46] [world] The Player <digbick> has broke LOG at X= -674, Y= 72, Z= 286
[2024-03-20 14:07:46] [world] The Player <Tester> has broke LAPIS_ORE at X= -10346, Y= 15, Z= 3577
[2024-03-20 14:07:47] [world] The Player <digbick> has broke LOG at X= -674, Y= 74, Z= 286
[2024-03-20 14:07:48] [world_nether] The Player <MrBlob2U> has broke QUARTZ_ORE at X= -90, Y= 69, Z= -55
[2024-03-20 14:07:50] [world] The Player <digbick> has broke LOG at X= -674, Y= 75, Z= 286
[2024-03-20 14:07:51] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -91, Y= 71, Z= -53
[2024-03-20 14:07:51] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -91, Y= 71, Z= -52
[2024-03-20 14:07:51] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -91, Y= 70, Z= -52
[2024-03-20 14:07:51] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -91, Y= 70, Z= -51
[2024-03-20 14:07:51] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -91, Y= 70, Z= -53
[2024-03-20 14:07:51] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -91, Y= 70, Z= -50
[2024-03-20 14:07:52] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -91, Y= 71, Z= -51
[2024-03-20 14:07:52] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -91, Y= 70, Z= -49
[2024-03-20 14:07:53] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -91, Y= 71, Z= -50
[2024-03-20 14:07:53] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -91, Y= 70, Z= -48
[2024-03-20 14:07:53] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -91, Y= 71, Z= -49
[2024-03-20 14:07:53] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -91, Y= 70, Z= -47
[2024-03-20 14:07:53] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -91, Y= 71, Z= -48
[2024-03-20 14:07:53] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -91, Y= 70, Z= -46
[2024-03-20 14:07:53] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -91, Y= 71, Z= -47
[2024-03-20 14:07:53] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -91, Y= 70, Z= -45
[2024-03-20 14:07:53] [world] The Player <hexa> has broke IRON_ORE at X= -10350, Y= 15, Z= 3558
[2024-03-20 14:07:54] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -91, Y= 71, Z= -46
[2024-03-20 14:07:54] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -91, Y= 70, Z= -44
[2024-03-20 14:07:54] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -91, Y= 71, Z= -45
[2024-03-20 14:07:54] [world] The Player <hexa> has broke IRON_ORE at X= -10349, Y= 15, Z= 3557
[2024-03-20 14:08:00] [world] The Player <digbick> has broke LEAVES at X= -677, Y= 73, Z= 307
[2024-03-20 14:08:01] [world] The Player <digbick> has broke LEAVES at X= -677, Y= 74, Z= 307
[2024-03-20 14:08:02] [world] The Player <digbick> has broke LEAVES at X= -678, Y= 74, Z= 307
[2024-03-20 14:08:03] [world] The Player <digbick> has broke LEAVES at X= -678, Y= 74, Z= 308
[2024-03-20 14:08:06] [world] The Player <digbick> has broke LEAVES at X= -677, Y= 74, Z= 308
[2024-03-20 14:08:09] [world] The Player <digbick> has broke LEAVES at X= -677, Y= 74, Z= 309
[2024-03-20 14:08:10] [world_nether] The Player <MrBlob2U> has broke COBBLESTONE at X= -91, Y= 70, Z= -49
[2024-03-20 14:08:10] [world_nether] The Player <MrBlob2U> has broke COBBLESTONE at X= -91, Y= 70, Z= -48
[2024-03-20 14:08:11] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -92, Y= 71, Z= -48
[2024-03-20 14:08:11] [world] The Player <digbick> has broke LEAVES at X= -676, Y= 73, Z= 307
[2024-03-20 14:08:12] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -92, Y= 70, Z= -48
[2024-03-20 14:08:12] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -92, Y= 70, Z= -47
[2024-03-20 14:08:12] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -93, Y= 70, Z= -47
[2024-03-20 14:08:12] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -93, Y= 70, Z= -46
[2024-03-20 14:08:12] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -93, Y= 69, Z= -46
[2024-03-20 14:08:12] [world] The Player <digbick> has broke LEAVES at X= -676, Y= 74, Z= 307
[2024-03-20 14:08:12] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -92, Y= 71, Z= -47
[2024-03-20 14:08:12] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -93, Y= 71, Z= -47
[2024-03-20 14:08:12] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -94, Y= 70, Z= -46
[2024-03-20 14:08:12] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -93, Y= 70, Z= -45
[2024-03-20 14:08:13] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -92, Y= 71, Z= -46
[2024-03-20 14:08:13] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -92, Y= 70, Z= -46
[2024-03-20 14:08:13] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -92, Y= 71, Z= -45
[2024-03-20 14:08:13] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -92, Y= 70, Z= -45
[2024-03-20 14:08:13] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -92, Y= 70, Z= -44
[2024-03-20 14:08:13] [world] The Player <digbick> has broke LEAVES at X= -676, Y= 73, Z= 308
[2024-03-20 14:08:13] [world_nether] The Player <MrBlob2U> has broke COBBLESTONE at X= -91, Y= 70, Z= -45
[2024-03-20 14:08:14] [world] The Player <digbick> has broke LEAVES at X= -676, Y= 74, Z= 308
[2024-03-20 14:08:14] [world] The Player <VeerIsKKK> has broke STONE at X= 488, Y= 12, Z= 2340
[2024-03-20 14:08:14] [world] The Player <digbick> has broke LEAVES at X= -675, Y= 74, Z= 307
[2024-03-20 14:08:15] [world] The Player <VeerIsKKK> has broke STONE at X= 488, Y= 12, Z= 2341
[2024-03-20 14:08:15] [world] The Player <VeerIsKKK> has broke STONE at X= 488, Y= 12, Z= 2342
[2024-03-20 14:08:15] [world] The Player <digbick> has broke LEAVES at X= -675, Y= 73, Z= 307
[2024-03-20 14:08:16] [world] The Player <digbick> has broke LEAVES at X= -674, Y= 74, Z= 307
[2024-03-20 14:08:16] [world] The Player <VeerIsKKK> has broke STONE at X= 487, Y= 12, Z= 2341
[2024-03-20 14:08:17] [world_nether] The Player <MrBlob2U> has broke COBBLESTONE at X= -92, Y= 70, Z= -46
[2024-03-20 14:08:17] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -92, Y= 71, Z= -44
[2024-03-20 14:08:17] [world] The Player <digbick> has broke LEAVES at X= -675, Y= 74, Z= 308
[2024-03-20 14:08:17] [world] The Player <VeerIsKKK> has broke GLOWING_REDSTONE_ORE at X= 487, Y= 12, Z= 2340
[2024-03-20 14:08:17] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -92, Y= 70, Z= -43
[2024-03-20 14:08:18] [world] The Player <digbick> has broke LEAVES at X= -674, Y= 74, Z= 308
[2024-03-20 14:08:18] [world] The Player <VeerIsKKK> has broke STONE at X= 487, Y= 11, Z= 2341
[2024-03-20 14:08:18] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -92, Y= 71, Z= -43
[2024-03-20 14:08:18] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -91, Y= 71, Z= -43
[2024-03-20 14:08:19] [world] The Player <VeerIsKKK> has broke STONE at X= 486, Y= 12, Z= 2341
[2024-03-20 14:08:19] [world_nether] The Player <MrBlob2U> has broke QUARTZ_ORE at X= -91, Y= 70, Z= -43
[2024-03-20 14:08:19] [world] The Player <VeerIsKKK> has broke STONE at X= 486, Y= 11, Z= 2341
[2024-03-20 14:08:20] [world_nether] The Player <MrBlob2U> has broke QUARTZ_ORE at X= -90, Y= 71, Z= -43
[2024-03-20 14:08:20] [world] The Player <VeerIsKKK> has broke GLOWING_REDSTONE_ORE at X= 487, Y= 13, Z= 2340
[2024-03-20 14:08:20] [world_nether] The Player <MrBlob2U> has broke QUARTZ_ORE at X= -90, Y= 70, Z= -43
[2024-03-20 14:08:21] [world] The Player <VeerIsKKK> has broke STONE at X= 488, Y= 13, Z= 2340
[2024-03-20 14:08:21] [world_nether] The Player <MrBlob2U> has broke QUARTZ_ORE at X= -90, Y= 71, Z= -42
[2024-03-20 14:08:21] [world] The Player <VeerIsKKK> has broke STONE at X= 488, Y= 13, Z= 2341
[2024-03-20 14:08:22] [world_nether] The Player <MrBlob2U> has broke QUARTZ_ORE at X= -90, Y= 70, Z= -42
[2024-03-20 14:08:22] [world] The Player <VeerIsKKK> has broke STONE at X= 487, Y= 13, Z= 2341
[2024-03-20 14:08:22] [world_nether] The Player <MrBlob2U> has broke QUARTZ_ORE at X= -89, Y= 71, Z= -43
[2024-03-20 14:08:22] [world] The Player <VeerIsKKK> has broke STONE at X= 487, Y= 14, Z= 2341
[2024-03-20 14:08:23] [world_nether] The Player <MrBlob2U> has broke QUARTZ_ORE at X= -89, Y= 70, Z= -43
[2024-03-20 14:08:23] [world] The Player <VeerIsKKK> has broke STONE at X= 486, Y= 13, Z= 2341
[2024-03-20 14:08:23] [world] The Player <hexa> has broke STONE at X= -10346, Y= 15, Z= 3568
[2024-03-20 14:08:23] [world_nether] The Player <MrBlob2U> has broke QUARTZ_ORE at X= -89, Y= 71, Z= -42
[2024-03-20 14:08:23] [world] The Player <VeerIsKKK> has broke STONE at X= 486, Y= 14, Z= 2341
[2024-03-20 14:08:24] [world_nether] The Player <MrBlob2U> has broke QUARTZ_ORE at X= -89, Y= 70, Z= -42
[2024-03-20 14:08:24] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -88, Y= 70, Z= -42
[2024-03-20 14:08:24] [world_nether] The Player <MrBlob2U> has broke QUARTZ_ORE at X= -88, Y= 71, Z= -43
[2024-03-20 14:08:25] [world_nether] The Player <MrBlob2U> has broke QUARTZ_ORE at X= -88, Y= 71, Z= -42
[2024-03-20 14:08:25] [world] The Player <VeerIsKKK> has broke STONE at X= 485, Y= 12, Z= 2341
[2024-03-20 14:08:25] [world] The Player <VeerIsKKK> has broke STONE at X= 484, Y= 12, Z= 2341
[2024-03-20 14:08:26] [world] The Player <VeerIsKKK> has broke STONE at X= 485, Y= 13, Z= 2341
[2024-03-20 14:08:27] [world] The Player <VeerIsKKK> has broke STONE at X= 484, Y= 13, Z= 2341
[2024-03-20 14:08:27] [world_nether] The Player <MrBlob2U> has broke QUARTZ_ORE at X= -89, Y= 72, Z= -42
[2024-03-20 14:08:27] [world] The Player <VeerIsKKK> has broke STONE at X= 485, Y= 14, Z= 2341
[2024-03-20 14:08:28] [world_nether] The Player <MrBlob2U> has broke QUARTZ_ORE at X= -88, Y= 72, Z= -42
[2024-03-20 14:08:30] [world] The Player <hexa> has broke LAPIS_ORE at X= -10347, Y= 15, Z= 3576
[2024-03-20 14:08:30] [world_nether] The Player <MrBlob2U> has broke QUARTZ_ORE at X= -91, Y= 70, Z= -42
[2024-03-20 14:08:30] [world_nether] The Player <MrBlob2U> has broke QUARTZ_ORE at X= -91, Y= 69, Z= -43
[2024-03-20 14:08:32] [world] The Player <sharky> has broke WORKBENCH at X= -499, Y= 70, Z= -460
[2024-03-20 14:08:36] [world_nether] The Player <MrBlob2U> has broke COBBLESTONE at X= -91, Y= 70, Z= -45
[2024-03-20 14:08:40] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -88, Y= 70, Z= -43
[2024-03-20 14:08:40] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -87, Y= 70, Z= -43
[2024-03-20 14:08:40] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -87, Y= 69, Z= -43
[2024-03-20 14:08:40] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -87, Y= 70, Z= -44
[2024-03-20 14:08:40] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -87, Y= 69, Z= -44
[2024-03-20 14:08:40] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -86, Y= 69, Z= -44
[2024-03-20 14:08:40] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -86, Y= 70, Z= -43
[2024-03-20 14:08:40] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -87, Y= 71, Z= -43
[2024-03-20 14:08:40] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -87, Y= 71, Z= -42
[2024-03-20 14:08:40] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -87, Y= 70, Z= -42
[2024-03-20 14:08:40] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -86, Y= 70, Z= -42
[2024-03-20 14:08:41] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -85, Y= 70, Z= -42
[2024-03-20 14:08:41] [world_nether] The Player <MrBlob2U> has broke NETHERRACK at X= -85, Y= 69, Z= -42
