[2024-03-17 22:33:00] [world] The Player <TurtleDuck> has broke SAND at X= -528, Y= 72, Z= 267
[2024-03-18 00:37:23] [world] The Player <TurtleDuck> has broke POWERED_RAIL at X= -638, Y= 75, Z= 314
[2024-03-18 00:37:23] [world] The Player <TurtleDuck> has broke RAILS at X= -637, Y= 75, Z= 314
[2024-03-18 00:37:23] [world] The Player <TurtleDuck> has broke POWERED_RAIL at X= -637, Y= 75, Z= 315
[2024-03-18 00:37:23] [world] The Player <TurtleDuck> has broke RAILS at X= -637, Y= 75, Z= 316
[2024-03-18 00:37:24] [world] The Player <TurtleDuck> has broke WOOD at X= -635, Y= 73, Z= 317
[2024-03-18 00:37:24] [world] The Player <TurtleDuck> has broke RAILS at X= -638, Y= 76, Z= 318
[2024-03-18 00:37:24] [world] The Player <TurtleDuck> has broke RAILS at X= -636, Y= 74, Z= 318
[2024-03-18 00:37:24] [world] The Player <TurtleDuck> has broke WOOD at X= -636, Y= 73, Z= 318
[2024-03-18 00:37:29] [world] The Player <TurtleDuck> has broke WOOD at X= -638, Y= 75, Z= 318
[2024-03-18 00:38:01] [world] The Player <Tester> has broke GRASS at X= -591, Y= 67, Z= 369
[2024-03-18 00:38:07] [world] The Player <TurtleDuck> has broke SEA_LANTERN at X= -553, Y= 67, Z= 276
[2024-03-18 00:38:29] [world] The Player <TurtleDuck> has broke SEA_LANTERN at X= -584, Y= 67, Z= 276
[2024-03-18 00:38:32] [world] The Player <Koi> has broke ENDER_PORTAL at X= -593, Y= 64, Z= 374
[2024-03-18 00:38:43] [world] The Player <Koi> has broke ENDER_PORTAL at X= -590, Y= 64, Z= 374
[2024-03-18 00:38:47] [world] The Player <TurtleDuck> has broke POWERED_RAIL at X= -584, Y= 68, Z= 287
[2024-03-18 00:39:12] [world] The Player <Koi> has broke ENDER_PORTAL at X= -576, Y= 68, Z= 343
[2024-03-18 00:39:32] [world] The Player <Koi> has broke ENDER_PORTAL at X= -554, Y= 79, Z= 373
[2024-03-18 00:39:42] [world] The Player <TurtleDuck> has broke WOOD_STAIRS at X= -580, Y= 71, Z= 287
[2024-03-18 00:39:50] [world] The Player <TurtleDuck> has broke WOOD_STAIRS at X= -577, Y= 69, Z= 287
[2024-03-18 00:39:55] [world] The Player <Koi> has broke ENDER_PORTAL at X= -554, Y= 79, Z= 373
[2024-03-18 00:40:03] [world] The Player <TurtleDuck> has broke WOOD_STAIRS at X= -578, Y= 72, Z= 287
[2024-03-18 00:40:11] [world] The Player <TurtleDuck> has broke LOG at X= -579, Y= 69, Z= 287
[2024-03-18 00:40:13] [world] The Player <TurtleDuck> has broke LOG at X= -579, Y= 68, Z= 287
[2024-03-18 00:40:13] [world] The Player <TurtleDuck> has broke LOG at X= -580, Y= 68, Z= 287
[2024-03-18 00:40:27] [world] The Player <TurtleDuck> has broke LOG at X= -573, Y= 71, Z= 286
[2024-03-18 00:40:38] [world] The Player <TurtleDuck> has broke LOG at X= -572, Y= 71, Z= 287
[2024-03-18 00:40:43] [world] The Player <TurtleDuck> has broke LOG at X= -571, Y= 71, Z= 286
[2024-03-18 00:40:45] [world] The Player <TurtleDuck> has broke LOG at X= -572, Y= 71, Z= 286
[2024-03-18 00:41:40] [world_the_end] The Player <Heinrich_Himmler> has broke OBSIDIAN at X= -37, Y= 59, Z= 20
[2024-03-18 00:41:45] [world] The Player <TurtleDuck> has broke WOOD_STAIRS at X= -582, Y= 68, Z= 287
[2024-03-18 00:41:47] [world] The Player <TurtleDuck> has broke WOOD_STAIRS at X= -581, Y= 69, Z= 287
[2024-03-18 00:41:49] [world] The Player <TurtleDuck> has broke LOG at X= -581, Y= 68, Z= 288
[2024-03-18 00:41:50] [world_the_end] The Player <Heinrich_Himmler> has broke OBSIDIAN at X= -37, Y= 58, Z= 20
[2024-03-18 00:41:50] [world] The Player <TurtleDuck> has broke LOG at X= -582, Y= 68, Z= 287
[2024-03-18 00:41:52] [world] The Player <TurtleDuck> has broke WOOD_STAIRS at X= -580, Y= 70, Z= 287
[2024-03-18 00:41:54] [world] The Player <TurtleDuck> has broke WOOD_STAIRS at X= -579, Y= 71, Z= 287
[2024-03-18 00:41:58] [world] The Player <TurtleDuck> has broke WOOD_STAIRS at X= -578, Y= 72, Z= 287
[2024-03-18 00:42:05] [world_the_end] The Player <Heinrich_Himmler> has broke OBSIDIAN at X= -38, Y= 59, Z= 20
[2024-03-18 00:42:15] [world_the_end] The Player <Heinrich_Himmler> has broke OBSIDIAN at X= -38, Y= 58, Z= 20
[2024-03-18 00:42:46] [world] The Player <TurtleDuck> has broke POWERED_RAIL at X= -584, Y= 68, Z= 284
[2024-03-18 00:42:53] [world] The Player <TurtleDuck> has broke GRASS at X= -584, Y= 67, Z= 284
[2024-03-18 00:42:55] [world] The Player <TurtleDuck> has broke DIRT at X= -584, Y= 66, Z= 284
[2024-03-18 00:42:55] [world] The Player <TurtleDuck> has broke WOOL at X= -585, Y= 67, Z= 284
[2024-03-18 00:43:03] [world] The Player <Tester> has broke NETHER_WARTS at X= -10184, Y= 63, Z= 4114
[2024-03-18 00:43:26] [world] The Player <TurtleDuck> has broke DIRT at X= -584, Y= 65, Z= 284
[2024-03-18 00:43:30] [world] The Player <TurtleDuck> has broke DIRT at X= -585, Y= 65, Z= 284
[2024-03-18 00:43:31] [world] The Player <TurtleDuck> has broke WOOL at X= -586, Y= 66, Z= 284
[2024-03-18 00:43:42] [world] The Player <TurtleDuck> has broke POWERED_RAIL at X= -584, Y= 67, Z= 284
[2024-03-18 00:43:46] [world] The Player <TurtleDuck> has broke LOG at X= -584, Y= 68, Z= 284
[2024-03-18 00:43:46] [world] The Player <TurtleDuck> has broke LOG at X= -584, Y= 67, Z= 284
[2024-03-18 00:44:26] [world] The Player <Milk_Frog> has broke LOG at X= -575, Y= 71, Z= 287
[2024-03-18 00:44:26] [world] The Player <Milk_Frog> has broke LOG at X= -576, Y= 71, Z= 287
[2024-03-18 00:44:26] [world] The Player <Milk_Frog> has broke LOG at X= -577, Y= 71, Z= 287
[2024-03-18 00:44:27] [world] The Player <TurtleDuck> has broke REDSTONE_TORCH_ON at X= -558, Y= 68, Z= 275
[2024-03-18 00:44:27] [world] The Player <Milk_Frog> has broke LOG at X= -578, Y= 71, Z= 287
[2024-03-18 00:44:27] [world] The Player <Milk_Frog> has broke AIR at X= -579, Y= 71, Z= 287
[2024-03-18 00:44:28] [world] The Player <TurtleDuck> has broke GRASS at X= -556, Y= 67, Z= 275
[2024-03-18 00:44:29] [world] The Player <TurtleDuck> has broke REDSTONE_TORCH_ON at X= -557, Y= 68, Z= 275
[2024-03-18 00:44:30] [world] The Player <Milk_Frog> has broke LOG at X= -579, Y= 70, Z= 287
[2024-03-18 00:44:30] [world] The Player <Milk_Frog> has broke LOG at X= -580, Y= 69, Z= 287
[2024-03-18 00:44:31] [world] The Player <Milk_Frog> has broke LOG at X= -581, Y= 68, Z= 287
[2024-03-18 00:44:33] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -583, Y= 68, Z= 287
[2024-03-18 00:44:34] [world] The Player <Milk_Frog> has broke RAILS at X= -584, Y= 68, Z= 287
[2024-03-18 00:44:35] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -584, Y= 68, Z= 286
[2024-03-18 00:44:36] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -584, Y= 68, Z= 285
[2024-03-18 00:44:36] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -584, Y= 68, Z= 283
[2024-03-18 00:44:37] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -584, Y= 68, Z= 284
[2024-03-18 00:44:37] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -584, Y= 68, Z= 282
[2024-03-18 00:44:38] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -584, Y= 68, Z= 281
[2024-03-18 00:44:38] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -584, Y= 68, Z= 280
[2024-03-18 00:44:39] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -584, Y= 68, Z= 279
[2024-03-18 00:44:40] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -584, Y= 68, Z= 278
[2024-03-18 00:44:40] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -584, Y= 68, Z= 277
[2024-03-18 00:44:41] [world] The Player <Milk_Frog> has broke RAILS at X= -584, Y= 68, Z= 276
[2024-03-18 00:44:53] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -583, Y= 68, Z= 276
[2024-03-18 00:44:53] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -582, Y= 68, Z= 276
[2024-03-18 00:44:54] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -581, Y= 68, Z= 276
[2024-03-18 00:44:56] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -580, Y= 68, Z= 276
[2024-03-18 00:44:57] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -578, Y= 68, Z= 276
[2024-03-18 00:44:58] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -579, Y= 68, Z= 276
[2024-03-18 00:44:58] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -577, Y= 68, Z= 276
[2024-03-18 00:44:59] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -576, Y= 68, Z= 276
[2024-03-18 00:44:59] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -575, Y= 68, Z= 276
[2024-03-18 00:45:00] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -574, Y= 68, Z= 276
[2024-03-18 00:45:01] [world] The Player <Milk_Frog> has broke REDSTONE_TORCH_ON at X= -574, Y= 68, Z= 275
[2024-03-18 00:45:09] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -573, Y= 68, Z= 276
[2024-03-18 00:45:15] [world] The Player <Koi> has broke GRASS at X= -614, Y= 67, Z= 346
[2024-03-18 00:45:18] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -37, Y= 49, Z= 96
[2024-03-18 00:45:24] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -572, Y= 68, Z= 276
[2024-03-18 00:45:25] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -59, Y= 49, Z= 110
[2024-03-18 00:45:25] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -61, Y= 49, Z= 110
[2024-03-18 00:45:26] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -62, Y= 49, Z= 110
[2024-03-18 00:45:26] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -66, Y= 49, Z= 110
[2024-03-18 00:45:27] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -66, Y= 49, Z= 111
[2024-03-18 00:45:27] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -68, Y= 49, Z= 111
[2024-03-18 00:45:28] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -66, Y= 49, Z= 109
[2024-03-18 00:45:31] [world] The Player <Milk_Frog> has broke REDSTONE_TORCH_ON at X= -564, Y= 68, Z= 275
[2024-03-18 00:45:31] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -70, Y= 50, Z= 114
[2024-03-18 00:45:31] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -71, Y= 50, Z= 115
[2024-03-18 00:45:31] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -72, Y= 50, Z= 115
[2024-03-18 00:45:33] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -73, Y= 51, Z= 115
[2024-03-18 00:45:36] [world] The Player <Milk_Frog> has broke REDSTONE_TORCH_ON at X= -555, Y= 68, Z= 277
[2024-03-18 00:45:37] [world] The Player <Milk_Frog> has broke REDSTONE_TORCH_ON at X= -554, Y= 68, Z= 277
[2024-03-18 00:45:37] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -61, Y= 49, Z= 120
[2024-03-18 00:45:38] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -61, Y= 49, Z= 119
[2024-03-18 00:45:38] [world] The Player <Milk_Frog> has broke REDSTONE_TORCH_ON at X= -553, Y= 68, Z= 277
[2024-03-18 00:45:38] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -61, Y= 49, Z= 117
[2024-03-18 00:45:39] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -64, Y= 49, Z= 115
[2024-03-18 00:45:40] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -59, Y= 49, Z= 111
[2024-03-18 00:45:41] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -58, Y= 49, Z= 112
[2024-03-18 00:45:43] [world] The Player <Milk_Frog> has broke WOOL at X= -554, Y= 67, Z= 277
[2024-03-18 00:45:43] [world] The Player <Milk_Frog> has broke WOOL at X= -555, Y= 67, Z= 277
[2024-03-18 00:45:43] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -64, Y= 50, Z= 105
[2024-03-18 00:45:44] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -66, Y= 50, Z= 107
[2024-03-18 00:45:44] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -67, Y= 50, Z= 106
[2024-03-18 00:45:45] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -62, Y= 51, Z= 103
[2024-03-18 00:45:46] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -61, Y= 51, Z= 103
[2024-03-18 00:45:46] [world_nether] The Player <Heinrich_Himmler> has broke BROWN_MUSHROOM at X= -61, Y= 52, Z= 102
[2024-03-18 00:46:00] [world] The Player <Milk_Frog> has broke LOG at X= -556, Y= 67, Z= 275
[2024-03-18 00:46:00] [world] The Player <Milk_Frog> has broke WOOL at X= -557, Y= 67, Z= 275
[2024-03-18 00:46:02] [world] The Player <Milk_Frog> has broke WOOL at X= -557, Y= 67, Z= 274
[2024-03-18 00:46:04] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -555, Y= 68, Z= 276
[2024-03-18 00:46:04] [world] The Player <Milk_Frog> has broke WOOL at X= -555, Y= 67, Z= 276
[2024-03-18 00:46:06] [world] The Player <TurtleDuck> has broke LOG at X= -572, Y= 71, Z= 288
[2024-03-18 00:46:07] [world] The Player <Tester> has broke NETHER_WARTS at X= -10189, Y= 63, Z= 4106
[2024-03-18 00:46:15] [world] The Player <Tester> has broke NETHER_WARTS at X= -10196, Y= 63, Z= 4100
[2024-03-18 00:46:18] [world] The Player <TurtleDuck> has broke LOG at X= -578, Y= 73, Z= 282
[2024-03-18 00:46:18] [world] The Player <Tester> has broke NETHER_WARTS at X= -10199, Y= 63, Z= 4101
[2024-03-18 00:46:19] [world] The Player <TurtleDuck> has broke LOG at X= -578, Y= 73, Z= 281
[2024-03-18 00:46:20] [world] The Player <TurtleDuck> has broke CHEST at X= -579, Y= 73, Z= 284
[2024-03-18 00:46:20] [world] The Player <Tester> has broke NETHER_WARTS at X= -10201, Y= 63, Z= 4099
[2024-03-18 00:46:21] [world] The Player <TurtleDuck> has broke LOG at X= -578, Y= 73, Z= 283
[2024-03-18 00:46:22] [world] The Player <Tester> has broke NETHER_WARTS at X= -10201, Y= 63, Z= 4097
[2024-03-18 00:46:26] [world] The Player <Tester> has broke NETHER_WARTS at X= -10197, Y= 63, Z= 4096
[2024-03-18 00:46:33] [world] The Player <Milk_Frog> has broke LOG at X= -564, Y= 71, Z= 278
[2024-03-18 00:46:34] [world_nether] The Player <Heinrich_Himmler> has broke RED_MUSHROOM at X= -79, Y= 57, Z= 85
[2024-03-18 00:46:34] [world_nether] The Player <Heinrich_Himmler> has broke RED_MUSHROOM at X= -79, Y= 57, Z= 86
[2024-03-18 00:46:34] [world_nether] The Player <Heinrich_Himmler> has broke RED_MUSHROOM at X= -80, Y= 57, Z= 86
[2024-03-18 00:46:35] [world_nether] The Player <Heinrich_Himmler> has broke RED_MUSHROOM at X= -80, Y= 58, Z= 87
[2024-03-18 00:46:46] [world_nether] The Player <Heinrich_Himmler> has broke RED_MUSHROOM at X= -85, Y= 59, Z= 108
[2024-03-18 00:46:47] [world_nether] The Player <Heinrich_Himmler> has broke RED_MUSHROOM at X= -84, Y= 59, Z= 109
[2024-03-18 00:46:48] [world_nether] The Player <Heinrich_Himmler> has broke RED_MUSHROOM at X= -85, Y= 59, Z= 110
[2024-03-18 00:46:48] [world_nether] The Player <Heinrich_Himmler> has broke RED_MUSHROOM at X= -86, Y= 59, Z= 111
[2024-03-18 00:46:49] [world_nether] The Player <Heinrich_Himmler> has broke RED_MUSHROOM at X= -87, Y= 59, Z= 113
[2024-03-18 00:46:51] [world_nether] The Player <Heinrich_Himmler> has broke RED_MUSHROOM at X= -92, Y= 58, Z= 112
[2024-03-18 00:46:52] [world_nether] The Player <Heinrich_Himmler> has broke RED_MUSHROOM at X= -93, Y= 58, Z= 112
[2024-03-18 00:46:53] [world_nether] The Player <Heinrich_Himmler> has broke RED_MUSHROOM at X= -92, Y= 58, Z= 113
[2024-03-18 00:46:54] [world_nether] The Player <Heinrich_Himmler> has broke RED_MUSHROOM at X= -93, Y= 58, Z= 114
[2024-03-18 00:46:55] [world_nether] The Player <Heinrich_Himmler> has broke RED_MUSHROOM at X= -95, Y= 58, Z= 112
[2024-03-18 00:46:57] [world_nether] The Player <Heinrich_Himmler> has broke RED_MUSHROOM at X= -91, Y= 59, Z= 110
[2024-03-18 00:46:58] [world_nether] The Player <Heinrich_Himmler> has broke RED_MUSHROOM at X= -89, Y= 59, Z= 107
[2024-03-18 00:46:58] [world] The Player <TurtleDuck> has broke POWERED_RAIL at X= -578, Y= 69, Z= 287
[2024-03-18 00:46:59] [world_nether] The Player <Heinrich_Himmler> has broke RED_MUSHROOM at X= -89, Y= 59, Z= 105
[2024-03-18 00:46:59] [world] The Player <TurtleDuck> has broke POWERED_RAIL at X= -579, Y= 69, Z= 287
[2024-03-18 00:46:59] [world_nether] The Player <Heinrich_Himmler> has broke RED_MUSHROOM at X= -90, Y= 59, Z= 104
[2024-03-18 00:47:00] [world] The Player <TurtleDuck> has broke LOG at X= -578, Y= 68, Z= 287
[2024-03-18 00:47:01] [world_nether] The Player <Heinrich_Himmler> has broke RED_MUSHROOM at X= -88, Y= 58, Z= 103
[2024-03-18 00:47:43] [world] The Player <TurtleDuck> has broke REDSTONE_TORCH_ON at X= -575, Y= 72, Z= 288
[2024-03-18 00:47:48] [world] The Player <TurtleDuck> has broke REDSTONE_TORCH_ON at X= -577, Y= 73, Z= 287
[2024-03-18 00:47:59] [world] The Player <TurtleDuck> has broke REDSTONE_TORCH_ON at X= -577, Y= 69, Z= 288
[2024-03-18 00:48:19] [world] The Player <TurtleDuck> has broke WOOL at X= -585, Y= 67, Z= 287
[2024-03-18 00:48:33] [world] The Player <Milk_Frog> has broke LOG at X= -584, Y= 67, Z= 284
[2024-03-18 00:48:58] [world] The Player <TurtleDuck> has broke LOG at X= -574, Y= 72, Z= 288
[2024-03-18 00:48:58] [world] The Player <TurtleDuck> has broke LOG at X= -573, Y= 72, Z= 288
[2024-03-18 00:49:02] [world] The Player <TurtleDuck> has broke LOG at X= -572, Y= 73, Z= 287
[2024-03-18 00:49:06] [world] The Player <TurtleDuck> has broke LOG at X= -570, Y= 72, Z= 287
[2024-03-18 00:49:18] [world] The Player <TurtleDuck> has broke LOG at X= -570, Y= 72, Z= 287
[2024-03-18 00:49:18] [world] The Player <TurtleDuck> has broke LOG at X= -570, Y= 71, Z= 287
[2024-03-18 00:49:24] [world] The Player <TurtleDuck> has broke LOG at X= -569, Y= 72, Z= 287
[2024-03-18 00:49:31] [world] The Player <Milk_Frog> has broke POWERED_RAIL at X= -584, Y= 68, Z= 276
[2024-03-18 00:49:39] [world] The Player <TurtleDuck> has broke POWERED_RAIL at X= -584, Y= 68, Z= 287
[2024-03-18 00:49:57] [world] The Player <Milk_Frog> has broke SLIME_BLOCK at X= -581, Y= 67, Z= 284
[2024-03-18 00:49:57] [world] The Player <Milk_Frog> has broke SLIME_BLOCK at X= -581, Y= 67, Z= 285
[2024-03-18 00:49:58] [world] The Player <Milk_Frog> has broke SLIME_BLOCK at X= -582, Y= 67, Z= 284
[2024-03-18 00:49:58] [world] The Player <Milk_Frog> has broke SLIME_BLOCK at X= -582, Y= 67, Z= 285
[2024-03-18 00:50:13] [world] The Player <TurtleDuck> has broke GRASS at X= -552, Y= 67, Z= 281
[2024-03-18 00:50:40] [world] The Player <TurtleDuck> has broke POWERED_RAIL at X= -553, Y= 72, Z= 287
[2024-03-18 00:51:04] [world] The Player <TurtleDuck> has broke POWERED_RAIL at X= -554, Y= 72, Z= 287
[2024-03-18 00:51:11] [world] The Player <TurtleDuck> has broke LOG at X= -557, Y= 72, Z= 286
[2024-03-18 00:51:12] [world] The Player <Milk_Frog> has broke GRASS at X= -573, Y= 67, Z= 284
[2024-03-18 00:51:13] [world] The Player <Milk_Frog> has broke GRASS at X= -574, Y= 67, Z= 284
[2024-03-18 00:51:14] [world_nether] The Player <Heinrich_Himmler> has broke OBSIDIAN at X= -71, Y= 53, Z= 38
[2024-03-18 00:51:19] [world] The Player <Milk_Frog> has broke GRASS at X= -573, Y= 67, Z= 285
[2024-03-18 00:51:20] [world] The Player <Milk_Frog> has broke GRASS at X= -574, Y= 67, Z= 285
[2024-03-18 00:51:22] [world] The Player <Milk_Frog> has broke GRASS at X= -573, Y= 67, Z= 286
[2024-03-18 00:51:22] [world] The Player <Milk_Frog> has broke GRASS at X= -574, Y= 67, Z= 286
[2024-03-18 00:51:33] [world] The Player <TurtleDuck> has broke LOG at X= -560, Y= 72, Z= 288
[2024-03-18 00:51:43] [world_nether] The Player <Koi> has broke PORTAL at X= -68, Y= 53, Z= 38
[2024-03-18 00:51:44] [world_nether] The Player <Koi> has broke OBSIDIAN at X= -67, Y= 53, Z= 38
[2024-03-18 00:51:44] [world_nether] The Player <Koi> has broke OBSIDIAN at X= -67, Y= 52, Z= 38
[2024-03-18 00:51:45] [world_nether] The Player <Koi> has broke OBSIDIAN at X= -68, Y= 51, Z= 38
[2024-03-18 00:51:45] [world_nether] The Player <Koi> has broke OBSIDIAN at X= -67, Y= 51, Z= 38
[2024-03-18 00:51:46] [world_nether] The Player <Koi> has broke OBSIDIAN at X= -69, Y= 51, Z= 38
[2024-03-18 00:51:47] [world_nether] The Player <Koi> has broke OBSIDIAN at X= -69, Y= 55, Z= 38
[2024-03-18 00:51:48] [world_nether] The Player <Koi> has broke OBSIDIAN at X= -68, Y= 55, Z= 38
[2024-03-18 00:51:48] [world_nether] The Player <Koi> has broke OBSIDIAN at X= -67, Y= 55, Z= 38
[2024-03-18 00:51:48] [world_nether] The Player <Koi> has broke OBSIDIAN at X= -67, Y= 54, Z= 38
[2024-03-18 00:51:50] [world_nether] The Player <Koi> has broke OBSIDIAN at X= -71, Y= 52, Z= 38
[2024-03-18 00:51:52] [world_nether] The Player <Koi> has broke OBSIDIAN at X= -71, Y= 54, Z= 38
[2024-03-18 00:51:54] [world_nether] The Player <Koi> has broke OBSIDIAN at X= -70, Y= 54, Z= 38
[2024-03-18 00:51:54] [world_nether] The Player <Koi> has broke OBSIDIAN at X= -70, Y= 55, Z= 38
[2024-03-18 00:51:54] [world_nether] The Player <Koi> has broke OBSIDIAN at X= -70, Y= 53, Z= 38
[2024-03-18 00:51:55] [world_nether] The Player <Koi> has broke OBSIDIAN at X= -70, Y= 52, Z= 38
[2024-03-18 00:51:55] [world_nether] The Player <Koi> has broke OBSIDIAN at X= -70, Y= 51, Z= 38
[2024-03-18 00:52:08] [world] The Player <TurtleDuck> has broke REDSTONE_TORCH_ON at X= -569, Y= 72, Z= 288
[2024-03-18 00:52:13] [world] The Player <TurtleDuck> has broke REDSTONE_TORCH_ON at X= -570, Y= 72, Z= 286
[2024-03-18 00:52:23] [world] The Player <TurtleDuck> has broke REDSTONE_TORCH_ON at X= -560, Y= 72, Z= 286
[2024-03-18 00:53:01] [world_the_end] The Player <Milk_Frog> has broke ENDER_STONE at X= 36, Y= 62, Z= 24
[2024-03-18 00:53:02] [world_the_end] The Player <Milk_Frog> has broke ENDER_STONE at X= 36, Y= 61, Z= 24
[2024-03-18 00:53:43] [world] The Player <TurtleDuck> has broke POWERED_RAIL at X= -585, Y= 69, Z= 278
[2024-03-18 00:53:45] [world] The Player <TurtleDuck> has broke WOOL at X= -585, Y= 68, Z= 277
[2024-03-18 00:53:45] [world] The Player <TurtleDuck> has broke WOOL at X= -585, Y= 68, Z= 278
[2024-03-18 00:53:46] [world] The Player <TurtleDuck> has broke WOOL at X= -585, Y= 68, Z= 279
[2024-03-18 00:53:51] [world] The Player <TurtleDuck> has broke POWERED_RAIL at X= -584, Y= 68, Z= 278
[2024-03-18 00:53:58] [world] The Player <TurtleDuck> has broke POWERED_RAIL at X= -584, Y= 68, Z= 279
[2024-03-18 00:54:05] [world] The Player <TurtleDuck> has broke POWERED_RAIL at X= -584, Y= 68, Z= 277
[2024-03-18 00:54:09] [world] The Player <TurtleDuck> has broke POWERED_RAIL at X= -584, Y= 68, Z= 280
[2024-03-18 00:54:15] [world] The Player <TurtleDuck> has broke RAILS at X= -585, Y= 68, Z= 279
[2024-03-18 00:54:33] [world] The Player <TurtleDuck> has broke POWERED_RAIL at X= -583, Y= 68, Z= 276
[2024-03-18 00:54:44] [world_the_end] The Player <Koi> has broke STONE at X= 100, Y= 44, Z= 0
[2024-03-18 00:54:48] [world_the_end] The Player <Koi> has broke STONE at X= 100, Y= 44, Z= 0
[2024-03-18 00:55:21] [world_the_end] The Player <Koi> has broke STONE at X= 99, Y= 43, Z= -1
[2024-03-18 00:55:22] [world_the_end] The Player <Koi> has broke STONE at X= 99, Y= 43, Z= 0
[2024-03-18 00:55:22] [world_the_end] The Player <Koi> has broke STONE at X= 99, Y= 43, Z= 1
[2024-03-18 00:55:23] [world_the_end] The Player <Koi> has broke STONE at X= 100, Y= 43, Z= 1
[2024-03-18 00:55:24] [world_the_end] The Player <Koi> has broke STONE at X= 101, Y= 43, Z= 1
[2024-03-18 00:55:25] [world_the_end] The Player <Koi> has broke STONE at X= 101, Y= 43, Z= 0
[2024-03-18 00:55:26] [world_the_end] The Player <Koi> has broke STONE at X= 101, Y= 43, Z= -1
[2024-03-18 00:55:26] [world_the_end] The Player <Koi> has broke STONE at X= 100, Y= 43, Z= -1
[2024-03-18 00:56:19] [world_the_end] The Player <Milk_Frog> has broke ENDER_STONE at X= 39, Y= 62, Z= 28
[2024-03-18 00:56:20] [world_the_end] The Player <Milk_Frog> has broke ENDER_STONE at X= 39, Y= 61, Z= 28
[2024-03-18 00:56:20] [world_the_end] The Player <Milk_Frog> has broke ENDER_STONE at X= 40, Y= 62, Z= 28
[2024-03-18 00:56:21] [world_the_end] The Player <Milk_Frog> has broke ENDER_STONE at X= 40, Y= 61, Z= 28
[2024-03-18 00:56:22] [world_the_end] The Player <Milk_Frog> has broke ENDER_STONE at X= 38, Y= 62, Z= 28
[2024-03-18 00:56:23] [world_the_end] The Player <Milk_Frog> has broke ENDER_STONE at X= 38, Y= 61, Z= 28
[2024-03-18 00:56:23] [world_the_end] The Player <Milk_Frog> has broke ENDER_STONE at X= 37, Y= 62, Z= 28
[2024-03-18 00:56:24] [world_the_end] The Player <Milk_Frog> has broke ENDER_STONE at X= 37, Y= 61, Z= 28
