[2024-03-18 01:30:14] [world] The Player <NezukoChan> has broke DIRT at X= 100004, Y= 12, Z= 60
[2024-03-18 21:26:57] [world] The Player <character> has broke STONE at X= -740, Y= 11, Z= 208
[2024-03-18 21:26:58] [world] The Player <character> has broke STONE at X= -741, Y= 11, Z= 208
[2024-03-18 21:26:59] [world] The Player <character> has broke STONE at X= -742, Y= 11, Z= 208
[2024-03-18 21:26:59] [world] The Player <character> has broke STONE at X= -743, Y= 11, Z= 208
[2024-03-18 21:27:00] [world] The Player <character> has broke STONE at X= -744, Y= 11, Z= 208
[2024-03-18 21:27:03] [world] The Player <character> has broke STONE at X= -738, Y= 12, Z= 208
[2024-03-18 21:27:03] [world] The Player <character> has broke STONE at X= -737, Y= 12, Z= 208
[2024-03-18 21:27:04] [world] The Player <character> has broke STONE at X= -736, Y= 12, Z= 208
[2024-03-18 21:27:05] [world] The Player <character> has broke STONE at X= -735, Y= 12, Z= 208
[2024-03-18 21:27:06] [world] The Player <character> has broke STONE at X= -734, Y= 12, Z= 208
[2024-03-18 21:27:06] [world] The Player <character> has broke STONE at X= -738, Y= 11, Z= 208
[2024-03-18 21:27:07] [world] The Player <character> has broke STONE at X= -737, Y= 11, Z= 208
[2024-03-18 21:27:08] [world] The Player <character> has broke STONE at X= -736, Y= 11, Z= 208
[2024-03-18 21:27:09] [world] The Player <character> has broke STONE at X= -735, Y= 11, Z= 208
[2024-03-18 21:27:09] [world] The Player <character> has broke STONE at X= -734, Y= 11, Z= 208
[2024-03-18 21:27:11] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 209
[2024-03-18 21:27:12] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 209
[2024-03-18 21:27:12] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 210
[2024-03-18 21:27:13] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 210
[2024-03-18 21:27:15] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 211
[2024-03-18 21:27:15] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 211
[2024-03-18 21:27:18] [world] The Player <character> has broke STONE at X= -739, Y= 13, Z= 211
[2024-03-18 21:27:23] [world] The Player <character> has broke STONE at X= -740, Y= 12, Z= 211
[2024-03-18 21:27:23] [world] The Player <character> has broke STONE at X= -741, Y= 12, Z= 211
[2024-03-18 21:27:24] [world] The Player <character> has broke STONE at X= -742, Y= 12, Z= 211
[2024-03-18 21:27:25] [world] The Player <character> has broke STONE at X= -743, Y= 12, Z= 211
[2024-03-18 21:27:26] [world] The Player <character> has broke STONE at X= -744, Y= 12, Z= 211
[2024-03-18 21:27:27] [world] The Player <character> has broke STONE at X= -740, Y= 11, Z= 211
[2024-03-18 21:27:27] [world] The Player <character> has broke STONE at X= -741, Y= 11, Z= 211
[2024-03-18 21:27:28] [world] The Player <character> has broke STONE at X= -742, Y= 11, Z= 211
[2024-03-18 21:27:29] [world] The Player <character> has broke STONE at X= -743, Y= 11, Z= 211
[2024-03-18 21:27:29] [world] The Player <character> has broke STONE at X= -744, Y= 11, Z= 211
[2024-03-18 21:27:31] [world] The Player <character> has broke STONE at X= -738, Y= 12, Z= 211
[2024-03-18 21:27:32] [world] The Player <character> has broke STONE at X= -737, Y= 12, Z= 211
[2024-03-18 21:27:33] [world] The Player <character> has broke STONE at X= -736, Y= 12, Z= 211
[2024-03-18 21:27:35] [world] The Player <character> has broke STONE at X= -735, Y= 12, Z= 211
[2024-03-18 21:27:36] [world] The Player <character> has broke STONE at X= -734, Y= 12, Z= 211
[2024-03-18 21:27:37] [world] The Player <character> has broke STONE at X= -738, Y= 11, Z= 211
[2024-03-18 21:27:37] [world] The Player <character> has broke STONE at X= -737, Y= 11, Z= 211
[2024-03-18 21:27:38] [world] The Player <character> has broke STONE at X= -736, Y= 11, Z= 211
[2024-03-18 21:27:39] [world] The Player <character> has broke STONE at X= -735, Y= 11, Z= 211
[2024-03-18 21:27:39] [world] The Player <character> has broke STONE at X= -734, Y= 11, Z= 211
[2024-03-18 21:27:41] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 212
[2024-03-18 21:27:42] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 212
[2024-03-18 21:27:42] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 213
[2024-03-18 21:27:43] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 214
[2024-03-18 21:27:44] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 214
[2024-03-18 21:27:45] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 213
[2024-03-18 21:27:46] [world] The Player <character> has broke STONE at X= -740, Y= 12, Z= 214
[2024-03-18 21:27:47] [world] The Player <character> has broke STONE at X= -741, Y= 12, Z= 214
[2024-03-18 21:27:48] [world_the_end] The Player <NezukoChan> has broke COBBLESTONE at X= 97, Y= 50, Z= -1
[2024-03-18 21:27:48] [world] The Player <character> has broke STONE at X= -742, Y= 12, Z= 214
[2024-03-18 21:27:49] [world_the_end] The Player <NezukoChan> has broke COBBLESTONE at X= 97, Y= 51, Z= -1
[2024-03-18 21:27:49] [world] The Player <character> has broke STONE at X= -743, Y= 12, Z= 214
[2024-03-18 21:27:50] [world] The Player <character> has broke STONE at X= -744, Y= 12, Z= 214
[2024-03-18 21:27:51] [world] The Player <character> has broke STONE at X= -740, Y= 11, Z= 214
[2024-03-18 21:27:51] [world_the_end] The Player <NezukoChan> has broke SAND at X= 97, Y= 51, Z= 0
[2024-03-18 21:27:52] [world] The Player <character> has broke STONE at X= -741, Y= 11, Z= 214
[2024-03-18 21:27:52] [world] The Player <character> has broke STONE at X= -742, Y= 11, Z= 214
[2024-03-18 21:27:53] [world] The Player <character> has broke STONE at X= -743, Y= 11, Z= 214
[2024-03-18 21:27:54] [world] The Player <character> has broke STONE at X= -744, Y= 11, Z= 214
[2024-03-18 21:27:55] [world] The Player <character> has broke STONE at X= -738, Y= 12, Z= 214
[2024-03-18 21:27:56] [world] The Player <character> has broke STONE at X= -737, Y= 12, Z= 214
[2024-03-18 21:27:57] [world] The Player <character> has broke STONE at X= -736, Y= 12, Z= 214
[2024-03-18 21:27:57] [world] The Player <character> has broke STONE at X= -735, Y= 12, Z= 214
[2024-03-18 21:28:00] [world] The Player <character> has broke STONE at X= -734, Y= 12, Z= 214
[2024-03-18 21:28:01] [world] The Player <character> has broke STONE at X= -738, Y= 11, Z= 214
[2024-03-18 21:28:01] [world] The Player <character> has broke STONE at X= -737, Y= 11, Z= 214
[2024-03-18 21:28:02] [world] The Player <character> has broke STONE at X= -736, Y= 11, Z= 214
[2024-03-18 21:28:03] [world] The Player <character> has broke STONE at X= -735, Y= 11, Z= 214
[2024-03-18 21:28:04] [world] The Player <character> has broke STONE at X= -734, Y= 11, Z= 214
[2024-03-18 21:28:05] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 215
[2024-03-18 21:28:05] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 215
[2024-03-18 21:28:06] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 216
[2024-03-18 21:28:07] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 216
[2024-03-18 21:28:07] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 217
[2024-03-18 21:28:08] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 217
[2024-03-18 21:30:17] [world] The Player <character> has broke STONE at X= -740, Y= 12, Z= 217
[2024-03-18 21:30:18] [world] The Player <character> has broke STONE at X= -741, Y= 12, Z= 217
[2024-03-18 21:30:18] [world] The Player <character> has broke STONE at X= -742, Y= 12, Z= 217
[2024-03-18 21:30:19] [world] The Player <character> has broke STONE at X= -743, Y= 12, Z= 217
[2024-03-18 21:30:20] [world] The Player <character> has broke STONE at X= -744, Y= 12, Z= 217
[2024-03-18 21:30:21] [world] The Player <character> has broke STONE at X= -740, Y= 11, Z= 217
[2024-03-18 21:30:22] [world] The Player <character> has broke STONE at X= -741, Y= 11, Z= 217
[2024-03-18 21:30:22] [world] The Player <character> has broke STONE at X= -742, Y= 11, Z= 217
[2024-03-18 21:30:23] [world] The Player <character> has broke STONE at X= -743, Y= 11, Z= 217
[2024-03-18 21:30:24] [world] The Player <character> has broke STONE at X= -744, Y= 11, Z= 217
[2024-03-18 21:30:26] [world] The Player <character> has broke GRAVEL at X= -744, Y= 11, Z= 217
[2024-03-18 21:30:31] [world] The Player <character> has broke STONE at X= -738, Y= 12, Z= 217
[2024-03-18 21:30:32] [world] The Player <character> has broke STONE at X= -737, Y= 12, Z= 217
[2024-03-18 21:30:32] [world] The Player <character> has broke STONE at X= -736, Y= 12, Z= 217
[2024-03-18 21:30:33] [world] The Player <character> has broke STONE at X= -735, Y= 12, Z= 217
[2024-03-18 21:30:34] [world] The Player <character> has broke STONE at X= -734, Y= 12, Z= 217
[2024-03-18 21:30:35] [world] The Player <character> has broke STONE at X= -738, Y= 11, Z= 217
[2024-03-18 21:30:36] [world] The Player <character> has broke STONE at X= -737, Y= 11, Z= 217
[2024-03-18 21:30:36] [world] The Player <character> has broke STONE at X= -736, Y= 11, Z= 217
[2024-03-18 21:30:37] [world] The Player <character> has broke STONE at X= -735, Y= 11, Z= 217
[2024-03-18 21:30:38] [world] The Player <character> has broke STONE at X= -734, Y= 11, Z= 217
[2024-03-18 21:30:40] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 218
[2024-03-18 21:30:41] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 218
[2024-03-18 21:30:41] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 219
[2024-03-18 21:30:42] [world] The Player <character> has broke STONE at X= -740, Y= 12, Z= 218
[2024-03-18 21:30:43] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 219
[2024-03-18 21:30:44] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 220
[2024-03-18 21:30:45] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 220
[2024-03-18 21:30:46] [world] The Player <character> has broke STONE at X= -740, Y= 12, Z= 220
[2024-03-18 21:30:47] [world] The Player <character> has broke STONE at X= -741, Y= 12, Z= 220
[2024-03-18 21:30:48] [world] The Player <character> has broke STONE at X= -742, Y= 12, Z= 220
[2024-03-18 21:30:48] [world] The Player <character> has broke STONE at X= -743, Y= 12, Z= 220
[2024-03-18 21:30:49] [world] The Player <character> has broke STONE at X= -744, Y= 12, Z= 220
[2024-03-18 21:30:50] [world] The Player <character> has broke STONE at X= -741, Y= 11, Z= 220
[2024-03-18 21:30:51] [world] The Player <character> has broke STONE at X= -740, Y= 11, Z= 220
[2024-03-18 21:30:52] [world] The Player <character> has broke STONE at X= -742, Y= 11, Z= 220
[2024-03-18 21:30:52] [world] The Player <character> has broke STONE at X= -743, Y= 11, Z= 220
[2024-03-18 21:30:53] [world] The Player <character> has broke STONE at X= -744, Y= 11, Z= 220
[2024-03-18 21:30:56] [world] The Player <character> has broke STONE at X= -738, Y= 12, Z= 220
[2024-03-18 21:30:57] [world] The Player <character> has broke STONE at X= -737, Y= 12, Z= 220
[2024-03-18 21:30:58] [world] The Player <character> has broke STONE at X= -736, Y= 12, Z= 220
[2024-03-18 21:30:58] [world] The Player <character> has broke STONE at X= -735, Y= 12, Z= 220
[2024-03-18 21:30:59] [world] The Player <character> has broke STONE at X= -734, Y= 12, Z= 220
[2024-03-18 21:31:00] [world] The Player <character> has broke STONE at X= -738, Y= 11, Z= 220
[2024-03-18 21:31:01] [world] The Player <character> has broke STONE at X= -737, Y= 11, Z= 220
[2024-03-18 21:31:02] [world] The Player <character> has broke STONE at X= -736, Y= 11, Z= 220
[2024-03-18 21:31:02] [world] The Player <character> has broke STONE at X= -735, Y= 11, Z= 220
[2024-03-18 21:31:03] [world] The Player <character> has broke STONE at X= -734, Y= 11, Z= 220
[2024-03-18 21:31:05] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 221
[2024-03-18 21:31:05] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 221
[2024-03-18 21:31:06] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 222
[2024-03-18 21:31:07] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 222
[2024-03-18 21:31:08] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 223
[2024-03-18 21:31:09] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 223
[2024-03-18 21:31:11] [world] The Player <character> has broke STONE at X= -740, Y= 12, Z= 223
[2024-03-18 21:31:12] [world] The Player <character> has broke STONE at X= -741, Y= 12, Z= 223
[2024-03-18 21:31:12] [world] The Player <character> has broke STONE at X= -742, Y= 12, Z= 223
[2024-03-18 21:31:13] [world] The Player <character> has broke IRON_ORE at X= -743, Y= 12, Z= 223
[2024-03-18 21:31:14] [world] The Player <character> has broke STONE at X= -744, Y= 12, Z= 223
[2024-03-18 21:31:15] [world] The Player <character> has broke STONE at X= -740, Y= 11, Z= 223
[2024-03-18 21:31:16] [world] The Player <character> has broke STONE at X= -741, Y= 11, Z= 223
[2024-03-18 21:31:17] [world] The Player <character> has broke STONE at X= -742, Y= 11, Z= 223
[2024-03-18 21:31:17] [world] The Player <character> has broke STONE at X= -743, Y= 11, Z= 223
[2024-03-18 21:31:18] [world] The Player <character> has broke STONE at X= -744, Y= 11, Z= 223
[2024-03-18 21:31:21] [world] The Player <character> has broke IRON_ORE at X= -743, Y= 12, Z= 224
[2024-03-18 21:31:23] [world] The Player <character> has broke IRON_ORE at X= -744, Y= 12, Z= 224
[2024-03-18 21:31:24] [world] The Player <character> has broke IRON_ORE at X= -743, Y= 12, Z= 225
[2024-03-18 21:31:25] [world] The Player <character> has broke IRON_ORE at X= -744, Y= 12, Z= 225
[2024-03-18 21:31:26] [world] The Player <character> has broke STONE at X= -743, Y= 11, Z= 224
[2024-03-18 21:31:28] [world] The Player <character> has broke IRON_ORE at X= -743, Y= 13, Z= 224
[2024-03-18 21:31:29] [world] The Player <character> has broke IRON_ORE at X= -744, Y= 13, Z= 224
[2024-03-18 21:31:31] [world] The Player <character> has broke IRON_ORE at X= -744, Y= 13, Z= 225
[2024-03-18 21:31:32] [world] The Player <character> has broke IRON_ORE at X= -743, Y= 13, Z= 225
[2024-03-18 21:31:33] [world] The Player <character> has broke IRON_ORE at X= -744, Y= 13, Z= 226
[2024-03-18 21:31:41] [world] The Player <character> has broke STONE at X= -739, Y= 13, Z= 223
[2024-03-18 21:31:44] [world] The Player <character> has broke STONE at X= -738, Y= 12, Z= 223
[2024-03-18 21:31:45] [world] The Player <character> has broke STONE at X= -737, Y= 12, Z= 223
[2024-03-18 21:31:46] [world] The Player <character> has broke STONE at X= -736, Y= 12, Z= 223
[2024-03-18 21:31:46] [world] The Player <character> has broke STONE at X= -735, Y= 12, Z= 223
[2024-03-18 21:31:47] [world] The Player <character> has broke STONE at X= -734, Y= 12, Z= 223
[2024-03-18 21:31:48] [world] The Player <character> has broke STONE at X= -738, Y= 11, Z= 223
[2024-03-18 21:31:49] [world] The Player <character> has broke STONE at X= -737, Y= 11, Z= 223
[2024-03-18 21:31:50] [world] The Player <character> has broke STONE at X= -736, Y= 11, Z= 223
[2024-03-18 21:31:50] [world] The Player <character> has broke STONE at X= -735, Y= 11, Z= 223
[2024-03-18 21:31:51] [world] The Player <character> has broke STONE at X= -734, Y= 11, Z= 223
[2024-03-18 21:31:52] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 224
[2024-03-18 21:31:53] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 224
[2024-03-18 21:31:54] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 225
[2024-03-18 21:31:55] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 225
[2024-03-18 21:31:55] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 226
[2024-03-18 21:31:56] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 226
[2024-03-18 21:32:01] [world] The Player <character> has broke STONE at X= -740, Y= 12, Z= 226
[2024-03-18 21:32:02] [world] The Player <character> has broke STONE at X= -741, Y= 12, Z= 226
[2024-03-18 21:32:03] [world] The Player <character> has broke STONE at X= -742, Y= 12, Z= 226
[2024-03-18 21:32:03] [world] The Player <character> has broke STONE at X= -743, Y= 12, Z= 226
[2024-03-18 21:32:04] [world] The Player <character> has broke STONE at X= -744, Y= 12, Z= 226
[2024-03-18 21:32:05] [world] The Player <character> has broke STONE at X= -740, Y= 11, Z= 226
[2024-03-18 21:32:06] [world] The Player <character> has broke STONE at X= -741, Y= 11, Z= 226
[2024-03-18 21:32:06] [world] The Player <character> has broke STONE at X= -742, Y= 11, Z= 226
[2024-03-18 21:32:07] [world] The Player <character> has broke STONE at X= -743, Y= 11, Z= 226
[2024-03-18 21:32:08] [world] The Player <character> has broke STONE at X= -744, Y= 11, Z= 226
[2024-03-18 21:32:11] [world] The Player <character> has broke STONE at X= -738, Y= 12, Z= 226
[2024-03-18 21:32:11] [world] The Player <character> has broke STONE at X= -737, Y= 12, Z= 226
[2024-03-18 21:32:12] [world] The Player <character> has broke STONE at X= -736, Y= 12, Z= 226
[2024-03-18 21:32:13] [world] The Player <character> has broke STONE at X= -735, Y= 12, Z= 226
[2024-03-18 21:32:14] [world] The Player <character> has broke STONE at X= -734, Y= 12, Z= 226
[2024-03-18 21:32:14] [world] The Player <character> has broke STONE at X= -734, Y= 11, Z= 226
[2024-03-18 21:32:15] [world] The Player <character> has broke STONE at X= -737, Y= 11, Z= 226
[2024-03-18 21:32:16] [world] The Player <character> has broke STONE at X= -736, Y= 11, Z= 226
[2024-03-18 21:32:17] [world] The Player <character> has broke STONE at X= -735, Y= 11, Z= 226
[2024-03-18 21:32:18] [world] The Player <character> has broke STONE at X= -738, Y= 11, Z= 226
[2024-03-18 21:32:20] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 227
[2024-03-18 21:32:20] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 227
[2024-03-18 21:32:21] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 228
[2024-03-18 21:32:22] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 228
[2024-03-18 21:32:22] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 229
[2024-03-18 21:32:23] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 229
[2024-03-18 21:32:26] [world] The Player <character> has broke STONE at X= -740, Y= 12, Z= 229
[2024-03-18 21:32:27] [world] The Player <character> has broke STONE at X= -741, Y= 12, Z= 229
[2024-03-18 21:32:27] [world] The Player <character> has broke STONE at X= -742, Y= 12, Z= 229
[2024-03-18 21:32:28] [world] The Player <character> has broke STONE at X= -743, Y= 12, Z= 229
[2024-03-18 21:32:29] [world] The Player <character> has broke STONE at X= -744, Y= 12, Z= 229
[2024-03-18 21:32:30] [world] The Player <character> has broke STONE at X= -740, Y= 11, Z= 229
[2024-03-18 21:32:30] [world] The Player <character> has broke STONE at X= -741, Y= 11, Z= 229
[2024-03-18 21:32:31] [world] The Player <character> has broke STONE at X= -742, Y= 11, Z= 229
[2024-03-18 21:32:32] [world] The Player <character> has broke STONE at X= -743, Y= 11, Z= 229
[2024-03-18 21:32:32] [world] The Player <character> has broke STONE at X= -744, Y= 11, Z= 229
[2024-03-18 21:32:34] [world] The Player <character> has broke STONE at X= -738, Y= 12, Z= 229
[2024-03-18 21:32:35] [world] The Player <character> has broke STONE at X= -737, Y= 12, Z= 229
[2024-03-18 21:32:35] [world] The Player <character> has broke STONE at X= -736, Y= 12, Z= 229
[2024-03-18 21:32:36] [world] The Player <character> has broke STONE at X= -735, Y= 12, Z= 229
[2024-03-18 21:32:39] [world] The Player <character> has broke STONE at X= -734, Y= 12, Z= 229
[2024-03-18 21:32:40] [world] The Player <character> has broke STONE at X= -738, Y= 11, Z= 229
[2024-03-18 21:32:41] [world] The Player <character> has broke STONE at X= -737, Y= 11, Z= 229
[2024-03-18 21:32:42] [world] The Player <character> has broke STONE at X= -736, Y= 11, Z= 229
[2024-03-18 21:32:42] [world] The Player <character> has broke STONE at X= -735, Y= 11, Z= 229
[2024-03-18 21:32:43] [world] The Player <character> has broke STONE at X= -734, Y= 11, Z= 229
[2024-03-18 21:32:45] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 230
[2024-03-18 21:32:46] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 231
[2024-03-18 21:32:47] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 230
[2024-03-18 21:32:47] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 231
[2024-03-18 21:32:48] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 232
[2024-03-18 21:32:49] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 232
[2024-03-18 21:32:52] [world] The Player <character> has broke STONE at X= -740, Y= 12, Z= 232
[2024-03-18 21:32:53] [world] The Player <character> has broke STONE at X= -741, Y= 12, Z= 232
[2024-03-18 21:32:54] [world] The Player <character> has broke STONE at X= -742, Y= 12, Z= 232
[2024-03-18 21:32:54] [world] The Player <character> has broke STONE at X= -743, Y= 12, Z= 232
[2024-03-18 21:32:55] [world] The Player <character> has broke STONE at X= -744, Y= 12, Z= 232
[2024-03-18 21:32:57] [world] The Player <character> has broke STONE at X= -740, Y= 11, Z= 232
[2024-03-18 21:32:57] [world] The Player <character> has broke STONE at X= -741, Y= 11, Z= 232
[2024-03-18 21:32:58] [world] The Player <character> has broke STONE at X= -742, Y= 11, Z= 232
[2024-03-18 21:32:59] [world] The Player <character> has broke STONE at X= -743, Y= 11, Z= 232
[2024-03-18 21:32:59] [world] The Player <character> has broke STONE at X= -744, Y= 11, Z= 232
[2024-03-18 21:33:02] [world] The Player <character> has broke STONE at X= -738, Y= 12, Z= 232
[2024-03-18 21:33:03] [world] The Player <character> has broke STONE at X= -737, Y= 12, Z= 232
[2024-03-18 21:33:04] [world] The Player <character> has broke STONE at X= -736, Y= 12, Z= 232
[2024-03-18 21:33:04] [world] The Player <character> has broke STONE at X= -735, Y= 12, Z= 232
[2024-03-18 21:33:05] [world] The Player <character> has broke STONE at X= -734, Y= 12, Z= 232
[2024-03-18 21:33:06] [world] The Player <character> has broke STONE at X= -738, Y= 11, Z= 232
[2024-03-18 21:33:07] [world] The Player <character> has broke STONE at X= -737, Y= 11, Z= 232
[2024-03-18 21:33:08] [world] The Player <character> has broke STONE at X= -736, Y= 11, Z= 232
[2024-03-18 21:33:08] [world] The Player <character> has broke STONE at X= -735, Y= 11, Z= 232
[2024-03-18 21:33:09] [world] The Player <character> has broke STONE at X= -734, Y= 11, Z= 232
[2024-03-18 21:33:10] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 233
[2024-03-18 21:33:11] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 233
[2024-03-18 21:33:12] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 234
[2024-03-18 21:33:12] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 234
[2024-03-18 21:33:13] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 235
[2024-03-18 21:33:14] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 235
[2024-03-18 21:33:16] [world] The Player <character> has broke STONE at X= -740, Y= 12, Z= 235
[2024-03-18 21:33:17] [world] The Player <character> has broke STONE at X= -741, Y= 12, Z= 235
[2024-03-18 21:33:18] [world] The Player <character> has broke STONE at X= -742, Y= 12, Z= 235
[2024-03-18 21:33:19] [world] The Player <character> has broke STONE at X= -743, Y= 12, Z= 235
[2024-03-18 21:33:20] [world] The Player <character> has broke STONE at X= -744, Y= 12, Z= 235
[2024-03-18 21:33:22] [world] The Player <character> has broke STONE at X= -740, Y= 11, Z= 235
[2024-03-18 21:33:22] [world] The Player <character> has broke STONE at X= -741, Y= 11, Z= 235
[2024-03-18 21:33:23] [world] The Player <character> has broke STONE at X= -742, Y= 11, Z= 235
[2024-03-18 21:33:24] [world] The Player <character> has broke STONE at X= -743, Y= 11, Z= 235
[2024-03-18 21:33:24] [world] The Player <character> has broke STONE at X= -744, Y= 11, Z= 235
[2024-03-18 21:33:29] [world] The Player <character> has broke STONE at X= -738, Y= 12, Z= 235
[2024-03-18 21:33:30] [world] The Player <character> has broke STONE at X= -737, Y= 12, Z= 235
[2024-03-18 21:33:31] [world] The Player <character> has broke STONE at X= -736, Y= 12, Z= 235
[2024-03-18 21:33:32] [world] The Player <character> has broke STONE at X= -735, Y= 12, Z= 235
[2024-03-18 21:33:32] [world] The Player <character> has broke STONE at X= -734, Y= 12, Z= 235
[2024-03-18 21:33:33] [world] The Player <character> has broke STONE at X= -738, Y= 11, Z= 235
[2024-03-18 21:33:34] [world] The Player <character> has broke STONE at X= -737, Y= 11, Z= 235
[2024-03-18 21:33:35] [world] The Player <character> has broke STONE at X= -736, Y= 11, Z= 235
[2024-03-18 21:33:35] [world] The Player <character> has broke STONE at X= -735, Y= 11, Z= 235
[2024-03-18 21:33:36] [world] The Player <character> has broke STONE at X= -734, Y= 11, Z= 235
[2024-03-18 21:33:38] [world] The Player <character> has broke STONE at X= -739, Y= 13, Z= 235
[2024-03-18 21:33:47] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 236
[2024-03-18 21:33:47] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 236
[2024-03-18 21:33:48] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 237
[2024-03-18 21:33:49] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 237
[2024-03-18 21:33:50] [world] The Player <character> has broke STONE at X= -739, Y= 11, Z= 238
[2024-03-18 21:33:50] [world] The Player <character> has broke STONE at X= -739, Y= 12, Z= 238
[2024-03-18 21:33:54] [world] The Player <character> has broke STONE at X= -740, Y= 12, Z= 238
[2024-03-18 21:33:55] [world] The Player <character> has broke STONE at X= -741, Y= 12, Z= 238
[2024-03-18 21:33:56] [world] The Player <character> has broke STONE at X= -741, Y= 12, Z= 239
[2024-03-18 21:33:56] [world] The Player <character> has broke STONE at X= -742, Y= 12, Z= 238
[2024-03-18 21:33:57] [world] The Player <character> has broke STONE at X= -743, Y= 12, Z= 238
[2024-03-18 21:33:58] [world] The Player <character> has broke STONE at X= -744, Y= 12, Z= 238
[2024-03-18 21:33:59] [world] The Player <character> has broke STONE at X= -742, Y= 11, Z= 238
[2024-03-18 21:34:00] [world] The Player <character> has broke STONE at X= -743, Y= 11, Z= 238
[2024-03-18 21:34:01] [world] The Player <character> has broke STONE at X= -744, Y= 11, Z= 238
[2024-03-18 21:34:02] [world] The Player <character> has broke STONE at X= -741, Y= 11, Z= 238
[2024-03-18 21:34:03] [world] The Player <character> has broke STONE at X= -740, Y= 11, Z= 238
[2024-03-18 21:34:05] [world] The Player <character> has broke STONE at X= -738, Y= 12, Z= 238
[2024-03-18 21:34:06] [world] The Player <character> has broke STONE at X= -738, Y= 11, Z= 238
[2024-03-18 21:34:07] [world] The Player <character> has broke STONE at X= -737, Y= 12, Z= 238
[2024-03-18 21:34:08] [world] The Player <character> has broke COAL_ORE at X= -737, Y= 11, Z= 238
[2024-03-18 21:34:09] [world] The Player <character> has broke COAL_ORE at X= -736, Y= 11, Z= 238
[2024-03-18 21:34:16] [world] The Player <character> has broke IRON_ORE at X= -737, Y= 13, Z= 238
[2024-03-18 21:34:18] [world] The Player <character> has broke IRON_ORE at X= -736, Y= 13, Z= 238
[2024-03-18 21:34:20] [world] The Player <character> has broke IRON_ORE at X= -737, Y= 14, Z= 238
[2024-03-18 21:34:21] [world] The Player <character> has broke IRON_ORE at X= -736, Y= 14, Z= 238
[2024-03-18 21:34:22] [world] The Player <character> has broke IRON_ORE at X= -737, Y= 13, Z= 237
