[2024-03-21 19:44:50] [world] The Player <Dave_TheCoolGuy> has broke LEAVES at X= -666, Y= 73, Z= 306
[2024-03-23 19:26:25] [world] The Player <NezukoChan> has broke CROPS at X= -10201, Y= 64, Z= 4140
[2024-03-23 19:26:25] [world] The Player <NezukoChan> has broke CROPS at X= -10202, Y= 64, Z= 4140
[2024-03-23 19:26:26] [world] The Player <NezukoChan> has broke CROPS at X= -10203, Y= 64, Z= 4140
[2024-03-23 19:26:26] [world] The Player <NezukoChan> has broke CROPS at X= -10205, Y= 64, Z= 4140
[2024-03-23 19:26:28] [world] The Player <NezukoChan> has broke CROPS at X= -10204, Y= 64, Z= 4140
[2024-03-23 19:26:42] [world] The Player <NezukoChan> has broke CROPS at X= -10204, Y= 64, Z= 4141
[2024-03-23 19:26:44] [world] The Player <NezukoChan> has broke CROPS at X= -10204, Y= 64, Z= 4142
[2024-03-23 19:26:45] [world] The Player <NezukoChan> has broke CROPS at X= -10204, Y= 64, Z= 4143
[2024-03-23 19:26:46] [world] The Player <NezukoChan> has broke CROPS at X= -10205, Y= 64, Z= 4142
[2024-03-23 19:26:53] [world] The Player <NezukoChan> has broke CROPS at X= -10207, Y= 64, Z= 4143
[2024-03-23 19:26:54] [world] The Player <NezukoChan> has broke CROPS at X= -10208, Y= 64, Z= 4143
[2024-03-23 19:30:06] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 77, Z= 8
[2024-03-23 19:30:06] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 77, Z= 7
[2024-03-23 19:30:07] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 78, Z= 7
[2024-03-23 19:30:07] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 78, Z= 6
[2024-03-23 19:30:08] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 77, Z= 6
[2024-03-23 19:30:09] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 78, Z= 5
[2024-03-23 19:30:09] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 78, Z= 4
[2024-03-23 19:30:10] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -64, Y= 78, Z= 5
[2024-03-23 19:30:10] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 77, Z= 5
[2024-03-23 19:30:10] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 77, Z= 4
[2024-03-23 19:30:11] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 77, Z= 3
[2024-03-23 19:30:11] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 78, Z= 3
[2024-03-23 19:30:12] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 78, Z= 2
[2024-03-23 19:30:12] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 77, Z= 2
[2024-03-23 19:30:12] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 77, Z= 1
[2024-03-23 19:30:13] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 78, Z= 1
[2024-03-23 19:30:13] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 78, Z= 0
[2024-03-23 19:30:14] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 77, Z= 0
[2024-03-23 19:30:14] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 77, Z= -1
[2024-03-23 19:30:14] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 77, Z= -2
[2024-03-23 19:30:15] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 78, Z= -1
[2024-03-23 19:30:15] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 78, Z= -2
[2024-03-23 19:30:16] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 78, Z= -3
[2024-03-23 19:30:16] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 77, Z= -3
[2024-03-23 19:30:17] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 78, Z= -4
[2024-03-23 19:30:17] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 77, Z= -4
[2024-03-23 19:30:17] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 78, Z= -5
[2024-03-23 19:30:18] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 77, Z= -5
[2024-03-23 19:30:18] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 78, Z= -6
[2024-03-23 19:30:19] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 77, Z= -6
[2024-03-23 19:30:19] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 77, Z= -7
[2024-03-23 19:30:19] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 77, Z= -8
[2024-03-23 19:30:20] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 77, Z= -9
[2024-03-23 19:30:20] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 77, Z= -10
[2024-03-23 19:30:21] [world_nether] The Player <Marshtomp12345> has broke NETHERRACK at X= -65, Y= 77, Z= -11
[2024-03-23 19:40:38] [world] The Player <NezukoChan> has broke CROPS at X= -10207, Y= 64, Z= 4147
[2024-03-23 19:40:44] [world] The Player <NezukoChan> has broke CROPS at X= -10208, Y= 64, Z= 4145
[2024-03-23 19:40:45] [world] The Player <NezukoChan> has broke CROPS at X= -10208, Y= 64, Z= 4146
[2024-03-23 19:40:50] [world] The Player <NezukoChan> has broke CROPS at X= -10200, Y= 64, Z= 4150
[2024-03-23 19:40:54] [world] The Player <NezukoChan> has broke CROPS at X= -10201, Y= 64, Z= 4151
[2024-03-23 19:40:55] [world] The Player <NezukoChan> has broke CROPS at X= -10202, Y= 64, Z= 4152
[2024-03-23 19:41:00] [world] The Player <NezukoChan> has broke CROPS at X= -10199, Y= 64, Z= 4147
[2024-03-23 19:41:04] [world] The Player <NezukoChan> has broke CROPS at X= -10201, Y= 64, Z= 4145
[2024-03-23 19:41:07] [world] The Player <NezukoChan> has broke CROPS at X= -10201, Y= 64, Z= 4142
[2024-03-23 19:41:14] [world] The Player <NezukoChan> has broke CROPS at X= -10206, Y= 64, Z= 4142
[2024-03-23 19:41:30] [world] The Player <NezukoChan> has broke CROPS at X= -10204, Y= 64, Z= 4137
[2024-03-23 19:41:55] [world] The Player <NezukoChan> has broke CROPS at X= -10159, Y= 63, Z= 4110
[2024-03-23 19:42:01] [world] The Player <NezukoChan> has broke CROPS at X= -10156, Y= 63, Z= 4109
[2024-03-23 20:00:29] [world] The Player <Tester> has broke WORKBENCH at X= -10248, Y= 61, Z= 4095
[2024-03-23 20:00:58] [world] The Player <Tester> has broke STONE at X= -10228, Y= 59, Z= 4123
[2024-03-23 20:00:58] [world] The Player <Tester> has broke STONE at X= -10227, Y= 59, Z= 4123
[2024-03-23 20:00:59] [world] The Player <Tester> has broke STONE at X= -10227, Y= 59, Z= 4122
[2024-03-23 20:01:00] [world] The Player <Tester> has broke STONE at X= -10228, Y= 59, Z= 4122
[2024-03-23 20:01:00] [world] The Player <Tester> has broke STONE at X= -10226, Y= 59, Z= 4122
[2024-03-23 20:01:00] [world] The Player <Tester> has broke STONE at X= -10226, Y= 59, Z= 4123
[2024-03-23 20:01:01] [world] The Player <Tester> has broke STONE at X= -10228, Y= 58, Z= 4123
[2024-03-23 20:01:01] [world] The Player <Tester> has broke STONE at X= -10227, Y= 58, Z= 4123
[2024-03-23 20:01:02] [world] The Player <Tester> has broke STONE at X= -10226, Y= 58, Z= 4123
[2024-03-23 20:01:02] [world] The Player <Tester> has broke STONE at X= -10228, Y= 58, Z= 4122
[2024-03-23 20:01:03] [world] The Player <Tester> has broke STONE at X= -10227, Y= 58, Z= 4122
[2024-03-23 20:01:03] [world] The Player <Tester> has broke STONE at X= -10226, Y= 58, Z= 4122
[2024-03-23 20:01:04] [world] The Player <Tester> has broke STONE at X= -10226, Y= 58, Z= 4121
[2024-03-23 20:01:05] [world] The Player <Tester> has broke STONE at X= -10226, Y= 59, Z= 4121
[2024-03-23 20:01:05] [world] The Player <Tester> has broke STONE at X= -10227, Y= 59, Z= 4121
[2024-03-23 20:01:06] [world] The Player <Tester> has broke STONE at X= -10227, Y= 58, Z= 4121
[2024-03-23 20:01:06] [world] The Player <Tester> has broke STONE at X= -10228, Y= 59, Z= 4121
[2024-03-23 20:01:07] [world] The Player <Tester> has broke STONE at X= -10228, Y= 58, Z= 4121
[2024-03-23 20:01:07] [world] The Player <Tester> has broke STONE at X= -10229, Y= 59, Z= 4121
[2024-03-23 20:01:08] [world] The Player <Tester> has broke STONE at X= -10229, Y= 58, Z= 4121
[2024-03-23 20:01:08] [world] The Player <Tester> has broke STONE at X= -10229, Y= 58, Z= 4120
[2024-03-23 20:01:09] [world] The Player <Tester> has broke STONE at X= -10229, Y= 59, Z= 4120
[2024-03-23 20:01:10] [world] The Player <Tester> has broke STONE at X= -10228, Y= 59, Z= 4120
[2024-03-23 20:01:10] [world] The Player <Tester> has broke STONE at X= -10228, Y= 58, Z= 4120
[2024-03-23 20:01:11] [world] The Player <Tester> has broke STONE at X= -10227, Y= 58, Z= 4120
[2024-03-23 20:01:11] [world] The Player <Tester> has broke STONE at X= -10227, Y= 59, Z= 4120
[2024-03-23 20:01:12] [world] The Player <Tester> has broke STONE at X= -10226, Y= 59, Z= 4120
[2024-03-23 20:01:12] [world] The Player <Tester> has broke STONE at X= -10226, Y= 58, Z= 4120
[2024-03-23 20:01:15] [world] The Player <Tester> has broke STONE at X= -10229, Y= 58, Z= 4119
[2024-03-23 20:01:16] [world] The Player <Tester> has broke STONE at X= -10230, Y= 59, Z= 4120
[2024-03-23 20:01:16] [world] The Player <Tester> has broke STONE at X= -10230, Y= 59, Z= 4121
[2024-03-23 20:01:17] [world] The Player <Tester> has broke STONE at X= -10230, Y= 58, Z= 4120
[2024-03-23 20:01:17] [world] The Player <Tester> has broke STONE at X= -10230, Y= 58, Z= 4121
[2024-03-23 20:01:18] [world] The Player <Tester> has broke STONE at X= -10230, Y= 59, Z= 4119
[2024-03-23 20:01:18] [world] The Player <Tester> has broke STONE at X= -10230, Y= 58, Z= 4119
[2024-03-23 20:01:19] [world] The Player <Tester> has broke STONE at X= -10229, Y= 59, Z= 4119
[2024-03-23 20:01:19] [world] The Player <Tester> has broke STONE at X= -10228, Y= 59, Z= 4119
[2024-03-23 20:01:20] [world] The Player <Tester> has broke STONE at X= -10227, Y= 59, Z= 4119
[2024-03-23 20:01:20] [world] The Player <Tester> has broke STONE at X= -10226, Y= 59, Z= 4119
[2024-03-23 20:01:21] [world] The Player <Tester> has broke STONE at X= -10228, Y= 58, Z= 4119
[2024-03-23 20:01:21] [world] The Player <Tester> has broke STONE at X= -10227, Y= 58, Z= 4119
[2024-03-23 20:01:22] [world] The Player <Tester> has broke STONE at X= -10226, Y= 58, Z= 4119
[2024-03-23 20:03:30] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10248, Y= 61, Z= 4098
[2024-03-23 20:03:35] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10248, Y= 63, Z= 4098
[2024-03-23 20:04:04] [world] The Player <Tester> has broke REDSTONE_TORCH_ON at X= -10248, Y= 61, Z= 4098
[2024-03-23 20:04:42] [world] The Player <Tester> has broke REDSTONE_TORCH_OFF at X= -10248, Y= 62, Z= 4099
[2024-03-23 20:05:24] [world] The Player <Tester> has broke PISTON_STICKY_BASE at X= -10248, Y= 65, Z= 4098
[2024-03-23 20:05:43] [world] The Player <Tester> has broke PISTON_STICKY_BASE at X= -10248, Y= 66, Z= 4098
[2024-03-23 20:05:50] [world] The Player <Tester> has broke PISTON_STICKY_BASE at X= -10248, Y= 66, Z= 4098
[2024-03-23 20:05:53] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10249, Y= 63, Z= 4099
[2024-03-23 20:05:53] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10249, Y= 62, Z= 4099
[2024-03-23 20:05:54] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10250, Y= 61, Z= 4099
[2024-03-23 20:05:54] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10249, Y= 61, Z= 4099
[2024-03-23 20:07:39] [world] The Player <Tester> has broke GRASS at X= -10252, Y= 63, Z= 4096
[2024-03-23 20:09:25] [world] The Player <Tester> has broke CHEST at X= -10249, Y= 61, Z= 4103
[2024-03-23 20:09:30] [world] The Player <Tester> has broke WORKBENCH at X= -10250, Y= 62, Z= 4103
[2024-03-23 20:13:02] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10248, Y= 61, Z= 4093
[2024-03-23 20:13:36] [world] The Player <Tester> has broke GRASS at X= -10248, Y= 63, Z= 4092
[2024-03-23 20:13:38] [world] The Player <Tester> has broke DIRT at X= -10248, Y= 62, Z= 4092
[2024-03-23 20:15:40] [world] The Player <Tester> has broke DIRT at X= -10249, Y= 62, Z= 4094
[2024-03-23 20:15:42] [world] The Player <Tester> has broke DIRT at X= -10249, Y= 61, Z= 4094
[2024-03-23 20:15:43] [world] The Player <Tester> has broke DIRT at X= -10249, Y= 62, Z= 4093
[2024-03-23 20:15:44] [world] The Player <Tester> has broke DIRT at X= -10249, Y= 61, Z= 4093
[2024-03-23 20:15:45] [world] The Player <Tester> has broke DIRT at X= -10249, Y= 62, Z= 4092
[2024-03-23 20:15:49] [world] The Player <Tester> has broke REDSTONE_WIRE at X= -10248, Y= 63, Z= 4093
[2024-03-23 20:15:52] [world] The Player <Tester> has broke STONE at X= -10249, Y= 61, Z= 4092
[2024-03-23 20:16:05] [world] The Player <Tester> has broke GRASS at X= -10249, Y= 63, Z= 4094
[2024-03-23 20:16:05] [world] The Player <Tester> has broke GRASS at X= -10249, Y= 63, Z= 4093
[2024-03-23 20:16:06] [world] The Player <Tester> has broke DIRT at X= -10249, Y= 63, Z= 4092
[2024-03-23 20:16:07] [world] The Player <Tester> has broke DIRT at X= -10249, Y= 62, Z= 4091
[2024-03-23 20:16:08] [world] The Player <Tester> has broke GRASS at X= -10249, Y= 63, Z= 4091
[2024-03-23 20:16:08] [world] The Player <Tester> has broke GRASS at X= -10250, Y= 63, Z= 4091
[2024-03-23 20:17:14] [world] The Player <Tester> has broke LONG_GRASS at X= -10251, Y= 64, Z= 4092
[2024-03-23 20:17:16] [world] The Player <Tester> has broke GRASS at X= -10253, Y= 64, Z= 4090
[2024-03-23 20:17:16] [world] The Player <Tester> has broke GRASS at X= -10252, Y= 64, Z= 4090
[2024-03-23 20:17:16] [world] The Player <Tester> has broke GRASS at X= -10251, Y= 64, Z= 4090
[2024-03-23 20:17:16] [world] The Player <Tester> has broke GRASS at X= -10250, Y= 64, Z= 4090
[2024-03-23 20:17:16] [world] The Player <Tester> has broke GRASS at X= -10249, Y= 64, Z= 4090
[2024-03-23 20:17:17] [world] The Player <Tester> has broke GRASS at X= -10248, Y= 64, Z= 4090
[2024-03-23 20:17:17] [world] The Player <Tester> has broke GRASS at X= -10247, Y= 64, Z= 4090
[2024-03-23 20:17:17] [world] The Player <Tester> has broke GRASS at X= -10246, Y= 64, Z= 4090
[2024-03-23 20:17:17] [world] The Player <Tester> has broke GRASS at X= -10245, Y= 64, Z= 4090
[2024-03-23 20:17:19] [world] The Player <Tester> has broke GRASS at X= -10244, Y= 64, Z= 4089
[2024-03-23 20:17:19] [world] The Player <Tester> has broke GRASS at X= -10245, Y= 64, Z= 4089
[2024-03-23 20:17:19] [world] The Player <Tester> has broke GRASS at X= -10246, Y= 64, Z= 4089
[2024-03-23 20:17:19] [world] The Player <Tester> has broke GRASS at X= -10247, Y= 64, Z= 4089
[2024-03-23 20:17:20] [world] The Player <Tester> has broke GRASS at X= -10248, Y= 64, Z= 4089
[2024-03-23 20:17:20] [world] The Player <Tester> has broke GRASS at X= -10249, Y= 64, Z= 4089
[2024-03-23 20:17:20] [world] The Player <Tester> has broke GRASS at X= -10250, Y= 64, Z= 4089
[2024-03-23 20:17:20] [world] The Player <Tester> has broke GRASS at X= -10251, Y= 64, Z= 4089
[2024-03-23 20:17:20] [world] The Player <Tester> has broke GRASS at X= -10252, Y= 64, Z= 4089
[2024-03-23 20:17:20] [world] The Player <Tester> has broke GRASS at X= -10253, Y= 64, Z= 4089
[2024-03-23 20:17:21] [world] The Player <Tester> has broke GRASS at X= -10254, Y= 64, Z= 4089
[2024-03-23 20:17:21] [world] The Player <Tester> has broke GRASS at X= -10255, Y= 64, Z= 4089
[2024-03-23 20:17:21] [world] The Player <Tester> has broke GRASS at X= -10256, Y= 64, Z= 4089
[2024-03-23 20:17:21] [world] The Player <Tester> has broke GRASS at X= -10257, Y= 64, Z= 4089
[2024-03-23 20:17:40] [world_the_end] The Player <NezukoChan> has broke HOPPER at X= -167, Y= 56, Z= 39
[2024-03-23 20:17:42] [world_the_end] The Player <NezukoChan> has broke HOPPER at X= -167, Y= 56, Z= 38
[2024-03-23 20:17:42] [world_the_end] The Player <NezukoChan> has broke HOPPER at X= -167, Y= 56, Z= 37
[2024-03-23 20:17:44] [world_the_end] The Player <NezukoChan> has broke HOPPER at X= -168, Y= 56, Z= 37
[2024-03-23 20:17:44] [world_the_end] The Player <NezukoChan> has broke HOPPER at X= -168, Y= 56, Z= 38
[2024-03-23 20:17:45] [world_the_end] The Player <NezukoChan> has broke HOPPER at X= -169, Y= 56, Z= 38
[2024-03-23 20:17:45] [world_the_end] The Player <NezukoChan> has broke HOPPER at X= -168, Y= 56, Z= 39
[2024-03-23 20:17:46] [world_the_end] The Player <NezukoChan> has broke HOPPER at X= -169, Y= 56, Z= 39
[2024-03-23 20:17:47] [world_the_end] The Player <NezukoChan> has broke HOPPER at X= -169, Y= 56, Z= 37
[2024-03-23 20:18:34] [world] The Player <Tester> has broke GRASS at X= -10244, Y= 63, Z= 4096
[2024-03-23 20:18:41] [world] The Player <NezukoChan> has broke SUGAR_CANE_BLOCK at X= -10176, Y= 64, Z= 4109
[2024-03-23 20:18:41] [world] The Player <NezukoChan> has broke SUGAR_CANE_BLOCK at X= -10177, Y= 64, Z= 4109
[2024-03-23 20:18:43] [world] The Player <NezukoChan> has broke SUGAR_CANE_BLOCK at X= -10178, Y= 64, Z= 4108
[2024-03-23 20:19:24] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10245, Y= 65, Z= 4095
[2024-03-23 20:19:24] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10245, Y= 66, Z= 4095
[2024-03-23 20:19:24] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10245, Y= 64, Z= 4095
[2024-03-23 20:19:28] [world] The Player <Tester> has broke GRASS at X= -10247, Y= 63, Z= 4095
[2024-03-23 20:19:28] [world] The Player <Tester> has broke GRASS at X= -10247, Y= 63, Z= 4094
[2024-03-23 20:19:29] [world] The Player <Tester> has broke GRASS at X= -10247, Y= 63, Z= 4093
[2024-03-23 20:19:29] [world] The Player <Tester> has broke GRASS at X= -10247, Y= 63, Z= 4092
[2024-03-23 20:19:31] [world] The Player <Tester> has broke GRASS at X= -10246, Y= 63, Z= 4092
[2024-03-23 20:19:31] [world] The Player <Tester> has broke GRASS at X= -10245, Y= 63, Z= 4092
[2024-03-23 20:19:31] [world] The Player <Tester> has broke GRASS at X= -10244, Y= 63, Z= 4092
[2024-03-23 20:19:32] [world] The Player <Tester> has broke GRASS at X= -10243, Y= 63, Z= 4092
[2024-03-23 20:19:33] [world] The Player <Tester> has broke GRASS at X= -10244, Y= 63, Z= 4093
[2024-03-23 20:19:33] [world] The Player <Tester> has broke GRASS at X= -10244, Y= 63, Z= 4094
[2024-03-23 20:19:33] [world] The Player <Tester> has broke GRASS at X= -10244, Y= 63, Z= 4095
[2024-03-23 20:19:35] [world] The Player <Tester> has broke GRASS at X= -10245, Y= 63, Z= 4093
[2024-03-23 20:19:35] [world] The Player <Tester> has broke GRASS at X= -10245, Y= 63, Z= 4094
[2024-03-23 20:19:35] [world] The Player <Tester> has broke DIRT at X= -10245, Y= 63, Z= 4095
[2024-03-23 20:19:35] [world] The Player <Tester> has broke DIRT at X= -10245, Y= 62, Z= 4095
[2024-03-23 20:19:36] [world] The Player <Tester> has broke GRASS at X= -10246, Y= 63, Z= 4093
[2024-03-23 20:19:36] [world] The Player <Tester> has broke GRASS at X= -10246, Y= 63, Z= 4094
[2024-03-23 20:19:36] [world] The Player <Tester> has broke GRASS at X= -10246, Y= 63, Z= 4095
[2024-03-23 20:20:05] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10250, Y= 64, Z= 4102
[2024-03-23 20:20:26] [world] The Player <Tester> has broke DIRT at X= -10243, Y= 64, Z= 4093
[2024-03-23 20:20:33] [world] The Player <Tester> has broke GRASS at X= -10251, Y= 63, Z= 4093
[2024-03-23 20:20:34] [world] The Player <Tester> has broke GRASS at X= -10251, Y= 63, Z= 4092
[2024-03-23 20:20:35] [world] The Player <Tester> has broke GRASS at X= -10250, Y= 63, Z= 4093
[2024-03-23 20:20:35] [world] The Player <Tester> has broke GRASS at X= -10250, Y= 63, Z= 4092
[2024-03-23 20:20:35] [world] The Player <Tester> has broke GRASS at X= -10250, Y= 63, Z= 4094
[2024-03-23 20:20:36] [world] The Player <Tester> has broke GRASS at X= -10251, Y= 63, Z= 4094
[2024-03-23 20:20:40] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10250, Y= 64, Z= 4093
[2024-03-23 20:22:18] [world] The Player <Tester> has broke GRASS at X= -10188, Y= 62, Z= 4103
[2024-03-23 20:23:18] [world] The Player <Tester> has broke GRASS at X= -10244, Y= 63, Z= 4102
[2024-03-23 20:23:21] [world] The Player <Tester> has broke GRASS at X= -10244, Y= 63, Z= 4103
[2024-03-23 20:24:35] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10245, Y= 65, Z= 4103
[2024-03-23 20:24:48] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10245, Y= 65, Z= 4101
[2024-03-23 20:24:57] [world] The Player <Tester> has broke CARPET at X= -10246, Y= 64, Z= 4092
[2024-03-23 20:25:07] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10244, Y= 66, Z= 4100
[2024-03-23 20:25:07] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10245, Y= 66, Z= 4100
[2024-03-23 20:25:07] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10244, Y= 65, Z= 4100
[2024-03-23 20:25:07] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10246, Y= 66, Z= 4100
[2024-03-23 20:25:07] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10245, Y= 65, Z= 4100
[2024-03-23 20:25:07] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10247, Y= 66, Z= 4100
[2024-03-23 20:25:08] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10246, Y= 65, Z= 4100
[2024-03-23 20:25:08] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10247, Y= 65, Z= 4100
[2024-03-23 20:25:08] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10244, Y= 64, Z= 4100
[2024-03-23 20:25:08] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10245, Y= 64, Z= 4100
[2024-03-23 20:25:08] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10246, Y= 64, Z= 4100
[2024-03-23 20:25:09] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10246, Y= 63, Z= 4100
[2024-03-23 20:25:09] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10247, Y= 64, Z= 4100
[2024-03-23 20:25:14] [world] The Player <Tester> has broke CARPET at X= -10246, Y= 64, Z= 4099
[2024-03-23 20:25:22] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10244, Y= 66, Z= 4092
[2024-03-23 20:25:23] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10244, Y= 65, Z= 4092
[2024-03-23 20:25:23] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10244, Y= 64, Z= 4092
[2024-03-23 20:25:24] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10245, Y= 66, Z= 4092
[2024-03-23 20:25:24] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10245, Y= 65, Z= 4092
[2024-03-23 20:25:25] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10245, Y= 64, Z= 4092
[2024-03-23 20:25:25] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10246, Y= 66, Z= 4092
[2024-03-23 20:25:26] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10246, Y= 65, Z= 4092
[2024-03-23 20:25:26] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10246, Y= 64, Z= 4092
[2024-03-23 20:25:29] [world] The Player <Tester> has broke GRASS at X= -10244, Y= 63, Z= 4091
[2024-03-23 20:25:29] [world] The Player <Tester> has broke GRASS at X= -10245, Y= 63, Z= 4091
[2024-03-23 20:25:31] [world] The Player <Tester> has broke GRASS at X= -10246, Y= 63, Z= 4091
[2024-03-23 20:25:31] [world] The Player <Tester> has broke GRASS at X= -10247, Y= 63, Z= 4091
[2024-03-23 20:25:31] [world] The Player <Tester> has broke GRASS at X= -10248, Y= 63, Z= 4091
[2024-03-23 20:25:32] [world] The Player <Tester> has broke DIRT at X= -10249, Y= 63, Z= 4091
[2024-03-23 20:25:32] [world] The Player <Tester> has broke DIRT at X= -10250, Y= 63, Z= 4091
[2024-03-23 20:25:32] [world] The Player <Tester> has broke GRASS at X= -10251, Y= 63, Z= 4091
[2024-03-23 20:25:32] [world] The Player <Tester> has broke GRASS at X= -10252, Y= 63, Z= 4091
[2024-03-23 20:29:27] [world] The Player <Tester> has broke LONG_GRASS at X= -10243, Y= 64, Z= 4095
[2024-03-23 20:29:28] [world] The Player <Tester> has broke LONG_GRASS at X= -10243, Y= 64, Z= 4097
[2024-03-23 20:30:47] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10246, Y= 67, Z= 4099
[2024-03-23 20:30:52] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10246, Y= 67, Z= 4092
[2024-03-23 20:30:59] [world] The Player <Tester> has broke CARPET at X= -10245, Y= 64, Z= 4092
[2024-03-23 20:30:59] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10245, Y= 63, Z= 4092
[2024-03-23 20:31:12] [world] The Player <Tester> has broke CARPET at X= -10245, Y= 64, Z= 4099
[2024-03-23 20:31:13] [world] The Player <Tester> has broke STEP at X= -10245, Y= 63, Z= 4099
[2024-03-23 20:31:13] [world] The Player <Tester> has broke REDSTONE_WIRE at X= -10245, Y= 62, Z= 4099
[2024-03-23 20:31:13] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10245, Y= 61, Z= 4099
[2024-03-23 20:31:24] [world] The Player <Tester> has broke REDSTONE_WIRE at X= -10245, Y= 62, Z= 4099
[2024-03-23 20:31:44] [world] The Player <Tester> has broke DIODE_BLOCK_OFF at X= -10245, Y= 62, Z= 4099
[2024-03-23 20:31:44] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10245, Y= 61, Z= 4099
[2024-03-23 20:32:36] [world] The Player <Tester> has broke QUARTZ_BLOCK at X= -10250, Y= 64, Z= 4097
