[2024-03-27 13:40:17] [world] The Player <Milk_Frog> has broke DIRT at X= -577, Y= 67, Z= 277
[2024-03-27 23:54:52] [world] The Player <xcpc> has broke SANDSTONE at X= -447, Y= 63, Z= 244
[2024-03-27 23:54:52] [world] The Player <xcpc> has broke SANDSTONE at X= -447, Y= 62, Z= 244
[2024-03-27 23:54:55] [world] The Player <xcpc> has broke SANDSTONE at X= -447, Y= 63, Z= 243
[2024-03-27 23:54:57] [world] The Player <xcpc> has broke SANDSTONE at X= -447, Y= 62, Z= 243
[2024-03-27 23:54:58] [world] The Player <xcpc> has broke SANDSTONE at X= -448, Y= 63, Z= 243
[2024-03-27 23:54:59] [world] The Player <xcpc> has broke SANDSTONE at X= -448, Y= 62, Z= 243
[2024-03-27 23:55:01] [world] The Player <xcpc> has broke SANDSTONE at X= -447, Y= 63, Z= 242
[2024-03-27 23:55:02] [world] The Player <xcpc> has broke SANDSTONE at X= -447, Y= 62, Z= 242
[2024-03-27 23:55:03] [world] The Player <xcpc> has broke SANDSTONE at X= -448, Y= 63, Z= 242
[2024-03-27 23:55:03] [world] The Player <Heinrich_Himmler> has broke POWERED_RAIL at X= -715, Y= 64, Z= 209
[2024-03-27 23:55:04] [world] The Player <xcpc> has broke SANDSTONE at X= -448, Y= 62, Z= 242
[2024-03-27 23:55:05] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -715, Y= 63, Z= 209
[2024-03-27 23:55:05] [world] The Player <xcpc> has broke SANDSTONE at X= -447, Y= 61, Z= 242
[2024-03-27 23:55:06] [world] The Player <xcpc> has broke SANDSTONE at X= -448, Y= 61, Z= 242
[2024-03-27 23:55:08] [world] The Player <xcpc> has broke STONE at X= -446, Y= 62, Z= 242
[2024-03-27 23:55:09] [world] The Player <xcpc> has broke STONE at X= -446, Y= 61, Z= 242
[2024-03-27 23:55:11] [world] The Player <xcpc> has broke SANDSTONE at X= -448, Y= 62, Z= 241
[2024-03-27 23:55:19] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -725, Y= 65, Z= 208
[2024-03-27 23:55:20] [world] The Player <Heinrich_Himmler> has broke DIRT at X= -725, Y= 64, Z= 208
[2024-03-27 23:55:29] [world] The Player <Heinrich_Himmler> has broke GRASS at X= -725, Y= 65, Z= 207
[2024-03-27 23:55:42] [world] The Player <Heinrich_Himmler> has broke RAILS at X= -725, Y= 64, Z= 209
[2024-03-27 23:55:43] [world] The Player <Heinrich_Himmler> has broke DIRT at X= -725, Y= 63, Z= 209
[2024-03-27 23:55:49] [world] The Player <Heinrich_Himmler> has broke RAILS at X= -725, Y= 64, Z= 209
[2024-03-27 23:55:51] [world] The Player <Heinrich_Himmler> has broke REDSTONE_BLOCK at X= -725, Y= 63, Z= 209
[2024-03-27 23:55:53] [world] The Player <Heinrich_Himmler> has broke DIRT at X= -724, Y= 63, Z= 209
[2024-03-27 23:56:53] [world_the_end] The Player <Feathery> has broke ENDER_STONE at X= 24, Y= 57, Z= 74
[2024-03-27 23:56:55] [world_the_end] The Player <Feathery> has broke ENDER_STONE at X= 26, Y= 58, Z= 68
[2024-03-27 23:58:14] [world] The Player <Tester> has broke MOB_SPAWNER at X= -566, Y= 69, Z= 324
[2024-03-28 00:00:19] [world_the_end] The Player <Feathery> has broke COBBLESTONE at X= 89, Y= 56, Z= 0
[2024-03-28 00:01:28] [world] The Player <Feathery> has broke OBSIDIAN at X= -569, Y= 70, Z= 314
[2024-03-28 00:02:33] [world] The Player <Feathery> has broke STAINED_GLASS at X= 1054, Y= 57, Z= 712
[2024-03-28 00:04:41] [world] The Player <Feathery> has broke REDSTONE_BLOCK at X= 1055, Y= 26, Z= 704
[2024-03-28 00:04:48] [world] The Player <Feathery> has broke REDSTONE_BLOCK at X= 1055, Y= 26, Z= 708
[2024-03-28 00:04:49] [world] The Player <Feathery> has broke PISTON_BASE at X= 1054, Y= 26, Z= 708
[2024-03-28 00:04:53] [world] The Player <Feathery> has broke REDSTONE_BLOCK at X= 1055, Y= 26, Z= 708
[2024-03-28 00:04:54] [world] The Player <Feathery> has broke PISTON_BASE at X= 1054, Y= 26, Z= 708
[2024-03-28 00:04:57] [world] The Player <Feathery> has broke CARPET at X= 1054, Y= 26, Z= 702
[2024-03-28 00:05:01] [world] The Player <Feathery> has broke RAILS at X= 1054, Y= 26, Z= 706
[2024-03-28 00:05:04] [world] The Player <Feathery> has broke REDSTONE_BLOCK at X= 1053, Y= 26, Z= 706
[2024-03-28 00:05:06] [world] The Player <Feathery> has broke REDSTONE_BLOCK at X= 1053, Y= 26, Z= 706
[2024-03-28 00:05:07] [world] The Player <Feathery> has broke REDSTONE_BLOCK at X= 1053, Y= 26, Z= 706
[2024-03-28 00:05:08] [world] The Player <Feathery> has broke REDSTONE_BLOCK at X= 1053, Y= 26, Z= 706
[2024-03-28 00:05:08] [world] The Player <Feathery> has broke REDSTONE_BLOCK at X= 1053, Y= 26, Z= 706
[2024-03-28 00:05:09] [world] The Player <Feathery> has broke REDSTONE_BLOCK at X= 1053, Y= 26, Z= 706
[2024-03-28 00:05:10] [world] The Player <Feathery> has broke PISTON_BASE at X= 1054, Y= 26, Z= 706
[2024-03-28 00:05:11] [world] The Player <Feathery> has broke REDSTONE_BLOCK at X= 1055, Y= 26, Z= 706
[2024-03-28 00:05:12] [world] The Player <Feathery> has broke CARPET at X= 1055, Y= 26, Z= 702
[2024-03-28 00:06:09] [world_the_end] The Player <Tester> has broke OBSIDIAN at X= -1, Y= 64, Z= 13
[2024-03-28 00:06:09] [world_the_end] The Player <Tester> has broke OBSIDIAN at X= -1, Y= 63, Z= 13
[2024-03-28 00:06:10] [world_the_end] The Player <Tester> has broke OBSIDIAN at X= -1, Y= 64, Z= 12
[2024-03-28 00:06:11] [world_the_end] The Player <Tester> has broke OBSIDIAN at X= -1, Y= 63, Z= 12
[2024-03-28 00:06:47] [world_the_end] The Player <Heinrich_Himmler> has broke ENDER_STONE at X= 103, Y= 16, Z= 5
[2024-03-28 00:08:35] [world] The Player <Feathery> has broke SAND at X= -518, Y= 67, Z= 282
[2024-03-28 00:08:35] [world] The Player <NezukoChan> has broke ENDER_CHEST at X= -549, Y= 64, Z= 321
[2024-03-28 00:08:35] [world] The Player <Feathery> has broke SANDSTONE at X= -518, Y= 66, Z= 282
[2024-03-28 00:08:36] [world] The Player <Feathery> has broke SAND at X= -518, Y= 66, Z= 283
[2024-03-28 00:08:36] [world] The Player <Feathery> has broke SAND at X= -519, Y= 66, Z= 283
[2024-03-28 00:08:40] [world] The Player <Feathery> has broke SAND at X= -518, Y= 68, Z= 281
[2024-03-28 00:08:40] [world] The Player <Feathery> has broke SAND at X= -518, Y= 67, Z= 281
[2024-03-28 00:08:41] [world] The Player <Feathery> has broke SANDSTONE at X= -519, Y= 65, Z= 283
[2024-03-28 00:08:42] [world] The Player <Feathery> has broke SANDSTONE at X= -518, Y= 65, Z= 283
[2024-03-28 00:08:42] [world] The Player <Feathery> has broke SAND at X= -519, Y= 66, Z= 284
[2024-03-28 00:08:42] [world] The Player <Feathery> has broke SAND at X= -518, Y= 66, Z= 284
[2024-03-28 00:08:43] [world] The Player <Feathery> has broke SAND at X= -519, Y= 65, Z= 284
[2024-03-28 00:08:43] [world] The Player <Feathery> has broke SAND at X= -518, Y= 65, Z= 284
[2024-03-28 00:08:44] [world] The Player <Feathery> has broke SAND at X= -519, Y= 65, Z= 284
[2024-03-28 00:08:44] [world] The Player <Feathery> has broke SANDSTONE at X= -519, Y= 64, Z= 284
[2024-03-28 00:08:45] [world] The Player <Feathery> has broke SAND at X= -518, Y= 65, Z= 284
[2024-03-28 00:08:45] [world] The Player <Feathery> has broke SAND at X= -518, Y= 65, Z= 284
[2024-03-28 00:08:46] [world] The Player <Feathery> has broke SAND at X= -519, Y= 64, Z= 284
[2024-03-28 00:08:46] [world] The Player <Feathery> has broke SANDSTONE at X= -518, Y= 64, Z= 284
[2024-03-28 00:08:46] [world] The Player <Feathery> has broke SANDSTONE at X= -519, Y= 64, Z= 283
[2024-03-28 00:08:47] [world] The Player <Feathery> has broke SANDSTONE at X= -518, Y= 64, Z= 283
[2024-03-28 00:08:47] [world] The Player <Feathery> has broke SANDSTONE at X= -519, Y= 63, Z= 284
[2024-03-28 00:08:47] [world] The Player <Feathery> has broke SANDSTONE at X= -519, Y= 63, Z= 283
[2024-03-28 00:08:47] [world] The Player <Feathery> has broke SANDSTONE at X= -518, Y= 63, Z= 283
[2024-03-28 00:08:48] [world] The Player <Feathery> has broke STONE at X= -518, Y= 62, Z= 283
[2024-03-28 00:08:48] [world] The Player <Feathery> has broke SANDSTONE at X= -518, Y= 63, Z= 284
[2024-03-28 00:08:48] [world] The Player <Feathery> has broke SANDSTONE at X= -519, Y= 62, Z= 284
[2024-03-28 00:08:49] [world] The Player <Feathery> has broke SANDSTONE at X= -519, Y= 61, Z= 283
[2024-03-28 00:08:50] [world] The Player <Feathery> has broke SANDSTONE at X= -519, Y= 62, Z= 283
[2024-03-28 00:08:50] [world] The Player <Feathery> has broke SANDSTONE at X= -518, Y= 62, Z= 284
[2024-03-28 00:08:50] [world] The Player <Feathery> has broke SANDSTONE at X= -518, Y= 61, Z= 284
[2024-03-28 00:08:51] [world] The Player <Feathery> has broke SANDSTONE at X= -518, Y= 60, Z= 284
[2024-03-28 00:08:51] [world] The Player <Feathery> has broke SANDSTONE at X= -519, Y= 60, Z= 283
[2024-03-28 00:08:51] [world] The Player <Feathery> has broke STONE at X= -518, Y= 61, Z= 283
[2024-03-28 00:08:51] [world] The Player <Feathery> has broke IRON_ORE at X= -518, Y= 60, Z= 283
[2024-03-28 00:09:51] [world] The Player <Feathery> has broke SAND at X= -519, Y= 67, Z= 281
[2024-03-28 00:09:51] [world] The Player <Feathery> has broke SANDSTONE at X= -519, Y= 66, Z= 281
[2024-03-28 00:09:52] [world] The Player <Feathery> has broke SANDSTONE at X= -519, Y= 65, Z= 281
[2024-03-28 00:09:52] [world] The Player <Feathery> has broke SANDSTONE at X= -518, Y= 66, Z= 281
[2024-03-28 00:09:53] [world] The Player <Feathery> has broke SANDSTONE at X= -519, Y= 65, Z= 282
[2024-03-28 00:09:54] [world] The Player <Feathery> has broke SANDSTONE at X= -518, Y= 65, Z= 281
[2024-03-28 00:09:54] [world] The Player <Feathery> has broke SANDSTONE at X= -518, Y= 65, Z= 282
[2024-03-28 00:09:55] [world] The Player <Feathery> has broke WEB at X= -519, Y= 64, Z= 283
[2024-03-28 00:09:55] [world] The Player <Feathery> has broke WEB at X= -519, Y= 64, Z= 284
[2024-03-28 00:09:56] [world] The Player <Feathery> has broke WEB at X= -518, Y= 64, Z= 283
[2024-03-28 00:09:57] [world] The Player <Feathery> has broke WEB at X= -518, Y= 64, Z= 284
[2024-03-28 00:09:57] [world] The Player <Feathery> has broke WEB at X= -519, Y= 63, Z= 283
[2024-03-28 00:09:58] [world] The Player <Feathery> has broke WEB at X= -518, Y= 63, Z= 283
[2024-03-28 00:09:58] [world] The Player <Feathery> has broke WEB at X= -519, Y= 63, Z= 284
[2024-03-28 00:09:58] [world] The Player <Feathery> has broke WEB at X= -518, Y= 63, Z= 284
[2024-03-28 00:12:16] [world] The Player <Feathery> has broke SAND at X= -516, Y= 68, Z= 283
[2024-03-28 00:14:58] [world] The Player <Feathery> has broke STONE at X= -518, Y= 64, Z= 283
[2024-03-28 00:14:59] [world] The Player <Feathery> has broke STONE at X= -518, Y= 64, Z= 284
[2024-03-28 00:14:59] [world] The Player <Feathery> has broke STONE at X= -519, Y= 64, Z= 283
[2024-03-28 00:14:59] [world] The Player <Feathery> has broke STONE at X= -519, Y= 64, Z= 284
[2024-03-28 00:15:19] [world] The Player <Feathery> has broke STONE at X= -518, Y= 61, Z= 283
[2024-03-28 00:15:23] [world] The Player <Feathery> has broke STONE at X= -518, Y= 60, Z= 283
[2024-03-28 00:15:23] [world] The Player <Feathery> has broke STONE at X= -519, Y= 61, Z= 284
[2024-03-28 00:15:23] [world] The Player <Feathery> has broke STONE at X= -518, Y= 61, Z= 284
[2024-03-28 00:15:24] [world] The Player <Feathery> has broke STONE at X= -519, Y= 60, Z= 284
[2024-03-28 00:15:24] [world] The Player <Feathery> has broke STONE at X= -518, Y= 60, Z= 284
[2024-03-28 00:15:25] [world] The Player <Feathery> has broke STONE at X= -519, Y= 60, Z= 283
[2024-03-28 00:15:26] [world] The Player <Feathery> has broke STONE at X= -518, Y= 59, Z= 284
[2024-03-28 00:15:26] [world] The Player <Feathery> has broke STONE at X= -519, Y= 59, Z= 284
[2024-03-28 00:15:27] [world] The Player <Feathery> has broke STONE at X= -518, Y= 59, Z= 283
[2024-03-28 00:15:27] [world] The Player <Feathery> has broke IRON_ORE at X= -519, Y= 59, Z= 283
[2024-03-28 00:18:00] [world] The Player <Feathery> has broke STONE at X= -517, Y= 60, Z= 284
[2024-03-28 00:18:00] [world] The Player <Feathery> has broke STONE at X= -517, Y= 60, Z= 283
[2024-03-28 00:18:00] [world] The Player <Feathery> has broke STONE at X= -517, Y= 59, Z= 284
[2024-03-28 00:18:01] [world] The Player <Feathery> has broke STONE at X= -517, Y= 58, Z= 284
[2024-03-28 00:18:01] [world] The Player <Feathery> has broke STONE at X= -517, Y= 59, Z= 283
[2024-03-28 00:18:01] [world] The Player <Feathery> has broke STONE at X= -517, Y= 58, Z= 283
[2024-03-28 00:18:02] [world] The Player <Feathery> has broke STONE at X= -518, Y= 59, Z= 282
[2024-03-28 00:18:02] [world] The Player <Feathery> has broke STONE at X= -519, Y= 59, Z= 282
[2024-03-28 00:18:03] [world] The Player <Feathery> has broke STONE at X= -519, Y= 58, Z= 282
[2024-03-28 00:18:04] [world] The Player <Feathery> has broke STONE at X= -517, Y= 59, Z= 282
[2024-03-28 00:18:05] [world] The Player <Feathery> has broke STONE at X= -517, Y= 60, Z= 282
[2024-03-28 00:18:06] [world] The Player <Feathery> has broke STONE at X= -519, Y= 60, Z= 282
[2024-03-28 00:18:06] [world] The Player <Feathery> has broke SANDSTONE at X= -518, Y= 60, Z= 282
[2024-03-28 00:18:07] [world] The Player <Feathery> has broke SANDSTONE at X= -520, Y= 60, Z= 283
[2024-03-28 00:18:07] [world] The Player <Feathery> has broke STONE at X= -520, Y= 60, Z= 284
[2024-03-28 00:18:07] [world] The Player <Feathery> has broke STONE at X= -520, Y= 59, Z= 284
[2024-03-28 00:18:08] [world] The Player <Feathery> has broke STONE at X= -520, Y= 59, Z= 283
[2024-03-28 00:18:08] [world] The Player <Feathery> has broke STONE at X= -520, Y= 60, Z= 282
[2024-03-28 00:18:08] [world] The Player <Feathery> has broke STONE at X= -520, Y= 59, Z= 282
[2024-03-28 00:18:10] [world] The Player <Feathery> has broke STONE at X= -520, Y= 58, Z= 282
[2024-03-28 00:18:12] [world] The Player <Feathery> has broke STONE at X= -520, Y= 58, Z= 283
[2024-03-28 00:18:13] [world] The Player <Feathery> has broke STONE at X= -520, Y= 58, Z= 284
[2024-03-28 00:18:18] [world] The Player <Feathery> has broke STONE at X= -520, Y= 59, Z= 285
[2024-03-28 00:18:18] [world] The Player <Feathery> has broke STONE at X= -519, Y= 59, Z= 285
[2024-03-28 00:18:18] [world] The Player <Feathery> has broke STONE at X= -518, Y= 59, Z= 285
[2024-03-28 00:18:19] [world] The Player <Feathery> has broke STONE at X= -520, Y= 58, Z= 285
[2024-03-28 00:18:20] [world] The Player <Feathery> has broke STONE at X= -519, Y= 58, Z= 285
[2024-03-28 00:18:20] [world] The Player <Feathery> has broke STONE at X= -518, Y= 58, Z= 285
[2024-03-28 00:18:20] [world] The Player <Feathery> has broke STONE at X= -517, Y= 58, Z= 285
[2024-03-28 00:18:20] [world] The Player <Feathery> has broke STONE at X= -517, Y= 59, Z= 285
[2024-03-28 00:18:21] [world] The Player <Feathery> has broke SANDSTONE at X= -520, Y= 60, Z= 285
[2024-03-28 00:18:21] [world] The Player <Feathery> has broke STONE at X= -519, Y= 60, Z= 285
[2024-03-28 00:18:21] [world] The Player <Feathery> has broke STONE at X= -518, Y= 60, Z= 285
[2024-03-28 00:18:22] [world] The Player <Feathery> has broke STONE at X= -517, Y= 60, Z= 285
[2024-03-28 00:18:22] [world] The Player <Feathery> has broke STONE at X= -518, Y= 58, Z= 284
[2024-03-28 00:18:23] [world] The Player <Feathery> has broke STONE at X= -518, Y= 58, Z= 283
[2024-03-28 00:18:23] [world] The Player <Feathery> has broke STONE at X= -518, Y= 58, Z= 282
[2024-03-28 00:18:24] [world] The Player <Feathery> has broke STONE at X= -519, Y= 58, Z= 284
[2024-03-28 00:18:24] [world] The Player <Feathery> has broke STONE at X= -519, Y= 58, Z= 283
[2024-03-28 00:18:25] [world] The Player <Feathery> has broke STONE at X= -517, Y= 58, Z= 282
[2024-03-28 00:18:29] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 83, Y= 47, Z= 81
[2024-03-28 00:18:29] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 84, Y= 47, Z= 81
[2024-03-28 00:18:29] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 85, Y= 47, Z= 81
[2024-03-28 00:18:29] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 86, Y= 47, Z= 81
[2024-03-28 00:18:29] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 84, Y= 48, Z= 81
[2024-03-28 00:18:29] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 85, Y= 48, Z= 81
[2024-03-28 00:18:29] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 86, Y= 48, Z= 81
[2024-03-28 00:18:30] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 87, Y= 48, Z= 81
[2024-03-28 00:18:30] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 87, Y= 47, Z= 81
[2024-03-28 00:18:30] [world_nether] The Player <Heinrich_Himmler> has broke NETHERRACK at X= 88, Y= 48, Z= 81
[2024-03-28 00:18:30] [world] The Player <Feathery> has broke STONE at X= -521, Y= 60, Z= 285
[2024-03-28 00:18:31] [world] The Player <Feathery> has broke STONE at X= -522, Y= 60, Z= 285
[2024-03-28 00:18:31] [world] The Player <Feathery> has broke STONE at X= -521, Y= 59, Z= 285
[2024-03-28 00:18:31] [world] The Player <Feathery> has broke STONE at X= -521, Y= 58, Z= 285
[2024-03-28 00:18:32] [world] The Player <Feathery> has broke STONE at X= -521, Y= 60, Z= 284
[2024-03-28 00:18:33] [world] The Player <Feathery> has broke STONE at X= -521, Y= 60, Z= 283
[2024-03-28 00:18:33] [world] The Player <Feathery> has broke STONE at X= -522, Y= 60, Z= 283
[2024-03-28 00:18:33] [world] The Player <Feathery> has broke STONE at X= -521, Y= 59, Z= 283
[2024-03-28 00:18:33] [world] The Player <Feathery> has broke STONE at X= -521, Y= 59, Z= 284
[2024-03-28 00:18:34] [world] The Player <Feathery> has broke STONE at X= -521, Y= 58, Z= 284
[2024-03-28 00:18:34] [world] The Player <Feathery> has broke STONE at X= -521, Y= 58, Z= 283
[2024-03-28 00:18:34] [world] The Player <Feathery> has broke STONE at X= -521, Y= 60, Z= 282
[2024-03-28 00:18:35] [world] The Player <Feathery> has broke STONE at X= -521, Y= 59, Z= 282
[2024-03-28 00:18:35] [world] The Player <Feathery> has broke STONE at X= -521, Y= 58, Z= 282
[2024-03-28 00:18:37] [world] The Player <Feathery> has broke STONE at X= -522, Y= 59, Z= 285
[2024-03-28 00:18:37] [world] The Player <Feathery> has broke STONE at X= -522, Y= 58, Z= 285
[2024-03-28 00:18:38] [world] The Player <Feathery> has broke STONE at X= -522, Y= 59, Z= 284
[2024-03-28 00:18:38] [world] The Player <Feathery> has broke STONE at X= -522, Y= 58, Z= 284
[2024-03-28 00:18:38] [world] The Player <Feathery> has broke STONE at X= -522, Y= 59, Z= 283
[2024-03-28 00:18:38] [world] The Player <Feathery> has broke STONE at X= -522, Y= 58, Z= 283
[2024-03-28 00:18:39] [world] The Player <Feathery> has broke STONE at X= -522, Y= 60, Z= 282
[2024-03-28 00:18:39] [world] The Player <Feathery> has broke STONE at X= -522, Y= 59, Z= 282
[2024-03-28 00:18:40] [world] The Player <Feathery> has broke STONE at X= -522, Y= 58, Z= 282
[2024-03-28 00:18:54] [world] The Player <Feathery> has broke STONE at X= -523, Y= 59, Z= 282
[2024-03-28 00:18:54] [world] The Player <Feathery> has broke SANDSTONE at X= -523, Y= 60, Z= 282
[2024-03-28 00:18:54] [world] The Player <Feathery> has broke STONE at X= -523, Y= 60, Z= 283
[2024-03-28 00:18:54] [world] The Player <Feathery> has broke STONE at X= -523, Y= 60, Z= 284
[2024-03-28 00:18:55] [world] The Player <Feathery> has broke SANDSTONE at X= -523, Y= 60, Z= 285
[2024-03-28 00:18:55] [world] The Player <Feathery> has broke STONE at X= -523, Y= 59, Z= 283
[2024-03-28 00:18:55] [world] The Player <Feathery> has broke STONE at X= -523, Y= 59, Z= 284
[2024-03-28 00:18:55] [world] The Player <Feathery> has broke STONE at X= -523, Y= 59, Z= 285
[2024-03-28 00:18:56] [world] The Player <Feathery> has broke STONE at X= -523, Y= 58, Z= 282
[2024-03-28 00:18:56] [world] The Player <Feathery> has broke STONE at X= -523, Y= 58, Z= 283
[2024-03-28 00:18:56] [world] The Player <Feathery> has broke STONE at X= -524, Y= 58, Z= 283
[2024-03-28 00:18:57] [world] The Player <Feathery> has broke STONE at X= -523, Y= 58, Z= 284
[2024-03-28 00:18:57] [world] The Player <Feathery> has broke STONE at X= -523, Y= 58, Z= 285
[2024-03-28 00:18:58] [world] The Player <Feathery> has broke STONE at X= -524, Y= 59, Z= 282
[2024-03-28 00:18:58] [world] The Player <Feathery> has broke STONE at X= -524, Y= 59, Z= 283
[2024-03-28 00:18:58] [world] The Player <Feathery> has broke STONE at X= -524, Y= 59, Z= 284
[2024-03-28 00:18:58] [world] The Player <Feathery> has broke STONE at X= -524, Y= 59, Z= 285
[2024-03-28 00:18:59] [world] The Player <Feathery> has broke STONE at X= -524, Y= 58, Z= 282
[2024-03-28 00:18:59] [world] The Player <Feathery> has broke STONE at X= -524, Y= 58, Z= 284
[2024-03-28 00:18:59] [world] The Player <Feathery> has broke STONE at X= -524, Y= 58, Z= 285
[2024-03-28 00:19:00] [world] The Player <Feathery> has broke STONE at X= -524, Y= 60, Z= 282
[2024-03-28 00:19:00] [world] The Player <Feathery> has broke STONE at X= -524, Y= 60, Z= 283
[2024-03-28 00:19:00] [world] The Player <Feathery> has broke SANDSTONE at X= -524, Y= 60, Z= 284
[2024-03-28 00:19:01] [world] The Player <Feathery> has broke STONE at X= -524, Y= 60, Z= 285
[2024-03-28 00:19:03] [world] The Player <Feathery> has broke STONE at X= -524, Y= 57, Z= 282
[2024-03-28 00:19:05] [world] The Player <Feathery> has broke STONE at X= -523, Y= 57, Z= 282
[2024-03-28 00:19:06] [world] The Player <Feathery> has broke STONE at X= -524, Y= 57, Z= 283
[2024-03-28 00:19:06] [world] The Player <Feathery> has broke STONE at X= -523, Y= 57, Z= 283
[2024-03-28 00:19:07] [world] The Player <Feathery> has broke STONE at X= -524, Y= 57, Z= 284
[2024-03-28 00:19:08] [world] The Player <Feathery> has broke STONE at X= -523, Y= 57, Z= 284
[2024-03-28 00:19:09] [world] The Player <Feathery> has broke STONE at X= -523, Y= 57, Z= 285
[2024-03-28 00:19:11] [world] The Player <Feathery> has broke STONE at X= -524, Y= 57, Z= 285
[2024-03-28 00:19:12] [world] The Player <Feathery> has broke STONE at X= -522, Y= 57, Z= 285
[2024-03-28 00:19:12] [world] The Player <Feathery> has broke STONE at X= -522, Y= 57, Z= 284
[2024-03-28 00:19:13] [world] The Player <Feathery> has broke STONE at X= -522, Y= 57, Z= 282
[2024-03-28 00:19:13] [world] The Player <Feathery> has broke STONE at X= -522, Y= 57, Z= 283
[2024-03-28 00:19:19] [world] The Player <Feathery> has broke STONE at X= -521, Y= 57, Z= 282
[2024-03-28 00:19:19] [world] The Player <Feathery> has broke STONE at X= -520, Y= 57, Z= 282
[2024-03-28 00:19:19] [world] The Player <Feathery> has broke STONE at X= -521, Y= 57, Z= 283
[2024-03-28 00:19:20] [world] The Player <Feathery> has broke STONE at X= -521, Y= 57, Z= 284
[2024-03-28 00:19:20] [world] The Player <Feathery> has broke STONE at X= -520, Y= 57, Z= 283
[2024-03-28 00:19:21] [world] The Player <Feathery> has broke STONE at X= -520, Y= 57, Z= 284
[2024-03-28 00:19:22] [world] The Player <Feathery> has broke STONE at X= -521, Y= 57, Z= 285
[2024-03-28 00:19:28] [world] The Player <Feathery> has broke STONE at X= -520, Y= 57, Z= 285
[2024-03-28 00:19:28] [world] The Player <Feathery> has broke STONE at X= -519, Y= 57, Z= 284
[2024-03-28 00:19:29] [world] The Player <Feathery> has broke STONE at X= -518, Y= 57, Z= 284
[2024-03-28 00:19:31] [world] The Player <Feathery> has broke STONE at X= -517, Y= 57, Z= 284
[2024-03-28 00:19:32] [world] The Player <Feathery> has broke STONE at X= -518, Y= 57, Z= 285
[2024-03-28 00:19:32] [world] The Player <Feathery> has broke STONE at X= -517, Y= 57, Z= 285
[2024-03-28 00:19:32] [world] The Player <Feathery> has broke STONE at X= -519, Y= 57, Z= 285
[2024-03-28 00:19:33] [world] The Player <Feathery> has broke STONE at X= -519, Y= 57, Z= 283
[2024-03-28 00:19:34] [world] The Player <Feathery> has broke STONE at X= -519, Y= 57, Z= 282
[2024-03-28 00:19:34] [world] The Player <Feathery> has broke STONE at X= -518, Y= 57, Z= 283
[2024-03-28 00:19:36] [world] The Player <Feathery> has broke STONE at X= -517, Y= 57, Z= 283
[2024-03-28 00:19:36] [world] The Player <Feathery> has broke STONE at X= -518, Y= 57, Z= 282
[2024-03-28 00:19:38] [world] The Player <Feathery> has broke IRON_ORE at X= -517, Y= 57, Z= 282
[2024-03-28 00:19:40] [world] The Player <Feathery> has broke STONE at X= -525, Y= 58, Z= 282
[2024-03-28 00:19:40] [world] The Player <Feathery> has broke STONE at X= -525, Y= 57, Z= 282
[2024-03-28 00:19:41] [world] The Player <Feathery> has broke STONE at X= -525, Y= 58, Z= 283
[2024-03-28 00:19:41] [world] The Player <Feathery> has broke STONE at X= -525, Y= 57, Z= 283
[2024-03-28 00:19:41] [world] The Player <Feathery> has broke STONE at X= -525, Y= 58, Z= 284
[2024-03-28 00:19:41] [world] The Player <Feathery> has broke STONE at X= -525, Y= 57, Z= 284
[2024-03-28 00:19:42] [world] The Player <Feathery> has broke STONE at X= -525, Y= 58, Z= 285
[2024-03-28 00:19:42] [world] The Player <Feathery> has broke STONE at X= -525, Y= 58, Z= 286
[2024-03-28 00:19:43] [world] The Player <Feathery> has broke STONE at X= -525, Y= 59, Z= 282
[2024-03-28 00:19:43] [world] The Player <Feathery> has broke STONE at X= -525, Y= 59, Z= 283
[2024-03-28 00:19:43] [world] The Player <Feathery> has broke STONE at X= -525, Y= 59, Z= 284
[2024-03-28 00:19:43] [world] The Player <Feathery> has broke STONE at X= -525, Y= 59, Z= 285
[2024-03-28 00:19:44] [world] The Player <Feathery> has broke STONE at X= -525, Y= 57, Z= 285
[2024-03-28 00:19:44] [world] The Player <Feathery> has broke STONE at X= -525, Y= 59, Z= 286
[2024-03-28 00:19:48] [world] The Player <Feathery> has broke STONE at X= -525, Y= 60, Z= 282
[2024-03-28 00:19:48] [world] The Player <Feathery> has broke STONE at X= -525, Y= 60, Z= 283
[2024-03-28 00:19:48] [world] The Player <Feathery> has broke SANDSTONE at X= -525, Y= 60, Z= 285
[2024-03-28 00:19:49] [world] The Player <Feathery> has broke SANDSTONE at X= -526, Y= 60, Z= 285
[2024-03-28 00:19:49] [world] The Player <Feathery> has broke STONE at X= -525, Y= 60, Z= 284
