[2024-03-20 19:10:54] [world] The Player <NezukoChan> has broke COBBLESTONE at X= -10177, Y= 63, Z= 4113
[2024-03-21 12:27:34] [world] The Player <Dave_TheCoolGuy> has broke LEAVES at X= -680, Y= 75, Z= 289
[2024-03-21 12:27:34] [world] The Player <character> has broke DIRT at X= -372, Y= 88, Z= -61
[2024-03-21 12:27:35] [world] The Player <character> has broke GRASS at X= -371, Y= 89, Z= -61
[2024-03-21 12:27:35] [world] The Player <Dave_TheCoolGuy> has broke LEAVES at X= -679, Y= 76, Z= 289
[2024-03-21 12:27:35] [world] The Player <character> has broke DIRT at X= -371, Y= 88, Z= -61
[2024-03-21 12:27:36] [world] The Player <Dave_TheCoolGuy> has broke LEAVES at X= -679, Y= 76, Z= 290
[2024-03-21 12:27:36] [world] The Player <character> has broke GRASS at X= -370, Y= 89, Z= -61
[2024-03-21 12:27:36] [world] The Player <character> has broke DIRT at X= -370, Y= 88, Z= -61
[2024-03-21 12:27:37] [world] The Player <Dave_TheCoolGuy> has broke LEAVES at X= -678, Y= 75, Z= 291
[2024-03-21 12:27:37] [world] The Player <character> has broke GRASS at X= -369, Y= 89, Z= -61
[2024-03-21 12:27:37] [world] The Player <Dave_TheCoolGuy> has broke LEAVES at X= -678, Y= 76, Z= 290
[2024-03-21 12:27:37] [world] The Player <character> has broke DIRT at X= -369, Y= 88, Z= -61
[2024-03-21 12:27:38] [world] The Player <Dave_TheCoolGuy> has broke LEAVES at X= -679, Y= 76, Z= 291
[2024-03-21 12:27:38] [world] The Player <character> has broke DIRT at X= -368, Y= 89, Z= -61
[2024-03-21 12:27:38] [world] The Player <character> has broke DIRT at X= -368, Y= 88, Z= -61
[2024-03-21 12:27:38] [world] The Player <VeerIsKKK> has broke GLASS at X= 510, Y= 110, Z= 2248
[2024-03-21 12:27:39] [world] The Player <Dave_TheCoolGuy> has broke LEAVES at X= -678, Y= 76, Z= 291
[2024-03-21 12:27:39] [world] The Player <character> has broke DIRT at X= -367, Y= 88, Z= -61
[2024-03-21 12:27:39] [world] The Player <character> has broke DIRT at X= -366, Y= 88, Z= -61
[2024-03-21 12:27:39] [world] The Player <Dave_TheCoolGuy> has broke LEAVES at X= -678, Y= 75, Z= 292
[2024-03-21 12:27:40] [world] The Player <character> has broke DIRT at X= -367, Y= 89, Z= -61
[2024-03-21 12:27:40] [world] The Player <PenguinBoi> has broke LOG_2 at X= -371, Y= 89, Z= -30
[2024-03-21 12:27:40] [world] The Player <character> has broke DIRT at X= -366, Y= 89, Z= -61
[2024-03-21 12:27:40] [world] The Player <Dave_TheCoolGuy> has broke LEAVES at X= -679, Y= 75, Z= 292
[2024-03-21 12:27:41] [world] The Player <PenguinBoi> has broke LOG_2 at X= -371, Y= 90, Z= -30
[2024-03-21 12:27:41] [world] The Player <character> has broke DIRT at X= -365, Y= 89, Z= -61
[2024-03-21 12:27:41] [world] The Player <character> has broke DIRT at X= -365, Y= 88, Z= -61
[2024-03-21 12:27:42] [world] The Player <character> has broke DIRT at X= -364, Y= 89, Z= -61
[2024-03-21 12:27:42] [world] The Player <PenguinBoi> has broke LOG_2 at X= -371, Y= 91, Z= -30
[2024-03-21 12:27:42] [world] The Player <Dave_TheCoolGuy> has broke LEAVES at X= -680, Y= 76, Z= 292
[2024-03-21 12:27:42] [world] The Player <character> has broke DIRT at X= -364, Y= 88, Z= -61
[2024-03-21 12:27:43] [world] The Player <character> has broke DIRT at X= -363, Y= 89, Z= -61
[2024-03-21 12:27:43] [world] The Player <PenguinBoi> has broke LOG_2 at X= -371, Y= 92, Z= -30
[2024-03-21 12:27:43] [world] The Player <Dave_TheCoolGuy> has broke LEAVES at X= -681, Y= 76, Z= 292
[2024-03-21 12:27:43] [world] The Player <character> has broke DIRT at X= -363, Y= 88, Z= -61
[2024-03-21 12:27:43] [world] The Player <Dave_TheCoolGuy> has broke LEAVES at X= -681, Y= 75, Z= 293
[2024-03-21 12:27:43] [world] The Player <PenguinBoi> has broke LOG_2 at X= -370, Y= 92, Z= -30
[2024-03-21 12:27:44] [world] The Player <character> has broke DIRT at X= -362, Y= 89, Z= -61
[2024-03-21 12:27:44] [world] The Player <VeerIsKKK> has broke GLASS at X= 508, Y= 110, Z= 2250
[2024-03-21 12:27:44] [world] The Player <character> has broke DIRT at X= -362, Y= 88, Z= -61
[2024-03-21 12:27:44] [world] The Player <Dave_TheCoolGuy> has broke LEAVES at X= -681, Y= 74, Z= 293
[2024-03-21 12:27:44] [world] The Player <character> has broke DIRT at X= -361, Y= 89, Z= -61
[2024-03-21 12:27:44] [world] The Player <PenguinBoi> has broke LOG_2 at X= -371, Y= 93, Z= -31
[2024-03-21 12:27:45] [world] The Player <character> has broke DIRT at X= -361, Y= 88, Z= -61
[2024-03-21 12:27:45] [world] The Player <Dave_TheCoolGuy> has broke LEAVES at X= -679, Y= 74, Z= 293
[2024-03-21 12:27:45] [world] The Player <PenguinBoi> has broke LOG_2 at X= -371, Y= 94, Z= -31
[2024-03-21 12:27:45] [world] The Player <character> has broke DIRT at X= -360, Y= 88, Z= -61
[2024-03-21 12:27:46] [world] The Player <character> has broke DIRT at X= -360, Y= 89, Z= -61
[2024-03-21 12:27:46] [world] The Player <Dave_TheCoolGuy> has broke LEAVES at X= -678, Y= 74, Z= 292
[2024-03-21 12:27:46] [world] The Player <character> has broke DIRT at X= -359, Y= 88, Z= -61
[2024-03-21 12:27:47] [world] The Player <Dave_TheCoolGuy> has broke LEAVES at X= -678, Y= 75, Z= 293
[2024-03-21 12:27:47] [world] The Player <PenguinBoi> has broke LOG_2 at X= -369, Y= 93, Z= -30
[2024-03-21 12:27:47] [world] The Player <character> has broke GRASS at X= -359, Y= 89, Z= -61
[2024-03-21 12:27:47] [world] The Player <character> has broke GRASS at X= -358, Y= 89, Z= -61
[2024-03-21 12:27:48] [world] The Player <character> has broke DIRT at X= -358, Y= 88, Z= -61
[2024-03-21 12:27:48] [world] The Player <Dave_TheCoolGuy> has broke LEAVES at X= -680, Y= 74, Z= 293
[2024-03-21 12:27:48] [world] The Player <character> has broke GRASS at X= -357, Y= 89, Z= -61
[2024-03-21 12:27:49] [world] The Player <character> has broke DIRT at X= -357, Y= 88, Z= -61
[2024-03-21 12:27:51] [world] The Player <character> has broke DIRT at X= -357, Y= 88, Z= -62
[2024-03-21 12:27:52] [world] The Player <character> has broke GRASS at X= -357, Y= 89, Z= -62
[2024-03-21 12:27:52] [world] The Player <character> has broke DIRT at X= -357, Y= 88, Z= -63
[2024-03-21 12:27:53] [world] The Player <character> has broke GRASS at X= -357, Y= 89, Z= -63
[2024-03-21 12:27:53] [world] The Player <character> has broke DIRT at X= -357, Y= 88, Z= -64
[2024-03-21 12:27:54] [world] The Player <character> has broke GRASS at X= -357, Y= 89, Z= -64
[2024-03-21 12:27:55] [world] The Player <character> has broke GRASS at X= -358, Y= 89, Z= -63
[2024-03-21 12:27:55] [world] The Player <character> has broke GRASS at X= -358, Y= 89, Z= -62
[2024-03-21 12:27:56] [world] The Player <character> has broke DIRT at X= -358, Y= 88, Z= -62
[2024-03-21 12:27:56] [world] The Player <character> has broke DIRT at X= -358, Y= 88, Z= -63
[2024-03-21 12:27:56] [world] The Player <PenguinBoi> has broke LOG_2 at X= -368, Y= 94, Z= -30
[2024-03-21 12:27:57] [world] The Player <character> has broke DIRT at X= -358, Y= 88, Z= -64
[2024-03-21 12:27:57] [world] The Player <character> has broke GRASS at X= -358, Y= 89, Z= -64
[2024-03-21 12:27:58] [world] The Player <PenguinBoi> has broke LONG_GRASS at X= -370, Y= 87, Z= -30
[2024-03-21 12:27:58] [world] The Player <character> has broke GRASS at X= -359, Y= 89, Z= -63
[2024-03-21 12:27:58] [world] The Player <character> has broke DIRT at X= -359, Y= 88, Z= -63
[2024-03-21 12:27:59] [world] The Player <character> has broke GRASS at X= -359, Y= 89, Z= -62
[2024-03-21 12:27:59] [world] The Player <PenguinBoi> has broke LOG_2 at X= -371, Y= 88, Z= -30
[2024-03-21 12:27:59] [world] The Player <character> has broke DIRT at X= -360, Y= 88, Z= -63
[2024-03-21 12:28:00] [world] The Player <character> has broke DIRT at X= -359, Y= 88, Z= -62
[2024-03-21 12:28:00] [world] The Player <VeerIsKKK> has broke SNOW at X= 515, Y= 104, Z= 2246
[2024-03-21 12:28:00] [world] The Player <character> has broke DIRT at X= -360, Y= 89, Z= -62
[2024-03-21 12:28:00] [world] The Player <VeerIsKKK> has broke SNOW at X= 514, Y= 104, Z= 2245
[2024-03-21 12:28:01] [world] The Player <character> has broke DIRT at X= -360, Y= 88, Z= -62
[2024-03-21 12:28:01] [world] The Player <character> has broke DIRT at X= -361, Y= 88, Z= -62
[2024-03-21 12:28:01] [world] The Player <VeerIsKKK> has broke SNOW at X= 514, Y= 104, Z= 2246
[2024-03-21 12:28:01] [world] The Player <character> has broke DIRT at X= -360, Y= 89, Z= -63
[2024-03-21 12:28:02] [world] The Player <character> has broke DIRT at X= -361, Y= 89, Z= -63
[2024-03-21 12:28:02] [world] The Player <VeerIsKKK> has broke SNOW at X= 514, Y= 104, Z= 2247
[2024-03-21 12:28:02] [world] The Player <character> has broke DIRT at X= -361, Y= 88, Z= -63
[2024-03-21 12:28:03] [world] The Player <character> has broke DIRT at X= -361, Y= 89, Z= -62
[2024-03-21 12:28:03] [world] The Player <VeerIsKKK> has broke SNOW at X= 515, Y= 104, Z= 2248
[2024-03-21 12:28:03] [world] The Player <character> has broke DIRT at X= -362, Y= 89, Z= -62
[2024-03-21 12:28:04] [world] The Player <character> has broke DIRT at X= -362, Y= 88, Z= -62
[2024-03-21 12:28:04] [world] The Player <VeerIsKKK> has broke SNOW at X= 515, Y= 104, Z= 2249
[2024-03-21 12:28:04] [world] The Player <character> has broke DIRT at X= -362, Y= 89, Z= -63
[2024-03-21 12:28:05] [world] The Player <character> has broke DIRT at X= -362, Y= 88, Z= -63
[2024-03-21 12:28:05] [world] The Player <character> has broke DIRT at X= -363, Y= 88, Z= -63
[2024-03-21 12:28:05] [world] The Player <PenguinBoi> has broke LOG_2 at X= -369, Y= 88, Z= -17
[2024-03-21 12:28:05] [world] The Player <character> has broke DIRT at X= -363, Y= 89, Z= -63
[2024-03-21 12:28:06] [world] The Player <character> has broke DIRT at X= -363, Y= 89, Z= -62
[2024-03-21 12:28:06] [world] The Player <PenguinBoi> has broke LOG_2 at X= -369, Y= 89, Z= -17
[2024-03-21 12:28:06] [world] The Player <VeerIsKKK> has broke COBBLESTONE at X= 515, Y= 106, Z= 2250
[2024-03-21 12:28:06] [world] The Player <character> has broke DIRT at X= -363, Y= 88, Z= -62
[2024-03-21 12:28:07] [world] The Player <VeerIsKKK> has broke COBBLESTONE at X= 515, Y= 107, Z= 2250
[2024-03-21 12:28:07] [world] The Player <character> has broke DIRT at X= -364, Y= 89, Z= -62
[2024-03-21 12:28:08] [world] The Player <character> has broke DIRT at X= -365, Y= 89, Z= -62
[2024-03-21 12:28:08] [world] The Player <PenguinBoi> has broke LOG_2 at X= -369, Y= 90, Z= -17
[2024-03-21 12:28:08] [world] The Player <VeerIsKKK> has broke COBBLESTONE at X= 515, Y= 105, Z= 2250
[2024-03-21 12:28:08] [world] The Player <character> has broke DIRT at X= -364, Y= 89, Z= -63
[2024-03-21 12:28:08] [world] The Player <PenguinBoi> has broke LOG_2 at X= -369, Y= 91, Z= -16
[2024-03-21 12:28:08] [world] The Player <character> has broke DIRT at X= -364, Y= 88, Z= -63
[2024-03-21 12:28:09] [world] The Player <VeerIsKKK> has broke COBBLESTONE at X= 515, Y= 104, Z= 2250
[2024-03-21 12:28:09] [world] The Player <character> has broke DIRT at X= -364, Y= 88, Z= -62
[2024-03-21 12:28:09] [world] The Player <PenguinBoi> has broke LOG_2 at X= -369, Y= 92, Z= -15
[2024-03-21 12:28:10] [world] The Player <character> has broke DIRT at X= -365, Y= 88, Z= -62
[2024-03-21 12:28:10] [world] The Player <character> has broke DIRT at X= -365, Y= 89, Z= -63
[2024-03-21 12:28:10] [world] The Player <PenguinBoi> has broke LOG_2 at X= -369, Y= 93, Z= -15
[2024-03-21 12:28:10] [world] The Player <character> has broke DIRT at X= -365, Y= 88, Z= -63
[2024-03-21 12:28:11] [world] The Player <VeerIsKKK> has broke SNOW at X= 515, Y= 104, Z= 2251
[2024-03-21 12:28:11] [world] The Player <character> has broke DIRT at X= -366, Y= 89, Z= -63
[2024-03-21 12:28:11] [world] The Player <character> has broke DIRT at X= -366, Y= 88, Z= -63
[2024-03-21 12:28:12] [world] The Player <character> has broke DIRT at X= -366, Y= 89, Z= -62
[2024-03-21 12:28:12] [world] The Player <PenguinBoi> has broke LOG_2 at X= -369, Y= 90, Z= -18
[2024-03-21 12:28:12] [world] The Player <character> has broke DIRT at X= -366, Y= 88, Z= -62
[2024-03-21 12:28:13] [world] The Player <VeerIsKKK> has broke SNOW at X= 514, Y= 104, Z= 2249
[2024-03-21 12:28:13] [world] The Player <PenguinBoi> has broke LOG_2 at X= -369, Y= 91, Z= -19
[2024-03-21 12:28:13] [world] The Player <character> has broke DIRT at X= -367, Y= 89, Z= -62
[2024-03-21 12:28:13] [world] The Player <character> has broke DIRT at X= -367, Y= 88, Z= -62
[2024-03-21 12:28:13] [world] The Player <VeerIsKKK> has broke SNOW at X= 513, Y= 104, Z= 2249
[2024-03-21 12:28:14] [world] The Player <PenguinBoi> has broke LOG_2 at X= -369, Y= 92, Z= -20
[2024-03-21 12:28:14] [world] The Player <character> has broke DIRT at X= -367, Y= 89, Z= -63
[2024-03-21 12:28:14] [world] The Player <character> has broke DIRT at X= -367, Y= 88, Z= -63
[2024-03-21 12:28:15] [world] The Player <character> has broke DIRT at X= -368, Y= 89, Z= -63
[2024-03-21 12:28:15] [world] The Player <character> has broke DIRT at X= -368, Y= 88, Z= -63
[2024-03-21 12:28:15] [world] The Player <VeerIsKKK> has broke SNOW at X= 513, Y= 104, Z= 2247
[2024-03-21 12:28:15] [world] The Player <PenguinBoi> has broke LOG_2 at X= -369, Y= 87, Z= -17
[2024-03-21 12:28:16] [world] The Player <character> has broke DIRT at X= -368, Y= 89, Z= -62
[2024-03-21 12:28:16] [world] The Player <VeerIsKKK> has broke SNOW at X= 512, Y= 104, Z= 2246
[2024-03-21 12:28:16] [world] The Player <character> has broke DIRT at X= -368, Y= 88, Z= -62
[2024-03-21 12:28:17] [world] The Player <character> has broke GRASS at X= -369, Y= 89, Z= -62
[2024-03-21 12:28:17] [world] The Player <PenguinBoi> has broke LOG_2 at X= -369, Y= 86, Z= -17
[2024-03-21 12:28:17] [world] The Player <Bobuz> has broke GRASS at X= -374, Y= 88, Z= -57
[2024-03-21 12:28:17] [world] The Player <VeerIsKKK> has broke SNOW at X= 511, Y= 104, Z= 2245
[2024-03-21 12:28:17] [world] The Player <character> has broke DIRT at X= -369, Y= 88, Z= -62
[2024-03-21 12:28:18] [world] The Player <character> has broke GRASS at X= -369, Y= 89, Z= -63
[2024-03-21 12:28:18] [world] The Player <VeerIsKKK> has broke SNOW at X= 511, Y= 104, Z= 2246
[2024-03-21 12:28:18] [world] The Player <character> has broke DIRT at X= -369, Y= 88, Z= -63
[2024-03-21 12:28:19] [world] The Player <character> has broke GRASS at X= -370, Y= 89, Z= -63
[2024-03-21 12:28:19] [world] The Player <VeerIsKKK> has broke SNOW at X= 511, Y= 104, Z= 2247
[2024-03-21 12:28:19] [world] The Player <character> has broke DIRT at X= -370, Y= 88, Z= -63
[2024-03-21 12:28:20] [world] The Player <character> has broke GRASS at X= -370, Y= 89, Z= -62
[2024-03-21 12:28:20] [world] The Player <Bobuz> has broke LONG_GRASS at X= -381, Y= 88, Z= -57
[2024-03-21 12:28:20] [world] The Player <Bobuz> has broke LONG_GRASS at X= -381, Y= 88, Z= -56
[2024-03-21 12:28:20] [world] The Player <character> has broke DIRT at X= -370, Y= 88, Z= -62
[2024-03-21 12:28:21] [world] The Player <character> has broke GRASS at X= -371, Y= 89, Z= -62
[2024-03-21 12:28:21] [world] The Player <Bobuz> has broke LONG_GRASS at X= -382, Y= 88, Z= -56
[2024-03-21 12:28:21] [world] The Player <character> has broke DIRT at X= -371, Y= 88, Z= -62
[2024-03-21 12:28:21] [world] The Player <Bobuz> has broke LONG_GRASS at X= -383, Y= 88, Z= -55
[2024-03-21 12:28:21] [world] The Player <Bobuz> has broke LONG_GRASS at X= -384, Y= 88, Z= -55
[2024-03-21 12:28:22] [world] The Player <VeerIsKKK> has broke SNOW at X= 510, Y= 104, Z= 2247
[2024-03-21 12:28:22] [world] The Player <character> has broke GRASS at X= -371, Y= 89, Z= -63
[2024-03-21 12:28:22] [world] The Player <character> has broke DIRT at X= -371, Y= 88, Z= -63
[2024-03-21 12:28:22] [world] The Player <Bobuz> has broke LONG_GRASS at X= -385, Y= 88, Z= -55
[2024-03-21 12:28:22] [world] The Player <VeerIsKKK> has broke SNOW at X= 509, Y= 104, Z= 2247
[2024-03-21 12:28:23] [world] The Player <Bobuz> has broke LONG_GRASS at X= -385, Y= 88, Z= -54
[2024-03-21 12:28:23] [world] The Player <character> has broke GRASS at X= -372, Y= 89, Z= -63
[2024-03-21 12:28:23] [world] The Player <Bobuz> has broke LONG_GRASS at X= -386, Y= 88, Z= -54
[2024-03-21 12:28:23] [world] The Player <Bobuz> has broke LONG_GRASS at X= -387, Y= 88, Z= -53
[2024-03-21 12:28:23] [world] The Player <character> has broke DIRT at X= -372, Y= 88, Z= -63
[2024-03-21 12:28:24] [world] The Player <character> has broke GRASS at X= -372, Y= 89, Z= -62
[2024-03-21 12:28:24] [world] The Player <VeerIsKKK> has broke SNOW at X= 509, Y= 104, Z= 2248
[2024-03-21 12:28:24] [world] The Player <character> has broke DIRT at X= -372, Y= 88, Z= -62
[2024-03-21 12:28:25] [world] The Player <Bobuz> has broke LONG_GRASS at X= -387, Y= 88, Z= -54
[2024-03-21 12:28:25] [world] The Player <character> has broke GRASS at X= -373, Y= 89, Z= -62
[2024-03-21 12:28:25] [world] The Player <VeerIsKKK> has broke SNOW at X= 509, Y= 104, Z= 2249
[2024-03-21 12:28:25] [world] The Player <character> has broke DIRT at X= -373, Y= 88, Z= -62
[2024-03-21 12:28:26] [world] The Player <character> has broke GRASS at X= -373, Y= 89, Z= -63
[2024-03-21 12:28:26] [world] The Player <character> has broke DIRT at X= -373, Y= 88, Z= -63
[2024-03-21 12:28:27] [world] The Player <character> has broke GRASS at X= -374, Y= 88, Z= -63
[2024-03-21 12:28:27] [world] The Player <character> has broke GRASS at X= -375, Y= 88, Z= -63
[2024-03-21 12:28:28] [world] The Player <character> has broke GRASS at X= -376, Y= 88, Z= -63
[2024-03-21 12:28:28] [world] The Player <character> has broke GRASS at X= -377, Y= 88, Z= -63
[2024-03-21 12:28:28] [world] The Player <Bobuz> has broke LONG_GRASS at X= -388, Y= 87, Z= -53
[2024-03-21 12:28:29] [world] The Player <character> has broke LONG_GRASS at X= -378, Y= 89, Z= -63
[2024-03-21 12:28:29] [world] The Player <character> has broke GRASS at X= -378, Y= 88, Z= -63
[2024-03-21 12:28:29] [world] The Player <Bobuz> has broke LONG_GRASS at X= -388, Y= 87, Z= -51
[2024-03-21 12:28:29] [world] The Player <Bobuz> has broke LONG_GRASS at X= -388, Y= 87, Z= -50
[2024-03-21 12:28:29] [world] The Player <character> has broke LONG_GRASS at X= -379, Y= 88, Z= -63
[2024-03-21 12:28:29] [world] The Player <character> has broke LONG_GRASS at X= -381, Y= 88, Z= -63
[2024-03-21 12:28:29] [world] The Player <VeerIsKKK> has broke SNOW at X= 509, Y= 104, Z= 2246
[2024-03-21 12:28:30] [world] The Player <hi_> has broke NETHER_WARTS at X= -10184, Y= 63, Z= 4115
[2024-03-21 12:28:30] [world] The Player <Bobuz> has broke LONG_GRASS at X= -388, Y= 87, Z= -49
[2024-03-21 12:28:31] [world] The Player <Bobuz> has broke LONG_GRASS at X= -388, Y= 87, Z= -47
[2024-03-21 12:28:31] [world] The Player <VeerIsKKK> has broke SNOW at X= 510, Y= 104, Z= 2248
[2024-03-21 12:28:31] [world] The Player <Bobuz> has broke LONG_GRASS at X= -389, Y= 87, Z= -47
[2024-03-21 12:28:31] [world] The Player <Bobuz> has broke LONG_GRASS at X= -389, Y= 87, Z= -46
[2024-03-21 12:28:31] [world] The Player <character> has broke GRASS at X= -378, Y= 88, Z= -62
[2024-03-21 12:28:31] [world] The Player <VeerIsKKK> has broke SNOW at X= 511, Y= 104, Z= 2248
[2024-03-21 12:28:32] [world] The Player <Bobuz> has broke LONG_GRASS at X= -389, Y= 87, Z= -45
[2024-03-21 12:28:32] [world] The Player <Bobuz> has broke LONG_GRASS at X= -388, Y= 87, Z= -46
[2024-03-21 12:28:32] [world] The Player <character> has broke LONG_GRASS at X= -377, Y= 89, Z= -62
[2024-03-21 12:28:32] [world] The Player <character> has broke GRASS at X= -377, Y= 88, Z= -62
[2024-03-21 12:28:32] [world] The Player <Bobuz> has broke LONG_GRASS at X= -388, Y= 87, Z= -45
[2024-03-21 12:28:33] [world] The Player <character> has broke GRASS at X= -376, Y= 88, Z= -62
[2024-03-21 12:28:33] [world] The Player <VeerIsKKK> has broke SNOW at X= 510, Y= 104, Z= 2249
[2024-03-21 12:28:33] [world] The Player <character> has broke GRASS at X= -375, Y= 88, Z= -62
[2024-03-21 12:28:33] [world] The Player <Bobuz> has broke LONG_GRASS at X= -386, Y= 88, Z= -44
[2024-03-21 12:28:33] [world] The Player <Bobuz> has broke LONG_GRASS at X= -386, Y= 88, Z= -43
[2024-03-21 12:28:34] [world] The Player <character> has broke LONG_GRASS at X= -374, Y= 89, Z= -62
[2024-03-21 12:28:34] [world] The Player <character> has broke GRASS at X= -374, Y= 88, Z= -62
[2024-03-21 12:28:34] [world] The Player <Bobuz> has broke LONG_GRASS at X= -385, Y= 88, Z= -42
[2024-03-21 12:28:34] [world] The Player <VeerIsKKK> has broke SNOW at X= 511, Y= 104, Z= 2249
[2024-03-21 12:28:34] [world] The Player <Bobuz> has broke LONG_GRASS at X= -384, Y= 88, Z= -41
[2024-03-21 12:28:34] [world] The Player <Bobuz> has broke LONG_GRASS at X= -383, Y= 88, Z= -41
[2024-03-21 12:28:34] [world] The Player <Bobuz> has broke LONG_GRASS at X= -383, Y= 88, Z= -40
[2024-03-21 12:28:34] [world] The Player <Bobuz> has broke LONG_GRASS at X= -384, Y= 88, Z= -40
[2024-03-21 12:28:35] [world] The Player <Bobuz> has broke LONG_GRASS at X= -382, Y= 88, Z= -39
[2024-03-21 12:28:35] [world] The Player <VeerIsKKK> has broke SNOW at X= 509, Y= 104, Z= 2251
[2024-03-21 12:28:36] [world] The Player <Bobuz> has broke LONG_GRASS at X= -382, Y= 88, Z= -42
[2024-03-21 12:28:36] [world] The Player <Bobuz> has broke LONG_GRASS at X= -382, Y= 88, Z= -41
[2024-03-21 12:28:36] [world] The Player <Bobuz> has broke LONG_GRASS at X= -383, Y= 88, Z= -43
[2024-03-21 12:28:36] [world] The Player <VeerIsKKK> has broke SNOW at X= 510, Y= 104, Z= 2250
[2024-03-21 12:28:36] [world] The Player <Bobuz> has broke LONG_GRASS at X= -383, Y= 88, Z= -44
[2024-03-21 12:28:36] [world] The Player <Bobuz> has broke LONG_GRASS at X= -382, Y= 88, Z= -43
[2024-03-21 12:28:37] [world] The Player <VeerIsKKK> has broke SNOW at X= 512, Y= 104, Z= 2250
[2024-03-21 12:28:38] [world] The Player <VeerIsKKK> has broke SNOW at X= 512, Y= 104, Z= 2248
[2024-03-21 12:28:41] [world] The Player <ACE> has broke LONG_GRASS at X= -782, Y= 65, Z= 241
[2024-03-21 12:28:42] [world] The Player <ACE> has broke LONG_GRASS at X= -781, Y= 65, Z= 241
[2024-03-21 12:28:42] [world] The Player <VeerIsKKK> has broke STONE at X= 514, Y= 103, Z= 2251
[2024-03-21 12:28:50] [world] The Player <PenguinBoi> has broke LOG_2 at X= -386, Y= 89, Z= 3
[2024-03-21 12:28:51] [world] The Player <PenguinBoi> has broke LOG_2 at X= -386, Y= 90, Z= 3
[2024-03-21 12:28:52] [world] The Player <VeerIsKKK> has broke QUARTZ_BLOCK at X= 514, Y= 103, Z= 2251
[2024-03-21 12:28:54] [world] The Player <PenguinBoi> has broke LOG_2 at X= -386, Y= 91, Z= 3
[2024-03-21 12:28:54] [world] The Player <PenguinBoi> has broke LOG_2 at X= -386, Y= 92, Z= 3
[2024-03-21 12:28:55] [world] The Player <PenguinBoi> has broke LOG_2 at X= -386, Y= 93, Z= 3
[2024-03-21 12:28:56] [world] The Player <PenguinBoi> has broke LOG_2 at X= -386, Y= 94, Z= 4
[2024-03-21 12:28:57] [world] The Player <PenguinBoi> has broke LOG_2 at X= -386, Y= 94, Z= 3
[2024-03-21 12:28:59] [world] The Player <PenguinBoi> has broke LOG_2 at X= -385, Y= 95, Z= 3
[2024-03-21 12:29:07] [world] The Player <Bobuz> has broke LONG_GRASS at X= -368, Y= 91, Z= -62
[2024-03-21 12:29:08] [world] The Player <character> has broke GRASS at X= -368, Y= 90, Z= -62
[2024-03-21 12:29:09] [world] The Player <character> has broke GRASS at X= -367, Y= 90, Z= -60
[2024-03-21 12:29:09] [world] The Player <character> has broke GRASS at X= -366, Y= 90, Z= -60
[2024-03-21 12:29:10] [world] The Player <character> has broke GRASS at X= -368, Y= 90, Z= -61
[2024-03-21 12:29:11] [world] The Player <Bobuz> has broke GRASS at X= -368, Y= 90, Z= -63
[2024-03-21 12:29:12] [world] The Player <Bobuz> has broke GRASS at X= -367, Y= 90, Z= -63
[2024-03-21 12:29:12] [world] The Player <PenguinBoi> has broke LOG_2 at X= -386, Y= 95, Z= 5
[2024-03-21 12:29:12] [world] The Player <Bobuz> has broke GRASS at X= -366, Y= 90, Z= -63
[2024-03-21 12:29:13] [world] The Player <Bobuz> has broke GRASS at X= -365, Y= 90, Z= -63
[2024-03-21 12:29:13] [world] The Player <character> has broke GRASS at X= -367, Y= 90, Z= -61
[2024-03-21 12:29:14] [world] The Player <General_Rihan> has broke COBBLESTONE at X= -10177, Y= 64, Z= 4121
[2024-03-21 12:29:14] [world] The Player <character> has broke GRASS at X= -366, Y= 90, Z= -61
[2024-03-21 12:29:14] [world] The Player <Bobuz> has broke GRASS at X= -364, Y= 90, Z= -63
[2024-03-21 12:29:15] [world] The Player <Bobuz> has broke GRASS at X= -363, Y= 90, Z= -63
[2024-03-21 12:29:16] [world] The Player <Bobuz> has broke GRASS at X= -362, Y= 90, Z= -63
[2024-03-21 12:29:16] [world] The Player <PenguinBoi> has broke LOG_2 at X= -386, Y= 88, Z= 3
[2024-03-21 12:29:16] [world] The Player <character> has broke GRASS at X= -365, Y= 90, Z= -61
[2024-03-21 12:29:16] [world] The Player <Bobuz> has broke GRASS at X= -361, Y= 90, Z= -63
[2024-03-21 12:29:16] [world] The Player <character> has broke GRASS at X= -364, Y= 90, Z= -61
[2024-03-21 12:29:17] [world] The Player <character> has broke GRASS at X= -363, Y= 90, Z= -61
[2024-03-21 12:29:17] [world] The Player <Bobuz> has broke GRASS at X= -360, Y= 90, Z= -63
[2024-03-21 12:29:17] [world] The Player <character> has broke GRASS at X= -362, Y= 90, Z= -61
[2024-03-21 12:29:18] [world] The Player <character> has broke GRASS at X= -361, Y= 90, Z= -61
[2024-03-21 12:29:18] [world] The Player <character> has broke GRASS at X= -360, Y= 90, Z= -61
[2024-03-21 12:29:19] [world] The Player <character> has broke GRASS at X= -361, Y= 90, Z= -60
[2024-03-21 12:29:19] [world] The Player <Bobuz> has broke GRASS at X= -360, Y= 90, Z= -62
[2024-03-21 12:29:20] [world] The Player <Dave_TheCoolGuy> has broke LOG at X= -695, Y= 77, Z= 289
[2024-03-21 12:29:20] [world] The Player <character> has broke GRASS at X= -360, Y= 90, Z= -60
