[2024-03-28 00:56:07] [world] The Player <xcpc> has broke STONE at X= -440, Y= 57, Z= 266
[2024-03-29 01:07:32] [world] The Player <BTC> has broke STONE at X= -3414, Y= 9, Z= 148
[2024-03-29 01:07:32] [world] The Player <BTC> has broke STONE at X= -3416, Y= 9, Z= 147
[2024-03-29 01:07:52] [world] The Player <BTC> has broke STONE at X= -3431, Y= 9, Z= 170
[2024-03-29 01:07:53] [world] The Player <BTC> has broke STONE at X= -3431, Y= 8, Z= 170
[2024-03-29 01:07:54] [world] The Player <BTC> has broke STONE at X= -3431, Y= 9, Z= 171
[2024-03-29 01:07:55] [world] The Player <BTC> has broke STONE at X= -3431, Y= 8, Z= 171
[2024-03-29 01:07:55] [world] The Player <BTC> has broke STONE at X= -3431, Y= 9, Z= 172
[2024-03-29 01:07:58] [world] The Player <BTC> has broke STONE at X= -3431, Y= 9, Z= 173
[2024-03-29 01:07:58] [world] The Player <BTC> has broke STONE at X= -3431, Y= 8, Z= 172
[2024-03-29 01:07:59] [world] The Player <BTC> has broke STONE at X= -3431, Y= 8, Z= 173
[2024-03-29 01:07:59] [world] The Player <BTC> has broke STONE at X= -3431, Y= 8, Z= 174
[2024-03-29 01:08:00] [world] The Player <BTC> has broke STONE at X= -3431, Y= 9, Z= 174
[2024-03-29 01:08:01] [world] The Player <BTC> has broke STONE at X= -3431, Y= 9, Z= 175
[2024-03-29 01:08:01] [world] The Player <BTC> has broke STONE at X= -3431, Y= 8, Z= 175
[2024-03-29 01:08:02] [world] The Player <BTC> has broke STONE at X= -3431, Y= 9, Z= 176
[2024-03-29 01:08:03] [world] The Player <BTC> has broke STONE at X= -3431, Y= 8, Z= 176
[2024-03-29 01:08:03] [world] The Player <BTC> has broke STONE at X= -3431, Y= 9, Z= 177
[2024-03-29 01:08:04] [world] The Player <BTC> has broke STONE at X= -3431, Y= 8, Z= 177
[2024-03-29 01:08:05] [world] The Player <BTC> has broke COAL_ORE at X= -3431, Y= 9, Z= 178
[2024-03-29 01:08:06] [world] The Player <BTC> has broke STONE at X= -3431, Y= 10, Z= 177
[2024-03-29 01:08:07] [world] The Player <BTC> has broke COAL_ORE at X= -3431, Y= 10, Z= 178
[2024-03-29 01:08:08] [world] The Player <BTC> has broke COAL_ORE at X= -3431, Y= 10, Z= 179
[2024-03-29 01:08:09] [world] The Player <BTC> has broke COAL_ORE at X= -3431, Y= 11, Z= 178
[2024-03-29 01:08:10] [world] The Player <BTC> has broke COAL_ORE at X= -3431, Y= 11, Z= 179
[2024-03-29 01:08:10] [world] The Player <BTC> has broke COAL_ORE at X= -3431, Y= 11, Z= 180
[2024-03-29 01:08:11] [world] The Player <BTC> has broke STONE at X= -3431, Y= 11, Z= 181
[2024-03-29 01:08:12] [world] The Player <BTC> has broke STONE at X= -3431, Y= 12, Z= 180
[2024-03-29 01:08:13] [world] The Player <BTC> has broke STONE at X= -3431, Y= 12, Z= 179
[2024-03-29 01:08:14] [world] The Player <BTC> has broke STONE at X= -3431, Y= 12, Z= 181
[2024-03-29 01:08:16] [world] The Player <BTC> has broke STONE at X= -3432, Y= 12, Z= 181
[2024-03-29 01:08:42] [world] The Player <BTC> has broke DIAMOND_ORE at X= -3442, Y= 12, Z= 190
[2024-03-29 01:08:44] [world] The Player <BTC> has broke STONE at X= -3441, Y= 13, Z= 190
[2024-03-29 01:08:44] [world] The Player <BTC> has broke STONE at X= -3441, Y= 12, Z= 190
[2024-03-29 01:08:54] [world] The Player <BTC> has broke STONE at X= -3453, Y= 13, Z= 196
[2024-03-29 01:08:55] [world] The Player <BTC> has broke STONE at X= -3453, Y= 12, Z= 196
[2024-03-29 01:08:56] [world] The Player <BTC> has broke STONE at X= -3455, Y= 13, Z= 195
[2024-03-29 01:08:56] [world] The Player <BTC> has broke STONE at X= -3454, Y= 13, Z= 196
[2024-03-29 01:08:57] [world] The Player <BTC> has broke STONE at X= -3455, Y= 12, Z= 195
[2024-03-29 01:09:02] [world] The Player <BTC> has broke STONE at X= -3454, Y= 12, Z= 196
[2024-03-29 01:09:03] [world] The Player <BTC> has broke STONE at X= -3454, Y= 13, Z= 197
[2024-03-29 01:09:03] [world] The Player <BTC> has broke STONE at X= -3454, Y= 12, Z= 197
[2024-03-29 01:09:04] [world] The Player <BTC> has broke STONE at X= -3454, Y= 13, Z= 198
[2024-03-29 01:09:05] [world] The Player <BTC> has broke STONE at X= -3454, Y= 12, Z= 198
[2024-03-29 01:09:05] [world] The Player <BTC> has broke STONE at X= -3454, Y= 13, Z= 199
[2024-03-29 01:09:06] [world] The Player <BTC> has broke STONE at X= -3454, Y= 12, Z= 199
[2024-03-29 01:09:07] [world] The Player <BTC> has broke STONE at X= -3453, Y= 13, Z= 199
[2024-03-29 01:09:08] [world] The Player <BTC> has broke STONE at X= -3454, Y= 13, Z= 200
[2024-03-29 01:09:09] [world] The Player <BTC> has broke STONE at X= -3453, Y= 13, Z= 200
[2024-03-29 01:09:09] [world] The Player <BTC> has broke STONE at X= -3453, Y= 12, Z= 200
[2024-03-29 01:09:10] [world] The Player <BTC> has broke STONE at X= -3453, Y= 12, Z= 199
[2024-03-29 01:09:12] [world] The Player <BTC> has broke STONE at X= -3452, Y= 13, Z= 199
[2024-03-29 01:09:13] [world] The Player <BTC> has broke STONE at X= -3452, Y= 12, Z= 199
[2024-03-29 01:09:14] [world] The Player <BTC> has broke STONE at X= -3452, Y= 13, Z= 200
[2024-03-29 01:09:14] [world] The Player <BTC> has broke STONE at X= -3452, Y= 12, Z= 200
[2024-03-29 01:09:15] [world] The Player <BTC> has broke STONE at X= -3452, Y= 13, Z= 201
[2024-03-29 01:09:15] [world] The Player <BTC> has broke STONE at X= -3452, Y= 12, Z= 201
[2024-03-29 01:09:16] [world] The Player <BTC> has broke STONE at X= -3452, Y= 13, Z= 202
[2024-03-29 01:09:17] [world] The Player <BTC> has broke STONE at X= -3452, Y= 12, Z= 202
[2024-03-29 01:09:17] [world] The Player <BTC> has broke STONE at X= -3452, Y= 13, Z= 203
[2024-03-29 01:09:18] [world] The Player <BTC> has broke STONE at X= -3452, Y= 12, Z= 203
[2024-03-29 01:09:18] [world] The Player <BTC> has broke STONE at X= -3452, Y= 13, Z= 204
[2024-03-29 01:09:19] [world] The Player <BTC> has broke STONE at X= -3452, Y= 12, Z= 204
[2024-03-29 01:09:20] [world] The Player <BTC> has broke STONE at X= -3452, Y= 13, Z= 205
[2024-03-29 01:09:20] [world] The Player <BTC> has broke STONE at X= -3452, Y= 12, Z= 205
[2024-03-29 01:09:21] [world] The Player <BTC> has broke STONE at X= -3452, Y= 13, Z= 206
[2024-03-29 01:09:21] [world] The Player <BTC> has broke STONE at X= -3452, Y= 12, Z= 206
[2024-03-29 01:09:22] [world] The Player <BTC> has broke STONE at X= -3452, Y= 13, Z= 207
[2024-03-29 01:09:23] [world] The Player <BTC> has broke STONE at X= -3452, Y= 12, Z= 207
[2024-03-29 01:09:23] [world] The Player <BTC> has broke STONE at X= -3452, Y= 13, Z= 208
[2024-03-29 01:09:24] [world] The Player <BTC> has broke STONE at X= -3452, Y= 12, Z= 208
[2024-03-29 01:09:24] [world] The Player <BTC> has broke STONE at X= -3452, Y= 13, Z= 209
[2024-03-29 01:09:25] [world] The Player <BTC> has broke STONE at X= -3452, Y= 12, Z= 209
[2024-03-29 01:09:26] [world] The Player <BTC> has broke STONE at X= -3452, Y= 13, Z= 210
[2024-03-29 01:09:26] [world] The Player <BTC> has broke STONE at X= -3452, Y= 12, Z= 210
[2024-03-29 01:09:27] [world] The Player <BTC> has broke STONE at X= -3452, Y= 11, Z= 210
[2024-03-29 01:09:28] [world] The Player <BTC> has broke STONE at X= -3452, Y= 10, Z= 210
[2024-03-29 01:09:29] [world] The Player <BTC> has broke STONE at X= -3452, Y= 9, Z= 210
[2024-03-29 01:09:29] [world] The Player <BTC> has broke STONE at X= -3452, Y= 8, Z= 210
[2024-03-29 01:09:30] [world] The Player <BTC> has broke STONE at X= -3452, Y= 7, Z= 210
[2024-03-29 01:09:30] [world] The Player <BTC> has broke STONE at X= -3452, Y= 6, Z= 210
[2024-03-29 01:09:46] [world] The Player <BTC> has broke STONE at X= -3465, Y= 5, Z= 228
[2024-03-29 01:09:46] [world] The Player <BTC> has broke STONE at X= -3465, Y= 4, Z= 228
[2024-03-29 01:09:47] [world] The Player <BTC> has broke STONE at X= -3466, Y= 5, Z= 228
[2024-03-29 01:09:48] [world] The Player <BTC> has broke STONE at X= -3466, Y= 6, Z= 228
[2024-03-29 01:09:49] [world] The Player <BTC> has broke STONE at X= -3465, Y= 6, Z= 228
[2024-03-29 01:10:34] [world] The Player <BTC> has broke STONE at X= -3484, Y= 15, Z= 192
[2024-03-29 01:10:35] [world] The Player <BTC> has broke STONE at X= -3484, Y= 14, Z= 192
[2024-03-29 01:10:35] [world] The Player <BTC> has broke STONE at X= -3484, Y= 13, Z= 189
[2024-03-29 01:10:45] [world] The Player <BTC> has broke STONE at X= -3491, Y= 14, Z= 173
[2024-03-29 01:10:45] [world] The Player <BTC> has broke STONE at X= -3491, Y= 13, Z= 173
[2024-03-29 01:10:46] [world] The Player <BTC> has broke STONE at X= -3491, Y= 13, Z= 172
[2024-03-29 01:10:47] [world] The Player <BTC> has broke STONE at X= -3491, Y= 14, Z= 172
[2024-03-29 01:10:47] [world] The Player <BTC> has broke STONE at X= -3492, Y= 14, Z= 172
[2024-03-29 01:10:48] [world] The Player <BTC> has broke STONE at X= -3492, Y= 13, Z= 172
[2024-03-29 01:10:49] [world] The Player <BTC> has broke STONE at X= -3493, Y= 14, Z= 172
[2024-03-29 01:10:49] [world] The Player <BTC> has broke STONE at X= -3494, Y= 14, Z= 172
[2024-03-29 01:10:50] [world] The Player <BTC> has broke STONE at X= -3493, Y= 13, Z= 172
[2024-03-29 01:10:51] [world] The Player <BTC> has broke STONE at X= -3494, Y= 13, Z= 172
[2024-03-29 01:10:51] [world] The Player <BTC> has broke STONE at X= -3495, Y= 14, Z= 172
[2024-03-29 01:10:52] [world] The Player <BTC> has broke STONE at X= -3495, Y= 13, Z= 172
[2024-03-29 01:10:52] [world] The Player <BTC> has broke STONE at X= -3496, Y= 14, Z= 172
[2024-03-29 01:10:53] [world] The Player <BTC> has broke STONE at X= -3496, Y= 13, Z= 172
[2024-03-29 01:10:54] [world] The Player <BTC> has broke STONE at X= -3497, Y= 14, Z= 172
[2024-03-29 01:10:54] [world] The Player <BTC> has broke STONE at X= -3497, Y= 13, Z= 172
[2024-03-29 01:10:55] [world] The Player <BTC> has broke STONE at X= -3498, Y= 14, Z= 172
[2024-03-29 01:10:56] [world] The Player <BTC> has broke STONE at X= -3498, Y= 13, Z= 172
[2024-03-29 01:10:56] [world] The Player <BTC> has broke STONE at X= -3499, Y= 14, Z= 172
[2024-03-29 01:10:57] [world] The Player <BTC> has broke STONE at X= -3499, Y= 13, Z= 172
[2024-03-29 01:10:57] [world] The Player <BTC> has broke STONE at X= -3500, Y= 14, Z= 172
[2024-03-29 01:10:58] [world] The Player <BTC> has broke STONE at X= -3500, Y= 13, Z= 172
[2024-03-29 01:10:59] [world] The Player <BTC> has broke STONE at X= -3501, Y= 14, Z= 172
[2024-03-29 01:10:59] [world] The Player <BTC> has broke STONE at X= -3501, Y= 13, Z= 172
[2024-03-29 01:11:00] [world] The Player <BTC> has broke STONE at X= -3502, Y= 13, Z= 172
[2024-03-29 01:11:00] [world] The Player <BTC> has broke STONE at X= -3502, Y= 14, Z= 172
[2024-03-29 01:11:01] [world] The Player <BTC> has broke STONE at X= -3503, Y= 14, Z= 172
[2024-03-29 01:11:02] [world] The Player <BTC> has broke STONE at X= -3503, Y= 13, Z= 172
[2024-03-29 01:11:02] [world] The Player <BTC> has broke STONE at X= -3503, Y= 12, Z= 172
[2024-03-29 01:11:03] [world] The Player <BTC> has broke STONE at X= -3503, Y= 11, Z= 172
[2024-03-29 01:11:03] [world] The Player <BTC> has broke STONE at X= -3503, Y= 10, Z= 172
[2024-03-29 01:11:04] [world] The Player <BTC> has broke STONE at X= -3504, Y= 11, Z= 172
[2024-03-29 01:11:05] [world] The Player <BTC> has broke DIAMOND_ORE at X= -3504, Y= 10, Z= 172
[2024-03-29 01:11:06] [world] The Player <BTC> has broke DIAMOND_ORE at X= -3504, Y= 9, Z= 172
[2024-03-29 01:11:07] [world] The Player <BTC> has broke DIAMOND_ORE at X= -3504, Y= 10, Z= 171
[2024-03-29 01:11:08] [world] The Player <BTC> has broke DIAMOND_ORE at X= -3504, Y= 9, Z= 171
[2024-03-29 01:11:17] [world] The Player <BTC> has broke DIAMOND_ORE at X= -3505, Y= 10, Z= 172
[2024-03-29 01:11:18] [world] The Player <BTC> has broke DIAMOND_ORE at X= -3505, Y= 9, Z= 172
[2024-03-29 01:11:18] [world] The Player <BTC> has broke DIAMOND_ORE at X= -3505, Y= 9, Z= 171
[2024-03-29 01:11:19] [world] The Player <BTC> has broke DIAMOND_ORE at X= -3505, Y= 10, Z= 171
[2024-03-29 01:11:27] [world] The Player <BTC> has broke STONE at X= -3506, Y= 9, Z= 171
[2024-03-29 01:11:28] [world] The Player <BTC> has broke STONE at X= -3506, Y= 10, Z= 171
[2024-03-29 01:11:29] [world] The Player <BTC> has broke STONE at X= -3507, Y= 10, Z= 171
[2024-03-29 01:11:29] [world] The Player <BTC> has broke STONE at X= -3507, Y= 9, Z= 171
[2024-03-29 01:11:30] [world] The Player <BTC> has broke STONE at X= -3508, Y= 10, Z= 171
[2024-03-29 01:11:30] [world] The Player <BTC> has broke STONE at X= -3508, Y= 9, Z= 171
[2024-03-29 01:11:31] [world] The Player <BTC> has broke STONE at X= -3509, Y= 10, Z= 171
[2024-03-29 01:11:32] [world] The Player <BTC> has broke STONE at X= -3509, Y= 9, Z= 171
[2024-03-29 01:11:32] [world] The Player <BTC> has broke STONE at X= -3510, Y= 10, Z= 171
[2024-03-29 01:11:33] [world] The Player <BTC> has broke STONE at X= -3510, Y= 9, Z= 171
[2024-03-29 01:11:33] [world] The Player <BTC> has broke STONE at X= -3511, Y= 10, Z= 171
[2024-03-29 01:11:34] [world] The Player <BTC> has broke STONE at X= -3511, Y= 9, Z= 171
[2024-03-29 01:11:35] [world] The Player <BTC> has broke STONE at X= -3512, Y= 10, Z= 171
[2024-03-29 01:11:35] [world] The Player <BTC> has broke STONE at X= -3512, Y= 9, Z= 171
[2024-03-29 01:11:36] [world] The Player <BTC> has broke GLOWING_REDSTONE_ORE at X= -3513, Y= 10, Z= 171
[2024-03-29 01:11:37] [world] The Player <BTC> has broke STONE at X= -3513, Y= 9, Z= 171
[2024-03-29 01:11:38] [world] The Player <BTC> has broke GLOWING_REDSTONE_ORE at X= -3514, Y= 10, Z= 171
[2024-03-29 01:11:38] [world] The Player <BTC> has broke STONE at X= -3514, Y= 9, Z= 171
[2024-03-29 01:11:39] [world] The Player <BTC> has broke STONE at X= -3515, Y= 10, Z= 171
[2024-03-29 01:11:39] [world] The Player <BTC> has broke STONE at X= -3515, Y= 9, Z= 171
[2024-03-29 01:11:40] [world] The Player <BTC> has broke STONE at X= -3516, Y= 10, Z= 171
[2024-03-29 01:11:41] [world] The Player <BTC> has broke STONE at X= -3516, Y= 9, Z= 171
[2024-03-29 01:11:41] [world] The Player <BTC> has broke STONE at X= -3517, Y= 10, Z= 171
[2024-03-29 01:11:42] [world] The Player <BTC> has broke STONE at X= -3517, Y= 9, Z= 171
[2024-03-29 01:11:42] [world] The Player <BTC> has broke STONE at X= -3518, Y= 10, Z= 171
[2024-03-29 01:11:43] [world] The Player <BTC> has broke STONE at X= -3518, Y= 9, Z= 171
[2024-03-29 01:11:44] [world] The Player <BTC> has broke STONE at X= -3519, Y= 10, Z= 171
[2024-03-29 01:11:44] [world] The Player <BTC> has broke STONE at X= -3519, Y= 9, Z= 171
[2024-03-29 01:11:45] [world] The Player <BTC> has broke STONE at X= -3520, Y= 10, Z= 171
[2024-03-29 01:11:46] [world] The Player <BTC> has broke STONE at X= -3520, Y= 9, Z= 171
[2024-03-29 01:11:46] [world] The Player <BTC> has broke STONE at X= -3521, Y= 10, Z= 171
[2024-03-29 01:11:47] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 171
[2024-03-29 01:11:48] [world] The Player <BTC> has broke STONE at X= -3521, Y= 9, Z= 171
[2024-03-29 01:11:48] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 171
[2024-03-29 01:11:49] [world] The Player <BTC> has broke STONE at X= -3523, Y= 9, Z= 171
[2024-03-29 01:11:49] [world] The Player <BTC> has broke STONE at X= -3523, Y= 10, Z= 171
[2024-03-29 01:11:50] [world] The Player <BTC> has broke STONE at X= -3524, Y= 10, Z= 171
[2024-03-29 01:11:51] [world] The Player <BTC> has broke STONE at X= -3524, Y= 9, Z= 171
[2024-03-29 01:11:52] [world] The Player <BTC> has broke STONE at X= -3525, Y= 10, Z= 171
[2024-03-29 01:11:52] [world] The Player <BTC> has broke STONE at X= -3525, Y= 9, Z= 171
[2024-03-29 01:12:08] [world] The Player <BTC> has broke STONE at X= -3526, Y= 10, Z= 171
[2024-03-29 01:12:08] [world] The Player <BTC> has broke STONE at X= -3526, Y= 9, Z= 171
[2024-03-29 01:12:09] [world] The Player <BTC> has broke STONE at X= -3527, Y= 10, Z= 171
[2024-03-29 01:12:10] [world] The Player <BTC> has broke STONE at X= -3527, Y= 9, Z= 171
[2024-03-29 01:12:10] [world] The Player <BTC> has broke STONE at X= -3528, Y= 10, Z= 171
[2024-03-29 01:12:11] [world] The Player <BTC> has broke STONE at X= -3528, Y= 9, Z= 171
[2024-03-29 01:12:12] [world] The Player <BTC> has broke STONE at X= -3529, Y= 10, Z= 171
[2024-03-29 01:12:12] [world] The Player <BTC> has broke STONE at X= -3529, Y= 9, Z= 171
[2024-03-29 01:12:13] [world] The Player <BTC> has broke STONE at X= -3530, Y= 10, Z= 171
[2024-03-29 01:12:13] [world] The Player <BTC> has broke STONE at X= -3530, Y= 9, Z= 171
[2024-03-29 01:12:14] [world] The Player <BTC> has broke STONE at X= -3531, Y= 10, Z= 171
[2024-03-29 01:12:15] [world] The Player <BTC> has broke STONE at X= -3531, Y= 9, Z= 171
[2024-03-29 01:12:15] [world] The Player <BTC> has broke STONE at X= -3532, Y= 10, Z= 171
[2024-03-29 01:12:16] [world] The Player <BTC> has broke STONE at X= -3532, Y= 9, Z= 171
[2024-03-29 01:12:17] [world] The Player <BTC> has broke STONE at X= -3533, Y= 10, Z= 171
[2024-03-29 01:12:17] [world] The Player <BTC> has broke STONE at X= -3533, Y= 9, Z= 171
[2024-03-29 01:12:18] [world] The Player <BTC> has broke STONE at X= -3534, Y= 10, Z= 171
[2024-03-29 01:12:18] [world] The Player <BTC> has broke STONE at X= -3533, Y= 10, Z= 170
[2024-03-29 01:12:23] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 170
[2024-03-29 01:12:24] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 170
[2024-03-29 01:12:24] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 169
[2024-03-29 01:12:25] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 169
[2024-03-29 01:12:26] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 168
[2024-03-29 01:12:26] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 168
[2024-03-29 01:12:27] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 167
[2024-03-29 01:12:28] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 167
[2024-03-29 01:12:28] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 166
[2024-03-29 01:12:29] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 166
[2024-03-29 01:12:30] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 165
[2024-03-29 01:12:30] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 165
[2024-03-29 01:12:31] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 164
[2024-03-29 01:12:31] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 164
[2024-03-29 01:12:32] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 163
[2024-03-29 01:12:33] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 163
[2024-03-29 01:12:34] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 162
[2024-03-29 01:12:36] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 162
[2024-03-29 01:12:37] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 161
[2024-03-29 01:12:37] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 161
[2024-03-29 01:12:38] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 160
[2024-03-29 01:12:38] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 160
[2024-03-29 01:12:39] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 159
[2024-03-29 01:12:40] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 159
[2024-03-29 01:12:40] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 158
[2024-03-29 01:12:41] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 158
[2024-03-29 01:12:41] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 157
[2024-03-29 01:12:42] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 157
[2024-03-29 01:12:43] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 156
[2024-03-29 01:12:43] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 156
[2024-03-29 01:12:44] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 155
[2024-03-29 01:12:44] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 155
[2024-03-29 01:12:45] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 154
[2024-03-29 01:12:46] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 154
[2024-03-29 01:12:46] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 153
[2024-03-29 01:12:47] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 153
[2024-03-29 01:12:47] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 152
[2024-03-29 01:12:48] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 152
[2024-03-29 01:12:49] [world] The Player <BTC> has broke STONE at X= -3521, Y= 10, Z= 152
[2024-03-29 01:12:50] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 151
[2024-03-29 01:12:50] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 150
[2024-03-29 01:12:51] [world] The Player <BTC> has broke STONE at X= -3523, Y= 10, Z= 152
[2024-03-29 01:12:52] [world] The Player <BTC> has broke STONE at X= -3524, Y= 10, Z= 152
[2024-03-29 01:12:52] [world] The Player <BTC> has broke STONE at X= -3524, Y= 10, Z= 151
[2024-03-29 01:12:53] [world] The Player <BTC> has broke STONE at X= -3525, Y= 10, Z= 152
[2024-03-29 01:12:56] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 151
[2024-03-29 01:12:57] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 150
[2024-03-29 01:12:58] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 149
[2024-03-29 01:12:58] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 149
[2024-03-29 01:12:59] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 148
[2024-03-29 01:12:59] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 148
[2024-03-29 01:13:00] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 147
[2024-03-29 01:13:01] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 147
[2024-03-29 01:13:01] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 146
[2024-03-29 01:13:02] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 146
[2024-03-29 01:13:02] [world] The Player <BTC> has broke STONE at X= -3522, Y= 10, Z= 145
[2024-03-29 01:13:03] [world] The Player <BTC> has broke STONE at X= -3522, Y= 9, Z= 145
[2024-03-29 01:13:04] [world] The Player <BTC> has broke STONE at X= -3521, Y= 10, Z= 145
[2024-03-29 01:13:04] [world] The Player <BTC> has broke STONE at X= -3521, Y= 9, Z= 145
[2024-03-29 01:13:05] [world] The Player <BTC> has broke STONE at X= -3520, Y= 10, Z= 145
[2024-03-29 01:13:06] [world] The Player <BTC> has broke STONE at X= -3520, Y= 9, Z= 145
[2024-03-29 01:13:06] [world] The Player <BTC> has broke STONE at X= -3519, Y= 10, Z= 145
[2024-03-29 01:13:07] [world] The Player <BTC> has broke STONE at X= -3519, Y= 9, Z= 145
[2024-03-29 01:13:07] [world] The Player <BTC> has broke STONE at X= -3518, Y= 10, Z= 145
[2024-03-29 01:13:08] [world] The Player <BTC> has broke STONE at X= -3518, Y= 9, Z= 145
[2024-03-29 01:13:08] [world] The Player <BTC> has broke STONE at X= -3517, Y= 10, Z= 145
[2024-03-29 01:13:09] [world] The Player <BTC> has broke STONE at X= -3517, Y= 9, Z= 145
[2024-03-29 01:13:10] [world] The Player <BTC> has broke STONE at X= -3516, Y= 10, Z= 145
[2024-03-29 01:13:10] [world] The Player <BTC> has broke STONE at X= -3516, Y= 9, Z= 145
[2024-03-29 01:13:11] [world] The Player <BTC> has broke STONE at X= -3515, Y= 10, Z= 145
[2024-03-29 01:13:12] [world] The Player <BTC> has broke DIAMOND_ORE at X= -3515, Y= 9, Z= 145
[2024-03-29 01:13:13] [world] The Player <BTC> has broke DIAMOND_ORE at X= -3514, Y= 9, Z= 145
[2024-03-29 01:13:14] [world] The Player <BTC> has broke DIAMOND_ORE at X= -3515, Y= 9, Z= 146
[2024-03-29 01:13:14] [world] The Player <BTC> has broke DIAMOND_ORE at X= -3514, Y= 9, Z= 146
[2024-03-29 01:13:15] [world] The Player <BTC> has broke STONE at X= -3515, Y= 10, Z= 146
[2024-03-29 01:13:16] [world] The Player <BTC> has broke STONE at X= -3514, Y= 10, Z= 145
[2024-03-29 01:13:16] [world] The Player <BTC> has broke STONE at X= -3513, Y= 10, Z= 145
[2024-03-29 01:13:17] [world] The Player <BTC> has broke STONE at X= -3513, Y= 9, Z= 145
[2024-03-29 01:13:18] [world] The Player <BTC> has broke STONE at X= -3512, Y= 9, Z= 145
[2024-03-29 01:13:18] [world] The Player <BTC> has broke STONE at X= -3512, Y= 10, Z= 145
[2024-03-29 01:13:19] [world] The Player <BTC> has broke STONE at X= -3511, Y= 10, Z= 145
[2024-03-29 01:13:19] [world] The Player <BTC> has broke STONE at X= -3511, Y= 9, Z= 145
[2024-03-29 01:13:20] [world] The Player <BTC> has broke STONE at X= -3510, Y= 10, Z= 145
[2024-03-29 01:13:21] [world] The Player <BTC> has broke STONE at X= -3510, Y= 9, Z= 145
[2024-03-29 01:13:21] [world] The Player <BTC> has broke STONE at X= -3509, Y= 10, Z= 145
[2024-03-29 01:13:22] [world] The Player <BTC> has broke STONE at X= -3509, Y= 9, Z= 145
[2024-03-29 01:13:23] [world] The Player <BTC> has broke STONE at X= -3508, Y= 10, Z= 145
[2024-03-29 01:13:23] [world] The Player <BTC> has broke STONE at X= -3508, Y= 9, Z= 145
[2024-03-29 01:13:25] [world] The Player <BTC> has broke GRAVEL at X= -3508, Y= 9, Z= 144
[2024-03-29 01:13:27] [world] The Player <BTC> has broke GRAVEL at X= -3508, Y= 10, Z= 144
