[2024-03-28 02:19:16] [world_the_end] The Player <Heinrich_Himmler> has emptied WATER BUCKET at X= 44, Y= 3, Z= 141
[2024-03-28 04:14:54] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 284, Y= 2, Z= -116
[2024-03-28 04:14:54] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 284, Y= 2, Z= -116
[2024-03-28 04:14:54] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 284, Y= 2, Z= -116
[2024-03-28 04:14:56] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 284, Y= 2, Z= -116
[2024-03-28 04:14:56] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 284, Y= 2, Z= -115
[2024-03-28 04:14:56] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 284, Y= 2, Z= -114
[2024-03-28 04:14:56] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 284, Y= 2, Z= -113
[2024-03-28 04:14:56] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 284, Y= 2, Z= -112
[2024-03-28 04:14:57] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 284, Y= 2, Z= -111
[2024-03-28 04:14:57] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -111
[2024-03-28 04:14:57] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -111
[2024-03-28 04:14:57] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -111
[2024-03-28 04:14:58] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -112
[2024-03-28 04:14:58] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -113
[2024-03-28 04:14:58] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -113
[2024-03-28 04:14:58] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -114
[2024-03-28 04:14:58] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -115
[2024-03-28 04:14:59] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -115
[2024-03-28 04:14:59] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -116
[2024-03-28 04:14:59] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -117
[2024-03-28 04:14:59] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -118
[2024-03-28 04:14:59] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -118
[2024-03-28 04:15:00] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -119
[2024-03-28 04:15:00] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -120
[2024-03-28 04:15:00] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -120
[2024-03-28 04:15:00] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -121
[2024-03-28 04:15:00] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -122
[2024-03-28 04:15:01] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -123
[2024-03-28 04:15:01] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -123
[2024-03-28 04:15:01] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -124
[2024-03-28 04:15:01] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -125
[2024-03-28 04:15:01] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -126
[2024-03-28 04:15:02] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -127
[2024-03-28 04:15:02] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -127
[2024-03-28 04:15:02] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -127
[2024-03-28 04:15:02] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -127
[2024-03-28 04:15:03] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -128
[2024-03-28 04:15:03] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -128
[2024-03-28 04:15:03] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -129
[2024-03-28 04:15:03] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -129
[2024-03-28 04:15:03] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -130
[2024-03-28 04:15:04] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -131
[2024-03-28 04:15:04] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -132
[2024-03-28 04:15:04] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -132
[2024-03-28 04:15:04] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -133
[2024-03-28 04:15:04] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 283, Y= 2, Z= -133
[2024-03-28 04:15:05] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -132
[2024-03-28 04:15:05] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -132
[2024-03-28 04:15:06] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -132
[2024-03-28 04:15:06] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -131
[2024-03-28 04:15:06] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -131
[2024-03-28 04:15:06] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -130
[2024-03-28 04:15:06] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -129
[2024-03-28 04:15:07] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -127
[2024-03-28 04:15:07] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -126
[2024-03-28 04:15:07] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -125
[2024-03-28 04:15:07] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -125
[2024-03-28 04:15:07] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -125
[2024-03-28 04:15:08] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -126
[2024-03-28 04:15:08] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -128
[2024-03-28 04:15:08] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -129
[2024-03-28 04:15:08] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -130
[2024-03-28 04:15:08] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -130
[2024-03-28 04:15:09] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -130
[2024-03-28 04:15:09] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -129
[2024-03-28 04:15:09] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -128
[2024-03-28 04:15:09] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -128
[2024-03-28 04:15:09] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -129
[2024-03-28 04:15:10] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -129
[2024-03-28 04:15:10] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -128
[2024-03-28 04:15:10] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -127
[2024-03-28 04:15:10] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -125
[2024-03-28 04:15:10] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -124
[2024-03-28 04:15:11] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -124
[2024-03-28 04:15:11] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -123
[2024-03-28 04:15:11] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -123
[2024-03-28 04:15:11] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -123
[2024-03-28 04:15:11] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -123
[2024-03-28 04:15:12] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -122
[2024-03-28 04:15:12] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -122
[2024-03-28 04:15:12] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -122
[2024-03-28 04:15:12] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -122
[2024-03-28 04:15:12] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -122
[2024-03-28 04:15:13] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -121
[2024-03-28 04:15:13] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -121
[2024-03-28 04:15:13] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -121
[2024-03-28 04:15:13] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -121
[2024-03-28 04:15:13] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -120
[2024-03-28 04:15:14] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -119
[2024-03-28 04:15:14] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -118
[2024-03-28 04:15:14] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -117
[2024-03-28 04:15:14] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -116
[2024-03-28 04:15:14] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -117
[2024-03-28 04:15:15] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -117
[2024-03-28 04:15:15] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -119
[2024-03-28 04:15:15] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -120
[2024-03-28 04:15:15] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -121
[2024-03-28 04:15:15] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -122
[2024-03-28 04:15:16] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -121
[2024-03-28 04:15:16] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -120
[2024-03-28 04:15:16] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -118
[2024-03-28 04:15:16] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -117
[2024-03-28 04:15:16] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -116
[2024-03-28 04:15:17] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -116
[2024-03-28 04:15:17] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -115
[2024-03-28 04:15:17] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -114
[2024-03-28 04:15:17] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -113
[2024-03-28 04:15:17] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -112
[2024-03-28 04:15:18] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -112
[2024-03-28 04:15:18] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -111
[2024-03-28 04:15:19] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -112
[2024-03-28 04:15:19] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -111
[2024-03-28 04:15:19] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -112
[2024-03-28 04:15:20] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -113
[2024-03-28 04:15:20] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -113
[2024-03-28 04:15:20] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -113
[2024-03-28 04:15:20] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -113
[2024-03-28 04:15:20] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -113
[2024-03-28 04:15:21] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -113
[2024-03-28 04:15:21] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -113
[2024-03-28 04:15:21] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -113
[2024-03-28 04:15:21] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -113
[2024-03-28 04:15:21] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -114
[2024-03-28 04:15:22] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -114
[2024-03-28 04:15:22] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -114
[2024-03-28 04:15:22] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -114
[2024-03-28 04:15:22] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -114
[2024-03-28 04:15:22] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -115
[2024-03-28 04:15:23] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -115
[2024-03-28 04:15:23] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -116
[2024-03-28 04:15:23] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -117
[2024-03-28 04:15:23] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -117
[2024-03-28 04:15:23] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -118
[2024-03-28 04:15:24] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -119
[2024-03-28 04:15:24] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -120
[2024-03-28 04:15:24] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -120
[2024-03-28 04:15:24] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -121
[2024-03-28 04:15:24] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -122
[2024-03-28 04:15:25] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -122
[2024-03-28 04:15:25] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -123
[2024-03-28 04:15:25] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -123
[2024-03-28 04:15:25] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -124
[2024-03-28 04:15:25] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -124
[2024-03-28 04:15:26] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -125
[2024-03-28 04:15:26] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -125
[2024-03-28 04:15:26] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -126
[2024-03-28 04:15:26] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -127
[2024-03-28 04:15:26] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -128
[2024-03-28 04:15:27] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -129
[2024-03-28 04:15:27] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -129
[2024-03-28 04:15:27] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -130
[2024-03-28 04:15:27] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -131
[2024-03-28 04:15:27] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -132
[2024-03-28 04:15:28] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -132
[2024-03-28 04:15:28] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -132
[2024-03-28 04:15:28] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -132
[2024-03-28 04:15:28] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -132
[2024-03-28 04:15:28] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -132
[2024-03-28 04:15:29] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 279, Y= 2, Z= -132
[2024-03-28 04:15:29] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -132
[2024-03-28 04:15:29] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -131
[2024-03-28 04:15:29] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -131
[2024-03-28 04:15:29] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -131
[2024-03-28 04:15:30] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 2, Z= -130
[2024-03-28 04:15:30] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -131
[2024-03-28 04:15:30] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -131
[2024-03-28 04:15:30] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -132
[2024-03-28 04:15:30] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -132
[2024-03-28 04:15:31] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -132
[2024-03-28 04:15:31] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -131
[2024-03-28 04:15:31] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -131
[2024-03-28 04:15:31] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -130
[2024-03-28 04:15:31] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -129
[2024-03-28 04:15:32] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -128
[2024-03-28 04:15:32] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -128
[2024-03-28 04:15:32] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -127
[2024-03-28 04:15:32] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -127
[2024-03-28 04:15:32] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -126
[2024-03-28 04:15:33] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -125
[2024-03-28 04:15:33] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -124
[2024-03-28 04:15:33] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -124
[2024-03-28 04:15:33] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -124
[2024-03-28 04:15:33] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -124
[2024-03-28 04:15:34] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -124
[2024-03-28 04:15:34] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -125
[2024-03-28 04:15:34] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -125
[2024-03-28 04:15:34] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -125
[2024-03-28 04:15:34] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -125
[2024-03-28 04:15:35] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -125
[2024-03-28 04:15:35] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -125
[2024-03-28 04:15:35] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -126
[2024-03-28 04:15:35] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -127
[2024-03-28 04:15:35] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -127
[2024-03-28 04:15:36] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -126
[2024-03-28 04:15:36] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -126
[2024-03-28 04:15:36] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -126
[2024-03-28 04:15:36] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -126
[2024-03-28 04:15:36] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -126
[2024-03-28 04:15:37] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -126
[2024-03-28 04:15:37] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -126
[2024-03-28 04:15:37] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -126
[2024-03-28 04:15:37] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -126
[2024-03-28 04:15:37] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -126
[2024-03-28 04:15:38] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -125
[2024-03-28 04:15:38] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -124
[2024-03-28 04:15:38] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -123
[2024-03-28 04:15:38] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -122
[2024-03-28 04:15:38] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -121
[2024-03-28 04:15:39] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -120
[2024-03-28 04:15:39] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -119
[2024-03-28 04:15:39] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -118
[2024-03-28 04:15:39] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -117
[2024-03-28 04:15:39] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -116
[2024-03-28 04:15:40] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -115
[2024-03-28 04:15:40] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -113
[2024-03-28 04:15:40] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -112
[2024-03-28 04:15:41] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -111
[2024-03-28 04:15:41] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -112
[2024-03-28 04:15:41] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -112
[2024-03-28 04:15:42] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -113
[2024-03-28 04:15:42] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -113
[2024-03-28 04:15:42] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 282, Y= 2, Z= -113
[2024-03-28 04:15:42] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -114
[2024-03-28 04:15:43] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -114
[2024-03-28 04:15:43] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 281, Y= 2, Z= -114
[2024-03-28 04:15:45] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 3, Z= -124
[2024-03-28 04:15:45] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 1, Z= -125
[2024-03-28 04:15:45] [world_the_end] The Player <Feathery> has emptied LAVA BUCKET at X= 280, Y= 1, Z= -125
